name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,"-275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"112,958,000","104,994,000","95,167,000","89,809,000","89,033,000","92,265,000","80,427,000","82,215,000","69,424,000","61,724,000","53,673,000","47,781,000","44,269,000","39,148,000","38,617,000","35,409,000","32,380,000","26,027,000","18,064,000","12,410,000","7,859,000","6,833,000","7,666,000","8,404,000","8,157,000","6,677,000","6,032,000","6,275,000","5,423,000","4,017,000","2,719,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,"55,402,000","51,321,000","47,971,000","44,755,000","40,858,000","43,083,000","33,842,000","35,713,000","27,614,000","24,958,000","19,009,000","15,473,000","15,266,000","12,761,000","12,214,000","11,797,000","10,935,000","10,344,000","7,033,000","5,009,000","2,754,000","2,408,000","2,242,000","2,149,000","2,066,000","1,772,000","1,746,000","1,072,000","2,305,000","1,019,000","1,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"57,556,000","53,673,000","47,196,000","45,054,000","48,175,000","49,182,000","46,585,000","46,502,000","41,810,000","36,766,000","34,664,000","32,308,000","29,003,000","26,387,000","26,403,000","23,612,000","21,445,000","15,683,000","11,031,000","7,401,000","5,105,000","4,425,000","5,424,000","6,255,000","6,091,000","4,905,000","4,286,000","5,203,000","3,118,000","2,998,000","1,667,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"79,575,000","74,122,000","52,385,000","45,284,000","52,167,000","33,157,000","36,592,000","36,378,000","43,732,000","40,913,000","23,560,000","23,690,000","24,050,000","20,498,000","23,832,000","16,465,000","12,867,000","10,055,000","8,551,000","6,872,000","7,443,000","7,114,000","5,673,000","7,295,000","7,722,000","7,641,000","5,602,000","4,019,000","3,892,000","3,528,000","2,377,000","3,987,000","2,842,000","2,199,000","904,000","1,087,000","1,067,000","593,000","1,252,000","2,347,000","1,918,000","1,034,000","867,000","611,000","468,000","246,000","339,000","533,000","606,000","484,000","405,000","426,000","690,000","190,000","255,000","402,000","453,000","275,000","281,000","356,000","540,000","386,000","517,000","895,000","1,213,000","1,158,000","1,216,000","1,945,000","2,112,000","1,835,000","1,761,000","2,023,000","1,864,000","1,283,000","1,437,000","1,454,000","1,805,000","1,110,000","761,150","1,183,146","1,270,333","721,179","1,207,813","425,927","509,665"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"793,000",,,"500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"5,275,399,000","5,258,647,000","5,038,845,000","5,055,123,000","4,959,215,000","2,726,498,000","2,747,743,000","2,962,877,000","2,976,807,000","2,948,809,000","439,290,000","407,147,000","363,428,000","295,955,000","219,994,000","172,348,000","134,925,000","111,344,000","73,490,000","56,468,000","44,075,000","43,467,000","44,179,000","41,312,000","39,696,000","38,166,000","34,637,000","29,754,000","22,767,000","19,947,000","18,427,000","17,021,000","15,276,000","11,169,000","6,751,000","4,394,000","3,442,000","3,405,000","3,629,000","2,870,000","2,551,000","2,558,000","2,191,000","1,419,000","1,032,000","854,000","793,000","737,000","589,000","458,000","620,000","718,000","673,000","771,000","963,000","1,385,000","1,694,000","1,733,000","1,820,000","2,093,000","2,199,000","2,407,000","1,680,000","2,038,000","2,335,000","2,568,000","2,904,000","3,282,000","3,407,000","3,996,000","4,566,000","4,905,000","5,121,000","5,591,000","5,638,000","5,393,000","5,100,000","5,130,000","5,380,911","5,629,365","5,456,277","5,536,336","3,614,122","3,417,076","3,043,491"
		NetPPE,"792,986,000","754,473,000","692,111,000","668,822,000","644,423,000","576,630,000","586,292,000","596,188,000","589,845,000","581,769,000","370,532,000","335,499,000","291,629,000","245,259,000","188,486,000","140,467,000","103,448,000","79,986,000","55,706,000","42,048,000","38,395,000","38,142,000","38,473,000","36,233,000","35,046,000","34,096,000","32,075,000","27,312,000","21,567,000","19,947,000","18,427,000","17,021,000","15,276,000","11,169,000","6,751,000","4,394,000","3,442,000","3,405,000","3,629,000","2,870,000","2,551,000","2,558,000","2,191,000","1,419,000","1,032,000","854,000","793,000","737,000","589,000","458,000","120,000","118,000","73,000","76,000","150,000","485,000","542,000","601,000","670,000","736,000","790,000","844,000","841,000","923,000","1,013,000","1,149,000","1,290,000","1,452,000","1,485,000","1,954,000","2,205,000","2,460,000","2,544,000","2,919,000","2,997,000","2,655,000","2,230,000","2,256,000","2,492,180","2,798,267","2,590,827","2,584,115","2,313,989","2,165,044","1,894,766"
			GrossPPE,"1,030,117,000","969,289,000","887,398,000","842,548,000","801,063,000","713,247,000","716,053,000","706,416,000","683,230,000","659,400,000","437,264,000","406,073,000","355,312,000","303,121,000","239,757,000","187,236,000","145,691,000","118,072,000","90,742,000","73,526,000","66,548,000","63,083,000","60,453,000","55,384,000","51,432,000","48,009,000","43,926,000","37,129,000","29,594,000","26,386,000","23,729,000","21,404,000","18,970,000","14,207,000","9,436,000","6,749,000","5,490,000","5,186,000","5,091,000","4,083,000","3,549,000","3,354,000","2,839,000","1,950,000","1,485,000","1,240,000","1,116,000","998,000","793,000","614,000","275,000","254,000","196,000","187,000","5,504,000","6,610,000","6,610,000","6,610,000","6,703,000","6,797,000","6,797,000","6,803,000","6,766,000","6,760,000","6,979,000","7,088,000","7,077,000","7,075,000","6,903,000","7,406,000","7,414,000","7,393,000","7,178,000","7,233,000","8,063,000","7,102,000","6,243,000","5,800,000","5,496,937","5,337,680","4,799,659","4,467,898","3,925,850","3,494,284","3,042,157"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"9,922,000","9,922,000","9,360,000","9,376,000","9,376,000","9,330,000","7,688,000","6,865,000","6,232,000","6,232,000","6,232,000","6,232,000","6,232,000","5,996,000","5,996,000","5,996,000","5,885,000","5,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"345,082",
				BuildingsAndImprovements,"210,439,000","210,560,000","201,040,000","201,040,000","200,997,000","200,980,000","200,141,000","165,926,000","165,509,000","112,815,000","115,104,000","18,086,000","7,928,000","7,928,000","9,886,000","7,928,000","7,928,000","7,928,000","4,792,000","4,792,000","4,792,000","4,792,000","4,792,000","4,792,000","4,792,000","4,777,000","4,777,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000","1,161,000","1,161,000","1,161,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,259,000","1,254,000","1,254,000","1,133,000","1,482,000","1,475,000","1,463,000","1,463,000","1,460,000","2,239,000","1,549,000","823,000","823,000","810,437","795,794","754,049","581,102","457,128",,"286,269"
				MachineryFurnitureEquipment,"147,120,000","137,412,000","127,482,000","121,295,000","111,712,000","98,264,000","102,300,000","97,145,000","89,716,000","183,870,000","53,848,000","49,492,000","46,139,000","82,840,000","42,963,000","39,148,000","37,270,000","57,975,000","50,882,000","45,957,000","40,903,000","38,031,000","35,817,000","33,309,000","31,148,000","28,076,000","25,629,000","23,019,000","20,683,000","18,897,000","17,573,000","9,655,000","8,994,000","6,572,000","5,429,000","6,466,000","5,207,000","4,903,000","4,808,000","3,795,000","3,261,000","3,066,000","2,740,000","1,861,000","1,396,000","1,151,000","1,027,000","909,000","719,000","602,000","262,000","241,000","196,000","187,000","5,449,000","5,449,000","5,449,000","5,449,000","5,444,000","5,538,000","5,538,000","5,544,000","5,507,000","5,501,000","5,720,000","5,829,000","5,823,000","5,821,000","5,770,000","5,924,000","5,939,000","5,930,000","5,715,000","5,773,000","5,824,000","5,553,000","5,420,000","4,977,000","4,686,500","4,541,886","4,045,610","3,886,796","3,468,722","3,149,202","2,755,888"
				OtherProperties,"372,477,000","363,973,000","343,304,000","335,443,000","317,688,000","268,057,000","266,299,000","263,074,000","244,731,000","126,444,000","80,966,000","66,347,000","45,111,000",,"34,720,000","30,345,000","26,234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"123,873,000","100,339,000","64,187,000","35,080,000","22,948,000","18,751,000","26,472,000","61,628,000","67,305,000","149,687,000","119,163,000","206,120,000","190,143,000","167,462,000","110,928,000","80,518,000","50,922,000","28,655,000","20,868,000","9,095,000","7,200,000","6,711,000","6,536,000","6,360,000","4,735,000","8,038,000","7,066,000","7,664,000","2,946,000","1,552,000","1,048,000","6,694,000","4,926,000","2,592,000","3,668,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"166,286,000","147,083,000","142,025,000","140,314,000","138,342,000","117,865,000","113,153,000","111,778,000","109,737,000","80,352,000","61,951,000","59,796,000","59,759,000","38,895,000","35,264,000","23,301,000","17,452,000","17,629,000","14,200,000","13,682,000","13,653,000","13,549,000","13,308,000","10,923,000","10,757,000","7,118,000","6,454,000","6,446,000","5,965,000","5,937,000","5,108,000","5,055,000","5,050,000","5,043,000","339,000","283,000","283,000","283,000","283,000","288,000","288,000","288,000","99,000","89,000","89,000","89,000","89,000","89,000","74,000","12,000","13,000","13,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-237,131,000","-214,816,000","-195,287,000","-173,726,000","-156,640,000","-136,617,000","-129,761,000","-110,228,000","-93,385,000","-77,631,000","-66,732,000","-70,574,000","-63,683,000","-57,862,000","-51,271,000","-46,769,000","-42,243,000","-38,086,000","-35,036,000","-31,478,000","-28,153,000","-24,941,000","-21,980,000","-19,151,000","-16,386,000","-13,913,000","-11,851,000","-9,817,000","-8,027,000","-6,439,000","-5,302,000","-4,383,000","-3,694,000","-3,038,000","-2,685,000","-2,355,000","-2,048,000","-1,781,000","-1,462,000","-1,213,000","-998,000","-796,000","-648,000","-531,000","-453,000","-386,000","-323,000","-261,000","-204,000","-156,000","-155,000","-136,000","-123,000","-111,000","-5,354,000","-6,125,000","-6,068,000","-6,009,000","-6,033,000","-6,061,000","-6,007,000","-5,959,000","-5,925,000","-5,837,000","-5,966,000","-5,939,000","-5,787,000","-5,623,000","-5,418,000","-5,452,000","-5,209,000","-4,933,000","-4,634,000","-4,314,000","-5,066,000","-4,447,000","-4,013,000","-3,544,000","-3,004,757","-2,539,413","-2,208,832","-1,883,783","-1,611,861","-1,329,240","-1,147,391"
		GoodwillAndOtherIntangibleAssets,"4,404,929,000","4,429,583,000","4,287,493,000","4,331,643,000","4,257,847,000","2,086,098,000","2,109,332,000","2,342,787,000","2,365,422,000","2,346,747,000","44,385,000","45,046,000","45,610,000","46,281,000","22,493,000","23,108,000","21,558,000","22,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","95,000","213,000","200,000","452,000","432,000","450,000","557,000","609,000","763,000","839,000","1,115,000","1,322,000","1,419,000","1,614,000","1,830,000","1,922,000","2,042,000","2,361,000","2,445,000","2,577,000","2,672,000","2,641,000","2,738,000","2,870,000","2,874,000","2,888,731","2,831,098","2,865,450","2,952,221","1,300,133","1,252,032","1,148,725"
			Goodwill,"2,335,172,000","2,335,172,000","2,242,535,000","2,242,535,000","2,183,915,000","1,237,672,000","1,237,672,000","1,237,672,000","1,237,161,000","1,203,197,000","17,279,000","17,279,000","17,279,000","17,279,000","1,979,000","1,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"2,069,757,000","2,094,411,000","2,044,958,000","2,089,108,000","2,073,932,000","848,426,000","871,660,000","1,105,115,000","1,128,261,000","1,143,550,000","27,106,000","27,767,000","28,331,000","29,002,000","20,514,000","21,129,000","21,558,000","22,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000","213,000","200,000","452,000","432,000","450,000","557,000","609,000","763,000","839,000","1,115,000","1,322,000","1,419,000","1,614,000","1,830,000","1,922,000","2,042,000","2,361,000","2,445,000","2,577,000","2,672,000","2,641,000","2,738,000","2,870,000","2,874,000","2,888,731","2,831,098","2,865,450","2,952,221","1,300,133","1,252,032","1,148,725"
		OtherNonCurrentAssets,"77,484,000","74,591,000","59,241,000","54,658,000","56,945,000","63,770,000","52,119,000","23,902,000","21,540,000","20,293,000","24,373,000","26,602,000","26,189,000","4,415,000","9,015,000","8,773,000","9,919,000","9,198,000","17,784,000","14,420,000","5,680,000","5,325,000","5,706,000","5,079,000","4,650,000","4,070,000","2,562,000","2,442,000","1,200,000",,,,,,,,,,,,,,,,,,,,,,"500,000","600,000","600,000","600,000","600,000","700,000","700,000","700,000","700,000","800,000","800,000","800,000",,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"3,232,326,000","3,297,248,000","3,196,846,000","3,165,233,000","3,085,522,000","2,101,603,000","2,017,270,000","1,956,542,000","1,923,472,000","1,217,707,000","1,010,984,000","1,016,411,000","993,608,000","843,081,000","792,847,000","738,264,000","569,898,000","78,142,000","60,035,000","41,907,000","40,741,000","41,745,000","40,882,000","39,141,000","35,455,000","37,440,000","32,703,000","28,176,000","20,605,000","22,640,000","19,562,000","12,935,000","12,372,000","11,311,000","10,406,000","9,630,000","10,858,000","13,524,000","12,796,000","12,058,000","12,142,000","13,458,000","13,897,000","14,607,000","14,955,000","16,761,000","18,172,000","18,559,000","19,350,000","19,676,000","20,720,000","21,974,000","23,120,000","8,331,000","7,794,000","7,293,000","7,593,000","8,307,000","7,130,000","6,840,000","7,727,000","8,910,000","9,722,000","10,983,000","11,794,000","13,224,000","14,081,000","15,216,000","16,099,000","18,128,000","19,055,000","20,522,000","21,798,000","22,453,000","24,584,000","10,381,000","10,996,000","11,737,000","12,877,358","13,337,269","4,721,732","4,133,432","2,917,084","1,811,019","1,424,542"
	CurrentLiabilities,"480,952,000","517,068,000","710,231,000","675,698,000","628,914,000","575,844,000","252,832,000","222,274,000","243,581,000","236,494,000","480,692,000","492,463,000","167,657,000","136,590,000","106,735,000","82,962,000","73,330,000","68,124,000","49,689,000","31,293,000","29,937,000","30,692,000","30,061,000","28,395,000","24,678,000","26,723,000","23,514,000","18,730,000","14,476,000","17,521,000","16,752,000","9,818,000","9,033,000","7,752,000","8,502,000","8,019,000","9,165,000","11,455,000","9,612,000","8,639,000","7,692,000","7,977,000","7,386,000","7,066,000","6,383,000","7,158,000","7,538,000","7,584,000","7,410,000","6,526,000","7,347,000","7,355,000","7,254,000","5,031,000","6,106,000","5,268,000","5,230,000","4,406,000","3,842,000","3,464,000","6,273,000","6,365,000","6,086,000","6,257,000","5,977,000","6,316,000","6,083,000","6,127,000","5,919,000","6,858,000","6,711,000","7,050,000","7,197,000","6,724,000","7,806,000","4,698,000","4,908,000","5,244,000","5,979,145","6,033,899","4,721,732","4,133,432","2,917,084","1,811,019","1,424,542"
		PayablesAndAccruedExpenses,"432,387,000","282,868,000","346,431,000","302,589,000","248,847,000","152,040,000","209,006,000","170,503,000","204,644,000","124,136,000","155,158,000","173,775,000","161,747,000","96,245,000","103,577,000","75,192,000","70,397,000","38,862,000","47,164,000","29,172,000","27,968,000","12,261,000","28,439,000","26,943,000","23,318,000","17,101,000","22,432,000","17,651,000","13,653,000","10,939,000","15,763,000","8,917,000","8,137,000","3,729,000","6,330,000","5,311,000","5,426,000","4,994,000","5,114,000","4,496,000","3,549,000","3,834,000","3,243,000","2,923,000","2,240,000","3,015,000","2,069,000","2,044,000","1,533,000","1,540,000","1,361,000","1,369,000","1,268,000","2,181,000","1,756,000","1,918,000","2,380,000","3,056,000","2,492,000","2,114,000","1,910,000","2,002,000","1,723,000","1,894,000","1,614,000","1,953,000","1,720,000","1,744,000","1,498,000","2,399,000","2,197,000","2,536,000","2,683,000","2,210,000","3,185,000","3,077,000","3,287,000","3,623,000","4,358,465","4,413,206","4,209,888","3,583,807","2,917,084","1,811,019","1,424,542"
			Payables,"66,471,000","67,829,000","41,717,000","36,592,000","34,704,000","35,709,000","26,061,000","30,998,000","38,048,000","25,973,000","19,158,000","19,896,000","17,552,000","28,141,000","32,738,000","10,992,000","12,274,000","16,662,000","8,774,000","2,237,000","891,000","837,000","2,335,000","3,135,000","2,841,000","3,617,000","1,503,000","1,345,000","2,001,000","2,908,000","4,635,000","357,000","1,331,000","761,000","605,000","1,084,000","2,081,000","3,652,000","1,030,000","767,000","949,000","765,000","977,000","1,086,000","820,000","1,028,000","379,000","561,000","289,000","155,000","203,000","284,000","34,000","683,000","236,000","350,000","275,000","245,000","266,000","163,000","139,000","158,000","330,000","233,000","266,000","468,000","273,000","339,000","99,000","365,000","176,000","579,000","786,000","657,000","757,000","688,000","1,387,000","1,157,000","1,047,060","1,427,851","1,531,212","1,176,440","771,133","479,691","453,132"
