name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,12/31/1996
			NotesReceivable,"67,493,000","71,228,000","69,788,000","71,972,000","70,515,000","71,923,000","70,381,000","82,542,000","99,900,000","110,135,000","107,544,000","113,275,000","121,923,000","122,209,000","108,696,000",,,,,,,"0",,,,"6,785,000",,,,"16,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"21,456,000",,,,"27,096,000",,,,"20,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,395,000","36,458,000","51,659,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"904,000",,,,"3,615,000",,,,"18,150,000",,,,,,,,,,"30,000,000",,,,,,"22,219,000",,,,"7,843,000",,,,,,,,,,,,,,,,,,,,"6,700,000",,,,"6,667,000",,,,,,,,,,,,,,,,,,
		Inventory,,"8,369,000",,,,"7,157,000",,,,"10,329,000",,,,"9,823,000",,,,,,,,"8,065,000",,,,"8,051,000",,,,"7,446,000",,,,"6,653,000",,,,"6,495,000",,,,,,,,,,,,,,,,"10,222,000",,,,"7,611,000",,,,,,,,,,,,,,,,,,,,"3,900,000",,,,"3,577,000","3,764,000","14,784,000","15,741,000","16,893,000","28,074,000","28,617,000","29,405,000","28,500,000","35,400,000","28,700,000","27,500,000","27,000,000","25,500,000","22,000,000","23,800,000","23,200,000","31,700,000",
		PrepaidAssets,"132,879,000","24,359,000","113,308,000","103,545,000","105,697,000","19,447,000",,"98,255,000",,"33,888,000",,,,"15,732,000",,"66,645,000","73,906,000","72,116,000","75,129,000","58,255,000","56,179,000","14,001,000","62,537,000","83,230,000","74,749,000","15,992,000","67,677,000","59,141,000","61,667,000","14,691,000","57,241,000","53,469,000","49,484,000","16,530,000","67,439,000","55,345,000","55,879,000","16,892,000",,,,,,,,,,,,,,,,"18,319,000",,,,"14,079,000",,,,,,,,,,,,,,,,,,,,"3,880,000",,,,"7,525,000",,,,,,,,,,,,,,,,,,
		RestrictedCash,"16,473,000","22,312,000","25,348,000","17,013,000","20,657,000","23,057,000","48,771,000","54,923,000","64,501,000","57,966,000","57,673,000","65,252,000","51,943,000","45,652,000","38,372,000","32,181,000","26,687,000","21,153,000","14,703,000","15,175,000","19,204,000","22,062,000","25,872,000","29,966,000","29,958,000","22,355,000","21,854,000","25,270,000","21,004,000","17,410,000","14,233,000","13,901,000","10,660,000","20,169,000","18,557,000","14,483,000","6,934,000","6,210,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,158,000","1,165,000","1,165,000","1,179,000","1,208,000","1,236,000","1,216,000","1,150,000","1,212,000","24,191,000","15,715,000","12,819,000","41,862,000","30,414,000",,"38,842,000","77,702,000","45,078,000","45,149,000","37,048,000","55,123,000","36,554,000","37,723,000","150,543,000","122,956,000","33,621,000","19,323,000","15,080,000","17,083,000","15,166,000","64,993,000","25,432,000",,"26,615,000","12,667,000",,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,"0","0","0",,"25,959,000","30,572,000","32,372,000","39,463,000","40,557,000",,"43,056,000","48,342,000","50,117,000",,,,"2,796,000",,,"344,000","3,832,000",,,,"4,890,000",,,,"6,110,000",,,,"10,688,000","546,000","4,993,000","6,444,000","8,641,000","5,544,000","5,934,000","6,719,000","6,495,000","2,328,000","1,806,000","1,740,000","2,525,000","5,397,000","5,272,000","5,371,000","6,266,000","7,689,000","7,689,000","7,689,000","7,689,000","6,104,000","13,332,000",,,,,"8,562,000","8,861,000","9,443,000","8,814,000","8,893,000","10,411,000","11,584,000","11,146,000","9,635,000","8,753,000","20,553,000","20,553,000","20,553,000","20,553,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,"0","0","0",,"25,959,000","30,572,000","32,372,000","39,463,000","40,557,000",,"43,056,000","48,342,000","50,117,000",,,,,,,"344,000",,,,,,,,,,,,,"10,688,000","546,000","4,993,000","6,444,000","8,641,000","5,544,000","5,934,000","6,719,000","6,495,000","2,328,000","1,806,000","1,740,000","2,525,000","5,397,000","5,272,000","5,371,000","6,266,000","7,689,000","7,689,000","7,689,000","7,689,000","6,104,000","13,332,000",,,,,"8,562,000","8,861,000","9,443,000","8,814,000","8,893,000","10,411,000","11,584,000","11,146,000","9,635,000","8,753,000","20,553,000","20,553,000","20,553,000","20,553,000",,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","11,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"27,537,000",,,,"15,517,000",,,,"17,764,000",,,,"27,998,000",,,,,,,,"8,345,000",,,,"8,430,000",,,,"2,193,000",,,,"3,655,000",,,,"41,834,000","52,821,000","44,397,000","40,901,000","48,538,000","59,123,000","47,594,000","43,739,000","46,597,000","57,078,000","51,330,000","84,724,000","80,951,000","78,741,000","55,758,000","51,358,000","230,000","59,015,000","41,789,000","39,227,000","1,444,000","32,760,000","31,594,000","260,356,000","231,308,000","288,688,000","299,520,000","63,174,000","58,812,000","65,284,000","60,784,000","59,683,000","55,633,000","55,957,000","50,459,000","53,115,000","47,005,000","59,294,000","61,647,000","57,987,000","8,840,000","43,893,000","47,642,000","45,833,000","70,438,000","90,073,000","46,926,000","74,042,000","83,372,000","87,242,000","91,933,000","47,234,000","33,500,000","43,700,000","45,300,000","48,400,000","49,100,000","40,400,000","35,900,000","34,200,000","37,300,000","37,400,000","64,900,000"
	TotalNonCurrentAssets,"3,111,313,000","3,189,831,000","3,203,185,000","3,251,221,000","3,259,260,000","3,315,495,000","3,402,780,000","3,308,479,000","3,439,293,000","3,378,840,000","3,449,994,000","3,446,644,000","3,474,994,000","3,542,761,000","2,330,957,000","2,323,947,000","2,284,950,000","2,265,765,000","2,283,314,000","2,267,158,000","2,247,612,000","2,246,334,000","2,192,592,000","2,139,392,000","2,119,914,000","2,158,497,000","2,187,638,000","2,195,301,000","2,193,208,000","2,232,121,000","2,198,209,000","2,223,419,000","2,223,745,000","2,260,646,000","2,249,980,000","2,278,207,000","2,287,036,000","2,331,894,000","2,369,984,000","2,412,109,000","2,417,337,000","2,418,744,000","2,410,932,000","2,401,044,000","2,407,871,000","2,408,083,000","2,353,448,000","2,284,435,000","2,324,136,000","2,355,447,000","2,377,560,000","2,401,327,000","2,425,790,000","2,451,801,000","2,472,775,000","2,461,150,000","2,384,792,000","2,242,022,000","2,085,288,000","1,950,751,000","2,009,304,000","1,894,848,000","1,907,722,000","1,835,505,000","2,374,458,000","2,344,301,000","2,335,793,000","2,334,204,000","2,331,427,000","2,307,032,000","2,311,034,000","2,315,768,000","2,335,774,000","2,336,716,000","2,038,118,000","2,052,692,000","1,981,550,000","1,996,496,000","1,941,637,000","1,967,441,000","1,967,819,000","1,984,512,000","1,883,251,000","1,955,725,000","1,893,573,000","1,723,900,000","1,775,202,000","1,821,609,000","1,525,912,000","1,568,400,000","899,700,000","870,700,000","859,500,000","822,800,000","1,036,400,000","1,000,600,000","985,100,000","966,200,000","976,100,000","994,900,000"
		NetPPE,"2,994,541,000","3,031,844,000","3,066,335,000","3,104,336,000","3,102,335,000","3,117,247,000","3,128,617,000","3,121,446,000","3,129,977,000","3,130,252,000","3,131,365,000","3,134,206,000","3,147,749,000","3,149,095,000","2,126,764,000","2,121,165,000","2,085,187,000","2,065,657,000","2,044,443,000","2,023,907,000","2,007,773,000","1,998,012,000","1,991,690,000","1,984,035,000","1,967,549,000","1,982,816,000","2,011,381,000","2,015,099,000","2,023,725,000","2,036,261,000","2,028,522,000","2,047,962,000","2,057,927,000","2,067,997,000","2,084,247,000","2,103,975,000","2,128,451,000","2,148,999,000","2,172,788,000","2,200,616,000","2,205,661,000","2,209,127,000","2,200,192,000","2,197,076,000","2,203,681,000","2,201,445,000","2,152,502,000","2,086,024,000","2,128,572,000","2,149,814,000","2,171,525,000","2,194,149,000","2,214,018,000","2,227,574,000","2,258,952,000","2,258,267,000","2,335,174,000","2,196,264,000","2,042,931,000","1,900,657,000","1,754,272,000","1,638,443,000","1,550,606,000","1,477,097,000","1,438,827,000","1,404,419,000","1,380,156,000","1,368,674,000","1,362,454,000","1,343,251,000","1,342,059,000","1,346,107,000","1,328,936,000","1,297,528,000","1,238,002,000","1,190,286,000","1,147,899,000","1,112,078,000","1,056,272,000","1,048,844,000","1,008,489,000","1,000,332,000","933,295,000","874,579,000","824,276,000","778,960,000","729,744,000","669,597,000","627,299,000","611,600,000","603,800,000","597,300,000","592,400,000","586,900,000","583,300,000","577,700,000","559,400,000","550,300,000","582,800,000","640,300,000"
			GrossPPE,"4,984,861,000","4,978,111,000","4,974,838,000","4,967,403,000","4,968,779,000","4,942,199,000","4,941,786,000","4,892,844,000","4,866,940,000","4,834,537,000","4,797,870,000","4,757,918,000","4,729,685,000","4,688,518,000","3,640,226,000","3,604,272,000","3,538,689,000","3,494,212,000","3,445,328,000","3,399,017,000","3,355,689,000","3,319,319,000","3,322,675,000","3,288,956,000","3,251,427,000","3,239,135,000","3,239,268,000","3,226,552,000","3,207,713,000","3,197,067,000","3,176,202,000","3,177,353,000","3,162,164,000","3,144,970,000","3,144,542,000","3,140,750,000","3,138,094,000","3,129,791,000","3,122,024,000","3,124,524,000","3,107,219,000","3,083,410,000","3,062,998,000","3,039,232,000","3,019,036,000","2,990,656,000","2,924,074,000","2,861,027,000","2,954,224,000","2,950,438,000","2,946,524,000","2,942,951,000","2,936,246,000","2,935,993,000","2,948,137,000","2,872,335,000","2,949,242,000","2,810,332,000","2,621,056,000","2,478,782,000","2,332,397,000","2,216,568,000","2,088,768,000","2,015,259,000","1,976,989,000","1,942,581,000","1,851,301,000","1,839,819,000","1,833,599,000","1,814,396,000","1,750,960,000","1,755,008,000","1,737,837,000","1,706,429,000","1,599,454,000","1,551,738,000","1,509,351,000","1,473,530,000","1,370,364,000","1,362,936,000","1,322,581,000","1,314,424,000",,"1,165,347,000","1,115,044,000","1,069,728,000","999,044,000","938,897,000","896,599,000","880,900,000","861,400,000","854,900,000","850,000,000","844,500,000","820,600,000","815,000,000","796,700,000","787,600,000",,"974,200,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,
				LandAndImprovements,"377,220,000","378,598,000","378,115,000","377,593,000","354,345,000","351,618,000","351,569,000","351,496,000","350,993,000","349,024,000","348,867,000","347,834,000","352,143,000",,"268,521,000","268,316,000","267,427,000","267,051,000","266,427,000","266,390,000","266,368,000","266,053,000","264,064,000","263,170,000","255,640,000","255,179,000","254,553,000","254,393,000","254,262,000","254,013,000","244,610,000","244,065,000","242,456,000","242,418,000","242,075,000","241,814,000","241,839,000","241,292,000","235,242,000","234,307,000","218,805,000","217,811,000","216,659,000","221,444,000","215,121,000","214,989,000","212,088,000","209,477,000","212,805,000","212,953,000","210,387,000","210,554,000","210,145,000","198,169,000","197,564,000",,,"167,745,000",,,,"166,222,000",,,,"153,073,000",,,,"153,811,000",,,,"133,449,000",,,,"129,355,000",,,,"97,103,000",,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"3,604,950,000","3,601,974,000","3,599,111,000","3,574,067,000","3,464,497,000","3,462,218,000","3,465,367,000","3,454,057,000","3,441,389,000","3,432,136,000","3,427,468,000","3,416,455,000","3,393,725,000",,"2,556,311,000","2,547,565,000","2,445,053,000","2,440,471,000","2,436,294,000","2,431,201,000","2,405,617,000","2,398,117,000","2,391,028,000","2,381,759,000","2,372,115,000","2,369,851,000","2,362,227,000","2,359,139,000","2,342,697,000","2,340,555,000","2,319,710,000","2,315,009,000","2,305,983,000","2,300,499,000","2,299,304,000","2,302,173,000","2,301,401,000","2,297,343,000","2,294,902,000","2,288,767,000","2,279,585,000","2,272,381,000","2,263,550,000","2,259,109,000","2,247,512,000","2,241,813,000","2,159,663,000","2,150,506,000","2,194,600,000","2,195,367,000","2,194,186,000","2,183,819,000","2,179,814,000","2,180,232,000","2,199,064,000",,,"1,284,432,000",,,,"1,274,054,000",,,,"1,252,740,000",,,,"1,226,372,000",,,,"838,276,000",,,,"820,038,000",,,,"500,829,000",,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"983,947,000","981,589,000","982,739,000","942,051,000","961,819,000","960,666,000","975,368,000","970,126,000","969,130,000","968,858,000","963,901,000","953,797,000","929,330,000",,"715,507,000","707,836,000","655,045,000","647,988,000","636,362,000","630,796,000","617,617,000","604,876,000","628,251,000","612,000,000","608,285,000","603,529,000","590,920,000","589,359,000","574,993,000","576,453,000","584,973,000","596,735,000","593,622,000","576,209,000","576,753,000","575,501,000","571,770,000","563,622,000","560,200,000","552,468,000","545,297,000","533,396,000","518,458,000","510,674,000","497,229,000","482,011,000","430,705,000","448,577,000","513,144,000","507,454,000","500,197,000","503,947,000","498,864,000","510,358,000","513,099,000",,,"408,379,000",,,,"437,457,000",,,,"436,986,000",,,,"414,166,000",,,,"336,735,000",,,,"316,914,000",,,,"241,791,000",,,,,,,,,,,,,,,,,,
				OtherProperties,"1,613,000","1,613,000","1,613,000","1,613,000","1,613,000","1,613,000","1,613,000","1,613,000","1,613,000","1,613,000","1,613,000","1,551,000","1,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"17,131,000","14,337,000","13,260,000","72,079,000","186,505,000","166,084,000","147,869,000","115,552,000","103,815,000","82,906,000","56,021,000","38,281,000","52,953,000",,"99,887,000","80,555,000","171,164,000","138,702,000","106,245,000","70,630,000","66,087,000","50,273,000","39,332,000","32,027,000","15,387,000","10,576,000","31,568,000","23,661,000","35,761,000","26,046,000","26,909,000","21,544,000","20,103,000","25,844,000","26,410,000","21,262,000","23,084,000","27,534,000","31,680,000","48,982,000","63,532,000","59,822,000","64,331,000","48,005,000","59,174,000","51,843,000","121,618,000","52,467,000","33,675,000","34,664,000","41,754,000","44,631,000","47,423,000","47,234,000","38,410,000",,,"949,776,000",,,,"338,835,000",,,,"99,782,000",,,,"20,047,000",,,,"397,969,000",,,,"207,223,000",,,,"474,701,000",,,,,,,,,,,,,,,,,,
