name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
			ChangeInReceivables,"-56,000,000","18,900,000","-74,000,000","-3,700,000","2,800,000","6,500,000","-26,600,000","-4,600,000","35,400,000","-35,600,000","-26,300,000","3,200,000","-5,800,000","-6,700,000"
				ChangesInAccountReceivables,"-51,100,000","20,100,000","-73,300,000","-600,000","2,700,000","5,100,000","-28,300,000","-5,300,000","35,200,000","-34,500,000","-27,100,000","5,800,000","-4,300,000","-8,900,000"
			ChangeInPrepaidAssets,"-13,700,000","-4,800,000","-4,100,000","-2,100,000","-2,700,000","-900,000","-3,200,000","-2,300,000","2,800,000","-3,200,000","-1,900,000","-300,000","-1,600,000","600,000"
			ChangeInPayablesAndAccruedExpense,"16,600,000","-27,900,000","18,400,000","8,900,000","17,200,000","-7,400,000","13,000,000","3,400,000","-18,000,000","23,300,000","12,400,000","6,200,000","5,200,000","-500,000"
				ChangeInPayable,"900,000","1,500,000","-7,200,000","-300,000","6,900,000","5,200,000","-2,000,000","-100,000","-3,200,000","5,100,000","400,000","1,900,000","3,100,000","-300,000"
					ChangeInAccountPayable,"900,000","1,500,000","-7,200,000","-300,000","6,900,000","5,200,000","-2,000,000","-100,000","-3,200,000","5,100,000","400,000","1,900,000","3,100,000","-300,000"
				ChangeInAccruedExpense,"15,700,000","-29,400,000","25,600,000","9,200,000","10,300,000","-12,600,000","15,000,000","3,500,000","-14,800,000","18,200,000","12,000,000","4,300,000","2,100,000","-200,000"
			ChangeInOtherWorkingCapital,"71,900,000","23,300,000","56,500,000","-9,700,000","1,800,000","29,400,000","25,600,000","-3,900,000","-45,700,000","44,100,000","11,100,000","-1,300,000","22,600,000","11,700,000"
InvestingCashFlow,"-605,400,000","-8,600,000","43,600,000","-660,400,000","20,000,000","-99,000,000","-101,500,000","-3,600,000","728,500,000","-736,700,000","-12,500,000","-3,100,000","-708,000,000","-13,100,000"
	CashFlowFromContinuingInvestingActivities,"-605,400,000","-8,600,000","43,600,000","-660,400,000","20,000,000","-99,000,000","-101,500,000","-3,600,000","728,500,000","-736,700,000","-12,500,000","-3,100,000","-708,000,000","-13,100,000"
		NetPPEPurchaseAndSale,"-25,500,000","-6,600,000","-7,800,000","-4,800,000","-6,300,000","-4,700,000","-5,000,000","-3,600,000","5,400,000","-13,600,000","-4,300,000","-3,100,000","-1,600,000","-4,600,000"
			PurchaseOfPPE,"-25,500,000","-6,600,000","-7,800,000","-4,800,000","-6,300,000","-4,700,000","-5,000,000","-3,600,000","5,400,000","-13,600,000","-4,300,000","-3,100,000","-1,600,000","-4,600,000"
		NetBusinessPurchaseAndSale,"-681,900,000","2,100,000","33,300,000","-685,700,000","-31,600,000","-200,000","-65,900,000","0","723,100,000","-723,100,000","-8,200,000","0","-706,400,000","-8,500,000"
			PurchaseOfBusiness,,,"33,300,000","-685,700,000","-31,600,000","-200,000","-65,900,000","0","723,100,000","-723,100,000","-8,200,000","0","-706,400,000","-8,500,000"
		NetInvestmentPurchaseAndSale,"112,000,000","5,900,000","18,100,000","30,100,000","57,900,000","-94,100,000",,,,,,,,
			PurchaseOfInvestment,"-27,300,000","-11,100,000","0","0","-16,200,000","-103,600,000",,,,,,,,
			SaleOfInvestment,"139,300,000","17,000,000","18,100,000","30,100,000","74,100,000","9,500,000",,,,,,,,
		NetOtherInvestingChanges,,"-10,000,000",,,,,,,,,,,,
FinancingCashFlow,"463,000,000","-10,300,000","-3,400,000","481,900,000","-5,200,000","-33,800,000","-400,000","300,000","-553,500,000","725,800,000","-2,200,000","-5,300,000","763,200,000","-29,900,000"
	CashFlowFromContinuingFinancingActivities,"463,000,000","-10,300,000","-3,400,000","481,900,000","-5,200,000","-33,800,000","-400,000","300,000","-553,500,000","725,800,000","-2,200,000","-5,300,000","763,200,000","-29,900,000"
		NetIssuancePaymentsOfDebt,"496,800,000","0","0","496,800,000","0","-6,400,000","0","0","-1,046,900,000","571,000,000","-2,200,000","-2,200,000","511,800,000","63,600,000"
			NetLongTermDebtIssuance,"496,800,000","0","0","496,800,000","0","-6,400,000","0","0","-1,046,900,000","571,000,000","-2,200,000","-2,200,000","511,800,000","63,600,000"
				LongTermDebtIssuance,"721,800,000","0","0","721,800,000","0","350,000,000","0","0","-1,185,800,000","1,220,800,000","0","0","1,153,500,000","67,300,000"
				LongTermDebtPayments,"-225,000,000","0","0","-225,000,000","0","-356,400,000","0","0","138,900,000","-649,800,000","-2,200,000","-2,200,000","-641,700,000","-3,700,000"
		NetCommonStockIssuance,"-300,000","-300,000","0","0","0","0","0","4,100,000","699,100,000","-11,900,000","-200,200,000","0","188,300,000","0"
			CommonStockIssuance,,,"0","0",,,"0","4,100,000",,,,"0",,
			CommonStockPayments,"-300,000","-300,000","0","0","0","0","0","0","-320,500,000","-11,900,000","0","0","-11,900,000","0"
		NetPreferredStockIssuance,,,,,,,,,,"200,200,000",,,,"0"
			PreferredStockIssuance,,,,,,,,,,"200,200,000",,,,"0"
		CashDividendsPaid,,,,,,,,,,"-16,500,000",,,,"-93,400,000"
			CommonStockDividendPaid,,,,,,,,,,"-16,500,000",,,,"-93,400,000"
		ProceedsFromStockOptionExercised,"1,900,000","300,000","700,000","600,000","300,000","500,000",,,,,,,,
		NetOtherFinancingCharges,"-35,400,000","-10,300,000","-4,100,000","-15,500,000","-5,500,000","-27,900,000","-400,000","-3,800,000","-22,000,000","-17,000,000","16,500,000","-3,100,000","-30,300,000","-100,000"
EndCashPosition,"400,200,000","400,200,000","314,100,000","202,600,000","334,600,000","231,200,000","271,000,000","306,000,000","260,200,000","42,500,000","42,500,000","40,200,000","30,100,000","9,000,000"
	ChangesInCash,"169,000,000","86,100,000","111,500,000","-132,000,000","103,400,000","-39,800,000","-35,000,000","45,800,000","184,200,000","33,500,000","2,300,000","10,100,000","20,300,000","800,000"
	BeginningCashPosition,"231,200,000","314,100,000","202,600,000","334,600,000","231,200,000","271,000,000","306,000,000","260,200,000","42,500,000","9,000,000","40,200,000","30,100,000","9,000,000","8,200,000"
IncomeTaxPaidSupplementalData,"19,400,000","1,300,000","2,500,000",,,"0","1,100,000",,,,,,,
InterestPaidSupplementalData,"46,000,000","19,500,000","7,000,000",,,"6,800,000","9,700,000","9,700,000","-47,900,000","95,000,000","24,300,000","23,000,000","7,500,000","40,200,000"
CapitalExpenditure,"-25,500,000","-6,600,000","-7,800,000","-4,800,000","-6,300,000","-4,700,000","-5,000,000","-3,600,000",,"-13,600,000","-4,300,000","-3,100,000","-1,600,000","-4,600,000"
IssuanceOfCapitalStock,,,"0","0",,,"0","4,100,000","819,400,000","200,200,000","0","0","200,200,000","0"
IssuanceOfDebt,"721,800,000","0","0","721,800,000","0","350,000,000","0","0","-1,185,800,000","1,220,800,000","0","0","1,153,500,000","67,300,000"
RepaymentOfDebt,"-225,000,000","0","0","-225,000,000","0","-356,400,000","0","0","138,900,000","-649,800,000","-2,200,000","-2,200,000","-641,700,000","-3,700,000"
RepurchaseOfCapitalStock,"-300,000","-300,000","0","0","0","0","0","0","-320,500,000","-11,900,000","0","0","-11,900,000","0"
FreeCashFlow,"285,900,000","98,400,000","63,500,000","41,700,000","82,300,000","88,300,000","61,900,000","45,500,000","14,600,000","30,800,000","12,700,000","15,400,000","-36,500,000","39,200,000"
