name,07/31/2021,01/31/2021,07/31/2020,01/31/2020,07/31/2019,01/31/2019,07/31/2018,01/31/2018
TotalAssets,"2,246,490,121","2,103,234,210","2,185,698,714","2,308,504,424","2,196,662,324","2,060,762,792","2,092,971,393","2,126,373,528"
TotalLiabilitiesNetMinorityInterest,"712,671,834","646,153,324","728,894,531","845,991,263","807,659,213","767,576,102","777,450,792","779,021,210"
TotalEquityGrossMinorityInterest,"1,533,818,287","1,457,080,886","1,456,804,183","1,462,513,161","1,389,003,111","1,293,186,690","1,315,520,601","1,347,352,318"
	StockholdersEquity,"1,533,818,287","1,457,080,886","1,456,804,183","1,462,513,161","1,389,003,111","1,293,186,690","1,315,520,601","1,347,352,318"
		CapitalStock,"1,133,581,003","1,090,864,657","1,089,555,033","1,088,706,435","1,088,501,105","1,089,218,031","1,089,218,031","1,089,218,031"
			CommonStock,"1,133,581,003","1,090,864,657","1,089,555,033","1,088,706,435","1,088,501,105","1,089,218,031","1,089,218,031","1,089,218,031"
		RetainedEarnings,"400,237,284","366,216,229","367,249,150","373,806,726","300,502,006","203,968,659","780,171","3,867,523"
TotalCapitalization,"2,240,618,554","2,101,390,574","2,168,858,228","2,303,025,671","2,188,958,440","2,056,729,130","2,058,177,603","2,110,146,517"
CommonStockEquity,"1,533,818,287","1,457,080,886","1,456,804,183","1,462,513,161","1,389,003,111","1,293,186,690","1,315,520,601","1,347,352,318"
NetTangibleAssets,"1,533,818,287","1,457,080,886","1,456,804,183","1,462,513,161","1,389,003,111","1,293,186,690","1,315,520,601","1,347,352,318"
InvestedCapital,"2,240,618,554","2,101,390,574","2,168,858,228","2,303,025,671","2,188,958,440","2,056,729,130","2,058,177,603","2,110,146,517"
TangibleBookValue,"1,533,818,287","1,457,080,886","1,456,804,183","1,462,513,161","1,389,003,111","1,293,186,690","1,315,520,601","1,347,352,318"
TotalDebt,"706,800,267","644,309,688","712,054,045","840,512,510","799,955,329","763,542,440","742,657,002","762,794,199"
NetDebt,"706,800,267","644,309,688","712,054,045","840,512,510","799,955,329","763,542,440","742,657,002","762,794,199"
ShareIssued,"58,946,531","57,217,439","57,165,244","57,130,784","57,122,387","57,122,387","57,122,387","57,122,387"
OrdinarySharesNumber,"58,946,531","57,217,439","57,165,244","57,130,784","57,122,387","57,122,387","57,122,387","57,122,387"
