name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
NetNonOperatingInterestIncomeExpense,"-1,680,000","-485,000","-459,000","-491,000","-245,000","-444,000","-318,000","-218,000","-214,000","47,000","92,000","-17,000","-219,000","-2,061,000","-2,759,000","-2,906,000","-3,130,000","-3,269,000","-3,420,000","-3,486,000","-3,550,000","-3,576,000","-3,595,000","-3,625,000","-3,666,000","-3,691,000","-3,614,000","-3,878,000","-3,811,000","-3,700,000","-3,433,000","-3,657,000","-3,691,000","-3,640,000","-3,811,000","-3,828,000","-3,690,000","-11,160,000","-4,593,000","-4,688,000","-4,627,000","-4,674,000","-5,042,000","-4,869,000","-4,998,000","-4,454,000","-4,677,000","-4,746,000","-4,686,000","-7,051,000","-6,306,000","-7,863,000","-5,779,000","-5,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"1,680,000","485,000","459,000","491,000","245,000","444,000","318,000","218,000","214,000","-47,000","-92,000","17,000","219,000","2,061,000","2,759,000","2,906,000","3,130,000","3,269,000","3,420,000","3,486,000","3,550,000","3,576,000","3,595,000","3,625,000","3,666,000","3,691,000","3,614,000","3,878,000","3,811,000","3,700,000","3,433,000","3,657,000","3,691,000","3,640,000","3,811,000","3,828,000","3,690,000","11,160,000","4,593,000","4,688,000","4,627,000","4,674,000","5,042,000","4,869,000","4,998,000","4,454,000","4,677,000","4,746,000","4,686,000","7,051,000","6,306,000","7,863,000","5,779,000","5,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"-47,000","-92,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-3,925,000","-153,000","-8,366,000","-72,000","4,666,000","-315,000","-270,000","-53,000","1,787,000","-192,000","-211,000","-84,000","13,000","-589,000","-3,561,000","-522,000","-13,000","585,000","-345,000","-404,000","-353,000","-54,000","-10,739,000","0","-8,035,000","195,000","-5,083,000","1,780,000","-1,101,000","3,559,000","-108,054,000","664,000","-519,000","-30,000","36,000","-23,094,000","9,000","66,000","-4,541,000","55,000","315,000","31,000","44,000","-15,000","38,000","23,000","-77,224,000","33,000","60,000","248,000","-34,281,000","56,000","126,000","-25,520,000","-249,000","612,000","267,000","94,000","192,000","356,000","305,000","362,000","-13,490,000","-103,000","-138,000","686,000","735,000","-820,000","-93,000","444,000","1,354,000","1,766,000","1,186,000","540,000","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","-100,000",,,,,"0","-200,000","-100,000","0","0","100,000","100,000","100,000","-100,000","100,000","100,000","200,000","200,000","200,000",,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,000","-83,000","33,000","60,000","71,000",,"56,000","126,000","-19,000","-249,000","612,000","267,000","94,000","192,000","356,000","305,000","362,000","-13,490,000","-103,000","-138,000","686,000","735,000","-820,000","-93,000","444,000","1,354,000","1,766,000","1,186,000","540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"-8,300,000",,,,,,,,"0",,,,"-1,552,000",,,,"-47,000","-404,000","-353,000","-54,000","-10,175,000",,"-8,035,000","195,000","-4,863,000","1,780,000","-1,101,000","3,559,000","-107,970,000","0","-519,000","-30,000","0","-23,160,000","9,000","66,000","-5,029,000","55,000","315,000","31,000","44,000","-15,000","38,000",,"-77,141,000","0","0","177,000","-34,597,000","0","0","-25,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","200,000","200,000","200,000",,
		ImpairmentOfCapitalAssets,,,"8,300,000",,,,,,,,"0",,,,"1,552,000",,,,"47,000",,,,"10,175,000",,,,"4,863,000",,,,"107,970,000","0",,,"0","23,160,000",,,,,,,,,,,"77,141,000","0","0","-177,000","34,597,000","0","0","25,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"98,000","404,000","353,000",,"564,000",,,"-195,000","220,000",,,"-3,559,000","84,000",,"519,000","30,000","-36,000","-66,000","-9,000","-66,000",,,,,,,,,"354,000",,,"-354,000","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"4,375,000","-153,000","-66,000","-72,000","4,666,000","-315,000","-270,000","-53,000","1,787,000","-192,000","-211,000","-84,000","13,000","-589,000","-2,009,000","-522,000","-13,000","585,000","-98,000","-404,000","-353,000","-54,000","-564,000",,"-8,035,000","195,000","-220,000","1,780,000","-1,101,000","3,559,000","-84,000","664,000","-519,000","-30,000","36,000","66,000","9,000","66,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"108,063,000","20,557,000","14,261,000","37,415,000","35,830,000","12,056,000","12,962,000","43,588,000","36,164,000","15,045,000","19,128,000","31,319,000","26,400,000","7,916,000","13,679,000","25,976,000","29,131,000","11,159,000","19,029,000","31,803,000","21,027,000","6,049,000","-3,575,000","22,738,000","14,076,000","10,111,000","686,000","21,296,000","6,289,000","8,829,000","-107,332,000","15,399,000","10,520,000","-3,337,000","2,378,000","-9,914,000","12,602,000","-5,898,000","-3,310,000","11,116,000","11,981,000","2,380,000","-11,813,000","13,477,000","12,430,000","2,791,000","-92,601,000","750,000","7,067,000","-4,401,000","-40,169,000","7,048,000","4,642,000","-49,154,000","-19,247,000","29,489,000","32,110,000","10,606,000","1,108,000","17,349,000","19,450,000","9,566,000","-46,000","29,607,000","31,076,000","23,601,000","8,846,000","20,899,000","25,369,000","17,412,000","15,465,000","26,810,000","25,528,000","15,446,000","9,329,000","13,296,000","13,752,000","8,173,000","7,570,000","11,952,000","13,381,000","6,854,000","2,579,000","6,040,000","7,594,000","4,850,000","5,459,000","12,182,000","13,199,000","10,110,000","9,230,000","12,100,000","12,300,000","8,400,000","8,000,000","8,500,000","9,600,000","6,800,000","5,900,000","6,300,000","7,900,000","7,400,000","6,800,000","7,400,000","7,000,000","5,600,000","3,700,000","3,400,000","4,700,000","4,600,000","3,400,000","3,500,000","4,000,000","3,900,000",,
TaxProvision,"28,587,000","5,101,000","4,468,000","9,561,000","9,457,000","1,560,000","2,782,000","9,828,000","8,872,000",,"4,771,000","6,843,000","6,487,000",,"562,000","6,473,000","6,294,000","2,807,000","-6,147,000","11,184,000","7,853,000","2,053,000","4,133,000","8,952,000","-2,913,000","3,618,000","466,000","7,664,000","2,202,000","3,292,000","-11,624,000","5,828,000","4,089,000","-1,251,000","-1,631,000","3,813,000","4,870,000","-2,255,000","426,000","4,094,000","4,066,000","931,000","-4,959,000","6,094,000","5,184,000","1,350,000","-16,391,000","-592,000","3,279,000","-2,085,000","-11,485,000","2,100,000","5,226,000","-21,602,000","-5,996,000","10,222,000","11,839,000","3,488,000","1,440,000","5,982,000","7,524,000","3,398,000","-77,000","11,278,000","11,315,000","9,204,000","3,450,000","8,151,000","9,454,000","6,790,000","5,692,000","10,590,000","10,084,000","6,101,000","3,509,000","5,318,000","5,501,000","3,269,000","2,867,000","4,841,000","5,419,000","2,776,000","1,044,000","2,446,000","3,076,000","1,964,000","2,211,000","4,934,000","5,345,000","4,095,000","3,722,000","4,900,000","5,000,000","3,400,000","3,200,000","3,400,000","3,800,000","2,700,000","2,400,000","2,500,000","3,200,000","3,000,000","2,700,000","3,000,000","2,800,000","2,300,000","1,500,000","1,400,000","1,900,000","1,900,000","1,400,000","1,400,000","1,600,000","1,600,000",,
NetIncomeCommonStockholders,"78,323,000","15,456,000","9,362,000","27,556,000","25,949,000","12,762,000","-8,545,000","33,760,000","27,292,000","12,059,000","14,357,000","24,476,000","19,913,000","6,345,000","13,117,000","19,503,000","22,837,000","8,352,000","25,176,000","20,619,000","12,769,000","3,996,000","-7,752,000","13,786,000","16,989,000","6,493,000","220,000","13,632,000","4,087,000","5,509,000","-95,709,000","9,540,000","6,431,000","-2,086,000","4,009,000","-13,727,000","7,732,000","-3,647,000","-3,924,000","7,301,000","7,906,000","1,362,000","-6,605,000","6,914,000","7,805,000","8,409,000","-74,515,000","1,197,000","3,481,000","-21,231,000","-29,393,000","4,912,000","72,000","-27,616,000","-22,588,000","19,267,000","20,113,000","6,700,000","-1,326,000","-3,544,000","11,926,000","6,168,000","1,563,000","17,996,000","23,313,000","14,397,000","5,396,000","11,859,000","15,471,000","10,746,000","9,773,000","16,220,000","15,444,000","9,345,000","5,820,000","7,978,000","8,251,000","4,904,000","4,703,000","7,111,000","7,962,000","4,078,000","1,535,000","3,594,000","4,518,000","2,886,000","3,248,000","7,248,000","7,854,000","6,015,000","5,508,000","7,200,000","7,300,000","5,000,000","4,800,000","5,100,000","5,800,000","4,100,000","3,500,000","3,800,000","4,700,000","4,400,000","4,100,000","4,400,000","4,200,000","3,300,000","2,200,000","2,000,000","2,800,000","2,700,000","2,000,000","2,100,000","2,400,000","2,300,000","-4,000,000","2,700,000"
	NetIncome,"78,323,000","15,456,000","9,362,000","27,556,000","25,949,000","12,762,000","-8,545,000","33,760,000","27,292,000","12,059,000","14,357,000","24,476,000","19,913,000","6,345,000","13,117,000","19,503,000","22,837,000","8,352,000","25,176,000","20,619,000","12,769,000","3,996,000","-7,752,000","13,786,000","16,989,000","6,493,000","220,000","13,632,000","4,087,000","5,509,000","-95,709,000","9,540,000","6,431,000","-2,086,000","4,009,000","-13,727,000","7,732,000","-3,647,000","-3,924,000","7,301,000","7,906,000","1,362,000","-6,605,000","6,914,000","7,805,000","8,409,000","-74,515,000","1,197,000","3,481,000","-21,231,000","-29,393,000","4,912,000","72,000","-27,616,000","-22,588,000","19,267,000","20,113,000","6,700,000","-1,326,000","-3,544,000","11,926,000","6,168,000","1,563,000","17,996,000","23,313,000","14,397,000","5,396,000","11,859,000","15,471,000","10,746,000","9,773,000","16,220,000","15,444,000","9,345,000","5,820,000","7,978,000","8,251,000","4,904,000","4,703,000","7,111,000","7,962,000","4,078,000","1,535,000","3,594,000","4,518,000","2,886,000","3,248,000","7,248,000","7,854,000","6,015,000","5,508,000","7,200,000","7,300,000","5,000,000","4,800,000","5,100,000","5,800,000","4,100,000","3,500,000","3,800,000","4,700,000","4,400,000","4,100,000","4,400,000","4,200,000","3,300,000","2,200,000","2,000,000","2,800,000","2,700,000","2,000,000","2,100,000","2,400,000","2,300,000","-4,000,000","2,700,000"
		NetIncomeIncludingNoncontrollingInterests,"78,323,000","15,456,000","9,362,000","27,556,000","25,949,000","12,762,000","-8,545,000","33,760,000","27,292,000","12,059,000","14,357,000","24,476,000","19,913,000","6,345,000","13,117,000","19,503,000","22,837,000","8,352,000","25,176,000","20,619,000","12,769,000","3,996,000","-7,752,000","13,786,000","16,989,000","6,493,000","220,000","13,632,000","4,087,000","5,509,000","-95,709,000","9,540,000","6,431,000","-2,086,000","4,009,000","-13,727,000","7,732,000","-3,647,000","-3,924,000","7,301,000","7,906,000","1,362,000","-6,605,000","6,914,000","7,805,000","8,409,000","-74,515,000","1,197,000","3,481,000","-21,231,000","-29,393,000","4,912,000","72,000","-27,616,000","-22,588,000","19,267,000","20,113,000","6,700,000","-1,326,000","-3,544,000","11,926,000","6,168,000","1,563,000","17,996,000","23,313,000","14,397,000","5,396,000","11,859,000","15,471,000","10,746,000","9,773,000","16,220,000","15,444,000","9,345,000","5,820,000","7,978,000","8,251,000","4,904,000","4,703,000","7,111,000","7,962,000","4,078,000","1,535,000","3,594,000","4,518,000","2,886,000","3,248,000","7,248,000","7,854,000","6,015,000","5,508,000","7,200,000","7,300,000","5,000,000","4,800,000","5,100,000","5,800,000","4,100,000","3,500,000","3,800,000","4,700,000","4,400,000","4,100,000","4,400,000","4,200,000","3,300,000","2,200,000","2,000,000","2,800,000","2,700,000","2,000,000","2,100,000","2,400,000","2,300,000","-4,000,000","2,700,000"
