name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
		ProvisionandWriteOffofAssets,"21,400,000","5,100,000","8,500,000","5,000,000","2,800,000","1,700,000","1,500,000","-3,200,000","9,200,000","12,600,000","3,300,000","900,000","700,000","3,200,000","600,000","2,600,000","300,000","500,000","200,000","300,000","1,200,000","400,000","100,000","0","1,500,000","2,100,000","400,000","-300,000","200,000","1,000,000","300,000","200,000","425,000","607,000","427,000","190,000","69,000","451,000","485,000","-1,534,000","-2,752,000","-1,287,000","1,551,000","3,083,000","-1,525,000","296,000","1,228,000","2,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"70,500,000","19,600,000","18,600,000","14,900,000","17,400,000","17,800,000","14,900,000","14,000,000","6,100,000","13,200,000","16,700,000","17,100,000","19,400,000","22,300,000","21,100,000","22,000,000","20,400,000","22,400,000","18,500,000","20,000,000","18,500,000","18,900,000","20,200,000","16,000,000","21,100,000","21,200,000","21,600,000","22,900,000","21,900,000","22,700,000","22,400,000","21,900,000","26,374,000","25,805,000","25,421,000","17,506,000","31,251,000","30,183,000","30,493,000","28,533,000","28,425,000","27,494,000","26,986,000","24,606,000","24,463,000","24,044,000","24,981,000","22,342,000","22,478,000","20,054,000","19,920,000","18,968,000","17,886,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,"0","0","0","2,800,000","700,000","700,000","-400,000","-1,300,000","700,000","1,400,000","8,200,000","900,000","-100,000","3,200,000","1,600,000","-11,056,000","2,276,000","-1,814,000","-942,000","-15,051,000","-951,000","-5,337,000","-5,491,000","-15,773,000","-30,577,000","-6,738,000","-14,969,000","-17,887,000","-2,262,000","-35,428,000","-2,587,000","-8,342,000","-280,000","-18,632,000","-362,000","2,028,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-27,300,000","-2,800,000","1,200,000","-3,800,000","-21,900,000","1,500,000","-49,700,000","-41,500,000","68,200,000","19,000,000","6,400,000","20,600,000","19,500,000","5,100,000","-4,600,000","7,000,000","12,900,000","11,500,000","22,200,000","91,400,000","-33,600,000","5,000,000","11,600,000","6,400,000","8,900,000","-1,800,000","500,000","-4,600,000","3,200,000","4,800,000","-6,100,000","-5,100,000","111,680,000","9,937,000","-4,095,000","-2,837,000","8,462,000","13,006,000","1,508,000","3,921,000","-6,562,000","-2,414,000","7,827,000","1,366,000","9,131,000","11,456,000","-6,389,000","-4,408,000","-12,177,000","-424,000","609,000","845,000","9,073,000","-32,563,000","21,791,000","12,759,000","25,868,000","2,647,000","24,887,000","-2,545,000","-3,288,000","-7,131,000","-82,000","3,972,000","-33,014,000",,,,,,,,"-14,053,000","4,960,000",,,"1,279,000","2,144,000",,,,,,"309,000",,,,"1,626,000"
		ChangeInWorkingCapital,"-275,400,000","-244,800,000","180,000,000","-259,600,000","49,000,000","-38,300,000","300,800,000","-81,200,000","84,300,000","-147,700,000","141,700,000","-158,600,000","-70,400,000","-218,800,000","267,300,000","-251,400,000","104,800,000","-136,800,000","440,900,000","-239,700,000","104,100,000","-44,100,000","78,100,000","-234,600,000","162,900,000","4,900,000","64,100,000","-194,600,000","68,500,000","-6,000,000","189,500,000","-83,000,000","113,257,000","-170,721,000","24,105,000","-129,044,000","80,287,000","-98,944,000","210,344,000","-88,598,000","-34,442,000","-124,107,000","211,031,000","-70,446,000","-55,226,000","-19,022,000","83,348,000","-70,929,000","-64,824,000","6,509,000","100,801,000","61,179,000","58,418,000","25,495,000","-13,210,000","-101,067,000","37,924,000","-97,236,000","125,076,000","-60,112,000","70,848,000","-68,270,000","98,242,000","-61,004,000","83,790,000","-24,813,000","85,130,000","-39,083,000","77,407,000","-13,496,000","32,618,000","-37,706,000","19,196,000","6,103,000","16,643,000","-37,496,000","-8,038,000","-7,562,000","27,589,000","-24,144,000","744,000","-25,481,000","36,326,000","-28,836,000","6,132,000","14,663,000","32,196,000","-16,808,000"
			ChangeInReceivables,"-19,800,000","29,400,000","-48,600,000","-40,300,000","39,700,000","93,900,000","-113,800,000","-29,400,000","-13,300,000","153,900,000","-40,600,000","-38,100,000","-25,200,000","85,100,000","-59,700,000","25,500,000","-84,200,000","64,600,000","-17,600,000","31,600,000","-65,300,000","71,000,000","-35,700,000","600,000","18,900,000","40,700,000","-58,600,000","-29,300,000","10,300,000","32,100,000","-28,000,000","-14,100,000","236,000","31,333,000","-54,681,000","-601,000","-3,689,000","42,631,000","-48,896,000","-4,277,000","-321,000","44,575,000","-60,003,000","-10,816,000","-7,756,000","45,953,000","-46,279,000","-23,749,000","13,309,000","60,625,000","-74,828,000","5,238,000","21,118,000","59,769,000","-26,550,000","-51,028,000","37,671,000","1,183,000","12,459,000","-43,100,000","17,657,000","-2,217,000","-7,017,000","-33,721,000","26,054,000","12,630,000","-18,139,000","-39,507,000","18,231,000","38,119,000","-36,142,000","-29,883,000","22,933,000","15,795,000","-34,593,000","-24,389,000","11,233,000","20,581,000","-22,275,000","-14,084,000","-5,362,000","3,576,000","4,554,000","-8,623,000","31,471,000","-3,248,000","3,317,000","-5,144,000"
				ChangesInAccountReceivables,"-19,800,000","29,400,000","-48,600,000","-40,300,000","39,700,000","93,900,000","-113,800,000","-29,400,000","-13,300,000","153,900,000","-40,600,000","-38,100,000","-25,200,000","85,100,000","-59,700,000","25,500,000","-84,200,000","64,600,000","-17,600,000","31,600,000","-65,300,000","71,000,000","-35,700,000","600,000","18,900,000","40,700,000","-58,600,000","-29,300,000","10,300,000","32,100,000","-28,000,000","-14,100,000","236,000","31,333,000","-54,681,000","-601,000","-3,689,000","42,631,000","-48,896,000","-4,277,000","-321,000","44,575,000","-60,003,000","-10,816,000","-7,756,000","45,953,000","-46,279,000","-23,749,000","13,309,000","60,625,000","-74,828,000","5,238,000","21,118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-223,900,000","-174,800,000","67,400,000","-84,800,000","-31,700,000","-80,400,000","201,800,000","-57,500,000","113,000,000","-191,100,000","136,200,000","-116,700,000","18,400,000","-81,000,000","108,600,000","-150,700,000","18,400,000","-500,000","168,500,000","-156,000,000","11,100,000","-4,200,000","59,200,000","-86,100,000","19,600,000","-17,800,000","134,400,000","-95,500,000","-2,200,000","-17,300,000","141,400,000","-92,700,000","-8,592,000","-34,445,000","83,799,000","-104,836,000","-29,263,000","-35,642,000","97,798,000","-71,523,000","-7,405,000","-48,230,000","85,972,000","-102,017,000","-32,827,000","-31,210,000","96,998,000","-97,681,000","-55,601,000","-37,821,000","65,875,000","-6,331,000","37,685,000","20,643,000","24,162,000","-78,420,000","-38,310,000","4,643,000","73,444,000","-71,857,000","-41,374,000","-241,000","51,278,000","-67,361,000","-23,029,000","-5,423,000","10,209,000","-30,832,000","-3,605,000","10,042,000","13,623,000","-42,566,000","-8,079,000","3,392,000","19,568,000","-32,987,000","-7,811,000","-88,000","16,816,000","-16,320,000","-4,621,000","-12,686,000","17,045,000","-16,376,000","-979,000","-2,810,000","18,024,000","-17,300,000"
			ChangeInPayablesAndAccruedExpense,"77,500,000","-90,200,000","175,700,000","-173,000,000","165,000,000","-25,600,000","234,300,000","73,900,000","-34,400,000","-132,300,000","59,600,000","23,000,000","-54,300,000","-122,800,000","150,300,000","-42,500,000","82,500,000","-89,600,000","-17,600,000","-69,500,000","111,900,000","-76,700,000","45,400,000","-122,300,000","69,000,000","37,700,000","-53,000,000","-72,000,000","90,300,000","-2,200,000","45,700,000","-6,200,000","137,222,000","-155,825,000","3,183,000","-722,000","103,964,000","-125,026,000","151,383,000","-1,062,000","38,619,000","-135,197,000","191,372,000","25,880,000","26,055,000","5,375,000","18,887,000","13,158,000","-57,514,000","-20,536,000","88,407,000","58,725,000","-22,288,000","-30,787,000","-4,973,000","-11,061,000","74,201,000","-18,932,000","-20,975,000","-13,871,000","47,196,000","-19,981,000","-4,079,000","6,354,000","24,978,000","-32,891,000","17,482,000","5,265,000","15,021,000","-18,525,000","8,020,000","15,698,000","5,101,000","-15,506,000","13,639,000","14,900,000","-3,023,000","-4,545,000","1,658,000","6,728,000","-343,000","4,182,000","5,092,000","-260,000","4,809,000","3,808,000","-4,243,000","2,073,000"
				ChangeInPayable,"55,400,000","23,800,000","32,000,000","-32,700,000","32,300,000","21,200,000","118,700,000","135,100,000","-73,200,000","-37,800,000","-17,800,000","37,100,000","3,700,000","-56,100,000","-10,800,000","23,400,000","59,400,000","-44,700,000","-68,200,000","-23,800,000","60,300,000","-24,300,000","-19,600,000","-8,000,000","600,000","26,600,000","-68,600,000","-7,000,000","49,500,000","4,200,000","-10,900,000","21,600,000","43,629,000","-25,863,000","-28,035,000","-19,943,000","45,021,000","-13,904,000","22,241,000","-22,964,000","47,171,000","-27,698,000","-7,625,000","24,646,000","25,043,000","-10,583,000","-2,783,000","-1,935,000","-7,622,000","-8,790,000","28,337,000","-10,906,000","33,563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"55,400,000","23,800,000","32,000,000","-32,700,000","32,300,000","21,200,000","118,700,000","135,100,000","-73,200,000","-37,800,000","-17,800,000","37,100,000","3,700,000","-56,100,000","-10,800,000","23,400,000","59,400,000","-44,700,000","-68,200,000","-23,800,000","60,300,000","-24,300,000","-19,600,000","-8,000,000","600,000","26,600,000","-68,600,000","-7,000,000","49,500,000","4,200,000","-10,900,000","21,600,000","43,629,000","-25,863,000","-28,035,000","-19,943,000","45,021,000","-13,904,000","22,241,000","-22,964,000","47,171,000","-27,698,000","-7,625,000","24,646,000","25,043,000","-10,583,000","-2,783,000","-1,935,000","-7,622,000","-8,790,000","28,337,000","-10,906,000","33,563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"22,100,000","-114,000,000","143,700,000","-140,300,000","132,700,000","-46,800,000","115,600,000","-61,200,000","38,800,000","-94,500,000","77,400,000","-14,100,000","-58,000,000","-66,700,000","161,100,000","-65,900,000","23,100,000","-44,900,000","50,600,000","-45,700,000","51,600,000","-52,400,000","65,000,000","-114,300,000","68,400,000","11,100,000","15,600,000","-65,000,000","40,800,000","-6,400,000","56,600,000","-27,800,000","93,593,000","-129,962,000","31,218,000","19,221,000","58,943,000","-111,122,000","129,142,000","21,902,000","-8,552,000","-107,499,000","198,997,000","1,234,000","1,012,000","15,958,000","21,670,000","15,093,000","-49,892,000","-11,746,000","60,070,000","69,631,000","-55,851,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-55,100,000","11,900,000","1,900,000","48,500,000","-117,400,000","-28,900,000","-10,400,000","-66,400,000","19,200,000","46,800,000","-9,800,000","-17,900,000","-14,700,000","1,400,000","25,800,000","-81,700,000","99,000,000","-46,500,000","35,300,000","-6,900,000","72,900,000","-4,300,000",,,,,,,,,,,,"10,118,000","-14,541,000","-23,065,000","31,429,000","29,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,592,000","-15,211,000","10,164,000","-6,240,000","-11,935,000","-6,874,000",,"4,354,000","-16,792,000","5,013,000",,"-7,115,000","-599,000","2,146,000",,"-4,613,000","-3,099,000","-1,727,000",,"-116,000","1,022,000","547,000"
			ChangeInOtherCurrentLiabilities,"-54,100,000","-21,100,000","-16,400,000","-10,000,000","-6,600,000","2,700,000","-11,100,000","-1,800,000","-200,000","-25,000,000","-3,700,000","-8,900,000","5,400,000","-101,500,000","42,300,000","-2,000,000","-10,900,000","-64,800,000","272,300,000","-38,900,000","-26,500,000","-29,900,000","16,900,000","-13,900,000","74,100,000","-16,000,000","8,400,000","-17,000,000","1,700,000","2,600,000","-5,500,000","-4,700,000","21,122,000","-21,902,000","6,345,000","180,000","-22,154,000","-10,087,000",,,,,,,,,,,,,,,,,"-7,031,000","37,676,000","14,807,000","-51,498,000","44,058,000","67,735,000","38,434,000","-38,934,000","50,349,000","46,554,000","29,735,000","2,127,000","71,986,000","41,202,000","37,596,000","-36,892,000","59,052,000","25,919,000","-5,776,000","-1,932,000","34,821,000","-33,000","-4,072,000","-16,395,000","31,989,000","-2,614,000","14,474,000","-15,940,000","12,734,000","-1,850,000","-27,359,000","17,029,000","14,076,000","3,016,000"
			ChangeInOtherWorkingCapital,,,,,,"2,700,000","-11,100,000","-1,800,000","-200,000","-25,000,000","-3,700,000","-8,900,000","5,400,000","-101,500,000","42,300,000","-2,000,000","-10,900,000","-64,800,000","272,300,000","-38,900,000","-26,500,000","-29,900,000","29,800,000","-12,900,000","-18,700,000","-39,700,000","32,900,000","19,200,000","-31,600,000","-21,200,000","35,900,000","34,700,000","-43,097,000","-21,902,000","6,345,000","180,000","-22,154,000",,,"-11,736,000","-65,335,000","14,745,000","-6,310,000","16,507,000","-40,698,000","-39,140,000","13,742,000","37,343,000","34,982,000","4,241,000","21,347,000","3,547,000","21,903,000","6,515,000","1,182,000","1,766,000","-50,445,000","-32,632,000","16,090,000","981,000","8,935,000","-6,897,000","7,711,000","-12,830,000","26,052,000",,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-384,900,000","118,200,000","-27,300,000","-428,400,000","-47,400,000","-17,800,000","-23,800,000","-2,000,000","113,500,000","58,700,000","-54,300,000","-73,600,000","-96,500,000","-72,200,000","-182,500,000","-223,000,000","-83,700,000","-92,600,000","233,100,000","-2,221,600,000","30,500,000","-37,300,000","44,200,000","555,600,000","-135,100,000","-129,200,000","-325,300,000","-220,400,000","-594,700,000","-5,100,000","-19,100,000","6,000,000","-33,823,000","-150,860,000","-291,644,000","-231,381,000","-195,950,000","-106,095,000","-166,721,000","-101,734,000","-86,634,000","-90,449,000","-43,853,000","-38,490,000","12,767,000","36,400,000","-94,278,000","-14,520,000","75,454,000","-219,599,000","-18,065,000","-20,034,000","-35,462,000","-26,571,000","-135,819,000","-66,877,000","-54,943,000","-20,778,000","379,825,000","141,336,000","42,477,000","-183,841,000","-231,503,000","-3,059,000","225,189,000","-117,160,000","-187,420,000","-101,564,000","-132,457,000","10,281,000","-209,989,000","-39,667,000","-327,825,000","-11,546,000","-15,791,000","-14,196,000","-18,038,000","-12,116,000","-13,897,000","-13,034,000","-12,509,000","-13,570,000","-11,553,000","-18,345,000","-8,689,000","-6,184,000","-8,672,000","-7,524,000"
