name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-78,389,000","-24,929,000","-23,482,000","-13,148,000","-16,830,000","-14,730,000","-12,937,000","-8,038,000","-6,836,000","-8,718,000"
	CashFlowFromContinuingOperatingActivities,"-78,389,000","-24,929,000","-23,482,000","-13,148,000","-16,830,000","-14,730,000","-12,937,000","-8,038,000","-6,836,000","-8,718,000"
		NetIncomeFromContinuingOperations,"-87,739,000","-21,293,000","-25,134,000","-21,979,000","-19,333,000","-20,402,000","-13,280,000","-11,034,000","-8,599,000","-8,746,000"
		OperatingGainsLosses,"-10,509,000","-6,110,000","-3,763,000","-135,000","-501,000","248,000","-132,000","-119,000","48,000","-15,000"
			GainLossOnInvestmentSecurities,"-10,509,000","-6,110,000","-3,763,000","-135,000","-501,000","248,000","-132,000","-119,000","48,000","-15,000"
		DepreciationAmortizationDepletion,"200,000","46,000","43,000","70,000","41,000","30,000","27,000","26,000","26,000","24,000"
			DepreciationAndAmortization,"200,000","46,000","43,000","70,000","41,000","30,000","27,000","26,000","26,000","24,000"
		AmortizationOfSecurities,"5,736,000","1,771,000","1,604,000","1,255,000","1,106,000","628,000","484,000","155,000","120,000","174,000"
		StockBasedCompensation,"11,279,000","3,577,000","2,800,000","2,749,000","2,153,000","1,566,000","1,125,000","348,000","389,000","340,000"
		OtherNonCashItems,"175,000","1,000","184,000","0","0","3,787,000",,,,
		ChangeInWorkingCapital,"2,469,000","-2,921,000","784,000","4,892,000","-296,000","-587,000","-1,161,000","2,586,000","1,180,000","-495,000"
			ChangeInReceivables,"-1,478,000","546,000","-1,225,000","183,000","-982,000","77,000","-654,000","262,000","-162,000","290,000"
			ChangeInPrepaidAssets,"-2,702,000","-4,199,000","-628,000","1,458,000","667,000","-3,913,000","-394,000","-41,000","904,000","-1,196,000"
			ChangeInPayablesAndAccruedExpense,"6,806,000","732,000","2,818,000","3,247,000","9,000","3,239,000","-124,000","2,335,000","417,000","327,000"
				ChangeInPayable,"3,669,000","5,748,000","-1,173,000","636,000","-1,542,000","3,940,000","-1,666,000","2,233,000","-773,000","240,000"
					ChangeInAccountPayable,"3,669,000","5,748,000","-1,173,000","636,000","-1,542,000","3,940,000","-1,666,000","2,233,000","-773,000","240,000"
				ChangeInAccruedExpense,"3,137,000","-5,016,000","3,991,000","2,611,000","1,551,000","-701,000","1,542,000","102,000","1,190,000","87,000"
			ChangeInOtherWorkingCapital,,,"-181,000","4,000","10,000","10,000","11,000","30,000","21,000","84,000"
InvestingCashFlow,"-459,135,000","-5,551,000","-189,264,000","-91,722,000","-172,598,000","-1,085,000","-98,265,000","6,517,000","10,820,000","10,608,000"
	CashFlowFromContinuingInvestingActivities,"-459,135,000","-5,551,000","-189,264,000","-91,722,000","-172,598,000","-1,085,000","-98,265,000","6,517,000","10,820,000","10,608,000"
		NetPPEPurchaseAndSale,"-175,000","-7,000","-135,000","-29,000","-4,000","-114,000","-27,000","-15,000","-6,000","-97,000"
			PurchaseOfPPE,"-175,000","-7,000","-135,000","-29,000","-4,000","-114,000","-27,000","-15,000","-6,000","-97,000"
		NetInvestmentPurchaseAndSale,"-458,960,000","-5,544,000","-189,129,000","-91,693,000","-172,594,000","-971,000","-98,238,000","6,532,000","10,826,000","10,705,000"
			PurchaseOfInvestment,"-716,456,000","-131,669,000","-254,452,000","-123,175,000","-207,160,000","-24,513,000","-136,056,000","-1,062,000","-4,606,000","-1,565,000"
			SaleOfInvestment,"257,496,000","126,125,000","65,323,000","31,482,000","34,566,000","23,542,000","37,818,000","7,594,000","15,432,000","12,270,000"
FinancingCashFlow,"4,827,000","4,264,000","538,000","-32,000","57,000","624,964,000","132,635,000","500,000","0","0"
	CashFlowFromContinuingFinancingActivities,"4,827,000","4,264,000","538,000","-32,000","57,000","624,964,000","132,635,000","500,000","0","0"
		ProceedsFromStockOptionExercised,"1,072,000","314,000","538,000","30,000",,,"0","0",,
		NetOtherFinancingCharges,"3,755,000","3,950,000","0","-62,000","-133,000","624,964,000","-3,022,000",,,
EndCashPosition,"106,207,000","106,207,000","132,423,000","344,631,000","449,533,000","638,904,000","29,755,000","8,322,000","9,343,000","5,359,000"
	ChangesInCash,"-532,697,000","-26,216,000","-212,208,000","-104,902,000","-189,371,000","609,149,000","21,433,000","-1,021,000","3,984,000","1,890,000"
	BeginningCashPosition,"638,904,000","132,423,000","344,631,000","449,533,000","638,904,000","29,755,000","8,322,000","9,343,000","5,359,000","3,469,000"
CapitalExpenditure,"-175,000","-7,000","-135,000","-29,000","-4,000","-114,000","-27,000","-15,000","-6,000","-97,000"
FreeCashFlow,"-78,564,000","-24,936,000","-23,617,000","-13,177,000","-16,834,000","-14,844,000","-12,964,000","-8,053,000","-6,842,000","-8,815,000"
