name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
MarketCap,"961,595,704","1,112,516,640","1,150,134,540","1,401,508,480","1,594,170,000","1,414,510,740","1,017,955,200","665,488,140","500,047,750","512,192,100","1,311,368,200","1,314,684,080","2,017,793,645","2,909,734,166","2,246,182,780","4,755,627,129","3,824,895,764","3,923,605,606","3,399,696,473","3,293,056,438","3,337,118,700","3,417,079,200","3,021,653,099"
EnterpriseValue,"2,068,595,704","2,507,516,640","2,569,134,540","2,846,508,480","3,107,170,000","2,762,510,740","2,613,955,200","2,328,488,140","2,214,047,750","1,850,192,100","3,085,368,200","2,948,684,080","3,440,793,645","3,720,734,166","3,237,182,780","5,806,627,129","5,324,895,764","5,326,605,606","4,993,696,473","5,114,056,438","5,345,118,700","5,110,079,200","2,921,653,099"
PeRatio,"9.102",,,,,,,,,,,,,,,"32.638","29.787","23.012",,,,,
PsRatio,"0.236","0.265","0.28","0.335","0.381","0.336","0.24","0.157","0.115","0.115","0.278","0.266","0.386","0.528","0.394","0.806","0.637","0.638","0.563","0.533","0.517","0.531","0.456"
PbRatio,"0.762","0.983","0.972","1.183","1.365","1.189","0.86","0.566","0.41","0.394","0.702","0.692","0.689","0.908","0.669","1.36","1.09","1.112","1.027","0.994","1.012","1.039","0.551"
EnterprisesValueRevenueRatio,"0.507","2.593","2.451","2.742","3.028","2.687","2.478","2.237","2.179","1.76","2.807","2.686","3.094","3.213","2.525","4.453","3.839","3.751","3.345","3.455","3.573","3.29","1.93"
EnterprisesValueEBITDARatio,"3.61","8.647","51.383","24.752","26.332","27.904","22.152","20.606","33.546","22.291","-6.171","24.369","-3.486","-18.329","20.751","-49.629","25.6","55.485","32.217","29.907","34.935","36.763","-3.115"
