name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989
OperatingCashFlow,"79,004,000","33,812,000","29,758,000","9,271,000","6,163,000","60,086,000","54,121,000","89,410,000","106,300,000","44,483,000","66,057,000","34,362,000","19,340,000","59,297,000","45,364,000","13,930,000","32,154,000","24,550,000","39,976,000","31,716,000","19,508,000","54,920,000","38,875,000","18,329,000","34,050,000","42,647,000","47,991,000","20,193,000","1,530,000","31,687,000","23,296,000","32,990,000","-1,222,000","28,043,000","30,376,000","19,393,000","13,020,000","34,988,000","35,911,000","12,887,000","-15,346,000","26,992,000","38,334,000","14,500,000","3,022,000","17,130,000","29,529,000","-6,897,000","-11,916,000","30,960,000","22,694,000","22,220,000","13,785,000","33,667,000","27,990,000","-14,410,000","4,441,000","12,646,000","41,739,000","14,281,000","-19,427,000","31,816,000","28,932,000","-23,016,000","-4,499,000","37,899,000","33,082,000","-973,000","19,769,000","32,074,000","37,980,000","-16,842,000","-7,247,000","22,044,000","43,030,000","55,243,000","16,529,000","47,360,000","19,932,000","10,443,000","47,257,000","33,432,000","43,130,000","14,899,000","41,753,000","50,102,000","31,967,000","15,691,000","18,249,000","8,130,000","29,800,000","-19,600,000","40,100,000","11,400,000","40,200,000","-5,800,000","36,100,000","4,500,000","25,300,000","-400,000","26,100,000","3,400,000","37,700,000","-3,200,000","22,300,000","700,000","36,200,000","-10,400,000","25,500,000","-2,300,000","35,200,000","-13,200,000","20,600,000","1,600,000","31,000,000","-15,500,000","11,000,000","-8,900,000","29,600,000","-7,900,000","21,800,000","13,000,000","25,300,000","-6,700,000","4,800,000","3,400,000","20,100,000","-1,600,000","16,300,000","-1,300,000","18,300,000","-6,600,000","7,600,000"
	CashFlowFromContinuingOperatingActivities,"79,004,000","33,812,000","29,758,000","9,271,000","6,163,000","60,086,000","54,121,000","89,410,000","106,300,000","44,483,000","66,057,000","34,362,000","19,340,000","59,297,000","45,364,000","13,930,000","32,154,000","24,550,000","39,976,000","31,716,000","19,508,000","54,920,000","38,875,000","18,329,000","34,050,000","42,647,000","47,991,000","20,193,000","1,530,000","31,687,000","23,296,000","32,990,000","-1,222,000","28,043,000","30,376,000","19,393,000","13,020,000","34,988,000","35,911,000","12,887,000","-15,346,000","26,992,000","38,334,000","14,500,000","3,022,000","17,130,000","29,529,000","-6,897,000","-11,916,000","30,960,000","22,694,000","22,220,000","13,785,000","33,667,000","27,990,000","-14,410,000","4,441,000","12,844,000","41,835,000","10,291,000","-19,427,000","31,471,000","28,932,000","-21,736,000","-4,499,000","37,899,000","33,082,000","-973,000","19,769,000","32,074,000","37,980,000","-16,842,000","-7,247,000","22,044,000","43,030,000","55,243,000","16,529,000","47,360,000","19,932,000","10,443,000","47,257,000","33,432,000","43,130,000","14,899,000","41,753,000","50,102,000","31,967,000","15,691,000","18,249,000","8,130,000","29,800,000","-19,600,000","40,100,000","11,400,000","40,200,000","-5,800,000","36,100,000","4,500,000","25,300,000","-400,000","26,100,000","3,400,000","37,700,000","-3,200,000","22,300,000","700,000","36,200,000","-10,400,000","25,500,000","-2,300,000","35,200,000","-13,200,000","20,600,000","1,600,000","31,000,000","-15,500,000","11,000,000","-8,900,000","29,600,000","-7,900,000","21,800,000","13,000,000","25,300,000","-6,700,000","4,800,000","3,400,000","20,100,000","-1,600,000","16,300,000","-1,300,000","18,300,000","-6,600,000","7,600,000"
		NetIncomeFromContinuingOperations,"152,328,000","57,622,000","29,082,000","40,358,000","25,266,000","37,957,000","29,589,000","35,304,000","4,679,000","3,376,000","34,716,000","22,904,000","17,988,000","1,667,000","29,174,000","20,349,000","18,951,000","34,360,000","12,285,000","23,206,000","11,744,000","28,229,000","23,642,000","21,105,000","14,008,000","22,947,000","22,234,000","21,659,000","14,123,000","20,480,000","18,472,000","19,974,000","13,045,000","12,557,000","16,871,000","17,017,000","9,935,000","18,492,000","17,163,000","6,832,000","4,695,000","20,034,000","15,346,000","7,672,000","45,856,000","6,760,000","8,384,000","2,808,000","-579,000","13,540,000","10,608,000","5,706,000","2,197,000","5,323,000","-64,382,000","-53,744,000","-8,544,000","-4,420,000","9,511,000","-9,934,000","-8,694,000","7,711,000","-7,821,000","1,954,000","2,295,000","-10,270,000","10,468,000","-6,447,000","3,208,000","20,756,000","11,092,000","8,860,000","-3,523,000","-42,055,000","15,279,000","15,177,000","5,803,000","25,109,000","23,161,000","28,700,000","-40,654,000","24,866,000","21,663,000","12,391,000","2,831,000","10,300,000","16,117,000","28,916,000","13,003,000","29,714,000","21,300,000","23,300,000","13,300,000","22,700,000","17,800,000","18,400,000","7,200,000","19,900,000","11,500,000","16,800,000","1,700,000","15,600,000","9,800,000","15,300,000","4,600,000","14,100,000","7,800,000","14,200,000","3,200,000","12,700,000","7,300,000","12,000,000","4,300,000","12,300,000","8,000,000","10,400,000","4,000,000","11,600,000","6,400,000","6,500,000","2,800,000","8,600,000","5,100,000","8,500,000","2,900,000","8,500,000","6,100,000","8,900,000","-100,000","11,100,000","6,100,000","8,800,000","2,300,000"
		OperatingGainsLosses,"-14,135,000","-10,646,000","-120,000","-3,157,000","-212,000","-686,000","-161,000","-50,000","-94,000","-2,610,000","-9,768,000","253,000","-536,000","31,649,000","113,000",,,"1,175,000","35,000",,,,,,,,,,,,,,,"-551,000",,,,"-927,000","-2,949,000","-23,000","70,000","2,716,000","-1,797,000","-1,000,000","-999,000","-4,406,000","-42,000","127,000","27,000","-488,000","38,000","-75,000","-13,000","-106,000","-37,000","-604,000","-2,066,000",,,,,,,,"-1,280,000","-2,212,000","1,038,000",,,"-8,356,000","2,252,000","47,000","10,400,000",,,,,"0","0","0","59,782,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3,300,000","6,300,000","600,000","12,200,000","-6,700,000",,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,149,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,000","-42,000","127,000","27,000","-488,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-478,000","-138,000","-122,000","38,000","-256,000","-516,000","-154,000","-176,000","-108,000",,,,,,,,,"1,434,000","0",,,,,,,,,,,,,,,"-18,000",,,,"-304,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-930,000","-930,000","-930,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"112,713,000","31,618,000","28,942,000","26,355,000","25,798,000","25,108,000","21,996,000","26,900,000","24,588,000","75,830,000","8,099,000","7,638,000","7,298,000","7,965,000","7,641,000","8,000,000","7,541,000","8,096,000","7,802,000","8,111,000","7,758,000","7,820,000","7,312,000","7,199,000","6,800,000","7,209,000","6,629,000","6,408,000","6,271,000","5,986,000","5,301,000","5,617,000","5,379,000","5,653,000","5,868,000","5,814,000","5,847,000","6,029,000","5,872,000","5,753,000","5,486,000","5,432,000","5,682,000","6,465,000","5,907,000","6,557,000","6,281,000","5,658,000","5,806,000","6,060,000","6,942,000","6,135,000","6,109,000","5,709,000","53,504,000","5,989,000","5,954,000","6,190,000","6,193,000","6,093,000","6,220,000","7,082,000","6,233,000","6,517,000","7,372,000","7,559,000","7,499,000","7,178,000","6,998,000","7,175,000","7,154,000","7,092,000","6,908,000","7,282,000","7,193,000","7,326,000","7,311,000","7,855,000","7,714,000","8,060,000","7,066,000","11,245,000","11,122,000","10,700,000","10,921,000","14,678,000","8,981,000","11,473,000","10,565,000","11,342,000","6,900,000","6,300,000","5,800,000","5,000,000","5,700,000","6,000,000","5,400,000","5,800,000","5,100,000","5,200,000","4,900,000","5,200,000","5,200,000","5,100,000","4,900,000","5,800,000","4,900,000","4,700,000","4,700,000","4,000,000","3,900,000","3,600,000","3,700,000","3,700,000","3,600,000","3,400,000","3,300,000","2,600,000","4,400,000","3,500,000","3,600,000","2,700,000","4,800,000","3,600,000","3,700,000","3,800,000","3,600,000","3,400,000","3,200,000","3,600,000","3,300,000","3,500,000","3,300,000"
			DepreciationAndAmortization,"112,713,000","31,618,000","28,942,000","26,355,000","25,798,000","25,108,000","21,996,000","26,900,000","24,588,000","75,830,000","8,099,000","7,638,000","7,298,000","7,965,000","7,641,000","8,000,000","7,541,000","8,096,000","7,802,000","8,111,000","7,758,000","7,820,000","7,312,000","7,199,000","6,800,000","7,209,000","6,629,000","6,408,000","6,271,000","5,986,000","5,301,000","5,617,000","5,379,000","5,653,000","5,868,000","5,814,000","5,847,000","6,029,000","5,872,000","5,753,000","5,486,000","5,432,000","5,682,000","6,465,000","5,907,000","6,557,000","6,281,000","5,658,000","5,806,000","6,060,000","6,942,000","6,135,000","6,109,000","5,709,000","53,504,000","5,989,000","5,954,000","6,190,000","6,193,000","6,093,000","6,220,000","7,082,000","6,233,000","6,517,000","7,372,000","7,559,000","7,499,000","7,178,000","6,998,000","7,175,000","7,154,000","7,092,000","6,908,000","7,282,000","7,193,000","7,326,000","7,311,000","7,855,000","7,714,000","8,060,000","7,066,000","11,245,000","11,122,000","10,700,000","10,921,000","14,678,000","8,981,000","11,473,000","10,565,000","11,342,000","6,900,000","6,300,000","5,800,000","5,000,000","5,700,000","6,000,000","5,400,000","5,800,000","5,100,000","5,200,000","4,900,000","5,200,000","5,200,000","5,100,000","4,900,000","5,800,000","4,900,000","4,700,000","4,700,000","4,000,000","3,900,000","3,600,000","3,700,000","3,700,000","3,600,000","3,400,000","3,300,000","2,600,000","4,400,000","3,500,000","3,600,000","2,700,000","4,800,000","3,600,000","3,700,000","3,800,000","3,600,000","3,400,000","3,200,000","3,600,000","3,300,000","3,500,000","3,300,000"
