name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020
MarketCap,"561,130,355","1,206,430,616","1,717,485,003","3,143,568,240","2,969,255,908","2,459,193,191","2,863,950,851","1,655,942,584"
EnterpriseValue,"515,614,355","1,120,707,616","1,613,331,003","2,997,496,240","2,964,097,908","2,454,035,191","2,858,792,851","1,650,784,584"
PsRatio,"1.622","3.486","5.557","14.363","8.705","15.718","17.425","11.229"
PbRatio,"0.656","1.53","2.341","7.192","7.597","6.358","14.908",
EnterprisesValueRevenueRatio,"1.663","11.953","19.333","40.9","49.794","41.431","74.363","44.873"
EnterprisesValueEBITDARatio,"-6.194","-61.291","42.657","-47.27","-75.281","-935.227","-198.293","-150.66"
