name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"181,782","174,756","1,237,862","690,773","857,742","168,443","0","0","7,959","13,516","0","41,998","61,626",,,,"46,701","0","8,791","117,992","98,123","5,318","0","0","19,944","2,494","4,289","9,638","5,453",,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,"0","0","127,941",,,,,,,,,"0",,,,"1,736,161","4,456,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,399,000","797,000","-158,000","625,726","52,144","201,130","55,277","-218,643","111,588","-70,048","259,258","11,330","135,835","133,585","190,850","23,864","18,706","38,275","-3,275","18,427","0","19,848","2,935","96,781","-34,820","33,754","25,553","-4,785","-12,553","11,206","104,364","194,347","-37,750","42,250","1,206,750","472,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,219,889","-284,365",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"20,655,000","1,962,000","8,800,000","6,224,490","3,669,450","414,060","467,911","148,964","104,035","227,360","137,377","197,132","249,025","145,005","126,575","732,414","135,563","2,817,314","1,711,972","343,901","921,683","167,248","-363,039","305,458","280,792","561,246","360,761","842,229","1,102,606","1,760,234","912,783","910,837","1,895,291","519,840","609,159","5,046,677","4,158,749","986,555","2,030,010","142,863","-3,386","240,037",,,,"586,084",,,,,,,,,,,,,,,,
		OtherNonCashItems,,"55,000","556,000",,,"-81,861","-2,575","-38,777",,,"-20,060","-93,184","-107,923","-52,500","-52,285","-55,185","0","-3,086,412","714,105","197,286","1,253,828","702,861","68,170","313,898","255,849","358,364","570,360","-580,251","-544,246","464,998","1,268,472","-98,944","15,789","-36,789","3,387,951","316,036","8,791","165,848","2,559,809","-645,576","-727,986","-1,082,806","-3,116,782","-3,743,231","5,564,813","-3,333,490","-3,211,356","7,415,513","-1,681","44,181",,,,,,,,,"0","0",,
		ChangeInWorkingCapital,"-6,186,000","188,000","-1,674,000","-541,458","-4,158,808","-2,189,734","-810,775","176,897","-507,201","-672,063","-1,331,882","224,937","-350,863","-948,813","-850,549","-24,599","-1,478,676","-3,845,854","59,889","12,831,135","947,738","837,220","1,060,175","669,915","799,366","389,111","431,281","565,083","540,394","-816,334","1,361,105","265,671","-212,517","502,028","453,435","1,237,023","-563,442","1,118,874","328,303","-205,572","298,082","-225,013","48,977","89,133","-34,616","-2,853","8,043","-919,104","3,259,890","-2,433,243","6,424,663","5,850","-275","125","3,000","1,000","-751","201","6,825","0","700","350"
			ChangeInReceivables,"-6,077,000","-1,722,000","-2,226,000","-1,183,174","-946,043","-856,783","-278,584","137,750","-167,445","-27,685","94,686","-79,568","-117,540","-39,119","52,103","44,945","-87,555","-17,439","-65,249","34,337","-41,972","-61,719","-197,827","116,705","475,945","-70,574","-258,505","229,380","352,728","-609,529","-76,818","77,927","84,207","-248,056",,,,,,,,,,,,,,,,,,,,"0",,,,"-1,249",,,,"0"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,"44,945","-87,555","-17,439",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0"
			ChangeInInventory,"-7,960,000","-698,000","-5,652,000","-202,297","-1,408,065","-1,964,638","466,595","-320,056","-1,317,109","-76,267","-1,427,362","75,720","134,209","-805,220","-660,766","-575,799","55,404","37,899","-13,470","-2,937","81,455","82,311","38,380","60,959","41,571","148,706","-36,824","93,405","59,925","172,012","498,594","-83,649","8,449","-250,398","279,841","0","0","0","0","0","0","0","0","0","0","0","-27,400","15,180","12,420","-200",,,,,,,,,,,,
			ChangeInPrepaidAssets,"956,000","297,000","2,950,000","-1,020,015","-1,271,200","51,215","-705,336","-52,894","1,533,470","-1,356,043","335,999","-331,287","61,405","102,370","26,699","-698,582","596,308","-722,651","4,060","-11,608","-5,911","-10,262","219,642","-3,655","26,107","155,573","-157,175","-19,047","-135,975","-31,135","-45,333","-240,535","49,306","-19,652","-97,976","-61,437","-105,886","32,652","262,760","-309,063","183,348","-208,963","5,644","53,437","-107,426","-33,257","14,765","-34,490","-20,771","58,186",,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"5,538,000","2,120,000","2,572,000","1,433,107","-586,968","304,861","-199,190","428,902","-5,629","618,469","-505,708","569,012","-351,868","-181,790","-213,072","196,953","-1,044,577","-3,122,531","187,081","12,856,835","981,102","905,806","632,450","767,169","405,460","376,284","564,954","195,504","270,736","-233,076","1,045,695","548,445","-449,159","544,964","399,896","1,340,777","-538,298","276,574","-23,124","105,390","97,612","2,921","174,872","40,649","70,236","-2,824","53,906","-65,233","22,323","-79,661","174,628","5,850","-275","125",,,,,"6,825","0","700","350"
				ChangeInPayable,,,,,,,,,,,,,,,,"196,953",,,,,,,,,,,,,,,,"548,445","-449,159","544,964","399,896","1,340,777","-538,298","276,579","-23,129","105,390","97,612","2,961","179,960","38,497","72,650","-5,426","52,523","-66,554","21,187","-81,189",,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,"196,953",,,,,,,,,,,,,,,,"548,445","-449,159","544,964","399,896","1,340,777","-538,298","276,579",,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0","0","-5","5","0","0","-40","-5,088","2,152","-2,414","2,602","1,383","1,321","1,136","1,528","-3,800","5,850","-275","125",,,,,"6,825","0","700","350"
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0","0","-5",,,,,,,,"2,602",,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-238,000","-288,000","22,000","-4,522","32,731","211,791","-172,146","-53,849","0","0","-6,666","0","5,000","-879","-6,525","988,729","-1,008,890","22,797","-27,272","24,115","-5,019","30,440","147,693","-145,188","2,000","37,965","-166,434","643,945","30,524","-30,544","17,075","151,203","-93,693","52,869","66,975","46,436","-58,616","34,016",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-808,000","35,000","-452,000","-288,672","-102,267","-75,061","-42,594","-48,238","-47,146","-46,079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,899",,,,,,,,,,,,,,,,"1,000","-2,000","1,450",,,,
			ChangeInOtherWorkingCapital,"2,403,000","444,000","1,112,000","724,115","123,004","138,881","120,480","85,282","-503,342","215,542","312,436","-8,940","-82,069","-24,175","-48,988","19,155","10,634","-43,929","-25,261","-69,607","-61,917","-109,356","219,837","-126,075","-151,717","-258,843","485,265","-578,104","-37,544","-84,062","-78,108","-187,720","188,373","422,301","-225","-88,753","139,358","775,632","120,740","0","-16,850","-18,971","-132,101","-4,391","2,574","33,228","-33,228","-834,561","3,245,918","-2,411,568",,,,,,,,,,,,
InvestingCashFlow,"8,766,000","-1,368,000","51,533,000","-523,834","-40,875,258","-40,582,908","-1,836,281","-58,516","1,355,423","799,614","-375,402","25,939","-175,965","-27,392","0","-3,187","-13,025","-21,499","-10,488","-12,475","0","-206","0","-21,794","-52,833","-5,836","68,969","82,219","-123,879","-129,573","-70,001","-87,573","-312,751","-359,788","-3,507,583","-62,965","-28,818","-1,030,622","-74,220","-148,878","-329,052","-199,498","-280,882","-30,844","-47,500","-107,289","-137,220","-15,787","-19,138","-1,681",,,,,,"0","0","0",,,,
	CashFlowFromContinuingInvestingActivities,"8,766,000","-1,368,000","51,533,000","-523,834","-40,875,258","-40,582,908","-1,836,281","-58,516","1,355,423","799,614","-375,402","25,939","-175,965","-27,392","0","-3,187","-13,025","-21,499","-10,488","-12,475","0","-206","0","-21,794","-52,833","-5,836","68,969","82,219","-123,879","-129,573","-70,001","-87,573","-312,751","-359,788","-3,507,583","-62,965","-28,818","-1,030,622","-74,220","-148,878","-329,052","-199,498","-280,882","-30,844","-47,500","-107,289","-137,220","-15,787","-19,138","-1,681",,,,,,"0","0","0",,,,
		CapitalExpenditureReported,,,"0","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-4,412,000","-1,368,000","-1,525,000","-520,451","-998,853","-4,020,696","-1,866,547","-235,194","-144,577","-300,902","-375,402","25,939","-175,965","-27,392","0","-3,187","-13,025","-21,499","-10,488","-12,475","0","-206","0","-21,794","-52,833","-5,836","68,969","82,219","-123,879","-129,573","-70,001","-87,573","-312,751","-359,788","-172,631","-62,956","-45,955","-859,547","-65,928","-150,132","-296,795","-199,498","-280,882","-30,844","-47,500","-107,289","-137,091","-15,916",,,,,,,,,,,,,,
			PurchaseOfPPE,"-4,412,000","-1,368,000","-1,525,000","-520,451","-998,853","-4,020,696","-1,866,547","-235,194","-144,577","-300,902","-375,402","25,939","-175,965","-27,392","0","-3,187","-13,025","-21,499","-10,488","-12,475","0","-206","0","-21,794","-52,833","-5,836","38,368","4,119","-123,879","-129,573","-70,001","-87,573","-312,751","-359,788","-172,631","-62,956","-45,955","-859,547","-65,928","-150,132","-296,795","-199,498","-280,882","-30,844","-47,500","-107,289","-137,091","-15,916",,,,,,,,,,,,,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","173",,,"30,266",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-3,334,952","-9","180,429","-171,075",,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"243,000","41",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-171,075",,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"-243,000","132",,,"30,266",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-9",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"36,157,000","0","53,058,000","-3,683","-16,897,105","-36,562,212","0","173,300","1,500,000","1,100,516",,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"29,353,000","0","53,058,000","-2,254,299","-21,450,489","-36,562,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,"0","2,250,616","4,553,384","0","0","173,300","1,500,000","1,100,516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","-100,000","-110,965","-70,000",,"0","0","0","0","-163,292","0","-8,292","1,254","-32,257","0",,"0","0","0","-129","129",,"-1,681",,,,,,,,,,,,
FinancingCashFlow,"808,000","-77,000","358,000","191,576","335,617","222,385,807","17,275,802","14,764,094","4,036,802","-17,989","-52,379","0","0","0","-50,001","0","17,143,056","14,597,973","715,217","484,956","770,479","780,431","832,326","326,117","656,144","831,566","961,607","811,648","1,381,688","1,446,727","1,916,297","-18,281","236,304","-478,163","13,858,787","180,446","395,123","1,809,097","350,367","62,099","758,085","1,500,000","1,280,000","220,000","874,999","125,000","0","1,385,546",,,"985,000","0","0","0","0","0","0","22,743","15,700","11,450","125","0"
	CashFlowFromContinuingFinancingActivities,"808,000","-77,000","358,000","191,576","335,617","222,385,807","17,275,802","14,764,094","4,036,802","-17,989","-52,379","0","0","0","-50,001","0","17,143,056","14,597,973","715,217","484,956","770,479","780,431","832,326","326,117","656,144","831,566","961,607","811,648","1,381,688","1,446,727","1,916,297","-18,281","236,304","-478,163","13,858,787","180,446","395,123","1,809,097","350,367","62,099","758,085","1,500,000","1,280,000","220,000","874,999","125,000","0","1,385,546",,,"985,000","0","0","0","0","0","0","22,743","15,700","11,450","125","0"
		NetIssuancePaymentsOfDebt,,,"0","0",,,"-165,000","0",,,"0","0","0","0","-50,000","0","0","-705,000","849,112","470,078","832,845","844,151","868,162","431,326","196,524","-23,434","-138,393","-18,352","-118,312","-53,273","235,626","-18,195","-3,157","-28,117","-442,027","-51,249","-379,808","-148,972","228,064","62,099","-1,915","0","-220,000","220,000","-125,000","125,000","0","-5,000",,,,,,,,,,,,,,
			NetLongTermDebtIssuance,,,"0","0",,,"-165,000","0",,,,,,,"0","0","0","0","854,190","50,000","784,056","800,188","871,722","539,844","-3,476","-23,434","-138,393","-18,352","-118,312","-53,273","400,000","0","-3,157","-28,117","297,000","0","293,972","-148,972",,,"0","0","-220,000","220,000",,,"0",,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,"0","0","0","0","865,756","50,000","779,144","805,100","871,722","539,844",,,,,,,"400,000","0",,,"297,000","0","145,000","0",,,"0","0","-220,000","220,000",,,"0",,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,,,"760,000","0","0","0","-6,751","0","3,701","-4,912","-3,560","-108,518","-3,476","-23,434","-138,393","-18,352","-118,312","-53,273","-164,374",,"-3,157","-28,117","-739,027","-51,249","-670,808","-148,972",,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,"0","0","0","0","-50,000","0","0","-705,000","-5,078","420,078","48,789","43,963","-3,560","-108,518","-3,476","-23,434","-138,393","-18,352","-118,312","-53,273","-164,374","-18,195","-3,157","-28,117","-739,027","-51,249","147,972","-146,000","228,064","62,099",,,,,,"125,000",,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","55,000","0","420,078","50,000","47,567","1,000,000","400,000",,,,,,,,,,,,,"145,000","0","231,000",,,,,,,"125,000",,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,"0","0","0","0","-50,000","0","0","-760,000","-5,078","0","-1,211","-3,604","-3,560","-108,518","-3,476","-23,434","-138,393","-18,352","-118,312","-53,273","-164,374","-18,195","-3,157","-28,117","-739,027","-51,249",,"-146,000","-2,936","-2,901",,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-73,000","0","0","-95","-72,687","221,405,782","1,339,660","14,639,918",,,"0",,,"0","0","0","0","16,243,055",,,,,,,,,,,,,"0","0","0","0","14,300,814","231,695","774,931","1,958,069","122,303","0","860,000","500,000","1,500,000","0","999,999","0","0","1,390,546",,,"885,000","0","0","0","0","0","0","22,743","15,700","11,450","0",
			CommonStockIssuance,"-73,000","0","0","-95","-72,687","221,405,782","1,339,660","14,639,918",,,"0",,,"0","0","0","0","16,243,055",,,,,,,,,,,,,"0","0",,,"14,300,814","231,695","774,931","1,958,069","122,303","0","860,000","500,000","1,500,000","0","999,999","0","0","1,390,546",,,"885,000","0","0","0","0","0","0","22,743","15,700","11,450","0","0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","467,120","900,000","1,100,000","830,000","1,500,000","1,500,000",,,,,"0","0","0","0","0","0","-100,000","1,000,000",,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","467,120","900,000","1,100,000","830,000","1,500,000","1,500,000",,,,,,"0","0","0","0","0","-100,000","1,000,000",,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,"0",,,,"0","0","-7,500","-45,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"1,069,000","69,000","381,000","191,353","428,107","999,540","16,120,374",,,,"0",,,,"-1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-188,000","-146,000","-23,000","318","-19,803","-19,515","-19,232","-20,137","-14,832","-17,989",,,,,"0","0","0","-940,082","-133,895","14,878","-62,366","-63,720","-35,836","-105,209","-7,500","-45,000","0","0","0","0","1,680,671","-86","239,461","-450,046","0","-525,000","525,000","0","0","0","0","0",,"0","0","0","0","0",,,"100,000",,,,"0","0","0","0","0","0",,
EndCashPosition,"161,842,000","162,063,000","174,876,000","133,230,000","142,129,482","195,721,227","22,417,832","14,891,254","3,821,723","1,343,978","3,975,494","7,987,019","10,123,186","12,599,600","18,417,513","21,304,407","23,996,609","9,946,654","185,151","9,062","584","2,988","5,898","9,132","183,767","191,924","189,231","120,369","279,581","322,871","1,627,062","152,924","2,280,006","4,904,327","7,837,339","57,066","165,165","1,020,189","13,416","19,963","728,959","670,667","406,859","48,111","194,299","39,498","373,868","1,045,822","35,032","289,661","603,156","12,038","14,903","18,675","22,775","27,862","32,903","49,428","27,225","125","125","0"
	ChangesInCash,"-33,879,000","-12,828,000","41,274,000","-9,340,023","-52,985,372","173,303,395","7,526,578","11,069,531","2,284,402","-2,631,516","-4,011,525","-2,136,167","-2,476,414","-2,939,249","-2,886,894","-2,692,202","14,049,955","9,761,503","176,089","8,478","-2,404","-2,910","-3,234","-174,635","-8,157","2,693","68,862","-159,212","-43,290","-1,304,191","1,474,138","-2,127,082","-2,624,321","-2,933,012","7,780,273","-108,099","-855,024","1,006,773","-6,547","-708,996","58,292","263,808","358,748","-146,188","154,801","-334,370","-671,954","1,010,790","-254,629","-313,495","613,893","-2,865","-3,772","-4,100","-5,087","-5,041","-16,525","22,153","15,700","11,450","125",
	EffectOfExchangeRateChanges,"48,000","-158,000","371,000","441,373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"195,721,000","175,049,000","133,230,000","142,129,482","195,721,227","22,417,832","14,891,254","3,821,723","1,343,978","3,975,494","7,987,019","10,123,186","12,599,600","15,538,849","21,304,407","23,996,609","9,946,654","185,151","9,062","584","2,988","5,898","9,132","183,767","191,924","189,231","120,369","279,581","322,871","1,627,062","152,924","2,280,006","4,904,327","7,837,339","57,066","165,165","1,020,189","13,416","19,963","728,959","670,667","406,859","48,111","194,299","39,498","373,868","1,045,822","35,032","289,661","603,156","12,038","14,903","18,675","22,775","27,862","32,903","49,428","27,275","125","125","0","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,400",,,
IncomeTaxPaidSupplementalData,,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"825","0",,,,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,275","21,854","9,206","5,072","0","0","0","44","169","1,942","172","131","23,687","709","9,343","675","1,378","453","491","529","6,563","27,478","5,425","3,310","772","746","517","0","0",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-4,649,000","-1,368,000","-1,525,000","-520,324","-1,235,980","-4,020,696","-1,866,547","-235,194","-144,577","-300,902","-375,402",,"-175,965","-27,392",,"-3,187","-13,025","-21,499","-10,488","-12,475",,"-206","0","-21,794","-52,833","-5,836",,"4,119","-123,879","-129,573","-70,001","-87,573","-312,751","-359,788","-172,631","-62,956","-45,955","-859,547","-65,928","-150,132","-296,795","-199,498","-280,882","-30,844","-47,500","-107,289","-137,091","-15,916",,,,,,,,,,,,,,
IssuanceOfCapitalStock,"-73,000","0","0","-95","-72,687","221,405,782","1,339,660","14,639,918",,,"0",,,"0","0","0","0","16,243,055","0","0","0","0","0","0","467,120","900,000","1,100,000","830,000","1,500,000","1,500,000","1,470,000","0",,,"14,300,814","231,695","774,931","1,958,069","122,303","0","760,000","1,500,000","1,500,000","0","999,999","0","0","1,390,546",,,"885,000","0","0","0","0","0","0","22,743","15,700","11,450","0","0"
IssuanceOfDebt,,,"0","0",,,"0","0",,,"0","0","0","0","0","0","0","55,000","865,756","470,078","829,144","852,667","871,722","539,844",,,,,,,"400,000","0",,,"297,000","0","145,000","0","231,000","65,000","0","0","-220,000","220,000","-125,000","125,000","0","-5,000",,,,,,,,,,,,,,
RepaymentOfDebt,,,,,,,,,,,"0","0","0","0","-50,000","0","0","-760,000","-16,644","0","3,701","-8,516","-3,560","-108,518","-3,476","-23,434","-138,393","-18,352","-118,312","-53,273","-164,374","-18,195","-3,157","-28,117","-739,027","-51,249","-524,808","-148,972","-2,936","-2,901",,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,"0",,,,"0","0","-7,500","-45,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-48,102,000","-12,751,000","-12,142,000","-9,528,089","-13,681,711","-12,520,200","-9,779,490","-3,871,241","-3,252,400","-3,714,043","-3,959,146","-2,136,167","-2,476,414","-2,939,249","-2,836,893","-2,692,202","-3,093,101","-4,836,470","-539,128","-476,478","-772,883","-783,341","-835,560","-500,752","-664,301","-828,873","-923,346","-1,048,960","-1,424,978","-2,750,918","-442,159","-2,108,801","-2,860,625","-2,454,849","-2,743,562","-288,536","-1,267,284","-631,249","-348,622","-772,349","-667,536","-1,236,192","-921,252","-366,188","-720,198","-459,370","-671,825","-374,885","-318,810","-311,814","-353,475","-2,865","-3,772","-4,100","-5,087","-5,041","-16,525","-590","0","0","0","0"
