name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"2,303,568,000","581,260,000","598,141,000","556,784,000","567,383,000","526,432,000","523,802,000","513,576,000","570,298,000","497,646,000","719,253,000","716,817,000","633,038,000","620,200,000","710,955,000","755,837,000","716,887,000","663,582,000","739,349,000","666,814,000","627,182,000","625,247,000","706,534,000","641,720,000","601,847,000","583,258,000","668,874,000","652,005,000","445,445,000","329,164,000","390,912,000","345,275,000","297,635,000","291,895,000","366,111,000","338,691,000","338,021,000","325,392,000","381,735,000","339,011,000","327,423,000","300,499,000","361,460,000","358,261,000","366,117,000","342,801,000","373,391,000","357,813,000","310,248,000","138,219,000","149,924,000","139,075,000","144,480,000","148,997,000","164,916,000","169,019,000","172,975,000","174,071,000","167,466,000","163,079,000","162,016,000","176,897,000","144,180,000","75,765,000","76,683,000","72,688,000","63,131,000","60,979,000","57,216,000","58,883,000","59,164,000","62,195,000","61,595,000","57,696,000","54,309,000","45,327,000","41,047,000","39,634,000","21,411,000","20,557,000","23,287,000","23,734,000","25,427,000","26,895,000","30,666,000","46,001,000","60,509,000","55,060,000","44,080,429","44,080,429"
	OperatingRevenue,"2,303,568,000","581,260,000","598,141,000","556,784,000","567,383,000","526,432,000","523,802,000","513,576,000","570,298,000","497,646,000","719,253,000","716,817,000","633,038,000","620,200,000","710,955,000","755,837,000","716,887,000","663,582,000","739,349,000","666,814,000","627,182,000","625,247,000","706,534,000","641,720,000","601,847,000","583,258,000","668,874,000","652,005,000","445,445,000","329,164,000","390,912,000","345,275,000","297,635,000","291,895,000","366,111,000","338,691,000","338,021,000","325,392,000","381,735,000","339,011,000","327,423,000","300,499,000","361,460,000","358,261,000","366,117,000","342,801,000","373,391,000","357,813,000","310,248,000","138,219,000","149,924,000","139,075,000","144,480,000","148,997,000","164,916,000","169,019,000","172,975,000","174,071,000","167,466,000","163,079,000","162,016,000","176,897,000","144,180,000","75,765,000","76,683,000","72,688,000","63,131,000","60,979,000","57,216,000","58,883,000","59,164,000","62,195,000","61,595,000","57,696,000","54,309,000","45,327,000","41,047,000","39,634,000","21,411,000","20,557,000","23,287,000","23,734,000","25,427,000","26,895,000","30,666,000","46,001,000","60,509,000","55,060,000","44,080,429","44,080,429"
CostOfRevenue,"1,922,234,000","490,337,000","500,819,000","463,605,000","467,473,000","444,832,000","435,829,000","424,298,000","469,868,000","416,304,000","594,704,000","612,983,000","548,423,000","531,515,000","588,323,000","626,253,000","600,747,000","574,904,000","607,488,000","569,980,000","531,315,000","520,228,000","573,689,000","532,158,000","504,202,000","499,695,000","560,604,000","562,887,000","384,255,000","277,605,000","322,437,000","296,167,000","259,035,000","253,389,000","295,894,000","290,252,000","289,564,000","274,662,000","320,221,000","286,695,000","272,732,000","244,021,000","290,082,000","287,587,000","288,782,000","260,875,000","283,388,000","277,478,000","253,154,000","111,246,000","122,250,000","114,868,000","117,421,000","124,720,000","134,240,000","136,873,000","136,395,000","136,469,000","132,809,000","131,834,000","132,470,000","142,176,000","116,681,000","53,288,000","53,714,000","52,485,000","48,102,000","46,827,000","46,179,000","45,345,000","44,611,000","44,557,000","42,519,000","40,416,000","40,114,000","35,871,000","34,601,000","35,108,000","19,059,000","17,716,000","21,327,000","21,387,000","20,604,000","21,021,000","22,905,000","27,705,000","30,499,000","33,588,000",,
GrossProfit,"381,334,000","90,923,000","97,322,000","93,179,000","99,910,000","81,600,000","87,973,000","89,278,000","100,430,000","81,342,000","124,549,000","103,834,000","84,615,000","88,685,000","122,632,000","129,584,000","116,140,000","88,678,000","131,861,000","96,834,000","95,867,000","105,019,000","132,845,000","109,562,000","97,645,000","83,563,000","108,270,000","89,118,000","61,190,000","51,559,000","68,475,000","49,108,000","38,600,000","38,506,000","70,217,000","48,439,000","48,457,000","50,730,000","61,514,000","52,316,000","54,691,000","56,478,000","71,378,000","70,674,000","77,335,000","81,926,000","90,003,000","80,335,000","57,094,000","26,973,000","27,674,000","24,207,000","27,059,000","24,277,000","30,676,000","32,146,000","36,580,000","37,602,000","34,657,000","31,245,000","29,546,000","34,721,000","27,499,000","22,477,000","22,969,000","20,203,000","15,029,000","14,152,000","11,037,000","13,538,000","14,553,000","17,638,000","19,076,000","17,280,000","14,195,000","9,456,000","6,446,000","4,526,000","2,352,000","2,841,000","1,960,000","2,347,000","4,823,000","5,874,000","7,761,000","18,296,000","30,010,000","21,472,000",,
OperatingExpense,"245,030,000","65,055,000","60,009,000","60,944,000","59,022,000","61,800,000","42,043,000","60,330,000","77,434,000","65,160,000","68,142,000","67,473,000","67,771,000","71,195,000","74,314,000","75,034,000","84,406,000","58,677,000","60,752,000","52,644,000","50,395,000","51,840,000","62,253,000","57,233,000","58,977,000","59,459,000","66,284,000","63,586,000","68,250,000","45,798,000","41,900,000","36,795,000","33,557,000","34,053,000","40,815,000","35,487,000","38,027,000","38,076,000","40,789,000","36,574,000","36,563,000","34,673,000","38,562,000","34,325,000","37,755,000","36,242,000","37,433,000","34,630,000","39,073,000","16,555,000","18,428,000","16,809,000","14,834,000","16,442,000","139,528,000","16,641,000","17,525,000","13,166,000","17,104,000","16,071,000","16,487,000","16,927,000","15,803,000","7,451,000","7,418,000","7,243,000","6,186,000","8,206,000","6,201,000","6,721,000","6,372,000","6,005,000","7,231,000","6,849,000","6,642,000","5,744,000","5,711,000","5,659,000","3,384,000","3,287,000","2,932,000","2,532,000","3,960,000","3,860,000","3,953,000","5,742,000","8,784,000","12,585,000",,
	SellingGeneralAndAdministration,"191,298,000","51,226,000","46,027,000","48,247,000","45,798,000","47,809,000","27,850,000","44,981,000","62,692,000","50,836,000","57,936,000","57,298,000","56,504,000","54,369,000","56,592,000","58,425,000","64,917,000","52,816,000","54,845,000","46,739,000","44,485,000","45,928,000","55,846,000","51,284,000","53,028,000","53,512,000","59,601,000","57,165,000","64,340,000","43,924,000","39,965,000","34,815,000","31,321,000","31,817,000","38,467,000","33,158,000","35,700,000","35,748,000","38,274,000","32,470,000","32,461,000","30,757,000","34,045,000","30,010,000","33,434,000","32,084,000","32,820,000","30,977,000","34,452,000","15,764,000","17,568,000","15,949,000","13,974,000","15,582,000","15,255,000","15,690,000","16,575,000","15,919,000","16,068,000","15,052,000","15,441,000","15,902,000","14,918,000","7,151,000","7,117,000","6,943,000","5,885,000","7,906,000","5,900,000","6,421,000","6,071,000","5,705,000","6,930,000","6,549,000","6,341,000","5,444,000","5,410,000","5,359,000","3,083,000","2,987,000","2,631,000","2,232,000","2,758,000","2,658,000","2,751,000","4,540,000","6,093,000","6,599,000",,
		GeneralAndAdministrativeExpense,"126,292,000","32,954,000","29,756,000","32,389,000","31,193,000","31,527,000","12,001,000","29,086,000","46,723,000","34,667,000","39,093,000","38,898,000","38,637,000","35,468,000","38,059,000","39,892,000","46,298,000","35,188,000","37,764,000","30,470,000","28,634,000","29,273,000","38,998,000","35,641,000","36,459,000","36,206,000","41,638,000","39,523,000","52,039,000","34,469,000","30,039,000","25,782,000","22,684,000","22,494,000","28,932,000","24,293,000","26,141,000","26,558,000","28,682,000","23,735,000","23,453,000","22,135,000","24,178,000","21,342,000","24,111,000","23,051,000","23,360,000","21,922,000","25,349,000","9,037,000","11,088,000","9,403,000","7,661,000","8,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"126,292,000","32,954,000","29,756,000","32,389,000","31,193,000","31,527,000","12,001,000","29,086,000","46,723,000","34,667,000","39,093,000","38,898,000","38,637,000","35,468,000","38,059,000","39,892,000","46,298,000","35,188,000","37,764,000","30,470,000","28,634,000","29,273,000","38,998,000","35,641,000","36,459,000","36,206,000","41,638,000","39,523,000","52,039,000","34,469,000","30,039,000","25,782,000","22,684,000","22,494,000","28,932,000","24,293,000","26,141,000","26,558,000","28,682,000","23,735,000","23,453,000","22,135,000","24,178,000","21,342,000","24,111,000","23,051,000","23,360,000","21,922,000","25,349,000","9,037,000","11,088,000","9,403,000","7,661,000","8,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"65,006,000","18,272,000","16,271,000","15,858,000","14,605,000","16,282,000","15,849,000","15,895,000","15,969,000","16,169,000","18,843,000","18,400,000","17,867,000","18,901,000","18,533,000","18,533,000","18,619,000","17,628,000","17,081,000","16,269,000","15,851,000","16,655,000","16,848,000","15,643,000","16,569,000","17,306,000","17,963,000","17,642,000","12,301,000","9,455,000","9,926,000","9,033,000","8,637,000","9,323,000","9,535,000","8,865,000","9,559,000","9,190,000","9,592,000","8,735,000","9,008,000","8,622,000","9,867,000","8,668,000","9,323,000","9,033,000","9,460,000","9,055,000","9,103,000","6,727,000","6,480,000","6,546,000","6,313,000","7,178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"19,231,000","5,555,000","5,071,000","4,423,000","4,182,000","4,470,000","4,604,000","5,223,000","5,181,000","4,762,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
