name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
NetNonOperatingInterestIncomeExpense,"-102,136,000","-25,246,000","-25,424,000","-25,508,000","-25,958,000","-31,245,000","-25,052,000","-25,221,000","-25,778,000","-29,665,000","-27,709,000","-27,401,000","-25,954,000","-23,617,000","-23,926,000","-23,518,000","-23,337,000","-22,547,000","-21,943,000","-22,892,000","-22,504,000","-21,421,000","-21,057,000","-21,365,000","-21,177,000","-20,300,000","-23,344,000","-28,577,000","-28,398,000","-27,298,000","-27,411,000","-25,737,000","-32,722,000","-28,308,000","-28,739,000","-28,882,000","-30,250,000","-27,874,000","-27,694,000","-31,723,000","-36,968,000","-37,991,000","-39,045,000","-38,672,000","-34,586,000","-37,170,000","-37,557,000","-33,050,000","-32,608,000","-32,934,000","-33,577,000","-33,371,000","-29,163,000","-26,565,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"102,136,000","25,246,000","25,424,000","25,508,000","25,958,000","31,245,000","25,052,000","25,221,000","25,778,000","29,665,000","27,709,000","27,401,000","25,954,000","23,617,000","23,926,000","23,518,000","23,337,000","22,547,000","21,943,000","22,892,000","22,504,000","21,421,000","21,057,000","21,365,000","21,177,000","20,300,000","23,344,000","28,577,000","28,398,000","27,298,000","27,411,000","25,737,000","32,722,000","28,308,000","28,739,000","28,882,000","30,250,000","27,874,000","27,694,000","31,723,000","36,968,000","37,991,000","39,045,000","38,672,000","34,586,000","37,170,000","37,557,000","33,050,000","32,608,000","32,934,000","33,577,000","33,371,000","29,163,000","26,565,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"374,000","-5,340,000","-3,411,000","9,622,000","-497,000","4,951,000","-9,226,000","-4,157,000","-63,340,000","-103,082,000","-19,631,000","-4,192,000","-12,986,000","-3,488,000","-7,805,000","-6,578,000","-12,369,000","-8,175,000","-8,337,000","-5,377,000","-6,832,000","-9,000,000","-57,717,000","-18,932,000","-16,631,000","-15,936,000","-28,509,000","-60,751,000","-30,967,000","-20,357,000","-25,988,000","-12,316,000","-1,620,000","-1,502,000","6,266,000","2,300,000","-4,613,000","10,911,000","-42,984,000","1,524,000","-125,785,000","36,743,000","3,449,000","-215,243,000","888,000","414,000","-129,051,000","-2,246,000","2,137,000","476,000","-44,431,000","-2,616,000","-236,672,000","-90,760,000","-1,207,429,000","-3,760,000","14,031,000","13,203,000","18,501,000","-161,534,000","-3,312,000","1,051,000","3,000","42,000","61,000","1,342,000","1,134,000","485,000","-28,354,000","827,000","-826,000","2,663,000","-1,250,000","2,096,000","-587,000","1,230,000","-19,000","764,000","-537,000","461,000","331,000","-194,000","-189,000",,"-1,640,000",,,"-7,059,000"
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,084,000","5,062,000","5,006,000","0","4,951,000","4,909,000","4,693,000","4,835,000","4,778,000","4,722,000","4,665,000","4,623,000","4,793,000","-4,728,000","37,339,000","-209,000","-262,000","0",,,,"-348,000","0",,,"-567,000","-91,117,000",,"6,657,000","6,962,000","6,093,000","5,541,000","-5,005,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-2,408,000","-5,304,000","-6,484,000","9,959,000","-579,000","3,062,000","-9,268,000","-4,481,000","-63,778,000","-103,637,000","-10,267,000","-12,002,000","-14,972,000","-3,272,000","-9,973,000","-6,842,000","-15,089,000","-8,835,000","-8,425,000","-7,527,000","-5,874,000","-8,993,000","-48,197,000","-21,402,000","-16,812,000","-17,925,000","-54,411,000","-35,706,000","-35,024,000","-17,522,000","-22,799,000","-12,604,000","-10,200,000","-8,629,000","-1,575,000","-6,925,000","-16,574,000","-3,563,000","-47,177,000","-3,269,000","-121,057,000","-596,000","3,658,000","-214,981,000","888,000","414,000","-128,442,000","-2,246,000","2,485,000","476,000","46,723,000","-2,616,000","-236,105,000","357,000","-1,187,717,000","-10,417,000","7,069,000","7,110,000","12,960,000","-156,529,000","-3,312,000","1,051,000","3,000","42,000","61,000","1,342,000","1,134,000","485,000","-28,354,000","827,000","-826,000","2,663,000","-1,250,000","2,096,000","-587,000","1,230,000","-19,000","764,000","-537,000","461,000","331,000","-194,000","-189,000",,"-1,640,000",,,"-7,059,000"
		RestructuringAndMergernAcquisition,"2,006,000","0","950,000","313,000","743,000","897,000","1,414,000","2,900,000","2,408,000","1,728,000","441,000","4,905,000","2,687,000","180,000","169,000","182,000","5,686,000","4,125,000","141,000","422,000","366,000","457,000","1,143,000","4,689,000","3,004,000","8,065,000","-31,647,000","11,998,000","19,604,000","4,790,000","2,159,000","219,000","353,000","4,822,000","0","0","0","0","808,000","1,515,000","1,266,000","3,047,000","8,686,000","2,941,000",,,"0","0","0","0","2,330,000","2,616,000","8,076,000","0","1,765,000","3,728,000","1,543,000","4,439,000","27,129,000","29,002,000","4,792,000","1,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"21,740,000","7,416,000","6,243,000","5,121,000","2,960,000","7,073,000","7,424,000","10,727,000","55,210,000","106,025,000","25,842,000","7,097,000","8,632,000","3,092,000","9,804,000","6,660,000","6,953,000","4,710,000","8,284,000","7,105,000","5,508,000","8,245,000","47,054,000","16,713,000","13,808,000","9,860,000","76,857,000","23,708,000","15,420,000","12,732,000","20,640,000","12,385,000","9,847,000","3,807,000","1,575,000","6,925,000","16,574,000","3,563,000","47,576,000","3,204,000","128,543,000","4,332,000","3,304,000","198,452,000","2,063,000","0","142,205,000","2,246,000",,"1,707,000","4,307,000","0","237,462,000","7,304,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0",,"3,971,000",,"0",,"3,653,000",,"0",,"2,450,000",,"0",,,"291,000",,,,,"9,201,000",,,,,,,,,,,,,"-1,450,000","-8,752,000","-6,783,000","-15,648,000","13,588,000","-2,951,000","-414,000",,,"-2,485,000","-2,183,000",,,"-9,433,000","-7,661,000",,"6,689,000","-8,612,000","-11,549,000","-40,089,000","127,527,000","-1,480,000","-2,424,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"21,338,000","2,112,000","709,000","15,393,000","3,124,000","11,032,000","-430,000","9,146,000","-2,189,000","4,116,000","6,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,782,000","-36,000","3,073,000","-337,000","82,000","1,889,000","42,000","324,000","438,000","555,000","-9,364,000","7,810,000","1,986,000","-216,000","2,168,000","264,000","2,720,000","660,000","88,000","2,150,000","-958,000","-7,000","-9,520,000","2,470,000","181,000","1,989,000","41,054,000","-30,129,000","-1,005,000","-7,841,000","-3,189,000","-4,663,000","3,671,000","2,434,000","3,006,000","4,447,000","7,239,000","9,809,000","777,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"30,432,000","2,664,000","4,526,000","13,229,000","10,013,000","11,193,000","5,490,000","24,140,000","-38,472,000","-77,140,000","6,667,000","21,855,000","12,614,000","17,322,000","17,205,000","13,100,000","2,582,000","2,423,000","-5,889,000","-17,424,000","-5,616,000","-13,690,000","-57,587,000","-14,916,000","-6,858,000","-10,060,000","-127,711,000","-26,614,000","9,277,000","38,863,000","36,955,000","35,370,000","13,964,000","25,576,000","42,656,000","43,171,000","49,928,000","40,692,000","-24,681,000","9,697,000","-159,509,000","6,215,000","-25,090,000","-246,536,000","-42,154,000","-33,340,000","-181,245,000","-24,114,000","-22,120,000","2,309,000","24,699,000","36,293,000","-209,806,000","-40,809,000","-1,082,268,000","60,411,000","41,987,000","81,593,000","82,354,000","-111,657,000","37,932,000","21,403,000","29,076,000","37,787,000","30,320,000","32,750,000","27,290,000","27,936,000","-8,060,000","20,827,000","19,350,000","18,706,000","17,528,000","19,077,000","15,126,000","-3,202,000","11,256,000","13,956,000","12,453,000","16,828,000","19,628,000","22,549,000","20,869,000","17,293,000","7,771,000","5,039,000","2,806,000","-7,463,000"
TaxProvision,"4,663,000","943,000","-1,466,000","3,925,000","1,261,000","7,024,000","699,000","5,808,000","-8,091,000","-15,953,000","-39,377,000","1,448,000","1,191,000","-2,407,000","4,237,000","3,126,000","-1,567,000","354,000","-55,031,000","-4,795,000","-1,580,000","323,000","-11,892,000","-4,878,000","-4,500,000","-3,334,000","38,561,000","-3,605,000","1,742,000","16,491,000","27,163,000","11,215,000","10,870,000","9,409,000","30,298,000","15,421,000","23,849,000","15,151,000","-27,797,000","1,267,000","-35,502,000","-1,697,000","37,539,000","-33,491,000","-12,499,000","-5,014,000","-55,708,000","-7,083,000","184,000","-3,999,000","50,190,000","13,691,000","-23,177,000","17,091,000","-30,214,000","20,350,000","17,084,000","29,977,000","19,979,000","-38,692,000","12,765,000","7,079,000","9,071,000","12,827,000","8,504,000","11,875,000","9,611,000","9,800,000","-3,570,000","6,702,000","7,160,000","6,921,000","5,804,000","7,344,000","5,823,000","-1,233,000","4,331,000","5,373,000","4,794,000","6,477,000","7,309,000","8,798,000","8,076,000","6,748,000","3,256,000","1,909,000","1,053,000","-2,799,000"
NetIncomeCommonStockholders,"25,422,000","1,206,000","6,901,000","8,848,000","8,467,000","4,001,000","4,536,000","17,893,000","-30,702,000","-61,509,000","45,572,000","20,105,000","11,162,000","19,100,000","12,707,000","9,733,000","1,780,000","-3,973,000","47,392,000","-10,414,000","-6,867,000","-11,839,000","-38,771,000","-9,783,000","-4,628,000","-2,003,000","-130,781,000","-6,304,000","-1,389,000","32,142,000","18,787,000","33,602,000","12,255,000","32,116,000","22,647,000","40,977,000","9,335,000","50,205,000","-5,739,000","113,366,000","-152,608,000","5,495,000","-66,578,000","-215,974,000","-28,026,000","-30,030,000","-118,028,000","-17,985,000","17,526,000","16,662,000","22,585,000","18,192,000","-530,770,000","-59,414,000","-1,055,413,000","37,033,000","21,660,000","49,371,000","58,494,000","-75,391,000","25,167,000","14,324,000","20,005,000","24,960,000","21,816,000","20,875,000","17,679,000","18,136,000","-4,490,000","14,125,000","12,190,000","11,785,000","11,724,000","11,733,000","9,303,000","-1,969,000","6,925,000","8,583,000","7,659,000","10,351,000","12,319,000","13,751,000","12,793,000","10,545,000","-1,595,000","3,130,000","1,753,000","-10,928,000"
	NetIncome,"25,769,000","1,721,000","5,992,000","9,304,000","8,752,000","4,169,000","4,791,000","18,332,000","-30,381,000","-61,187,000","46,044,000","20,407,000","11,423,000","19,456,000","12,968,000","9,974,000","1,937,000","-3,816,000","47,560,000","-10,235,000","-6,687,000","-11,685,000","-38,611,000","-9,648,000","-4,477,000","-1,819,000","-130,267,000","-6,304,000","-1,389,000","32,142,000","19,143,000","34,050,000","12,377,000","32,596,000","22,647,000","40,977,000","9,335,000","50,205,000","-5,739,000","113,366,000","-152,608,000","5,495,000","-66,578,000","-215,974,000","-28,026,000","-30,030,000","-118,028,000","-17,985,000","17,526,000","16,662,000","22,585,000","18,192,000","-530,770,000","-59,414,000","-1,055,413,000","37,033,000","21,660,000","49,371,000","58,494,000","-75,391,000","25,167,000","14,324,000","20,005,000","24,960,000","21,816,000","20,875,000","17,679,000","18,136,000","-4,490,000","14,125,000","12,190,000","11,785,000","11,724,000","11,733,000","9,303,000","-1,969,000","6,925,000","8,583,000","7,659,000","10,351,000","12,319,000","13,751,000","12,793,000","10,545,000","-1,595,000","3,130,000","1,753,000","-10,928,000"
		NetIncomeIncludingNoncontrollingInterests,"25,769,000","1,721,000","5,992,000","9,304,000","8,752,000","4,169,000","4,791,000","18,332,000","-30,381,000","-61,187,000","46,044,000","20,407,000","11,423,000","19,456,000","12,968,000","9,974,000","4,149,000","2,069,000","49,142,000","-12,683,000","-4,036,000","-14,013,000","-46,079,000","-10,054,000","-2,384,000","-6,726,000","-143,607,000","-4,233,000","7,789,000","41,085,000","27,967,000","42,158,000","20,863,000","34,894,000","27,186,000","45,261,000","24,504,000","58,791,000","3,096,000","119,346,000","-166,898,000","7,287,000","-64,383,000","-214,547,000","-30,224,000","-30,464,000","-128,271,000","-18,356,000","16,653,000","16,733,000","23,621,000","18,768,000","-529,952,000","-57,900,000","-1,052,054,000","40,061,000","24,903,000","52,014,000","62,375,000","-72,965,000","26,809,000","15,648,000","21,359,000","24,960,000","21,816,000","20,875,000","17,679,000","18,136,000","-4,490,000","14,125,000","12,190,000","11,785,000","11,724,000","11,733,000","9,303,000","-1,969,000","6,925,000","8,583,000","7,659,000","10,351,000","12,319,000","13,751,000","12,793,000","10,545,000","-1,595,000","3,130,000","1,753,000","-10,928,000"
			NetIncomeContinuousOperations,"25,769,000","1,721,000","5,992,000","9,304,000","8,752,000","4,169,000","4,791,000","18,332,000","-30,381,000","-61,187,000","46,044,000","20,407,000","11,423,000","19,729,000","12,968,000","9,974,000","4,149,000","2,069,000","49,142,000","-12,629,000","-4,036,000","-14,013,000","-45,695,000","-10,038,000","-2,358,000","-6,726,000","-166,272,000","-23,009,000","7,535,000","22,372,000","9,792,000","24,155,000","3,094,000","16,167,000","12,358,000","27,750,000","26,079,000","25,541,000","3,116,000","8,430,000","-124,007,000","7,912,000","-62,629,000","-213,045,000","-29,655,000","-28,326,000","-125,537,000","-17,031,000","-22,304,000","6,308,000","-25,491,000","22,602,000","-186,629,000","-57,900,000","-1,055,413,000","37,033,000","21,660,000","48,973,000","58,494,000","-75,391,000","25,167,000","14,324,000","20,005,000","24,960,000","21,816,000","20,875,000","17,679,000","18,136,000","-4,490,000","14,125,000","12,190,000","11,785,000","11,724,000","11,733,000","9,303,000","-1,969,000","6,925,000","8,583,000","7,659,000","10,351,000","12,319,000","13,751,000","12,793,000","10,545,000","4,515,000","3,130,000","1,753,000","-4,664,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0","0","0","0","0","0","0","-273,000","0","0",,,"0","-54,000","0",,"-384,000","-16,000","-26,000","0","22,665,000","18,776,000","254,000","18,713,000","18,175,000","18,003,000","17,769,000","18,727,000","14,828,000","17,511,000","-1,575,000","33,250,000","-20,000","110,916,000","-42,891,000","-625,000","-1,754,000","-1,502,000","-569,000","-2,138,000","-2,734,000","-1,325,000","38,957,000","10,425,000","49,112,000","-3,834,000","-343,323,000","0","0",,,"398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,110,000",,,"-6,264,000"
		MinorityInterests,,,,,,,,,,,"0","0","0","0","0","0","-2,212,000","-5,885,000","-1,582,000","2,448,000","-2,651,000","2,328,000","7,468,000","406,000","-2,093,000","4,907,000","13,340,000","-2,071,000","-9,178,000","-8,943,000","-8,824,000","-8,108,000","-8,486,000","-2,298,000","-4,539,000","-4,284,000","-15,169,000","-8,586,000","-8,835,000","-5,980,000","14,290,000","-1,792,000","-2,195,000","-1,427,000","2,198,000","434,000","10,243,000","371,000","873,000","-71,000","-1,036,000","-576,000","-818,000","-1,514,000","-3,359,000","-3,028,000","-3,243,000","-2,643,000","-3,881,000","-2,426,000","-1,642,000","-1,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,
