name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,01/31/1989,01/31/1988,01/31/1987
		Inventory,"436,859,000","384,241,000","479,793,000","464,291,000","394,287,000","382,106,000","499,759,000","441,510,000","383,163,000","375,670,000","499,855,000","405,793,000","319,319,000","321,905,000","431,950,000","349,597,000","304,543,000","332,297,000","423,540,000","370,470,000","309,914,000","325,314,000","425,290,000","354,739,000","309,855,000","329,203,000","436,712,000","367,823,000","284,589,000","301,367,000","403,938,000","366,192,000","326,973,000","369,928,000","215,717,000","227,220,000","294,344,000","232,041,000","197,561,000","188,211,000","260,503,000","206,854,000","179,143,000","162,193,000","231,300,000","190,000,000","192,300,000","219,700,000","378,800,000","318,400,000","266,000,000","241,200,000","320,900,000","217,100,000","158,000,000","142,400,000","206,900,000","168,500,000","162,500,000","164,800,000","260,100,000","199,800,000","191,100,000","168,700,000","254,500,000","194,700,000","168,100,000","149,700,000","209,800,000","134,600,000","115,000,000","105,800,000","175,400,000","131,500,000","131,500,000","122,600,000","183,300,000","120,200,000","92,000,000","73,900,000","101,700,000","71,300,000","86,500,000","85,700,000","120,400,000","66,800,000","46,400,000","40,100,000"
		PrepaidAssets,"39,197,000","36,905,000","41,418,000","31,127,000","36,527,000","40,356,000","52,731,000","48,095,000","46,221,000","39,458,000","47,538,000","39,391,000","35,304,000","36,574,000","49,001,000","40,967,000","41,595,000","26,659,000","48,934,000","36,216,000","38,009,000","26,394,000","40,942,000","31,781,000","32,118,000","24,972,000","42,187,000","35,182,000","37,899,000","31,408,000","40,361,000","28,060,000","29,663,000","21,993,000","28,480,000","24,071,000","45,021,000","10,636,000","29,748,000","27,342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"2,145,000","1,834,000","1,983,000","2,102,000","2,327,000","1,861,000","2,135,000","1,843,000","1,953,000","2,149,000","1,830,000","1,826,000","1,821,000","1,948,000","2,069,000","1,953,000","2,081,000","2,356,000","1,640,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2,349,000","3,438,000",,,,,"15,905,000","15,905,000","11,628,000","10,973,000","10,973,000","10,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2,349,000","3,438,000",,,,,"15,905,000","15,905,000","11,628,000","10,973,000","10,973,000","10,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,365,000",,,"62,016,000","37,837,000","40,582,000","33,049,000","57,000,000","42,100,000","45,300,000","46,900,000","59,800,000","40,500,000","39,500,000","36,200,000","43,100,000","29,400,000","29,800,000","28,100,000","34,100,000","26,500,000","28,300,000","32,000,000","37,000,000","28,000,000","22,800,000","19,600,000","22,900,000","18,200,000","13,800,000","17,400,000","22,900,000","9,000,000","7,100,000","5,500,000","14,000,000","7,000,000","5,100,000","6,500,000","13,100,000","6,800,000","7,900,000","5,400,000","12,400,000","7,500,000","10,400,000","5,400,000","9,300,000","4,000,000","3,400,000","1,400,000"
	TotalNonCurrentAssets,"529,202,000","529,685,000","534,566,000","538,750,000","542,005,000","549,678,000","555,154,000","558,885,000","562,483,000","568,251,000","558,635,000","555,246,000","554,205,000","522,530,000","518,269,000","517,610,000","514,052,000","517,382,000","514,409,000","510,832,000","507,996,000","506,991,000","672,013,000","668,595,000","666,594,000","670,622,000","764,296,000","766,134,000","765,792,000","762,397,000","761,381,000","761,887,000","763,042,000","743,026,000","196,464,000","196,536,000","195,059,000","190,171,000","188,340,000","185,944,000","178,292,000","169,588,000","162,893,000","166,788,000","157,800,000","155,900,000","156,200,000","161,600,000","158,800,000","153,100,000","140,800,000","134,400,000","120,800,000","111,500,000","106,900,000","106,000,000","104,700,000","100,700,000","100,200,000","101,400,000","100,900,000","100,400,000","99,600,000","99,400,000","96,600,000","88,700,000","81,600,000","81,500,000","78,600,000","77,100,000","74,300,000","74,200,000","74,400,000","73,900,000","73,800,000","74,500,000","75,300,000","75,300,000","75,700,000","77,600,000","77,400,000","75,100,000","70,700,000","67,200,000","63,600,000","47,500,000","28,700,000","26,800,000"
		NetPPE,"160,762,000","161,283,000","166,354,000","170,703,000","174,249,000","180,763,000","186,041,000","190,885,000","194,132,000","196,330,000","186,431,000","182,913,000","181,732,000","149,894,000","145,808,000","142,261,000","138,495,000","136,501,000","129,955,000","126,825,000","124,021,000","122,836,000","115,871,000","112,682,000","111,208,000","109,831,000","105,661,000","105,976,000","105,393,000","101,223,000","99,070,000","98,574,000","98,656,000","101,096,000","193,768,000","193,868,000","194,405,000","189,526,000","187,695,000","185,293,000","177,622,000","168,929,000","162,256,000","165,822,000","156,800,000","154,900,000","155,300,000","160,600,000","157,700,000","152,200,000","139,800,000","133,400,000","120,000,000","110,600,000","106,000,000","103,700,000","102,300,000","98,300,000","97,700,000","99,000,000","98,600,000","98,000,000","97,200,000","97,000,000","92,900,000","84,400,000","79,800,000","79,700,000","76,700,000","75,200,000","72,700,000","74,300,000","74,400,000","73,900,000","73,700,000","74,500,000","75,400,000","75,400,000","75,700,000","77,600,000","77,400,000","75,100,000","70,700,000","67,200,000","63,600,000","47,500,000","28,700,000","26,800,000"
			GrossPPE,"160,762,000","438,610,000","166,354,000","170,703,000","174,249,000","434,285,000","186,041,000","190,885,000","194,132,000","414,503,000","186,431,000","182,913,000","181,732,000","345,947,000",,,,"329,688,000",,,,"308,791,000",,,,"287,361,000",,,,"266,893,000",,,"260,815,000","258,764,000","348,739,000","344,210,000","344,922,000","333,301,000","325,829,000","317,579,000","309,193,000","298,041,000","285,958,000","283,139,000","272,400,000","265,900,000","261,300,000","262,200,000","255,500,000","244,700,000","228,400,000","217,600,000","203,800,000","190,500,000","181,900,000","176,600,000","172,200,000","164,800,000","161,000,000","159,100,000","157,000,000","153,500,000","149,700,000","146,400,000","140,200,000","130,000,000","122,900,000","120,000,000","115,400,000","114,300,000","110,200,000","110,200,000","111,800,000","109,500,000","181,200,000","106,500,000","105,600,000","103,600,000","102,300,000","102,400,000","100,400,000","96,600,000","90,600,000","85,600,000","80,700,000","61,000,000","38,600,000","34,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"3,468,000",,,,"3,475,000",,,,"3,459,000",,,,"3,459,000",,,,"3,533,000",,,,"3,466,000",,,,"3,509,000",,,,"3,529,000",,,"105,266,000","104,812,000","117,624,000","117,785,000","116,949,000","4,646,000","104,880,000","104,815,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"102,077,000",,,,"101,421,000",,,,"100,269,000",,,,"99,400,000",,,,"100,122,000",,,,"98,213,000",,,,"99,957,000",,,,"100,583,000",,,,,"4,877,000","4,837,000","4,675,000","105,004,000","4,642,000","4,630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"273,477,000",,,,"272,630,000",,,,"240,891,000",,,,"209,223,000",,,,"192,276,000",,,,"161,054,000",,,,"154,034,000",,,,"150,000,000",,,"143,202,000","141,435,000","107,872,000","105,588,000","223,298,000","213,305,000","208,846,000","203,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"160,762,000","31,492,000","166,354,000","170,703,000","174,249,000","35,475,000","186,041,000","190,885,000","194,132,000","38,665,000","186,431,000","182,913,000","181,732,000",,,,,,,,,,,,,,,,,,,,,,"118,366,000","116,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"15,278,000",,,,"8,343,000",,,,"22,796,000",,,,"27,296,000",,,,"23,428,000",,,,"34,882,000",,,,"17,020,000",,,,,,,,,,,,"10,346,000","7,461,000","4,289,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"12,818,000",,,,"12,941,000",,,,"8,423,000",,,,"6,569,000",,,,"10,329,000",,,,"11,176,000",,,,"12,841,000",,,,"12,781,000",,,"12,347,000","12,517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-277,327,000",,,,"-253,522,000",,,,"-218,173,000",,,,"-196,053,000",,,,"-193,187,000",,,,"-185,955,000",,,,"-177,530,000",,,,"-165,670,000",,,"-162,159,000","-157,668,000","-154,971,000","-150,342,000","-150,517,000","-143,775,000","-138,134,000","-132,286,000","-131,571,000","-129,112,000","-123,702,000","-117,317,000","-115,600,000","-111,000,000","-106,000,000","-101,600,000","-97,800,000","-92,500,000","-88,600,000","-84,200,000","-83,800,000","-79,900,000","-75,900,000","-72,900,000","-69,900,000","-66,500,000","-63,300,000","-60,100,000","-58,400,000","-55,500,000","-52,500,000","-49,400,000","-47,300,000","-45,600,000","-43,100,000","-40,300,000","-38,700,000","-39,100,000","-37,500,000","-35,900,000","-37,400,000","-35,600,000","-107,500,000","-32,000,000","-30,200,000","-28,200,000","-26,600,000","-24,800,000","-23,000,000","-21,500,000","-19,900,000","-18,400,000","-17,100,000","-13,500,000","-9,900,000","-7,300,000"
		GoodwillAndOtherIntangibleAssets,"363,700,000","363,700,000","363,700,000","363,700,000","363,700,000","363,700,000","363,700,000","363,700,000","363,700,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","367,000,000","540,000,000","540,000,000","540,000,000","540,000,000","638,300,000","638,300,000","638,300,000","638,712,000","639,369,000","640,027,000","640,683,000","641,342,000","2,696,000",,"654,000","645,000","645,000","651,000","670,000","659,000","637,000","966,000","1,000,000","900,000","900,000","1,000,000","1,000,000","900,000","900,000","900,000","800,000","900,000","900,000","2,300,000","2,400,000","2,400,000","2,400,000","2,400,000","2,400,000","2,400,000","2,400,000","2,500,000","3,700,000","4,300,000","1,800,000","1,900,000","1,900,000","1,900,000","1,700,000",,,,,,,,,,,,,,,,,
			Goodwill,"106,700,000","106,700,000","106,700,000","106,700,000","106,700,000","106,700,000","106,700,000","106,700,000","106,700,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000","110,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","257,000,000","430,000,000","430,000,000","430,000,000","430,000,000","528,300,000","528,300,000","528,300,000","528,712,000","529,369,000","530,027,000","530,683,000","531,342,000","2,696,000",,"654,000","645,000","645,000","651,000","670,000","659,000","637,000","966,000","1,000,000","900,000","900,000","1,000,000","1,000,000","900,000","900,000","900,000","800,000","900,000","900,000","2,300,000","2,400,000","2,400,000","2,400,000","2,400,000","2,400,000","2,400,000","2,400,000","2,500,000","3,700,000","4,300,000","1,800,000","1,900,000","1,900,000","1,900,000","1,700,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,740,000","4,702,000","4,512,000","4,347,000","4,056,000","5,215,000","5,413,000","4,300,000","4,651,000","4,921,000","5,204,000","5,333,000","5,473,000","5,636,000","5,461,000","8,349,000","8,557,000","13,881,000","17,454,000","17,007,000","16,975,000","17,155,000","16,142,000","15,913,000","15,386,000","20,791,000","20,335,000","21,858,000","22,099,000","22,462,000","22,942,000","23,286,000","23,703,000","588,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"683,159,000","629,938,000","741,252,000","715,873,000","682,524,000","675,805,000","855,229,000","800,967,000","760,437,000","765,247,000","841,357,000","797,239,000","663,175,000","788,200,000","844,512,000","831,218,000","747,643,000","817,042,000","857,383,000","860,405,000","767,090,000","842,979,000","947,507,000","921,083,000","830,450,000","904,017,000","962,466,000","988,245,000","901,205,000","949,244,000","980,092,000","959,638,000","882,428,000","401,961,000","172,435,000","198,402,000","249,343,000","159,809,000","149,644,000","193,441,000","238,859,000","149,448,000","142,521,000","159,989,000","209,000,000","151,800,000","168,900,000","213,400,000","402,500,000","305,200,000","222,000,000","190,800,000","304,800,000","142,100,000","134,100,000","155,000,000","166,700,000","112,500,000","101,000,000","122,300,000","232,600,000","152,300,000","136,600,000","108,500,000","211,200,000","142,000,000","88,900,000","96,200,000","159,100,000","77,200,000","62,000,000","69,600,000","144,900,000","92,400,000","86,100,000","79,200,000","161,500,000","93,200,000","60,600,000","68,600,000","84,300,000","41,800,000","51,900,000","52,300,000","88,500,000","59,300,000","50,300,000","46,600,000"
	CurrentLiabilities,"241,039,000","311,432,000","346,756,000","361,388,000","269,515,000","314,922,000","341,073,000","307,321,000","648,074,000","283,566,000","369,202,000","330,112,000","196,731,000","241,251,000","295,403,000","277,954,000","192,955,000","256,131,000","264,226,000","267,100,000","174,129,000","248,854,000","281,701,000","257,152,000","162,845,000","230,089,000","261,551,000","283,784,000","195,463,000","240,349,000","282,448,000","264,775,000","188,599,000","203,361,000","161,059,000","185,564,000","237,039,000","143,019,000","132,393,000","178,874,000","229,742,000","140,331,000","133,404,000","150,872,000","200,900,000","143,600,000","160,800,000","205,300,000","395,200,000","296,500,000","213,200,000","182,000,000","296,700,000","133,300,000","125,300,000","145,600,000","159,000,000","104,800,000","93,300,000","114,700,000","227,000,000","146,700,000","131,000,000","102,700,000","205,900,000","136,800,000","83,700,000","91,000,000","157,600,000","75,600,000","60,500,000","67,300,000","141,900,000","87,900,000","81,400,000","74,500,000","155,500,000","85,500,000","52,800,000","60,800,000","77,400,000","38,300,000","43,300,000","43,900,000","82,300,000","51,600,000","38,900,000","32,900,000"
		PayablesAndAccruedExpenses,"140,749,000","157,801,000","184,569,000","211,916,000","105,597,000","158,912,000","174,061,000","202,629,000","101,445,000","167,678,000","174,312,000","230,158,000","98,623,000","132,958,000","179,036,000","186,207,000","97,405,000","162,537,000","160,340,000","181,685,000","88,331,000","169,986,000","180,608,000","174,940,000","76,038,000","153,633,000","151,429,000","192,472,000","93,972,000","150,549,000","157,674,000","163,249,000","88,816,000","115,387,000","71,648,000","88,144,000","111,894,000","77,944,000","67,907,000","98,525,000","109,940,000","79,822,000","72,638,000","74,510,000","100,100,000","71,000,000","62,200,000","87,900,000","90,100,000","85,500,000","66,900,000","83,700,000","135,100,000","85,000,000","68,400,000","76,600,000","92,600,000","63,100,000","54,600,000","62,400,000","94,300,000","63,100,000","58,700,000","52,800,000","72,600,000","52,100,000","41,300,000","54,900,000","78,400,000","45,900,000","39,900,000","37,000,000","61,700,000","30,600,000","29,900,000","28,400,000","51,800,000","35,000,000","33,300,000","37,800,000","47,700,000","21,800,000","21,900,000","24,400,000","36,900,000","25,900,000",,
			Payables,"140,749,000","157,801,000","184,569,000","211,916,000","105,597,000","158,912,000","174,061,000","202,629,000","101,445,000","167,678,000","174,312,000","230,158,000","98,623,000","132,958,000","179,036,000","186,207,000","97,405,000","162,537,000","160,340,000","181,685,000","88,331,000","169,986,000","180,608,000","174,940,000","76,038,000","153,633,000","151,429,000","192,472,000","93,972,000","150,549,000","157,674,000","163,249,000","88,816,000","115,387,000","69,275,000","83,363,000","108,386,000","76,437,000","67,152,000","96,168,000","109,940,000","79,822,000","72,638,000","74,510,000","100,100,000","71,000,000","62,200,000","87,900,000","90,100,000","85,500,000","66,900,000","83,700,000","135,100,000","85,000,000","68,400,000","76,600,000","92,600,000","63,100,000","54,600,000","62,400,000","94,300,000","63,100,000","58,700,000","52,800,000","72,600,000","52,100,000","41,300,000","54,900,000","78,400,000","45,900,000","39,900,000","37,000,000","61,700,000","30,600,000","29,900,000","28,400,000","51,800,000","35,000,000","33,300,000","37,800,000","47,700,000","21,800,000","21,900,000","24,400,000","36,900,000","25,900,000",,
				AccountsPayable,"130,955,000","145,802,000","184,569,000","211,916,000","105,597,000","134,007,000","174,061,000","202,629,000","101,445,000","158,436,000","174,312,000","230,158,000","98,623,000","123,827,000","179,036,000","186,207,000","97,405,000","155,874,000","160,340,000","181,685,000","88,331,000","162,408,000","180,608,000","174,940,000","76,038,000","146,097,000","151,429,000","192,472,000","93,972,000","132,796,000","157,674,000","163,249,000","76,091,000","115,387,000","69,275,000","83,363,000","108,386,000","76,437,000","67,152,000","96,168,000","109,940,000","79,822,000","72,638,000","74,510,000","100,100,000","71,000,000","62,200,000","87,900,000","90,100,000","85,500,000","66,900,000","83,700,000","135,100,000","85,000,000","68,400,000","76,600,000","92,600,000","63,100,000","54,600,000","62,400,000","94,300,000","63,100,000","58,700,000","52,800,000","72,600,000","52,100,000","41,300,000","54,900,000","78,400,000","45,900,000","39,900,000","37,000,000","61,700,000","30,600,000","29,900,000","28,400,000","51,800,000","35,000,000","33,300,000","37,800,000","47,700,000","21,800,000","21,900,000","24,400,000","36,900,000","25,900,000",,
				TotalTaxPayable,"9,794,000","11,999,000",,,,"24,905,000",,,,"9,242,000",,,,"9,131,000",,,,"6,663,000",,,,"7,578,000",,,,"7,536,000",,,,"17,753,000",,,"12,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
