name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019
					IncomeTaxPayable,,"5,781,000","62,678,000",,,,,,,,,,,
			CurrentAccruedExpenses,"179,568,000","173,181,000","151,135,000","156,962,000","104,418,000","112,055,000","81,554,000","48,985,000","48,813,000","60,605,000","56,129,000","52,625,000","43,868,000","51,825,000"
				InterestPayable,"4,750,000","10,375,000","4,750,000","11,937,000","6,312,000",,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"31,804,000","14,764,000","20,361,000","8,662,000","24,308,000","10,969,000","14,889,000","6,325,000","15,041,000","6,560,000","10,236,000",,,
		CurrentDebtAndCapitalLeaseObligation,"9,967,000","9,820,000","9,706,000","9,374,000","9,333,000","8,977,000","8,646,000","8,643,000","6,673,000",,,,,
			CurrentCapitalLeaseObligation,"9,967,000","9,820,000","9,706,000","9,374,000","9,333,000","8,977,000","8,646,000","8,643,000","6,673,000",,,,,
		CurrentDeferredLiabilities,"1,249,198,000","1,137,916,000","976,018,000","882,969,000","786,793,000","701,988,000","579,671,000","515,081,000","465,569,000","412,985,000","335,801,000","279,951,000","244,271,000","218,700,000"
			CurrentDeferredRevenue,"1,249,198,000","1,137,916,000","976,018,000","882,969,000","786,793,000","701,988,000","579,671,000","515,081,000","465,569,000","412,985,000","335,801,000","279,951,000","244,271,000","218,700,000"
		OtherCurrentLiabilities,"15,542,000","12,820,000","12,850,000","59,219,000","54,445,000","17,499,000","9,785,000","14,140,000","13,020,000","11,601,000","8,194,000","8,079,000","4,667,000","4,040,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,221,735,000","1,173,908,000","1,098,500,000","1,087,816,000","1,045,009,000","997,106,000","232,685,000","221,645,000","210,599,000","169,203,000","123,408,000","101,708,000","639,817,000","77,143,000"
		LongTermDebtAndCapitalLeaseObligation,"762,086,000","764,896,000","767,040,000","768,150,000","769,858,000","770,015,000","34,006,000","36,134,000","32,907,000",,,,,
			LongTermDebt,"739,889,000","739,517,000","739,145,000","738,772,000","738,400,000","738,029,000",,,,,,,,
			LongTermCapitalLeaseObligation,"22,197,000","25,379,000","27,895,000","29,378,000","31,458,000","31,986,000","34,006,000","36,134,000","32,907,000",,,,,
		NonCurrentDeferredLiabilities,"443,399,000","392,819,000","313,625,000","281,388,000","235,198,000","209,907,000","183,003,000","174,759,000","170,404,000","158,183,000","111,838,000","89,811,000","70,941,000","71,367,000"
			NonCurrentDeferredRevenue,"443,399,000","392,819,000","313,625,000","281,388,000","235,198,000","209,907,000","183,003,000","174,759,000","170,404,000","158,183,000","111,838,000","89,811,000","70,941,000","71,367,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,"0","0","0","557,912,000","0"
		OtherNonCurrentLiabilities,"16,250,000","16,193,000","17,835,000","38,278,000","39,953,000","17,184,000","15,676,000","10,752,000","7,288,000","11,020,000","11,570,000","11,897,000","10,964,000","5,776,000"
TotalEquityGrossMinorityInterest,"1,116,997,000","1,037,643,000","959,570,000","911,401,000","853,397,000","871,874,000","814,785,000","792,015,000","753,153,000","742,607,000","717,042,000","728,097,000","-485,177,000","74,656,000"
	StockholdersEquity,"1,102,541,000","1,025,764,000","948,182,000","904,268,000","849,264,000","870,574,000","813,485,000","790,965,000","752,153,000","742,107,000","717,042,000","728,097,000","-485,177,000","74,656,000"
		CapitalStock,"116,000","115,000","115,000","114,000","113,000","112,000","111,000","110,000","108,000","106,000","103,000","103,000","24,000","90,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"116,000","115,000","115,000","114,000","113,000","112,000","111,000","110,000","108,000","106,000","103,000","103,000","24,000","90,000"
		AdditionalPaidInCapital,"2,103,054,000","1,991,807,000","1,870,120,000","1,775,087,000","1,662,199,000","1,598,259,000","1,523,873,000","1,476,323,000","1,409,758,000","1,378,479,000","1,326,116,000","1,302,098,000","36,670,000","603,956,000"
		RetainedEarnings,"-996,441,000","-964,918,000","-922,938,000","-872,483,000","-815,165,000","-730,116,000","-711,114,000","-686,583,000","-656,709,000","-637,487,000","-609,079,000","-573,574,000","-521,685,000","-529,488,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,188,000","-1,240,000","885,000","1,550,000","2,117,000","2,319,000","615,000","1,115,000","-1,004,000","1,009,000","-98,000","-530,000","-186,000","98,000"
	MinorityInterest,"14,456,000","11,879,000","11,388,000","7,133,000","4,133,000","1,300,000","1,300,000","1,050,000","1,000,000","500,000",,,,
TotalCapitalization,"1,842,430,000","1,765,281,000","1,687,327,000","1,643,040,000","1,587,664,000","1,608,603,000","813,485,000","790,965,000","752,153,000","742,107,000","717,042,000","728,097,000","-485,177,000","74,656,000"
CommonStockEquity,"1,102,541,000","1,025,764,000","948,182,000","904,268,000","849,264,000","870,574,000","813,485,000","790,965,000","752,153,000","742,107,000","717,042,000","728,097,000","-485,177,000","74,656,000"
CapitalLeaseObligations,"32,164,000","35,199,000","37,601,000","38,752,000","40,791,000","40,963,000","42,652,000","44,777,000","39,580,000",,,,,
NetTangibleAssets,"592,368,000","511,983,000","491,423,000","444,378,000","385,832,000","771,331,000","713,997,000","782,487,000","744,082,000","733,858,000","708,611,000","719,579,000","-493,865,000","65,661,000"
WorkingCapital,"1,235,955,000","1,164,122,000","1,118,539,000","1,115,197,000","1,055,238,000","1,428,721,000","638,757,000","712,689,000","692,818,000","678,540,000","637,616,000","663,651,000","8,530,000","49,968,000"
InvestedCapital,"1,842,430,000","1,765,281,000","1,687,327,000","1,643,040,000","1,587,664,000","1,608,603,000","813,485,000","790,965,000","752,153,000","742,107,000","717,042,000","728,097,000","-485,177,000","74,656,000"
TangibleBookValue,"592,368,000","511,983,000","491,423,000","444,378,000","385,832,000","771,331,000","713,997,000","782,487,000","744,082,000","733,858,000","708,611,000","719,579,000","-493,865,000","65,661,000"
TotalDebt,"772,053,000","774,716,000","776,746,000","777,524,000","779,191,000","778,992,000","42,652,000","44,777,000","39,580,000",,,,,
ShareIssued,"232,016,000","230,706,000","229,297,000","228,152,000","225,743,000","223,724,000","220,954,000","219,194,000","215,505,000","212,948,000","205,479,000","225,893,000","196,688,971","196,688,971"
OrdinarySharesNumber,"232,016,000","230,706,000","229,297,000","228,152,000","225,743,000","223,724,000","220,954,000","219,194,000","215,505,000","212,948,000","205,479,000","225,893,000","196,688,971","196,688,971"
