name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
				AllowanceForDoubtfulAccountsReceivable,"-9,764,000","-9,245,000","-9,174,000","-9,427,000","-9,882,000","-10,239,000","-13,716,000","-17,099,000","-11,057,000","-6,756,000","-5,572,000","-4,998,000","-3,567,000","-2,378,000","-2,611,000","-2,729,000","-2,735,000","-7,178,000","-5,843,000","-5,452,000","-5,253,000","-4,310,000","-3,925,000","-3,128,000","-2,770,000","-2,472,000","-1,803,000","-1,548,000","-4,161,000","-1,563,000","-1,813,000","-1,969,000","-1,798,000","-1,733,000","-1,724,000","-1,101,000","-1,247,000","-2,484,000","-1,381,000","-1,207,000","-845,000","-780,000","-417,000","-524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,"5,408,000","14,552,000","21,314,000","27,914,000","25,005,000","27,101,000","26,699,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"134,941,000",,,,,"45,243,000","55,162,000","72,481,000","50,866,000","41,252,000","35,424,000","54,059,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,"4,262,000","4,428,000","2,283,000","18,826,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"275,669,000","230,230,000","207,116,000","178,751,000","150,643,000","139,237,000","123,093,000","131,276,000","120,977,000","112,051,000","94,795,000","81,124,000","68,489,000","55,641,000","48,858,000","47,252,000","35,866,000","31,688,000","36,941,000","35,133,000","35,174,000","27,131,000","26,341,000","22,992,000","22,618,000","19,465,000","18,939,000","16,415,000","14,572,000","15,928,000","15,983,000","13,115,000","15,840,000","13,968,000","14,662,000","15,704,000","15,442,000","15,122,000","15,137,000","14,623,000","13,434,000","9,402,000","8,278,000","6,272,000","2,867,000","2,544,000","2,382,000","2,487,000","2,356,000","2,046,000","1,892,000","2,111,000","2,068,000","1,965,000","3,015,000","3,017,000","3,010,000","2,910,000","3,542,000","3,388,000","3,725,000","3,090,000","2,665,000","2,733,000","3,094,000","2,930,000","3,594,000","3,125,000","3,071,000","2,852,000","2,150,000","1,359,000","1,272,000","1,395,000","1,578,000","1,661,000","1,762,000","1,533,000","1,461,000","1,604,000","1,454,000","1,549,000","1,908,000","2,335,000","2,614,000"
			RawMaterials,"133,808,000","123,234,000","104,017,000","90,018,000","75,836,000","76,404,000","70,659,000","73,183,000","59,136,000","54,947,000","43,808,000","37,094,000","29,002,000","26,119,000","23,395,000","22,976,000","13,386,000","12,721,000","15,666,000","13,258,000","14,630,000","9,793,000","12,018,000","8,217,000","9,676,000","9,950,000","9,690,000","7,352,000","5,990,000","8,143,000","6,240,000","3,493,000","5,962,000","5,172,000","6,779,000","6,464,000","7,381,000","7,629,000","4,445,000","4,029,000","5,032,000","4,542,000","4,991,000","3,834,000","1,541,000","1,272,000","1,557,000","1,209,000","1,161,000","1,079,000","1,000,000","1,150,000","916,000","1,066,000","1,799,000","1,947,000","2,032,000","1,983,000","2,401,000","2,367,000","2,061,000","2,021,000","1,545,000","1,475,000","1,386,000","1,492,000","1,539,000","940,000","890,000","953,000","1,077,000",,,"859,000","973,000","805,000","865,000","931,000","1,097,000",,"1,150,000","1,122,000","1,393,000","1,371,000","1,238,000"
			WorkInProcess,"79,495,000","51,706,000","51,527,000","37,505,000","40,387,000","31,393,000","26,167,000","32,232,000","35,627,000","30,974,000","29,172,000","25,752,000","19,710,000","13,784,000","11,090,000","12,396,000","11,442,000","12,157,000","12,819,000","13,848,000","14,061,000","10,773,000","1,488,000","10,889,000","9,939,000","7,067,000","6,659,000","5,243,000","4,487,000","2,970,000","3,734,000","3,430,000","3,592,000","4,241,000","3,474,000","3,895,000","3,196,000","3,889,000","3,396,000","5,082,000","4,740,000","2,486,000","1,529,000","1,377,000","1,107,000","1,030,000","667,000","1,096,000","977,000","460,000","399,000","417,000","402,000","416,000","853,000","747,000","610,000","631,000","644,000","679,000","1,231,000","763,000","760,000","956,000","1,350,000","1,060,000","1,803,000","1,919,000","1,921,000","1,547,000","811,000",,,"201,000","182,000","351,000","323,000","285,000","215,000",,"259,000","182,000","144,000","154,000","128,000"
			FinishedGoods,"62,366,000","55,290,000","51,572,000","51,228,000","34,420,000","31,440,000","26,267,000","25,861,000","26,214,000","26,130,000","21,815,000","18,278,000","19,777,000","15,738,000","14,373,000","11,880,000","11,038,000","6,810,000","8,456,000","8,027,000","6,483,000","6,565,000","12,835,000","3,886,000","3,003,000","2,448,000","2,590,000","3,820,000","4,095,000","4,815,000","6,009,000","6,192,000","6,286,000","4,555,000","4,409,000","5,345,000","4,865,000","3,604,000","7,296,000","5,512,000","3,662,000","2,374,000","1,758,000","1,061,000","219,000","242,000","158,000","182,000","218,000","507,000","493,000","544,000","750,000","483,000","363,000","323,000","368,000","296,000","497,000","342,000","433,000","306,000","360,000","302,000","358,000","378,000","252,000","266,000","260,000","352,000","262,000",,,"335,000","423,000","505,000","574,000","317,000","149,000",,"45,000","245,000","371,000","810,000","1,248,000"
		PrepaidAssets,"74,069,000","70,218,000","155,332,000","158,638,000","114,257,000","20,117,000","38,862,000","46,500,000","48,806,000","31,765,000","31,787,000","35,650,000","116,833,000","72,470,000","149,891,000","126,754,000","108,708,000","80,948,000","63,667,000","74,427,000","70,279,000","38,176,000","27,469,000","37,942,000","34,307,000","26,700,000","29,554,000","26,511,000","29,869,000","19,770,000","44,146,000","44,839,000","43,711,000","47,465,000","34,839,000","35,076,000","35,989,000","35,233,000","33,594,000","33,634,000","33,219,000","31,781,000","21,794,000","22,809,000","16,243,000","17,358,000","19,429,000","20,881,000","18,055,000","18,251,000","25,671,000","15,324,000","14,588,000","13,414,000","7,412,000","10,132,000","8,302,000","8,846,000","7,592,000","8,560,000","7,624,000","7,227,000","5,299,000","6,487,000","6,445,000","4,982,000","5,039,000",,"6,450,000","4,219,000","5,855,000","5,350,000","5,321,000","4,097,000","5,751,000","6,106,000",,"2,352,000",,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516,000","508,000","1,575,000","1,564,000","1,178,000","4,023,000","4,026,000",,,"7,991,000",,,,,,,,,"0",,,,"21,000","20,000","95,000","95,000","93,000","161,000","159,000","153,000","150,000","265,000","402,000","293,000","303,000","281,000","281,000","352,000","439,000","3,420,000","3,274,000","3,265,000","3,261,000","373,000","338,000","336,000","723,000","1,204,000","3,323,000","8,939,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,090,000","29,972,000","29,911,000","37,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"547,000",,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,090,000","29,972,000","29,911,000","37,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"547,000",,,,
		OtherCurrentAssets,"32,329,000","125,087,000",,,,"20,986,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,989,000","35,233,000","33,594,000","33,634,000","33,219,000","31,781,000","21,794,000","22,809,000","16,243,000",,"19,429,000","20,881,000","18,055,000",,,"15,324,000",,,,,,,,,,,,,,,,"7,857,000",,"992,000",,"1,042,000","1,015,000","2,687,000","768,000","1,043,000","7,681,000","3,675,000","7,301,000","6,245,000","4,728,000","4,711,000","4,231,000","6,037,000","5,381,000"
	TotalNonCurrentAssets,"3,462,646,000","3,448,035,000","3,194,802,000","3,163,743,000","2,954,227,000","2,980,145,000","2,941,844,000","2,876,613,000","2,388,315,000","867,283,000","844,801,000","888,643,000","795,317,000","749,979,000","704,223,000","655,590,000","613,955,000","620,853,000","596,620,000","547,965,000","541,126,000","443,173,000","447,125,000","425,866,000","424,557,000","426,623,000","367,829,000","370,675,000","371,093,000","330,837,000","332,617,000","330,921,000","333,464,000","287,471,000","276,947,000","261,801,000","198,914,000","270,519,000","283,918,000","309,028,000","284,940,000","264,448,000","258,786,000","260,476,000","79,041,000","88,332,000","87,293,000","77,595,000","88,942,000","93,941,000","93,246,000","94,046,000","96,272,000","101,434,000","42,966,000","42,785,000","39,900,000","38,244,000","39,747,000","43,930,000","41,799,000","43,469,000","30,227,000","29,834,000","31,456,000","30,524,000","27,617,000","25,630,000","25,744,000","23,878,000","25,501,000","25,088,000","24,592,000","25,088,000","24,291,000","26,031,000","25,880,000","27,024,000","30,971,000","32,639,000","33,792,000","36,635,000","37,418,000","39,703,000","35,384,000"
		NetPPE,"1,266,174,000","1,203,183,000","1,095,496,000","1,054,277,000","846,305,000","817,274,000","787,043,000","737,529,000","733,857,000","687,974,000","660,504,000","656,880,000","631,651,000","521,329,000","491,630,000","447,933,000","400,528,000","348,793,000","295,901,000","255,539,000","231,692,000","175,167,000","172,658,000","161,685,000","148,029,000","136,473,000","120,738,000","108,029,000","99,764,000","90,125,000","86,447,000","81,312,000","79,093,000","75,743,000","76,552,000","76,932,000","72,672,000","79,191,000","75,248,000","72,207,000","62,912,000","53,965,000","46,388,000","37,122,000","30,722,000","30,684,000","28,102,000","27,249,000","25,418,000","24,971,000","24,429,000","24,518,000","26,000,000","26,979,000","29,568,000","29,525,000","27,762,000","25,320,000","26,014,000","26,675,000","26,208,000","26,904,000","27,336,000","26,610,000","28,022,000","26,427,000","24,326,000","22,150,000","22,105,000","21,702,000","23,304,000","23,174,000","22,586,000","23,121,000","22,331,000","23,732,000","23,787,000","25,078,000","28,734,000","30,467,000","31,874,000","32,021,000","25,789,000","25,785,000","26,502,000"
			GrossPPE,"1,266,174,000","1,562,284,000","1,095,496,000","1,054,277,000","846,305,000","1,118,526,000","787,043,000","737,529,000","733,857,000","917,490,000","660,504,000","656,880,000","631,651,000","693,056,000",,,,"484,601,000",,,,"310,881,000",,,,"254,510,000",,,,"197,927,000",,,,"181,249,000",,,,"165,126,000",,,,"129,432,000",,,,"98,458,000",,,,"94,977,000",,,,"88,342,000","83,327,000","83,284,000","81,521,000","79,079,000","72,993,000","73,654,000","73,187,000","73,883,000","66,585,000","65,859,000","67,271,000","65,676,000","57,362,000","55,186,000","55,141,000","54,738,000","49,241,000","49,111,000","48,523,000","49,058,000","41,720,000","43,121,000","43,176,000","44,467,000","39,351,000","41,084,000",,"42,638,000","28,779,000","28,775,000","29,492,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,,"58,869,000",,,,"34,598,000",,,,"26,422,000",,,,"17,630,000",,,,"17,630,000",,,,"3,072,000",,,,"3,072,000",,,,"1,162,000",,,,"1,162,000",,,,"1,162,000",,,,"1,162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"458,000",,,
				BuildingsAndImprovements,,"310,344,000",,,,"244,166,000",,,,"209,643,000",,,,"139,315,000",,,,"63,887,000",,,,"7,272,000",,,,"4,227,000",,,,"1,868,000",,,,"1,868,000",,,,"1,868,000",,,,"1,913,000",,,,,,,,,,,,,,,,"9,701,000",,,,"9,197,000",,,,"8,443,000",,,,"6,030,000",,,,"5,522,000",,,,"5,321,000",,,,"4,134,000",,,
				MachineryFurnitureEquipment,,"189,963,000",,,,"158,099,000",,,,"145,294,000",,,,"127,350,000",,,,"95,960,000",,,,"98,281,000",,,,"56,149,000",,,,"53,522,000",,,,"53,412,000",,,,"49,860,000",,,,"103,856,000",,,,"82,268,000",,,,"78,494,000",,,,"74,349,000",,,,"59,687,000",,,,"54,980,000",,,,"42,348,000",,,,"47,099,000",,,,"41,403,000",,,,"28,475,000","39,351,000",,,"34,576,000",,,
				OtherProperties,"1,266,174,000","574,133,000","1,095,496,000","1,054,277,000","846,305,000","454,630,000","787,043,000","737,529,000","733,857,000","366,053,000","660,504,000","656,880,000","631,651,000","236,179,000",,,,"183,392,000",,,,"153,938,000",,,,"128,044,000",,,,"107,707,000",,,,"104,373,000",,,,"83,821,000",,,,,,,,,,,,,,,,,,,,"8,493,000",,,,"7,719,000",,,,"6,498,000",,,,,,,,,,,,"10,480,000",,,,,,,
				ConstructionInProgress,,"367,686,000",,,,"163,492,000",,,,"116,751,000",,,,"95,414,000",,,,"85,976,000",,,,"25,948,000",,,,"42,846,000",,,,"18,310,000",,,,"5,438,000",,,,"16,027,000",,,,"17,913,000",,,,"12,784,000",,,,"6,437,000",,,,"4,075,000",,,,"1,198,000",,,,"1,987,000",,,,"8,387,000",,,,"1,609,000",,,,"2,133,000",,,,"191,000",,,,"3,470,000",,,
				Leases,,"61,289,000",,,,"63,541,000",,,,"53,327,000",,,,"77,168,000",,,,"37,756,000",,,,"22,370,000",,,,"20,172,000",,,,"15,358,000",,,,"14,996,000",,,,"12,388,000",,,,"4,588,000",,,,"3,406,000",,,,"10,046,000",,,,"9,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-359,101,000",,,,"-301,252,000",,,,"-229,516,000",,,,"-171,727,000",,,,"-135,808,000",,,,"-135,714,000",,,,"-118,037,000",,,,"-107,802,000",,,,"-105,506,000",,,,"-85,935,000",,,,"-75,467,000",,,,"-67,774,000",,,,"-70,006,000",,,,"-61,363,000","-53,759,000","-53,759,000","-53,759,000","-53,759,000","-46,979,000","-46,979,000","-46,979,000","-46,979,000","-39,249,000","-39,249,000","-39,249,000","-39,249,000","-33,036,000","-33,036,000","-33,036,000","-33,036,000","-25,937,000","-25,937,000","-25,937,000","-25,937,000","-19,389,000","-19,389,000","-19,389,000","-19,389,000","-10,617,000","-10,617,000",,"-10,617,000","-2,990,000","-2,990,000","-2,990,000"
		GoodwillAndOtherIntangibleAssets,"515,464,000","528,256,000","542,388,000","549,900,000","548,040,000","574,889,000","555,946,000","543,211,000","73,751,000","75,692,000","77,012,000","78,852,000","80,329,000","81,949,000","83,607,000","85,307,000","87,629,000","89,068,000","90,070,000","91,308,000","92,447,000","81,998,000","82,987,000","83,749,000","78,606,000","79,162,000","79,715,000","80,590,000","81,274,000","82,056,000","82,926,000","83,795,000","84,388,000","85,362,000","86,107,000","86,688,000","83,972,000","145,013,000","157,979,000","183,728,000","184,703,000","185,405,000","186,022,000","187,881,000","1,966,000","2,666,000","3,366,000","4,066,000","4,766,000","5,466,000","6,166,000","6,866,000","7,566,000","8,266,000","8,966,000","9,675,000","10,384,000","11,093,000","11,802,000","12,511,000","13,457,000","14,302,000","1,010,000","1,024,000","1,111,000","1,197,000","1,283,000","1,369,000","1,456,000",,,,,,,,,,,,,,,,
			Goodwill,"411,965,000","418,547,000","426,594,000","432,179,000","427,561,000","444,817,000","427,342,000","415,536,000","63,284,000","63,924,000","63,755,000",,"64,007,000","64,029,000","64,072,000","64,180,000","64,621,000","64,614,000","64,615,000","64,525,000","64,545,000","61,044,000","61,195,000","61,119,000","61,168,000","61,074,000","60,978,000","61,203,000","61,237,000","61,369,000","61,589,000","61,807,000","61,751,000","61,623,000","61,745,000","61,713,000","58,543,000","99,236,000","111,162,000","135,827,000","135,827,000","135,383,000","135,743,000","135,768,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000",,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"103,499,000","109,709,000","115,794,000","117,721,000","120,479,000","130,072,000","128,604,000","127,675,000","10,467,000","11,768,000","13,257,000",,"16,322,000","17,920,000","19,535,000","21,127,000","23,008,000","24,454,000","25,455,000","26,783,000","27,902,000","20,954,000","21,792,000","22,630,000","17,438,000","18,088,000","18,737,000","19,387,000","20,037,000","20,687,000","21,337,000","21,988,000","22,637,000","23,739,000","24,362,000","24,975,000","25,429,000","45,777,000","46,817,000","47,901,000","48,876,000","50,022,000","50,279,000","52,113,000","1,488,000","2,188,000","2,888,000","3,588,000","4,288,000","4,988,000","5,688,000","6,388,000","7,088,000","7,788,000","8,488,000","9,197,000","9,906,000","10,615,000","11,324,000","12,033,000","12,979,000","13,824,000","532,000","546,000","633,000","1,197,000","1,283,000","1,369,000","1,456,000",,,,,,,,,,,,,,,,
