name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,12/31/1995
			NotesReceivable,,,,,,,,,,,,,,,,"2,000,000",,,"0","0","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","17,500,000","10,000,000","10,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"68,000","1,116,000","0","15,436,000","13,847,000","20,787,000","25,493,000","18,927,000","16,982,000",,,,,,,,,,"2,169,000","5,300,000","2,962,000","2,225,000","18,564,000","30,085,000","9,597,000","7,842,000","11,537,000","8,637,000","8,046,000","9,326,000","9,120,000","34,089,000","25,956,000","0","0","158,000","0","14,201,000","10,135,000",,,"0","0","9,059,000","7,497,000","6,099,000","2,489,000","18,139,000","17,201,000",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"29,688,000","29,444,000","28,551,000","28,144,000","30,412,000","32,228,000","31,063,000","28,984,000","5,882,000","50,551,000","86,128,000","97,388,000","78,134,000","57,772,000","67,742,000","77,641,000","44,249,000","29,947,000","45,816,000","40,312,000","25,821,000","10,328,000","46,858,000","16,216,000","6,907,000","20,891,000","33,241,000","43,951,000","40,713,000","30,999,000","83,317,000","38,808,000","65,728,000","28,025,000","28,442,000","35,338,000","35,567,000","34,926,000","50,167,000","53,665,000","29,347,000","42,471,000","16,645,000","21,157,000","26,633,000","50,658,000","45,490,000","21,159,000","29,591,000","17,854,000","33,044,000","32,152,000","58,614,000","48,805,000",,,"9,080,000","15,571,000","55,788,000","17,227,000","7,389,000","3,882,000",,,,"31,012,000",,,,,,"18,412,000","14,760,000",,"6,677,000","5,613,000","30,700,000","22,610,000",,,"11,653,000",,"6,722,000","3,028,000","3,088,000",,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,"1,598,000","2,539,000","2,482,000","2,548,000","4,401,000","4,601,000","4,548,000","4,985,000","5,022,000","6,651,000","2,112,000","1,857,000","2,429,000","2,656,000","1,888,000","1,038,000","3,423,000","4,694,000","2,589,000","2,480,000","15,324,000","15,697,000","16,614,000","18,066,000","21,602,000","21,850,000","23,742,000","25,333,000","25,294,000","25,808,000","25,108,000",,"26,856,000","28,826,000","31,754,000","32,195,000",,,"35,399,000","29,925,000","6,431,000","8,773,000",,"3,660,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,,,,,,,,,,,,,,,,,,,"1,598,000","2,539,000","2,482,000","2,548,000","4,401,000","4,601,000","4,548,000","4,985,000","5,022,000","6,651,000","2,112,000","1,857,000","2,429,000","2,656,000","1,888,000","1,038,000","3,423,000","4,694,000","2,589,000","2,480,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"16,806,000","18,228,000","18,301,000","12,536,000","15,289,000","15,904,000","17,949,000","11,001,000","13,039,000","11,526,000","14,876,000","15,222,000","16,957,000","10,306,000","13,275,000","15,426,000","13,557,000","10,102,000","12,453,000","13,537,000","13,321,000","13,973,000","16,360,000","12,911,000","17,095,000","16,184,000","17,263,000","10,649,000","12,154,000","22,123,000","25,582,000","17,246,000","18,298,000","20,037,000","22,290,000","12,183,000","16,882,000","23,750,000","35,691,000","27,184,000","16,837,000","25,972,000","34,571,000","24,833,000","18,678,000","23,998,000","32,721,000","29,446,000","19,434,000",,"29,114,000","16,107,000","48,651,000","42,568,000",,,"31,737,000","36,055,000","58,973,000","21,834,000","26,674,000","26,494,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"72,934,000","73,612,000","71,282,000","71,282,000","65,579,000","0","0","42,127,000","52,374,000","54,130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000",,,,,,,,,,,,,,,,,,,,,,,,"2,158,000","2,433,000","2,432,000","2,432,000","2,432,000","2,506,000","2,287,000","2,286,000",,,"1,489,000",,"2,654,000",,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,"5,993,000","2,967,000","8,792,000","14,084,000","18,717,000","23,522,000","22,857,000","25,774,000","28,481,000","28,340,000","26,424,000","26,644,000","26,344,000","27,368,000","26,248,000","27,275,000","26,509,000","27,204,000","20,704,000","17,992,000","13,466,000","24,565,000","24,597,000","19,114,000","53,027,000","53,573,000","36,059,000","32,331,000","23,477,000","31,180,000","26,342,000","24,370,000","19,865,000","51,573,000","45,711,000","35,533,000","34,397,000","43,942,000","48,447,000","36,504,000","44,442,000","41,449,000","21,758,000","37,533,000","46,789,000","49,200,000","31,171,000","15,057,000","10,980,000",,"25,701,000","5,152,000","5,447,000","4,291,000",,,"11,662,000","13,810,000","7,164,000","5,947,000","10,116,000","3,706,000",,,,"8,861,000","21,067,000","10,662,000","10,714,000","12,992,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,"0","0","0","16,594,000","15,706,000","14,211,000","53,027,000","53,573,000","36,059,000","32,331,000","23,477,000","31,180,000","26,342,000","24,370,000","19,865,000","51,573,000","45,711,000","35,533,000","34,397,000","43,942,000","48,447,000","36,504,000","44,442,000","41,449,000","21,758,000","37,533,000","46,789,000","49,200,000","31,171,000","15,057,000","10,980,000",,"25,701,000","5,152,000","5,447,000","4,291,000",,,"11,662,000","13,810,000","7,164,000","5,947,000","10,116,000","3,706,000",,,,"8,861,000","21,067,000","10,662,000","10,714,000","12,992,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","84,000,000","5,000,000",,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","69,000","6,000","0","0","5,946,000","7,510,000","25,696,000","17,785,000",,"33,203,000","5,988,000",,,"17,648,000","15,306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"6,719,000","6,519,000","6,798,000","8,669,000","7,977,000","9,651,000","6,755,000","7,132,000","7,371,000","9,844,000","6,871,000","9,625,000","7,113,000","8,091,000","6,581,000","6,091,000","5,274,000","4,462,000","1,248,000","838,000","1,208,000","671,000","129,000","276,000","84,000","81,000","81,000","95,000","91,000","72,000","35,000","194,000","8,351,000","7,780,000","8,194,000","9,201,000","6,584,000","5,529,000","9,222,000","10,778,000","9,220,000","31,038,000","24,331,000","10,217,000","12,449,000","17,188,000","12,587,000","24,892,000","44,559,000","122,209,000","55,013,000","92,261,000","184,678,000","47,171,000","148,378,000","162,199,000","34,842,000","30,221,000","26,696,000","23,051,000","18,813,000","22,290,000","87,143,000","58,105,000","59,478,000","44,054,000","48,165,000","30,114,000","26,488,000","35,118,000","44,761,000","26,410,000","28,066,000","25,232,000","33,150,000","33,066,000","39,646,000","28,266,000","23,516,000","33,944,000","21,240,000","20,055,000","20,571,000","18,184,000","17,539,000","23,599,000","25,281,000","18,586,000","19,857,000","25,000,000","12,600,000","12,600,000","13,000,000","9,200,000","9,900,000","10,000,000","8,100,000","5,000,000","5,900,000","4,600,000","3,400,000","2,800,000","2,200,000"
	TotalNonCurrentAssets,"1,803,640,000","1,796,490,000","1,839,322,000","1,898,076,000","1,932,812,000","1,972,633,000","1,984,189,000","2,006,416,000","2,083,551,000","2,158,263,000","2,101,165,000","2,130,285,000","2,156,678,000","1,896,802,000","1,848,536,000","1,870,130,000","1,897,618,000","1,911,194,000","1,835,133,000","1,807,054,000","1,774,400,000","1,724,159,000","1,752,536,000","1,669,087,000","1,667,141,000","1,727,917,000","2,211,576,000","2,201,161,000","2,028,052,000","2,006,425,000","1,915,884,000","1,882,845,000","1,807,610,000","1,800,633,000","1,773,034,000","1,700,629,000","1,801,869,000","2,582,473,000","2,748,621,000","2,681,874,000","2,672,832,000","2,638,105,000","2,803,382,000","2,803,405,000","2,809,457,000","2,851,166,000","2,975,983,000","3,011,525,000","3,202,164,000","3,213,973,000","3,205,337,000","3,373,818,000","4,096,869,000","4,120,031,000","5,058,479,000","5,036,361,000","4,885,123,000","4,725,084,000","3,932,827,000","3,715,701,000","3,508,439,000","3,366,287,000","3,195,039,000","1,499,926,000","1,411,660,000","1,288,811,000","1,191,209,000","1,093,236,000","858,439,000","784,797,000","750,608,000","754,822,000","752,553,000","752,192,000","735,000,000","725,918,000","707,193,000","760,842,000","708,501,000","529,596,000","461,594,000","359,758,000","319,082,000","285,764,000","246,321,000","224,211,000","208,883,000","195,529,000","176,441,000","155,800,000","154,800,000","131,600,000","102,500,000","91,100,000","92,600,000","91,700,000","90,600,000","75,600,000","66,000,000","59,000,000","55,200,000","53,900,000","31,600,000"
		NetPPE,"1,760,946,000","1,761,835,000","1,804,071,000","1,860,658,000","1,895,302,000","1,932,620,000","1,938,062,000","1,954,220,000","1,997,477,000","2,073,755,000","2,010,842,000","2,031,577,000","2,058,401,000","1,826,745,000","1,771,551,000","1,784,307,000","1,802,226,000","1,805,989,000","1,734,159,000","1,711,403,000","1,687,835,000","1,651,610,000","1,649,484,000","1,581,962,000","1,586,871,000","1,603,009,000","1,934,323,000","1,919,973,000","1,760,378,000","1,735,384,000","1,640,187,000","1,604,188,000","1,521,619,000","1,528,294,000","1,501,680,000","1,426,367,000","1,532,727,000","1,485,875,000","2,431,827,000","2,359,293,000","2,361,687,000","2,331,327,000","2,473,753,000","2,475,310,000","2,489,221,000","2,527,080,000","2,630,778,000","2,665,560,000","2,851,515,000","2,863,706,000","2,856,332,000","2,823,216,000","3,419,350,000","3,419,590,000","3,607,670,000","3,536,052,000","3,394,770,000","3,244,688,000","2,751,842,000","2,537,396,000","2,341,552,000","2,212,458,000","2,046,494,000","1,094,303,000","1,019,825,000","916,362,000","868,206,000","782,500,000","578,688,000","584,417,000","585,388,000","595,436,000","611,244,000","618,803,000","603,342,000","592,900,000","578,506,000","596,351,000","577,982,000","442,593,000","386,642,000","331,312,000","290,941,000","256,870,000","217,584,000","198,542,000","181,982,000","168,919,000","152,523,000","134,700,000","133,500,000","116,600,000","88,900,000","79,200,000","79,400,000","78,700,000","78,200,000","69,500,000","60,000,000","53,400,000","49,400,000","48,200,000","26,200,000"
			GrossPPE,"3,067,108,000","3,042,344,000","3,060,096,000","3,089,549,000","3,093,014,000","3,098,563,000","3,073,414,000","3,054,325,000","1,997,477,000","3,123,392,000","2,010,842,000","3,032,256,000","3,044,603,000","2,785,778,000","2,727,760,000","2,722,845,000","2,721,339,000","2,695,772,000","2,612,407,000","2,562,835,000","2,511,931,000","2,450,890,000","2,655,343,000","2,565,180,000","2,551,363,000","2,544,857,000","2,515,691,000","2,474,882,000","2,287,411,000","2,241,444,000","2,129,058,000","2,072,116,000","1,966,500,000","1,959,783,000","1,913,000,000","1,858,537,000","2,115,321,000","2,051,796,000","4,378,185,000","4,366,783,000","4,403,092,000","4,391,064,000","4,434,796,000","4,586,583,000","4,535,834,000","4,486,077,000","4,494,387,000","4,454,976,000","4,402,651,000","4,352,109,000","4,239,307,000","4,160,962,000","4,803,576,000","4,745,426,000","4,663,853,000","4,530,881,000","4,328,953,000","4,088,561,000","3,443,815,000","3,167,825,000","2,910,361,000","2,721,362,000","2,494,844,000","1,490,276,000","1,387,546,000","1,259,014,000","1,190,558,000","1,097,223,000","879,281,000","861,281,000","835,068,000","824,171,000","818,753,000","802,694,000","769,837,000","744,007,000","715,437,000","726,878,000","693,859,000","547,840,000","480,863,000","423,742,000","378,121,000","339,270,000","294,294,000","266,102,000","242,157,000","225,253,000","202,811,000","180,600,000","174,900,000","150,500,000","119,400,000","107,500,000","105,800,000","102,900,000","100,200,000","89,500,000","78,000,000","69,500,000","64,500,000","61,500,000","34,600,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"838,320,000",,,,,,,,,"1,542,403,000",,"1,453,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"294,294,000",,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"2,938,154,000",,,,"2,948,907,000",,,,"2,922,274,000",,,,"2,785,778,000",,,,"2,695,772,000",,,,"2,450,890,000",,,,"2,544,857,000",,,,"2,241,444,000",,,,"1,959,783,000",,,,"2,051,796,000",,,,"4,391,064,000",,,,"4,486,077,000",,,,"2,809,706,000",,,,"4,745,426,000",,,,"3,921,112,000",,,,"2,721,362,000",,,,,,,,,,,,,,,,"18,235,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"3,067,108,000","104,190,000","3,060,096,000","3,089,549,000","3,093,014,000","149,656,000","3,073,414,000","3,054,325,000","1,997,477,000","201,118,000","2,010,842,000","3,032,256,000","3,044,603,000","1,826,745,000","2,727,760,000","2,722,845,000","2,721,339,000","1,805,989,000","2,612,407,000","2,562,835,000","2,511,931,000","1,651,610,000","2,655,343,000","2,565,180,000","2,551,363,000","1,603,009,000","2,515,691,000","2,474,882,000","2,287,411,000","1,735,384,000","2,129,058,000","2,072,116,000","1,966,500,000","1,528,294,000","1,913,000,000","1,858,537,000","2,115,321,000",,,,"1,523,367,000",,,,,,,,,,,"1,369,367,000",,,,,,"167,449,000",,,,,,,,,,,,,,,,,,,,"675,700,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,943,000",,,,,,,,,,,,,,,,,,,,,,,,,
