name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
NetInterestIncome,"-234,244,000","-56,960,000","-58,433,000","-59,466,000","-59,386,000","-59,508,000","-61,439,000","-61,627,000","-62,667,000","30,924,000","999,000","-48,575,000",,,"0","0",,
EBIT,"128,243,000","50,752,000","23,846,000","6,313,000","47,331,000","42,642,000","59,073,000","5,617,000","-9,488,000","-994,568,000","66,768,000","-106,699,000","-251,000","-971,000","-17,468,000","-25,374,000","-31,000","-45,000"
EBITDA,"813,560,000"
ReconciledCostOfRevenue,"1,631,370,000","422,403,000","408,090,000","398,322,000","402,554,000","407,591,000","381,789,000","376,666,000","364,236,000","84,066,000",,,,,,,,
ReconciledDepreciation,"685,317,000","180,344,000","171,716,000","164,329,000","168,928,000","155,272,000","151,604,000","146,879,000","138,619,000","30,838,000",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-57,390,000","7,090,000","-24,472,000","-36,404,000","-3,605,000","-13,090,000","2,196,000","-42,622,000","-58,694,000","-866,881,000","50,735,000","-93,935,000","-37,517,000","-3,532,000","-12,388,000","-18,591,000","-17,501,000","-21,497,000"
TotalUnusualItemsExcludingGoodwill,"-3,885,000","0","-1,653,000","-2,232,000","0","-2,634,000","26,072,000","-763,000","30,545,000","-616,932,000","74,084,000","-2,435,000",,,,,,
TotalUnusualItems,"-3,885,000","0","-1,653,000","-2,232,000","0","-2,634,000","26,072,000","-763,000","30,545,000","-616,932,000","74,084,000","-2,435,000",,,,,,
NormalizedEBITDA,"817,445,000","231,096,000","197,215,000","172,874,000","216,259,000","200,548,000","184,605,000","153,259,000","98,586,000","-377,636,000","-7,316,000","-104,264,000","-251,000","-971,000","-17,468,000","-25,374,000","-31,000","-45,000"
TaxRateForCalcs,"0.4","0.4","0.292","0.315","0.27","0.224","0.27","0.239","0.187","0.141","0.231","0.127","0.055","0.353","0.291","0.267","0.215","0.268"
TaxEffectOfUnusualItems,"-1,554,000","0","-482,676","-703,080","0","-589,706.154","7,039,440","-182,357","5,711,915","-87,195,479.149","17,113,404","-308,351.076","0","0","0","0","0","0"
