name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
OperatingIncome,"-73,725,000","-23,533,000","-17,680,000","-16,502,000","-16,010,000","-17,202,000","-10,881,000","-8,769,000","-19,405,000","-14,705,000","-22,663,000","-25,047,000","-19,270,000","-13,619,000","-9,451,000","-7,542,000","-8,618,000","-6,526,000","-4,939,218","-4,593,000"
NetNonOperatingInterestIncomeExpense,"-6,190,000","-246,000","118,000","-220,000","-5,842,000","-1,442,000","-426,000","-399,000","-378,000","90,000","-88,000","41,000","210,000","502,000","-793,000","172,000","-29,000","-78,000","79,579","79,000"
	InterestIncomeNonOperating,"75,000","43,000","16,000","9,000","7,000","8,000","19,000","35,000","65,000","642,000","474,000","627,000","839,000","1,034,000","550,000","172,000","205,000","71,000","79,579","79,000"
	InterestExpenseNonOperating,"6,265,000","289,000","-102,000","229,000","5,849,000","1,450,000","445,000","434,000","443,000","552,000","562,000","586,000","629,000","532,000","764,000",,"234,000","149,000",,
OtherIncomeExpense,,,"-91,000",,,"-4,414,000","-41,000",,,,,,,,,"-196,000",,,"-73,219","-8,000"
	SpecialIncomeCharges,"-91,000","0","-91,000","0","0","-4,414,000","-41,000",,,,,,,,"0",,,,,
		RestructuringAndMergernAcquisition,"0","0","0","0","0","4,414,000",,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"-91,000",,,,"-41,000",,,,,,,,"0",,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,"-196,000",,,"-7,822","-8,000"
PretaxIncome,"-80,006,000","-23,779,000","-17,653,000","-16,722,000","-21,852,000","-23,058,000","-11,348,000","-9,168,000","-19,783,000","-14,615,000","-22,751,000","-25,006,000","-19,060,000","-13,117,000","-9,665,000","-7,566,000","-8,647,000","-6,604,000","-4,932,858","-4,522,000"
TaxProvision,"226,000","-1,111,000","-2,487,000","528,000","3,296,000","-555,000","0","0","0","1,000","0","0","1,000","0","0","0","1,000","0",,"0"
NetIncomeCommonStockholders,"-80,232,000","-22,668,000","-15,166,000","-17,250,000","-25,148,000","-22,503,000","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
	NetIncome,"-80,232,000","-22,668,000","-15,166,000","-17,250,000","-25,148,000","-22,503,000","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
		NetIncomeIncludingNoncontrollingInterests,"-80,232,000","-22,668,000","-15,166,000","-17,250,000","-25,148,000","-22,503,000","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
			NetIncomeContinuousOperations,"-80,232,000","-22,668,000","-15,166,000","-17,250,000","-25,148,000","-22,503,000","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,"519,000"
DilutedNIAvailtoComStockholders,"-80,232,000","-22,668,000","-15,166,000","-17,250,000","-25,148,000","-22,503,000","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
BasicEPS,,"-0.5","-0.34","-0.38","-0.59","-0.57","-0.29","-0.24","-0.54","-0.43","-0.75","-0.89","-0.68","-0.47","-0.5","-0.299","-0.464","-0.355",,"-0.243"
DilutedEPS,,"-0.5","-0.34","-0.38","-0.59","-0.57","-0.29","-0.24","-0.54","-0.43","-0.75","-0.89","-0.68","-0.47","-0.5","-0.299","-0.464","-0.355",,"-0.243"
BasicAverageShares,,"45,139,038","44,960,262","44,848,023","42,788,678","39,613,964","38,971,859","38,830,924","36,440,846","33,637,646","30,374,223","28,098,564","27,945,393","27,828,201","19,402,008","25,305,600","18,624,480","18,624,480",,"18,624,480"
DilutedAverageShares,,"45,139,038","44,960,262","44,848,023","42,788,678","39,613,964","38,971,859","38,830,924","36,440,846","33,637,646","30,374,223","28,098,564","27,945,393","27,828,201","19,402,008","25,305,600","18,624,480","18,624,480",,"18,624,480"
TotalOperatingIncomeAsReported,"-73,725,000","-23,533,000","-17,680,000","-16,502,000","-16,010,000","-21,616,000","-10,881,000","-8,769,000","-19,405,000","-14,705,000","-22,663,000","-25,047,000","-19,270,000","-13,619,000","-9,451,000","-7,542,000","-8,618,000","-6,526,000","-4,938,328","-4,593,000"
TotalExpenses,"268,062,000","71,953,000","70,815,000","63,415,000","61,879,000","51,575,000","45,664,000","44,012,000","34,618,000","41,001,000","32,609,000","26,356,000","20,758,000","14,696,000","9,945,000","7,743,000","8,630,000","6,526,000","4,939,336","4,721,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-80,232,000","-22,668,000","-15,166,000","-17,250,000","-25,148,000","-22,503,000","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
NormalizedIncome,"-80,177,400","-22,668,000","-15,087,820.314","-17,250,000","-25,148,000","-18,195,243.82","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
InterestIncome,"75,000","43,000","16,000","9,000","7,000","8,000","19,000","35,000","65,000","642,000","474,000","627,000","839,000","1,034,000","550,000","172,000","205,000","71,000","79,579","79,000"
InterestExpense,"6,265,000","289,000","-102,000","229,000","5,849,000","1,450,000","445,000","434,000","443,000","552,000","562,000","586,000","629,000","532,000","764,000",,"234,000","149,000",,
NetInterestIncome,"-6,190,000","-246,000","118,000","-220,000","-5,842,000","-1,442,000","-426,000","-399,000","-378,000","90,000","-88,000","41,000","210,000","502,000","-793,000","172,000","-29,000","-78,000","79,579","79,000"
EBIT,"-73,741,000","-23,490,000","-17,755,000","-16,493,000","-16,003,000","-21,608,000","-10,903,000","-8,734,000","-19,340,000","-14,063,000","-22,189,000","-24,420,000","-18,431,000","-12,585,000","-8,453,000","-7,542,000","-8,413,000","-6,455,000","-4,824,858","-4,593,000"
EBITDA,"-62,719,000"
ReconciledCostOfRevenue,"63,780,000","14,612,000","17,248,000","15,245,000","16,675,000","13,519,000","12,652,000","13,434,000","8,463,000","9,895,000","4,538,000","632,000","772,000","548,000","245,000","106,000","5,000","0","-56","118,000"
ReconciledDepreciation,"11,022,000","3,029,000","2,643,000","2,690,000","2,660,000","1,133,000","488,000","447,000","426,000","380,000","311,000","310,000","294,000","276,000","283,000","235,414","214,586","213,000","211,394","179,254"
NetIncomeFromContinuingOperationNetMinorityInterest,"-80,232,000","-22,668,000","-15,166,000","-17,250,000","-25,148,000","-22,503,000","-11,348,000","-9,168,000","-19,783,000","-14,616,000","-22,751,000","-25,006,000","-19,061,000","-13,117,000","-9,665,000","-7,566,000","-8,648,000","-6,604,000","-4,931,858","-4,522,000"
TotalUnusualItemsExcludingGoodwill,"-91,000","0","-91,000","0","0","-4,414,000","-41,000",,,,,,,,"0",,,,,
TotalUnusualItems,"-91,000","0","-91,000","0","0","-4,414,000","-41,000",,,,,,,,"0",,,,,
NormalizedEBITDA,"-62,628,000","-20,461,000","-15,021,000","-13,803,000","-13,343,000","-16,061,000","-10,415,000","-8,287,000","-18,914,000","-13,683,000","-21,878,000","-24,110,000","-18,137,000","-12,309,000","-8,170,000","-7,306,586","-8,198,414","-6,242,000","-4,613,464","-4,413,746"
TaxRateForCalcs,"0.4","0.047","0.141","0.27","0.27","0.024","0","0","0","0.27","0","0","0.27","0","0","0","0.27","0","0","0"
TaxEffectOfUnusualItems,"-36,400","0","-12,820.314","0","0","-106,243.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
