name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,09/30/2011,06/30/2011
InvestingCashFlow,"-432,456,000","-137,447,000","-176,280,000","-98,263,000","-20,466,000","-61,071,000","-114,042,000","-52,804,000","-1,403,000","-90,869,000","-104,869,000","-71,110,000","-17,619,000","-6,869,000","-95,276,000","-28,083,000","-17,820,000","-744,000","-122,792,000","-50,107,000","-558,000","-434,000","-903,000","-102,000","-418,000","-209,000","-209,000","1,759,000","631,000","-561,000","-151,896,655","-1,166,752","161,021","152,386","-3,777,457","0","0","0","114,932","-1,850,000","0","25,630","0","0"
	CashFlowFromContinuingInvestingActivities,"-432,456,000","-137,447,000","-176,280,000","-98,263,000","-20,466,000","-61,071,000","-114,042,000","-52,804,000","-1,403,000","-90,869,000","-104,869,000","-71,110,000","-17,619,000","-6,869,000","-95,276,000","-28,083,000","-17,820,000","-744,000","-122,792,000","-50,107,000","-558,000","-434,000","-903,000","-102,000","-418,000","-209,000","-209,000","1,759,000","631,000","-561,000","-151,896,655","-1,166,752","161,021","152,386","-3,777,457","0","0","0","114,932","-1,850,000","0","25,630","0","0"
		NetPPEPurchaseAndSale,,,,,,,,,,"-88,996,000",,"-69,641,000","-17,170,000","-5,516,000",,"-27,263,000",,"-744,000","-120,987,000","-50,242,000","-204,000","-36,000","0","-184,000","-430,000","-258,000","-2,147,000","1,685,000","-72,000","-24,000",,,,,,,,,,,,,,
			PurchaseOfPPE,,,,,,,,,,"-88,996,000",,"-69,641,000","-17,170,000","-5,516,000",,"-27,263,000",,"-744,000","-120,987,000","-50,242,000","-204,000","-36,000","0","-184,000","-430,000","-258,000","-439,000","-23,000","-72,000","-24,000",,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,"0",,,,"7,000",,,,"5,439,000",,,"0","0",,,"-550,000",,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-550,000",,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,"0",,,,"7,000",,,,"5,439,000",,,,"0",,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-432,456,000","-137,447,000","-176,280,000","-98,263,000","-20,466,000","-61,071,000","-107,340,000","-52,804,000","-90,399,000","-1,873,000","-197,196,000","-1,469,000","-449,000","-1,353,000","-139,435,000","-820,000","-924,000","-744,000","-606,000","-441,000","-204,000","-36,000","22,000","-184,000","-430,000","-258,000","-5,000","-23,000","-72,000","-24,000",,,,,"-3,900,000",,,,,,,,,
			PurchaseOfInvestmentProperties,"-436,510,000","-137,447,000","-180,334,000","-98,263,000","-20,466,000","-63,275,000","-107,340,000","-52,804,000","-90,399,000","-1,873,000","-197,196,000","-1,469,000","-449,000","-1,353,000","-143,997,000","-820,000","-924,000","-744,000","-606,000","-441,000","-204,000","-36,000","22,000","-184,000","-430,000","-258,000","-5,000","-23,000","-72,000","-24,000",,,,,"-3,900,000",,,,,,,,,
			SaleOfInvestmentProperties,"4,054,000","0","4,054,000","0","0","2,204,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,"7,000",,,"0","5,920,000",,,,,,,,,,,,"0","0","0","0","1,750,000","-1,750,000","0","25,630","0","0"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,900,000",,,,"1,750,000","-1,750,000",,,"0",
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"7,000",,,"0","5,920,000",,,,,,,,,,,,"0","0","0","0","0","0","0","25,630","0","0"
		DividendsReceivedCFI,,,,,,,,,,,,,,,,,,,,,"0","0",,,"12,000","49,000","230,000","74,000","153,000","13,000","1,011,345","143,248","161,021","152,386",,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"-1,206,000","-89,000","-354,000","-398,000","-6,845,000","82,000","12,000","49,000","230,000","74,000","703,000","-537,000","2,321,345","-1,166,752","161,021","152,386","122,543",,,,"100,000","-100,000","0","0",,
FinancingCashFlow,"389,139,000","122,054,000","117,318,000","139,962,000","9,805,000","42,375,000","105,481,000","42,979,000","-25,354,000","103,923,000","80,451,000","73,036,000","21,078,000","5,622,000","89,558,000","24,592,000","14,387,000","-5,683,000","122,132,000","25,873,000",,,"2,405,000","-650,000","-100,000","0","-259,000","-105,000","-1,025,000","-156,000","160,319,260","1,428,989","254,251","760,500","862,904","4,091,649","1,043,195","796,178","25,000","3,235,980","0","0","0","0"
	CashFlowFromContinuingFinancingActivities,"389,139,000","122,054,000","117,318,000","139,962,000","9,805,000","42,375,000","105,481,000","42,979,000","-25,354,000","103,923,000","80,451,000","73,036,000","21,078,000","5,622,000","89,558,000","24,592,000","14,387,000","-5,683,000","122,132,000","25,873,000",,,"2,405,000","-650,000","-100,000","0","-259,000","-105,000","-1,025,000","-156,000","160,319,260","1,428,989","254,251","760,500","862,904","4,091,649","1,043,195","796,178","25,000","3,235,980","0","0","0","0"
		NetIssuancePaymentsOfDebt,"238,306,000","114,370,000","74,627,000","80,648,000","-31,339,000","6,672,000","107,688,000","-56,398,000","-30,286,000","99,930,000","77,773,000","-199,000","-33,210,000","4,468,000","21,531,000","10,086,000","18,327,000","2,000,000","77,300,000",,,,"5,553,000",,,,"0",,,,"163,000,000",,,,,,,,,,,,,
			NetLongTermDebtIssuance,"115,306,000","-16,630,000","224,627,000","-91,352,000","-1,339,000","-1,328,000","107,688,000","-65,198,000","-1,286,000","79,730,000","-1,127,000","-199,000","-135,000","-54,000","28,531,000","-6,314,000","18,327,000","2,000,000","77,300,000",,,,"5,553,000",,,,"0",,,,"163,000,000",,,,,,,,,,,,,
				LongTermDebtIssuance,,,"288,000,000","51,000,000",,,"190,000,000","56,500,000","0","81,000,000","0","0","0","63,115,000","63,115,000","78,000,000","74,025,000","2,000,000","89,800,000",,,,"120,000,000",,,,"0",,,,"163,000,000",,,,,,,,,,,,,
				LongTermDebtPayments,"-223,694,000","-16,630,000","-63,373,000","-142,352,000","-1,339,000","-1,328,000","-82,312,000","-121,698,000","-1,286,000","-1,270,000","-1,127,000","-199,000","-135,000","-63,169,000","-34,584,000","-84,314,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,"131,000,000",,"172,000,000","-30,000,000","8,000,000",,,"-29,000,000","20,200,000","78,900,000","0","-33,075,000","4,522,000","-7,000,000","16,400,000","-4,175,000","2,000,000","-2,500,000",,,,,,,,"0",,,,"163,000,000",,,,,,,,,,,,,
				ShortTermDebtIssuance,,"141,000,000",,"108,000,000","0","42,000,000",,,"0","41,500,000","83,400,000","51,000,000","0","6,697,000","0","26,400,000","16,825,000","2,000,000","10,000,000",,,,,,,,"0",,,,"163,000,000",,,,,,,,,,,,,
				ShortTermDebtPayments,,"-10,000,000",,,"-30,000,000","-34,000,000",,,"-29,000,000","-21,300,000","-4,500,000","-51,000,000","-33,075,000","-2,175,000","-7,000,000","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"186,646,000","17,123,000","51,647,000","69,292,000","48,584,000","42,510,000","7,316,000","104,488,000","12,537,000","10,814,000","10,203,000","80,527,000","58,273,000","4,515,000","-30,000","17,881,000","-8,000","-5,054,000","-558,000","-1,983,000",,,,"0",,,"0","0","0","0","-39,001","0","347,501","787,500","1,000,001","4,149,999","1,083,501","752,000","25,000","3,235,980","0","0","0","0"
			CommonStockIssuance,"186,646,000","17,123,000","51,647,000","69,292,000","48,584,000","42,510,000","7,316,000","104,488,000","12,537,000","10,814,000","10,203,000","80,527,000","58,273,000","4,515,000","-30,000","17,873,000",,,"-558,000","-1,983,000",,,,"0",,,"0","0","0","0","-39,001","0","347,501","787,500","1,000,001","4,149,999","1,083,501","752,000","25,000","3,235,980","0","0","0","0"
			CommonStockPayments,,,,,,,,,,,"0",,,"0","0","8,000","-8,000","-5,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,"0","0","0","0","0","-12,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,"0","0","0","0","0","-12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-34,020,000","-9,338,000","-8,955,000","-8,287,000","-7,440,000","-6,795,000","-6,682,000","-4,956,000","-7,484,000","-6,587,000","-7,596,000","-6,196,000","-3,858,000","-2,280,000","-3,877,000","-2,310,000","-2,585,000","-2,311,000","-1,518,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,"-6,795,000","-6,682,000","-4,956,000","-7,484,000","-6,587,000","-7,596,000","-6,196,000","-3,858,000","-2,280,000","-3,877,000","-2,310,000","-2,585,000","-2,311,000","-1,518,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,"-101,000","-1,000",,,,"-2,425,000","-155,000","-121,000","-234,000","71,000","-1,096,000","-127,000","-1,081,000","164,000","-1,065,000","-1,347,000","-318,000","-2,023,000","4,268,000",,,"-3,148,000","-650,000",,,"-259,000","-105,000","-1,025,000","-156,000","-2,641,739","-571,011","-93,250","-27,000","-137,097","-58,350","-40,306","44,178",,,,,,
EndCashPosition,"42,269,000","42,269,000","43,374,000","78,943,000","29,314,000","28,163,000","32,054,000","29,643,000","29,246,000","41,738,000","22,398,000","36,801,000","24,194,000","14,121,000","14,961,000","11,557,000","12,128,000","13,097,000","12,915,000","6,473,000","28,981,000","1,151,000","941,000","3,339,000","1,310,000","925,000","698,000","1,687,000","958,000","2,543,000","4,974,000","178,221","350,819","633,454","265,952","4,175,202","617,995","175,356","174,442","623,539","101,250","201,275","200,000","200,000"
	ChangesInCash,"14,106,000","-1,105,000","-35,569,000","49,629,000","1,151,000","-3,891,000","2,411,000","397,000","-12,492,000","19,340,000","-14,403,000","12,607,000","10,073,000","-840,000","3,404,000","-571,000","-969,000","-6,066,000","6,442,000","-22,508,000","27,830,000","210,000","-2,398,000","2,029,000","385,000","227,000","-989,000","729,000","-1,585,000","-2,431,000","4,795,731","-172,598","-282,635","367,502","-3,909,250","3,557,207","442,639","914","-449,097","522,288","-100,025","25,630","0","0"
	BeginningCashPosition,"28,163,000","43,374,000","78,943,000","29,314,000","28,163,000","32,054,000","29,643,000","29,246,000","41,738,000","22,398,000","36,801,000","24,194,000","14,121,000","14,961,000","11,557,000","12,128,000","13,097,000","19,163,000","6,473,000","28,981,000","1,151,000","941,000","3,339,000","1,310,000","925,000","698,000","1,687,000","958,000","2,543,000","4,974,000","178,221","350,819","633,454","265,952","4,175,202","617,995","175,356","174,442","623,539","101,251","201,275","175,645","200,000","200,000"
InterestPaidSupplementalData,"19,050,000","5,310,000","4,815,000","4,441,000","4,484,000","4,432,000","3,979,000","4,321,000","4,708,000","4,308,000","3,606,000","3,043,000","3,365,000","3,638,000","3,653,000","3,401,000","3,190,000","3,352,000","2,060,000","2,344,000","2,631,000","2,147,000","4,398,000","0","1,201,000","1,390,000","3,131,000","3,083,000","3,006,000","2,928,000","1,963,222",,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,"-88,996,000",,"-69,641,000","-17,170,000","-5,516,000",,"-27,263,000",,"-744,000","-120,987,000","-50,242,000","-204,000","-36,000",,"-184,000","-430,000","-258,000","-439,000","-23,000","-72,000","-24,000",,,,,,,,,,,,,,
IssuanceOfCapitalStock,"186,646,000","17,123,000","51,647,000","69,292,000","48,584,000","42,510,000","7,316,000","104,488,000","12,537,000","10,814,000","10,203,000","80,527,000","58,273,000","4,515,000","71,740,000","17,873,000",,,"48,373,000","-1,983,000",,,,"0",,,"0","0","0","0","-39,001","0","347,501","787,500","1,000,001","4,149,999","1,083,501","752,000","25,000","3,235,980","0","0","0","0"
IssuanceOfDebt,"438,000,000","141,000,000","138,000,000","159,000,000","0","42,000,000","190,000,000","15,000,000","0","122,500,000","83,400,000","51,000,000","0","69,812,000","63,115,000","104,400,000","74,025,000","2,000,000","89,800,000",,,,"120,000,000",,,,"0",,,,"165,000,000",,,,,,,,,,,,,
RepaymentOfDebt,"-199,694,000","-26,630,000","-63,373,000","-78,352,000","-31,339,000","-35,328,000","-82,312,000","-71,398,000","-30,286,000","-22,570,000","-5,627,000","-51,199,000","-33,210,000","-65,344,000","-41,584,000","-94,314,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"0","0","0","0","0","-12,000",,,,,"0",,,"0","0","8,000","-8,000","-5,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"57,423,000","14,288,000","23,393,000","7,930,000","11,812,000","14,805,000","10,972,000","10,222,000","103,261,000","-82,710,000","102,342,000","-58,960,000","-10,556,000","-5,109,000","53,281,000","-24,343,000","-14,432,000","361,000","-113,885,000","-48,075,000","-1,891,000","644,000","-3,900,000","2,781,000","903,000","436,000","-955,000","-925,000","-1,191,000","-1,714,000","-157,844,874","-434,835","-697,907","-545,384","-994,697","-534,442","-600,556","-795,264","-589,029","-863,692","-100,025","0","0","0"
