name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
MarketCap,"2,327,016,590","1,806,560,000","2,261,574,000","2,225,304,000","2,479,764,000","2,935,888,000","2,375,191,000","2,289,945,000","2,474,700,000","2,490,060,000","2,725,700,000","3,116,290,000","3,037,111,839","3,614,084,915","2,839,760,000","2,691,322,197","2,957,670,068","2,158,663,398","2,829,863,000","3,873,363,762","4,672,668,000","4,817,154,000","4,095,383,457","4,946,201,510","5,820,460,300","4,895,562,750","3,383,665,960","3,352,048,890","3,488,827,680","3,643,957,200","3,648,966,390","3,402,815,500","2,968,355,040","2,645,920,460","2,515,097,560","2,432,211,020","2,375,329,648","2,358,415,145","1,886,949,610","1,898,427,720","2,239,439,864","2,139,228,490","2,347,847,907","2,220,303,360","1,958,751,480","2,018,998,740","1,810,629,600","1,631,801,700","1,615,903,610","1,525,334,850","1,243,478,070","1,138,891,164","915,335,157","908,252,525","858,982,155","933,995,531","757,445,841","713,330,412","717,386,971","844,076,450","830,297,806","950,739,352","973,517,157","737,938,486","745,427,079","825,380,373","581,963,110","835,639,338","878,144,435"
EnterpriseValue,"4,195,916,590","3,586,060,000","4,236,674,000","4,271,804,000","4,513,764,000","4,964,288,000","4,371,691,000","4,243,145,000","4,500,300,000","4,585,260,000","5,016,500,000","5,512,490,000","5,452,511,839","5,748,384,915","5,115,060,000","4,979,422,197","5,358,770,068","4,557,563,398","5,377,263,000","6,326,363,762","7,350,868,000","7,535,805,000","6,945,897,457","7,794,400,510","8,734,060,300","6,088,889,750","4,676,572,960","4,644,251,890","4,824,527,680","5,042,689,200","5,180,478,390","4,396,931,500","3,845,966,040","3,531,261,460","3,308,813,560","3,211,206,020","3,139,950,648","3,164,052,145","2,692,586,610","2,766,431,720","3,105,376,864","3,040,832,490","3,337,482,907","3,209,938,360","2,897,960,480","2,969,462,740","2,781,734,600","2,504,848,700","2,499,707,610","2,443,508,850","1,641,609,070","1,611,311,164","1,396,702,157","1,386,985,525","1,332,003,155","1,483,965,531","1,342,213,841","1,295,062,412","1,329,285,971","1,128,931,450","1,021,437,806","1,190,391,352","1,244,226,157","995,894,486","1,003,383,079","807,289,373","600,272,110","853,948,338","883,753,435"
PeRatio,,,"30.705","28.284","30.493","60.046",,,,,,,,,,,,,,,,,"41.728","50.692","47.523","32.985","30.411","32.278","35.854","38.126","41.926","37.097","38.311","30.897","28.717","28.198","27.308","27.374","21.903","19.091","23.775","23.242","26.048","24.637","23.042","22.043","20.355","19.208","17.698","17.137","15.669","17.316","18.561","23.407","29.934","26.053","21.661","19.707","17.286","17.914","18.739","21.458","58.868","56.31","56.881","102.115","22.024","31.624","27.951"
ForwardPeRatio,"30.864","40.323","17.271","16.892","15.267","17.575","14.577","14.728","16.722","17.668","19.011","20.45","22.831","25.773","20.921","19.531","25.317","17.731","19.011",,,,,,,,,,,"14.389","14.472","13.624","13.55","12.18","15.361","15.083","12.225","12.563","13.532","10.32","12.077","17.331","19.157","18.248","16.155","16.34","16.103",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,"1.248","3.879","3.799","2.275","2.617","1.913","1.936",,,,,,,,,,,,,,,,,,,,,,"1.157","1.164","1.095","1.089","0.979","1.234","1.213","0.983","1.01","1.087","0.83","0.97","1.572","1.629","1.48","1.514","1.532","1.51",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.526","0.417","0.528","0.525","0.585","0.681","0.556","0.528","0.572","0.579","0.487","0.571","0.537","0.622","0.476","0.439","0.479","0.346","0.442","0.6","0.722","0.764","0.727","0.965","1.278","1.183","1.053","1.035","1.087","1.161","1.229","1.226","1.266","1.174","1.155","1.132","1.108","1.108","0.887","0.92","1.109","1.072","1.192","1.127","1.026","1.091","1.017","0.955","0.97","0.942","0.843","0.763","0.61","0.611","0.571","0.633","0.555","0.569","0.622","0.81","0.815","1.018","1.158","0.969","0.979","1.158","0.828","1.189","1.265"
PbRatio,"1.259","0.979","1.217","1.197","1.33","1.574","1.3","1.27","1.384","1.36","1.509","1.571","1.432","1.694","1.297","1.228","1.332","0.954","1.078","1.524","1.833","1.924","1.47","1.799","2.14","2.639","1.86","1.857","1.976","2.071","2.123","2.546","2.298","2.078","2.019","2.014","1.987","2.002","1.6","1.698","2.037","1.993","2.257","2.134","1.913","1.995","1.851","1.742","1.791","1.699","1.644","1.581","1.366","1.438","1.385","1.434","1.186","1.143","1.14","1.407","1.413","1.65","1.768","1.371","1.385","1.57","1.133","1.627","1.763"
EnterprisesValueRevenueRatio,"0.951","3.143","3.634","3.879","4.499","4.695","3.714","4.058","4.319","4.226","4.402","5.214","4.36","4.418","3.454","3.572","3.681","3.077","3.163","4.085","4.829","4.905","3.909","4.912","5.666","4.794","5.404","5.815","6.355","6.439","5.734","5.526","6.125","5.706","5.011","5.662","5.966","5.858","4.542","5.141","5.888","5.805","6.229","6.079","5.883","6.017","5.46","5.396","5.602","6.153","4.055","4.253","3.748","3.903","3.346","3.962","3.654","3.591","3.584","4.151","3.99","4.596","4.399","3.957","4.323","4.674","3.254","4.969","4.777"
EnterprisesValueEBITDARatio,"16.422","50.722","109.475","53.132","68.703","62.999","32.121","42.262","51.728","2,865.788","51.663","-190.744","-46.091","116.837","66.689","53.658","79.982","88.325","-12.502","46.62","173.37","53.144","-45.085","49.125","68.732","75.777","47.223","57.087","53.491","73.912","53.384","61.785","56.234","60.966","44.448","47.907","45.928","43.334","33.391","42.175","49.955","46.328","40.128","43.386","46.611","52.547","34.24","37.988","42.187","53.647","34.93","26.78","31.37","38.36","61.129","41.706","42.605","53.855","34.426","37.114","37.462","50.029","26.131","40.589","49.464","48.568","-159.139","61.862","66.784"
