name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
OperatingCashFlow,"228,652,000","23,158,000","97,603,000","81,893,000","25,998,000","59,260,000","64,418,000","40,485,000","63,705,000","42,355,000","70,224,000","50,637,000","58,311,000","42,468,000","63,222,000","48,406,000","55,904,000","71,995,000","47,035,000","23,436,000","-29,857,000","15,448,000","329,012,000","31,139,000","37,888,000","18,803,000","60,714,000","25,219,000","9,152,000","19,124,000","28,636,000","28,029,000","14,773,000","24,021,000","6,107,000","15,807,000","7,302,000","25,101,000","18,476,000","25,789,000","7,921,000","23,248,000","24,891,000","19,281,000","18,605,000","16,180,000","7,264,000","15,943,000","1,755,000","36,058,000","17,417,000","18,572,000","5,413,000","5,719,000","25,531,000","18,322,000","16,690,000","17,635,000","13,878,000","10,325,000","8,979,000","-4,359,000"
	CashFlowFromContinuingOperatingActivities,"228,652,000","23,158,000","97,603,000","81,893,000","25,998,000","59,260,000","64,418,000","40,485,000","63,705,000","42,355,000","70,224,000","50,637,000","58,311,000","42,468,000","63,222,000","48,406,000","55,904,000","71,995,000","47,035,000","23,436,000","-29,857,000","15,448,000","329,012,000","31,139,000","37,888,000","18,803,000","60,714,000","25,219,000","9,152,000","19,124,000","28,636,000","28,029,000","14,773,000","24,021,000","6,107,000","15,807,000","7,302,000","25,101,000","18,476,000","25,789,000","7,921,000","23,248,000","24,891,000","19,281,000","18,605,000","16,180,000","7,264,000","15,943,000","1,755,000","36,058,000","17,417,000","18,572,000","5,413,000","5,719,000","25,531,000","18,322,000","16,690,000","17,635,000","13,878,000","10,325,000","8,979,000","-4,359,000"
		NetIncomeFromContinuingOperations,"222,859,000","46,595,000","68,258,000","57,771,000","50,235,000","53,383,000","70,649,000","49,405,000","55,772,000","64,456,000","52,921,000","49,085,000","44,888,000","49,322,000","46,934,000","57,126,000","43,853,000","45,630,000","368,000","39,234,000","46,680,000","45,334,000","215,293,000","27,773,000","30,023,000","27,577,000","25,053,000","17,929,000","18,696,000","19,822,000","21,786,000","16,134,000","13,952,000","22,491,000","9,185,000","15,486,000","14,648,000","16,402,000","14,841,000","13,563,000","17,768,000","15,766,000","14,166,000","14,824,000",,,"16,631,000","16,694,000","13,916,000","26,164,000","14,186,000","13,321,000","13,251,000","13,264,000","-530,000","17,065,000","6,601,000","8,791,000","12,055,000","10,547,000","10,556,000","9,097,000"
		OperatingGainsLosses,"665,000","215,000","108,000","205,000","137,000","29,000","352,000","6,000","147,000","49,000","208,000","56,000","28,000","65,000","308,000","9,000","203,000","429,000","102,000","55,000","221,000","144,000","180,000","77,000","249,000","-121,000","586,000",,,,"366,000","0","0","2,000","165,000","6,000","0","78,000","-631,000",,,,,,,,,,,,"2,000","-2,000",,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-273,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"665,000","215,000","108,000","205,000","137,000","29,000","352,000","6,000","147,000","49,000","208,000","56,000","28,000","65,000","308,000","9,000","203,000","429,000","102,000","55,000","221,000","144,000","180,000","77,000","249,000","152,000","586,000",,,"0","366,000","0","0","2,000","165,000","6,000","0","78,000",,,,,,,,,"0","0",,,"2,000","-2,000",,,,,,,,,,
		DepreciationAmortizationDepletion,"36,261,000","9,134,000","9,171,000","9,135,000","8,821,000","8,493,000","8,100,000","7,613,000","7,208,000","6,379,000","5,918,000","5,928,000","6,222,000","5,419,000","5,168,000","5,165,000","5,553,000","5,241,000","5,677,000","4,922,000","4,726,000","4,736,000","4,462,000","4,223,000","4,081,000","4,051,000","4,081,000","3,906,000","3,920,000","3,777,000","3,337,000","3,368,000","3,070,000","3,043,000","2,962,000","2,859,000","2,817,000","2,783,000","2,860,000","2,536,000","2,213,000","1,760,000","1,734,000","1,768,000","1,796,000","2,044,000","1,829,000","1,604,000","1,574,000","1,577,000","1,467,000","1,449,000","1,555,000","1,508,000","1,519,000","1,488,000","1,290,000","1,448,000","1,367,000","1,300,000","1,281,000","1,315,000"
			DepreciationAndAmortization,"36,261,000","9,134,000","9,171,000","9,135,000","8,821,000","8,493,000","8,100,000","7,613,000","7,208,000","6,379,000","5,918,000","5,928,000","6,222,000","5,419,000","5,168,000","5,165,000","5,553,000","5,241,000","5,677,000","4,922,000","4,726,000","4,736,000","4,462,000","4,223,000","4,081,000","4,051,000","4,081,000","3,906,000","3,920,000","3,777,000","3,337,000","3,368,000","3,070,000","3,043,000","2,962,000","2,859,000","2,817,000","2,783,000","2,860,000","2,536,000","2,213,000","1,760,000","1,734,000","1,768,000","1,796,000","2,044,000","1,829,000","1,604,000","1,574,000","1,577,000","1,467,000","1,449,000","1,555,000","1,508,000","1,519,000","1,488,000","1,290,000","1,448,000","1,367,000","1,300,000","1,281,000","1,315,000"
		DeferredTax,,,"-15,086,000","0",,,"-5,100,000","59,000","77,000","0","-5,946,000","-40,000","52,000","-31,000","-1,527,000","-6,473,000",,,"24,023,000","0","0","0","403,000","1,000","2,304,000","2,697,000","-1,925,000","399,000","1,152,000","455,000","-3,031,000","5,000","20,000","2,950,000","-10,202,000","159,000","2,111,000","12,000","-6,408,000","121,000","-237,000","56,000","-2,857,000","232,000","307,000","751,000","-4,303,000","441,000","1,076,000","555,000",,,,,,,,"84,000","3,019,000",,,"-42,000"
			DeferredIncomeTax,,,"-15,086,000","0",,,"-5,100,000","59,000","77,000","0","-5,946,000","-40,000","52,000","-31,000","-1,527,000","-6,473,000",,,"24,023,000","0","0","0","403,000","1,000","2,304,000","2,697,000","-1,925,000","399,000","1,152,000","455,000","-3,031,000","5,000","20,000","2,950,000","-10,202,000","159,000","2,111,000","12,000","-6,408,000","121,000","-237,000","56,000","-2,857,000","232,000","307,000","751,000","-4,303,000","441,000","1,076,000","555,000",,,,,,,,"84,000","3,019,000",,,"-42,000"
		ProvisionandWriteOffofAssets,"1,261,000","495,000","168,000","150,000","448,000","49,000",,"175,000","-264,000","94,000","9,000","56,000","388,000","234,000",,,"38,000","-394,000",,,"-253,000","60,000","132,000","178,000","-178,000","127,000","-164,000","344,000","111,000","51,000","372,000","28,000","-49,000","232,000","-2,895,000","1,473,000","1,066,000","1,084,000","1,305,000","939,000","666,000","873,000","47,000","92,000","20,000","72,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"42,785,000","10,869,000","11,094,000","12,560,000","8,262,000","12,708,000","5,853,000","11,912,000","13,188,000","11,272,000","9,588,000","10,855,000","11,473,000","7,317,000","7,722,000","7,646,000","6,717,000","5,332,000","5,995,000","5,050,000","3,253,000","2,889,000","2,810,000","3,489,000","3,177,000","3,027,000","2,693,000","2,703,000","2,535,000","2,894,000","3,221,000","2,576,000","2,607,000","2,601,000","2,654,000","2,630,000","2,977,000","3,413,000","3,064,000","3,196,000","4,033,000","3,804,000","3,509,000","2,593,000","4,141,000","3,433,000","3,416,000","2,569,000","3,500,000","2,818,000",,"2,430,000","2,833,000","2,640,000",,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,166,000","-1,742,000","-151,000","56,000","322,000","59,000","46,000","-31,000","549,000","255,000","340,000","164,000","408,000","55,000","118,000","167,000","-9,000","31,000","-287,000","198,000","-213,000","43,000","846,000","-1,383,000","-1,433,000","550,000","298,000","370,000",,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"924,000","1,614,000","-17,045,000","19,229,000","5,433,000","704,000","695,000","1,101,000","11,249,000","732,000","1,057,000","821,000","-1,639,000","3,229,000","11,204,000","5,624,000","1,262,000","2,610,000","1,517,000","1,031,000"
		ChangeInWorkingCapital,"-60,093,000","-44,150,000","23,890,000","2,072,000","-41,905,000","-15,402,000","-15,513,000","-28,685,000","-12,423,000","-39,895,000","7,526,000","-15,303,000","-4,740,000","-19,858,000","6,671,000","-15,022,000","-186,000","15,757,000","142,000","-26,018,000","-84,484,000","-37,715,000","105,732,000","-4,602,000","-1,768,000","-18,555,000","31,556,000","1,658,000","-17,111,000","-7,931,000","2,263,000","5,859,000","-4,873,000","-7,267,000","3,689,000","-7,061,000","-16,657,000","1,165,000","3,037,000","5,334,000","-16,640,000","822,000","7,377,000","-1,873,000","-5,390,000","-9,547,000","-15,529,000","-6,112,000","-19,852,000","5,226,000","657,000","92,000","-13,586,000","-12,884,000","17,927,000","-3,460,000","-2,321,000","1,688,000","-3,825,000","-3,809,000","-4,417,000","-15,760,000"
			ChangeInReceivables,"-82,598,000","166,000","-16,581,000","-14,035,000","-52,148,000","5,904,000","5,760,000","27,740,000","-24,626,000","-18,852,000","-4,445,000","-13,150,000","-6,308,000","-11,635,000","-6,558,000","-2,825,000","2,433,000","17,776,000","-2,495,000","-15,183,000","593,000","-2,687,000","-7,718,000","-9,786,000","8,527,000","-12,266,000","-4,852,000","-1,927,000","-5,898,000","2,777,000","1,164,000","2,565,000","-1,136,000","2,269,000","-7,303,000","-3,142,000","841,000","-142,000","-5,109,000","2,256,000","-3,626,000","-3,679,000","-3,899,000","-1,067,000","4,350,000","-2,035,000","-844,000","-223,000","-2,463,000","-7,875,000","329,000","-1,410,000","-3,106,000","-4,920,000","-763,000","-165,000","554,000","-326,000","154,000","1,475,000","-985,000","-17,443,000"
