name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
TotalAssets,"1,299,996,000","1,280,321,000","1,266,911,000","1,238,650,000","1,196,253,000","1,197,164,000","1,197,023,000","1,224,302,000","1,213,132,000","1,300,942,000","1,083,702,000","1,069,223,000","1,253,115,000","1,237,772,000","1,246,920,000","1,240,113,000","1,074,553,000","1,042,562,000","1,024,363,000","970,317,000","961,967,000","964,500,000","983,244,000","988,016,000","1,034,449,000","1,145,840,000","1,212,230,000","1,343,258,000","1,389,067,000","1,351,383,000","1,403,471,000","1,522,367,000","1,352,236,000","1,369,129,000","1,345,290,000","1,354,201,000","1,314,407,000","1,337,346,000","1,218,007,000","1,138,073,000","1,029,169,000","825,879,000","756,450,000","713,621,000","668,893,000","645,047,000","606,412,000","571,383,000","546,278,000","526,804,000","492,517,000","472,195,000","454,781,000","469,666,000","308,720,000","285,999,000","274,027,000","269,236,000","251,186,000","231,364,000","220,411,000","210,671,000","197,858,000","181,083,000","173,731,000","166,360,000","165,448,000","170,985,000","152,672,000","166,518,000","164,322,000","162,055,000","146,202,000","157,848,000","153,690,000","148,643,000","144,882,000","155,719,000","165,970,000","165,310,000","158,434,000","171,965,000","178,560,000","186,652,000","183,482,000","204,748,000","203,793,000","209,180,000","199,622,000","227,900,000","234,100,000","216,300,000","199,200,000","202,700,000","189,900,000","167,300,000","151,300,000","149,400,000","151,100,000","142,100,000","134,200,000","141,200,000","140,400,000","137,600,000","143,800,000","162,200,000","164,600,000","175,100,000","173,700,000","173,100,000","174,000,000","170,100,000","154,500,000","147,100,000","137,300,000","133,700,000","131,000,000","83,900,000","76,900,000","74,500,000","73,000,000","46,500,000"
	CurrentAssets,"612,771,000","598,839,000","610,861,000","600,168,000","606,644,000","598,942,000","593,250,000","598,584,000","585,820,000","601,938,000","605,760,000","588,401,000","777,803,000","763,330,000","757,146,000","733,972,000","575,770,000","551,147,000","580,957,000","501,646,000","488,391,000","473,232,000","482,143,000","531,981,000","456,070,000","472,523,000","555,881,000","608,329,000","632,701,000","622,552,000","676,361,000","646,227,000","537,113,000","556,455,000","537,078,000","498,632,000","454,251,000","502,082,000","481,399,000","442,449,000","383,602,000","382,722,000","356,237,000","328,030,000","319,326,000","317,014,000","302,172,000","268,860,000","272,383,000","257,895,000","277,381,000","259,935,000","246,857,000","260,372,000","191,916,000","174,106,000","163,592,000","159,931,000","157,246,000","154,024,000","160,520,000","152,776,000","142,008,000","129,016,000","121,510,000","114,638,000","114,262,000","118,577,000","100,586,000","114,980,000","111,697,000","111,106,000","96,386,000","108,057,000","103,778,000","99,093,000","93,674,000","103,045,000","103,142,000","100,912,000","90,139,000","100,300,000","103,245,000","102,116,000","93,041,000","111,350,000","110,577,000","108,428,000","100,451,000","131,500,000","139,100,000","125,200,000","111,800,000","120,200,000","115,700,000","98,900,000","86,600,000","97,000,000","99,900,000","91,200,000","82,300,000","88,700,000","87,300,000","84,200,000","88,600,000","106,300,000","107,200,000","114,000,000","114,000,000","114,200,000","118,800,000","117,600,000","105,100,000","100,200,000","93,800,000","92,900,000","94,700,000","53,300,000","50,200,000","53,400,000","58,000,000","34,900,000"
		CashCashEquivalentsAndShortTermInvestments,"254,964,000","233,274,000","253,667,000","283,668,000","335,638,000","290,450,000","304,542,000","311,130,000","193,729,000","143,141,000","157,567,000","138,922,000","347,786,000","297,031,000","286,015,000","285,031,000","159,912,000","113,584,000","164,393,000","113,729,000","120,099,000","63,707,000","65,737,000","29,380,000","75,336,000","22,781,000","59,124,000","114,387,000","138,173,000","77,599,000","56,329,000","49,999,000","32,198,000","38,486,000","36,317,000","45,955,000","41,443,000","46,668,000","48,477,000","50,774,000","47,499,000","22,868,000","23,969,000","27,492,000","59,785,000","23,908,000","25,854,000","14,912,000","51,192,000","17,032,000","44,764,000","46,546,000","55,244,000","41,595,000","27,444,000","29,812,000","35,551,000","13,651,000","22,533,000","31,686,000","61,605,000","39,964,000","29,939,000","22,731,000","26,041,000","4,270,000","4,168,000","1,972,000","1,405,000","3,115,000","2,506,000","1,692,000","202,000","1,402,000","2,496,000","248,000","3,386,000","553,000","1,492,000","50,850,000","2,320,000","359,000","2,186,000","2,626,000","2,785,000","5,218,000","3,126,000","1,229,000","1,816,000","50,200,000","19,600,000","1,900,000","2,700,000","2,800,000","1,300,000","1,600,000","1,000,000","1,100,000","800,000","1,200,000","3,300,000","2,800,000","1,400,000","3,900,000","9,900,000","11,300,000","4,600,000","2,800,000","6,400,000","6,000,000","6,300,000","3,300,000","4,100,000","1,700,000","15,400,000","27,600,000","39,700,000","3,400,000","5,000,000","20,700,000","33,900,000","14,500,000"
			CashAndCashEquivalents,"254,964,000","233,274,000","253,667,000","283,668,000","335,638,000","290,450,000","304,542,000","311,130,000","193,729,000","143,141,000","157,567,000","138,922,000","347,786,000","297,031,000","286,015,000","285,031,000","159,912,000","113,584,000","164,393,000","113,729,000","120,099,000","63,707,000","65,737,000","29,380,000","75,336,000","22,781,000","59,124,000","114,387,000","138,173,000","77,599,000","56,329,000","49,999,000","32,198,000","38,486,000","36,317,000","45,955,000","41,443,000","46,668,000","48,477,000","50,774,000","47,499,000","22,868,000","23,969,000","27,492,000","59,785,000","23,908,000","25,854,000","14,912,000","51,192,000","17,032,000","44,764,000","46,546,000","55,244,000","41,595,000","27,444,000","29,812,000","35,551,000","13,651,000","22,533,000","31,686,000","61,605,000","39,964,000","29,939,000","22,731,000","26,041,000","4,270,000","4,168,000","1,972,000","1,405,000","3,115,000","2,506,000","1,692,000","202,000","1,402,000","2,496,000","248,000","3,386,000","553,000","1,492,000","1,418,000","1,224,000","359,000","2,186,000","2,626,000","2,785,000","5,218,000","3,126,000","1,229,000","1,816,000","3,300,000","2,900,000","1,900,000","2,700,000","2,800,000","1,300,000","1,600,000","1,000,000","1,100,000","800,000","1,200,000","3,300,000","2,800,000","1,400,000","3,900,000","9,900,000","11,300,000","4,600,000","2,800,000","6,400,000","6,000,000","6,300,000","3,300,000","4,100,000","1,700,000","15,400,000","27,600,000","39,700,000","3,400,000","5,000,000","20,700,000","33,900,000","14,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,432,000","1,096,000",,,,,,,,,"46,900,000","16,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"218,959,000","226,946,000","214,560,000","203,185,000","168,905,000","197,422,000","158,894,000","151,362,000","205,887,000","258,965,000","248,931,000","260,488,000","245,022,000","279,141,000","291,913,000","279,508,000","240,726,000","247,737,000","250,106,000","220,871,000","200,273,000","231,361,000","260,885,000","189,912,000","207,966,000","269,380,000","284,381,000","281,230,000","253,813,000","306,101,000","335,515,000","301,897,000","286,652,000","314,519,000","304,207,000","273,949,000","236,950,000","267,845,000","262,128,000","237,709,000","195,541,000","202,452,000","193,159,000","183,425,000","145,902,000","171,457,000","164,181,000","161,885,000","133,490,000","141,023,000","136,019,000","125,573,000","106,188,000","126,157,000","101,221,000","79,706,000","75,755,000","17,927,000","81,661,000","76,156,000","57,743,000","64,641,000","65,396,000","10,745,000","9,511,000","12,428,000","12,771,000","12,764,000","10,793,000","12,724,000","10,153,000","67,714,000","55,475,000","10,739,000","61,638,000","10,100,000","8,008,000","10,151,000","9,663,000","8,635,000","8,187,000","9,921,000","8,841,000","8,877,000","7,326,000","14,258,000","13,674,000","54,345,000","46,693,000","14,700,000","100,000","15,400,000","12,800,000","14,800,000","14,800,000","55,600,000","44,600,000","11,900,000","13,100,000","52,600,000","43,400,000","46,500,000","10,300,000","41,200,000","37,600,000","44,200,000","11,500,000","46,500,000","42,200,000","43,900,000","9,400,000","47,100,000","38,300,000","37,700,000","9,000,000","30,300,000","24,400,000","23,900,000","23,800,000","16,600,000","11,900,000","10,300,000"
			AccountsReceivable,"36,574,000","36,023,000","38,659,000","32,076,000","29,284,000","34,371,000","27,571,000","24,245,000","38,238,000","44,507,000","42,691,000","50,182,000","43,071,000","58,446,000","59,251,000","58,548,000","43,225,000","34,054,000","45,462,000","30,585,000","27,028,000","30,967,000","49,077,000","29,643,000","67,214,000","76,344,000","87,187,000","136,853,000","125,884,000","155,171,000","129,291,000","144,406,000","140,267,000","153,830,000","131,465,000","106,917,000","95,491,000","105,750,000","59,817,000","51,821,000","46,847,000","36,204,000","33,230,000","31,256,000","26,002,000","31,809,000","27,444,000","25,392,000","20,960,000","25,706,000","23,786,000","21,798,000","18,968,000","22,856,000","18,161,000","5,086,000","13,764,000","7,217,000","16,105,000","13,589,000","11,320,000","13,575,000","3,954,000","10,745,000","9,261,000","12,177,000","12,499,000","11,264,000","9,220,000","11,224,000","8,679,000","9,893,000","8,753,000","9,602,000","9,725,000",,,,,"8,635,000","8,187,000","9,921,000","8,841,000","7,838,000","7,205,000",,,,,,"100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"44,141,000","44,298,000","46,682,000","38,759,000","35,049,000","41,267,000","34,250,000","30,487,000","45,777,000","53,144,000","52,727,000","59,778,000","50,294,000","68,379,000","70,562,000","69,682,000","51,797,000","43,316,000","56,031,000","41,533,000","35,177,000","40,229,000","59,473,000","39,688,000","87,719,000","102,324,000","108,257,000","158,722,000","148,447,000","171,826,000","148,278,000","159,583,000","150,398,000","164,593,000","143,206,000","118,559,000","106,871,000","118,971,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-7,567,000","-8,275,000","-8,023,000","-6,683,000","-5,765,000","-6,896,000","-6,679,000","-6,242,000","-7,539,000","-8,637,000","-10,036,000","-9,596,000","-7,223,000","-9,933,000","-11,311,000","-11,134,000","-8,572,000","-9,262,000","-10,569,000","-10,948,000","-8,149,000","-9,262,000","-10,396,000","-10,045,000","-20,505,000","-25,980,000","-21,070,000","-21,869,000","-22,563,000","-16,655,000","-18,987,000","-15,177,000","-10,131,000","-10,763,000","-11,741,000","-11,642,000","-11,380,000","-13,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,"173,618,000","176,586,000","175,901,000","157,155,000","125,268,000","147,852,000","131,323,000","113,290,000","160,179,000","195,586,000","199,058,000","190,299,000","173,138,000","193,984,000","198,463,000","183,054,000","159,410,000","177,001,000","169,242,000","168,262,000","143,267,000","162,696,000","167,329,000","160,269,000","140,195,000","157,905,000","159,964,000","144,377,000","127,929,000","150,930,000","162,444,000","157,491,000","128,683,000","153,421,000","156,637,000","154,095,000","138,380,000","162,095,000","191,800,000","175,990,000","146,303,000","166,248,000","159,929,000","149,070,000","118,473,000","139,648,000","136,737,000","125,838,000","99,116,000","115,317,000","112,233,000","103,775,000","86,725,000","103,301,000","83,060,000","74,620,000","61,991,000","10,710,000","65,556,000","62,567,000","46,423,000","51,066,000","52,747,000",,"250,000","251,000","272,000","1,500,000","1,573,000","1,500,000",,"57,821,000","46,722,000","1,137,000","51,585,000",,,,,,,,,"1,039,000","121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
