name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010
			NetLongTermDebtIssuance,"339,600,000","10,100,000","-289,000,000","248,700,000","369,800,000","-43,200,000","86,100,000","497,600,000","-506,900,000","608,200,000","395,800,000","314,700,000","109,900,000","-168,400,000","147,600,000","-70,100,000","506,900,000","208,300,000","516,200,000","73,200,000","59,200,000","-271,800,000","238,300,000","-83,000,000","417,800,000","-1,800,000","762,100,000","-374,600,000","-109,600,000","391,100,000","35,700,000","-90,500,000","-680,300,000","-121,900,000","-116,900,000","-536,100,000","-157,300,000","-741,200,000","-267,100,000","-564,800,000","-892,200,000","74,300,000","27,500,000","79,000,000","-582,600,000","-417,800,000","-148,700,000","-1,857,800,000"
				LongTermDebtIssuance,"846,100,000","40,800,000","41,900,000","234,900,000","548,500,000","23,400,000","-587,600,000","503,800,000","-245,900,000","644,300,000","49,500,000","484,400,000","-100,000","20,500,000","154,800,000","320,700,000","513,900,000","215,100,000","210,200,000","90,500,000","296,000,000","66,100,000","254,500,000","-72,600,000","425,300,000","7,600,000","734,300,000","-314,200,000","-88,000,000","402,200,000","0","0","0","210,800,000","17,100,000","0","0","889,400,000","386,300,000","0","120,600,000","313,100,000","395,500,000",,,"0",,
				LongTermDebtPayments,"-506,500,000","-30,700,000","-330,900,000","13,800,000","-178,700,000","-66,600,000","673,700,000","-6,200,000","-261,000,000","-36,100,000","346,300,000","-169,700,000","110,000,000","-188,900,000","-7,200,000","-390,800,000","-7,000,000","-6,800,000","306,000,000","-17,300,000","-236,800,000","-337,900,000","-16,200,000","-10,400,000","-7,500,000","-9,400,000","27,800,000","-60,400,000","-21,600,000","-11,100,000","35,700,000","-90,500,000","-680,300,000","-332,700,000","-134,000,000","-536,100,000","-157,300,000","-1,630,600,000","-653,400,000","-564,800,000","-1,012,800,000","-238,800,000","-368,000,000","-46,000,000","-582,600,000","-417,800,000","-148,700,000","-1,857,800,000"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-40,000,000","-270,000,000",,,,"0",,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-40,000,000","-270,000,000",,,,"0",,
		NetCommonStockIssuance,"-196,100,000","-49,100,000","-72,500,000","-59,500,000","-15,000,000","-10,000,000","0","0","0","-26,400,000","0","-22,500,000","-1,600,000","-10,400,000","-20,000,000","-36,500,000",,,"0","0","0","-200,000","-5,300,000","-17,400,000","-30,100,000","-6,100,000","0","0","209,900,000","0","0","0","0","449,500,000","0","0",,,"0","0",,,,,,,,
			CommonStockIssuance,"36,100,000","31,300,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","209,900,000","0","0","0","0","449,500,000","0","0",,,"0","0",,,,,,,,
			CommonStockPayments,"-232,200,000","-80,400,000","-77,300,000","-59,500,000","-15,000,000","-10,000,000","0","0","0","-26,400,000","0","-22,500,000","-1,600,000","-10,400,000","-20,000,000","-36,500,000",,,"0","0","0","-200,000","-5,300,000","-17,400,000","-30,100,000","-6,100,000",,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,"0",,,,"-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,"0",,,,"-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-356,600,000","-89,500,000","-89,100,000","-89,300,000","-88,700,000","-88,700,000","-88,400,000","-88,300,000","-87,200,000","-87,400,000","-36,500,000","-55,800,000","-27,000,000","-53,300,000","-51,400,000","-29,200,000","-33,700,000","-39,100,000","-61,100,000","-40,300,000","-9,000,000","-13,700,000","-42,400,000","-53,500,000","-21,400,000","-23,600,000","-45,000,000","-71,400,000","-23,700,000","-110,900,000","-10,800,000","-10,800,000","-10,700,000","-70,400,000","-7,900,000","-7,900,000","-7,300,000","-36,800,000","-459,200,000",,,"-199,100,000",,,,"-540,200,000",,
			CommonStockDividendPaid,"-356,600,000","-89,500,000","-89,100,000","-89,300,000","-88,700,000","-88,700,000","-88,400,000","-88,300,000","-87,200,000","-87,400,000","-36,500,000","-49,900,000","-21,100,000","-47,400,000","-45,500,000","-23,300,000","-27,800,000","-33,200,000","-55,100,000","-40,300,000","-9,000,000","-13,700,000","-42,400,000","-53,500,000","-21,400,000","-23,600,000","-45,000,000","-71,400,000","-23,700,000","-110,900,000","-10,800,000","-10,800,000","-10,700,000","-70,400,000","-7,900,000","-7,900,000","-7,300,000","-36,800,000","-459,200,000",,,,,,,,,
			PreferredStockDividendPaid,,,,,,,"0","0","0","0","0","-5,900,000","-5,900,000","-5,900,000","-5,900,000","-5,900,000","-5,900,000","-5,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-42,700,000","-36,000,000","50,200,000","-11,700,000","-45,200,000","-9,300,000","120,500,000","2,800,000","-22,500,000","-37,800,000","-75,100,000","-62,100,000","-31,800,000","-19,700,000","-154,500,000","-126,000,000","-64,900,000","-114,400,000","-210,100,000","-69,800,000","4,200,000","-45,700,000","-102,000,000","-129,200,000","-33,700,000","-91,300,000","-688,200,000","-1,011,000,000","-1,052,700,000","-1,887,200,000","-246,300,000","-136,400,000","-145,500,000","-1,255,000,000","-153,400,000","-350,400,000","258,100,000","-646,600,000","309,200,000","-272,600,000","-349,900,000","-30,000,000","-626,300,000","-413,700,000","-597,000,000","159,400,000","-515,500,000","-150,300,000"
EndCashPosition,"1,327,800,000","1,290,800,000","2,475,100,000","2,405,900,000","1,617,200,000","887,000,000","989,600,000","938,800,000","559,000,000","1,008,500,000","828,000,000","1,505,800,000","683,600,000","728,100,000","638,300,000","1,239,600,000","878,500,000","1,078,000,000","1,000,100,000","1,355,700,000","789,900,000","799,200,000","670,900,000","1,043,300,000","807,300,000","911,200,000","991,500,000","1,307,500,000","1,216,100,000","1,024,800,000","1,242,000,000","1,394,200,000","1,278,800,000","1,034,300,000","966,600,000","855,700,000","572,900,000","570,400,000","567,100,000","769,200,000","449,500,000","523,200,000","509,600,000","712,600,000","485,300,000","596,800,000","616,900,000","492,900,000"
	ChangesInCash,"440,800,000","-1,166,900,000","73,800,000","789,200,000","744,700,000","-91,400,000","35,700,000","364,800,000","-458,100,000","197,500,000","-696,900,000","835,500,000","-39,100,000","82,100,000","-595,800,000","363,800,000","-166,100,000","27,500,000","-361,100,000","539,900,000","-34,500,000","117,700,000","-348,100,000","228,900,000","-84,600,000","-101,600,000","-264,800,000","120,800,000","145,200,000","-131,100,000","-102,100,000","191,900,000","229,800,000","69,700,000","88,400,000","240,900,000","10,700,000","15,500,000","-195,800,000","305,200,000","-55,300,000","6,900,000","-193,000,000","247,900,000","-120,200,000","-40,500,000","151,300,000","49,800,000"
	EffectOfExchangeRateChanges,"-37,000,000","-17,400,000","-4,600,000","-500,000","-14,500,000","-11,200,000","15,100,000","15,000,000","8,600,000","-17,000,000","19,100,000","-13,300,000","-5,400,000","7,700,000","-5,500,000","-2,700,000","-33,400,000","21,700,000","5,500,000","25,900,000","25,200,000","10,600,000","-24,300,000","7,100,000","-19,300,000","21,300,000","-51,200,000","-29,400,000","46,100,000","-86,100,000","-50,100,000","-76,500,000","14,700,000","-2,000,000","22,500,000","41,900,000","-8,200,000","-12,200,000","-6,300,000","14,500,000","-18,400,000","6,700,000","-10,000,000","-20,600,000","8,700,000","20,400,000","-27,300,000","6,000,000"
	BeginningCashPosition,"887,000,000","2,475,100,000","2,405,900,000","1,617,200,000","887,000,000","989,600,000","938,800,000","559,000,000","1,008,500,000","828,000,000","1,505,800,000","683,600,000","728,100,000","638,300,000","1,239,600,000","878,500,000","1,078,000,000","1,028,800,000","1,355,700,000","789,900,000","799,200,000","670,900,000","1,043,300,000","807,300,000","911,200,000","991,500,000","1,307,500,000","1,216,100,000","1,024,800,000","1,242,000,000","1,394,200,000","1,278,800,000","1,034,300,000","966,600,000","855,700,000","572,900,000","570,400,000","567,100,000","769,200,000","449,500,000","523,200,000","509,600,000","712,600,000","485,300,000","596,800,000","616,900,000","492,900,000","437,100,000"
CapitalExpenditure,"-662,400,000","-630,700,000","-14,400,000","-9,400,000","-7,900,000","-9,700,000","-23,900,000","-13,600,000","-10,500,000","-13,200,000","-10,300,000",,"-16,600,000","-7,100,000","-11,200,000","-7,600,000","-7,800,000","-4,700,000","-8,000,000","-9,300,000","-13,000,000","-3,700,000","-12,100,000","-4,900,000","-4,200,000","-4,200,000","-12,500,000","-5,900,000","-26,500,000","-17,400,000","-14,600,000","-6,700,000","-4,700,000","-3,700,000","-10,700,000","-6,500,000","-6,900,000","-5,400,000",,"-7,700,000","-11,100,000","-48,200,000","-8,400,000","-16,100,000","-10,700,000","-7,100,000","-13,100,000","-53,900,000"
IssuanceOfCapitalStock,"36,100,000","31,300,000",,,,,,,,,,,,,"0",,,,"-100,000",,,,,,,,"0","0","209,900,000","0","0","0","0","449,500,000","0","0",,,"0","0",,,,,,,,
IssuanceOfDebt,"846,100,000","40,800,000","41,900,000","234,900,000","548,500,000","23,400,000","-587,600,000","503,800,000","-245,900,000","644,300,000","49,500,000","484,400,000","-100,000","20,500,000","154,800,000","320,700,000","513,900,000","215,100,000","210,200,000","90,500,000","296,000,000","66,100,000","254,500,000","-72,600,000","425,300,000","7,600,000","734,300,000","-314,200,000","-88,000,000","402,200,000","0","0","0","210,800,000","17,100,000","0","0","889,400,000","386,300,000","0","120,600,000","313,100,000","395,500,000",,,"0","994,000,000",
RepaymentOfDebt,"-506,500,000","-30,700,000","-330,900,000","13,800,000","-178,700,000","-66,600,000","673,700,000","-6,200,000","-261,000,000","-36,100,000","346,300,000","-169,700,000","110,000,000","-188,900,000","-7,200,000","-390,800,000","-7,000,000","-6,800,000","306,000,000","-17,300,000","-236,800,000","-337,900,000","-16,200,000","-10,400,000","-7,500,000","-9,400,000","27,800,000","-60,400,000","-21,600,000","-11,100,000","35,700,000","-90,500,000","-680,300,000","-332,700,000","-134,000,000","-536,100,000","-157,300,000","-1,630,600,000","-343,400,000","-564,800,000","-1,052,800,000","-508,800,000","-675,500,000","-46,000,000","-582,600,000","-417,800,000","-560,600,000","-1,857,800,000"
RepurchaseOfCapitalStock,"-232,200,000","-80,400,000","-77,300,000","-59,500,000","-15,000,000","-10,000,000","0","0","0","-26,400,000","-405,400,000","-22,500,000","-1,600,000","-10,400,000","-20,000,000","-36,500,000",,,"0","0","0","-200,000","-5,300,000","-17,400,000","-30,100,000","-6,100,000",,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"687,400,000","-1,002,400,000","474,200,000","697,700,000","517,900,000","59,800,000","-82,500,000","-47,300,000","158,500,000","-259,100,000","-575,700,000","661,200,000","-88,600,000","333,900,000","-449,700,000","625,600,000","-523,400,000","-27,300,000","-586,900,000","189,400,000","-154,800,000","511,200,000","-440,200,000","516,600,000","-417,900,000","15,500,000","-552,400,000","1,139,800,000","1,795,500,000","1,457,600,000","114,800,000","431,800,000","1,083,300,000","986,100,000","427,000,000","1,173,600,000","-85,200,000","1,449,400,000","10,400,000","1,136,600,000","417,000,000","431,700,000","688,600,000","654,400,000","527,100,000","765,600,000","339,000,000","2,058,200,000"
