name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
MarketCap,"1,084,766,477","1,211,057,694","1,229,497,639","939,262,730","890,866,229","915,350,044","739,101,154","508,407,183","543,972,261","400,563,184","874,307,413","719,500,946","710,300,123","701,097,889","674,142,701","957,445,800","989,124,058","976,345,369","1,043,583,928","1,045,162,829","1,082,451,211","1,032,498,611","863,803,165","868,342,422","898,487,420","769,976,427","556,139,273","463,210,364","490,152,946","431,628,114","399,155,253","332,926,008","301,150,453","248,620,714","270,159,777","249,203,488","170,517,731","135,871,538","145,922,385","146,400,188","138,506,820","138,840,702","130,869,314","131,385,738","171,188,195","171,274,681","129,108,925","58,261,500","43,560,000","42,307,650","22,709,926","27,188,064","29,145,540","28,569,138","41,536,630","55,095,219","55,592,730","70,821,901","80,101,018","106,789,676","110,006,499","114,057,979","122,083,443","125,115,963","125,765,723","156,309,883","120,004,541","114,244,075","114,794,070","125,365,851","127,040,750","117,024,186","104,389,857","108,662,944","117,032,688","107,751,870","97,013,386","85,698,000","88,977,800","74,483,200"
PeRatio,"11.939","20.379","15.449","16.658","54.813",,,,,"160",,"30.085","34.925","36.421","35.973","33.75","33.707","30.635","13.859","12.809","12.5","10.67","9.586","11.563","12.837","13.06","12.083","9.976","11.364","13.527","14.16",,,,,"15.367","30.046","28.5","30.675",,,,"21.809","24.106","13.509","54.862","35.865",,,"22.2",,,,,,"32","107.5","22.342","26.014","23.775","22.709","23.125","24.741","24.921","25.079","26.36","24.74","23.5","23.174","23.267","23.578","22.053","21.583","24.609","26.259","26.688","27.998","70.435","73.13","35.536"
ForwardPeRatio,"10.65","11.737","11.148","10.571","14.62","14.577","19.121","14.881","16.155","12.3","21.739","16.34","17.575","13.569",,"16.447","34.602","41.494","17.422","16.077","18.215","10.299","8.425","9.091","11.099","9.488","11.287","9.399","10.071","9.814","10.06","11.751","12.453","13.793","12.531","8.54","6.807","9.009","12.92","11.919","11.299","10.638","11.508","12.151","12.854","12.771","13.245","10.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"0.905",,"1.096","2.307","2.767","1.162","1.072","1.215","0.687","0.562",,"0.74","0.632","0.753","0.627","0.672","0.654","0.671","0.783","0.831","0.919","0.836","0.569","0.454","0.601","0.861","0.794","0.753","0.968","1.046","1.105","0.857","0.852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.401","3.784","3.773","3.664","3.5","3.732","3.154","2.154","2.3","1.569","3.24","2.542","2.356","2.288","2.17","2.898","3.02","2.859","1.873","1.842","1.842","1.706","1.432","1.457","1.512","1.52","1.329","1.176","1.338","1.161","1.042","1.045","0.843","1.034","1.16","1.24","1.7","1.589","1.71","4.048","3.723","4.06","2.661","2.941","3.207","2.924","1.935","1.427","1.095","1.047","0.729","0.906","1.01","1.052","1.601","2.283","2.52","3.471","4","5.134","5.116","5.244","5.552","5.691","5.727","5.964","5.464","5.19","5.049","5.389","5.475","5.135","4.801","5.139","5.427","5.739","4.158","5.818","6.04","67.774"
PbRatio,"1.108","1.248","1.64","1.279","1.255","1.285","1.072","0.768","0.84","0.558","1.229","0.982","0.991","0.984","0.942","1.33","1.364","1.314","1.403","1.422","1.51","1.452","1.233","1.294","1.614","1.668","1.228","1.045","1.129","1.019","1.088","0.926","1.227","1.015","1.213","1.229","1.351","0.87","0.93","0.979","0.911","0.753","0.623","0.686","1.067","1.263","0.949","0.731","0.564","0.533","0.29","0.349","0.381","0.374","0.521","0.673","0.686","0.845","0.953","1.28","1.323","1.395","1.512","1.577","1.585","1.989","1.562","1.487","1.452","1.561","1.6","1.493","1.334","1.357","1.384","1.231","1.12","0.956","1.001","0.85"
