name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010
MarketCap,"5,600,108,535","7,045,934,000","8,581,831,000","7,363,565,100","6,853,449,650","6,216,827,650","5,697,525,390","5,683,846,950","5,355,142,380","4,725,194,970","6,559,600,320","6,628,947,360","6,019,703,626","5,765,322,824","4,977,181,440","5,760,483,270","5,769,094,470","6,536,643,753","6,210,204,798","5,532,738,114","4,948,121,490","4,341,539,840","4,022,740,812","4,313,729,600","4,412,093,780","4,175,484,040","3,916,618,200","4,248,628,080","4,042,568,820","3,866,534,560","3,645,639,900","2,908,701,360","2,976,309,000","2,832,938,100","2,986,380,000","2,573,527,150","2,384,303,509","2,762,599,599","2,583,387,510","2,304,818,729","1,800,475,974","1,763,232,469","1,335,989,188","1,349,696,000","1,648,367,550","1,735,305,000","1,560,587,580","1,557,315,720","1,320,393,760"
EnterpriseValue,"6,311,108,535","8,219,934,000","9,085,924,000","6,989,025,100","6,720,254,650","6,718,178,650","5,983,432,390","5,920,194,950","5,879,352,380","4,524,233,970","6,091,402,320","6,424,056,360","5,830,153,626","5,070,316,824","3,556,074,440","5,325,541,270","5,284,715,470","5,840,892,753","5,781,440,798","5,078,667,114","4,614,229,490","4,050,872,840","3,295,115,812","3,629,643,600","3,993,794,780","3,710,041,040","3,590,752,200","3,545,534,080","3,732,043,820","3,242,346,560","2,872,179,900","2,298,015,360","2,640,136,000","2,284,894,100","2,412,080,000","1,976,873,150","1,820,659,509","2,293,955,599","2,114,743,510","1,782,285,729","1,404,630,974","1,644,908,469","983,945,188","997,652,000","1,333,877,550","1,270,827,000","1,125,658,580","1,111,147,720","1,049,639,760"
PeRatio,"5.256","5.819","6.929","7.525","8.087","9.196","9.154","8.979","8.279","6.818","11.503","12.423","11.96","12.291","8.36","12.283","13.228","15.606","22.15","15.142","14.232","12.712","11.816","13.88","14.625","14.546","13.702","14.633","16.249","16.595","17.937","15.586","17.589","15.526","13.558","9.98","7.843","9.231","8.697","14.071","14.496","22.781","15.838","16","17.198","17.935","12.45","12.051","9.76"
ForwardPeRatio,"9.434","9.911","12.048","10.811","9.69",,,,"17.794","6.427","11.325","12.27","11.547","11.148",,,,,,,,,,,,,,,,"11.299",,,"8.803","8.41","12.755","9.891","8.013","6.743","10.309","9.653","9.2","13.624","10.917","10.846","14.451","14.389","14.306",,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.974",,,"2.317","2.213","3.358","2.602","2.108","0.184","0.324","0.763","0.727","1.146","2.185","2.17","1.606","1.598","1.101",,
PsRatio,"0.629","0.784","0.971","0.899","0.911","0.904","0.879","0.901","0.867","0.778","1.124","1.162","1.058","1.015","0.869","1.007","1.014","1.143","1.084","0.965","0.875","0.783","0.748","0.818","0.841","0.809","0.775","0.862","0.849","0.829","0.792","0.627","0.626","0.584","0.616","0.543","0.51","0.611","0.576","0.579","0.473","0.465","0.352","0.355","0.429","0.446","0.406","0.403","0.332"
PbRatio,"1.044","1.222","1.533","1.399","1.383","1.266","1.206","1.245","1.228","1.069","1.546","1.623","1.554","1.542","1.355","1.616","1.664","1.881","1.887","1.734","1.61","1.443","1.333","1.467","1.552","1.514","1.456","1.599","1.552","1.503","1.414","1.143","1.21","1.155","1.259","1.099","0.997","1.178","1.1","1.07","0.864","0.87","0.676","0.683","0.818","0.879","0.788","0.808","0.707"
EnterprisesValueRevenueRatio,"0.684","4.041","3.84","2.734","2.965","3.316","2.789","3.094","3.655","3.202","3.53","3.844","3.89","3.89","2.509","3.453","3.544","4.502","3.903","3.342","3.173","3.076","2.191","2.406","2.933","3.087","2.647","2.562","2.819","2.918","2.288","1.824","2.296","2.256","1.977","1.52","1.413","2","1.656","1.475","1.289","1.701","0.987","1.034","1.438","1.364","1.098","1.107","1.082"
