name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"95,000",,,,"226,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-491,000","774,000","1,559,000","-2,322,000","-502,000","1,302,000","-1,367,000","1,762,000","2,972,000","2,380,000","575,000","-678,000","3,238,000","358,000","1,605,000","-146,000","1,046,000","488,000","1,119,000","-243,000","157,000","943,000","67,000","-116,000","-95,000","1,550,000","-322,000","63,000","457,000","-111,000","-376,000","494,000","118,000","133,000","374,000","-85,000","-359,000","449,000","-179,000","-828,000","317,000","184,000","-52,000","-56,000","-28,000","523,000",,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"109,327,000","27,699,000","32,656,000","24,136,000","24,836,000","24,413,000","26,313,000","21,778,000","21,285,000","20,951,000","22,614,000","17,000,000","18,863,000","19,235,000","21,482,000","17,773,000","17,101,000","17,691,000","18,684,000","16,403,000","15,742,000","15,983,000","17,215,000","15,512,000","16,007,000","16,086,000","19,380,000","16,247,000","16,313,000","16,667,000","17,842,000","16,907,000","15,966,000","17,753,000","15,054,000","14,396,000","17,283,000","14,945,000","17,704,000","13,338,000","10,741,000","12,063,000","11,439,000","10,749,000","11,076,000","10,856,000","10,984,000","7,193,000","8,063,000","7,111,000","5,327,000","6,207,000","6,371,000",,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"-1,861,000","-900,000","-1,019,000","-2,962,000","-1,912,000","-975,000","-38,000","-300,000","-12,000","-437,000","-151,000","-1,944,000","-577,000","-295,000","-552,000","-1,010,000","146,000","28,000","-180,000","-469,000","89,000","-516,000","-368,000","-57,000","6,050,000","-1,338,000","-1,919,000","-9,386,000","-7,749,000","-6,606,000","-5,631,000","-4,653,000","-2,279,000","-2,065,000",,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-3,045,000","918,000","-358,000","-2,159,000","-1,446,000","-11,248,000","9,401,000","5,771,000","2,434,000","3,879,000","476,000","10,640,000","28,208,000","-2,038,000","3,393,000","2,423,000","4,170,000","390,000","587,000","339,000","2,387,000","536,000","-376,000","1,473,000","-192,000","53,000","445,000","3,197,000","676,000","599,000","653,000","-634,000","-488,000","2,838,000","105,000","-226,000","72,000","-181,000","-691,000","57,000","-2,199,000","1,010,000","1,227,000","357,000","-169,229,000","169,547,000","-143,000","244,000","336,000","-69,567,000","69,962,000","-9,850,000","3,353,000","13,021,000","-1,626,000","-12,670,000","4,727,000","7,766,000","5,875,000","21,278,000","754,000","-638,000","-3,120,000","1,922,000","5,248,000",,,,,,
		ChangeInWorkingCapital,"-16,859,000","-19,278,000","-100,935,000","14,081,000","80,735,000","-31,390,000","-88,064,000","44,249,000","-8,654,000","-64,324,000","-52,322,000","42,554,000","-24,268,000","-57,060,000","-55,653,000","-21,650,000","16,724,000","-27,232,000","6,539,000","39,465,000","24,972,000","3,032,000","-18,954,000","28,949,000","27,167,000","-22,663,000","4,250,000","22,163,000","-16,883,000","80,856,000","-67,272,000","7,158,000","23,979,000","-4,636,000","4,160,000","-2,236,000","24,187,000","-28,953,000","-15,129,000","-13,007,000","20,565,000","5,498,000","2,663,000","-7,028,000","34,248,000","-13,880,000","-23,702,000","-16,174,000","689,000","-8,604,000","23,783,000","34,488,000","-4,844,000","-60,654,000","19,537,000","62,430,000","-2,018,000","-28,665,000","24,507,000","7,518,000","12,744,000","-17,800,000","17,720,000","29,053,000","-5,838,000","11,456,000","9,375,000","-19,344,000","-3,604,000","1,802,000","16,340,000"
			ChangeInReceivables,"31,851,000","-18,556,000","-54,393,000","29,062,000","75,738,000","-36,702,000","-138,286,000","32,461,000","92,043,000","-77,315,000","-11,641,000","29,764,000","6,206,000","-77,387,000","-15,783,000","12,757,000","-9,462,000","-18,750,000","-50,268,000","8,617,000","5,962,000","-7,756,000","-5,782,000","16,088,000","10,525,000","-13,688,000","11,961,000","2,309,000","-5,860,000","18,985,000","-22,442,000","8,584,000","13,767,000","-33,334,000","21,148,000","-22,810,000","17,119,000","-39,884,000","-8,064,000","3,472,000","11,256,000","-3,428,000","7,531,000","-22,579,000","34,283,000","-5,429,000","-14,789,000","-6,734,000","-3,148,000","-1,047,000","-20,400,000","26,491,000","-3,477,000","-22,442,000","1,225,000","17,268,000","-2,760,000","-5,398,000","-8,123,000","-2,973,000","5,056,000","-13,955,000","6,860,000","54,000","-940,000","7,580,000","-5,405,000","-7,267,000","942,000","-6,387,000","7,580,000"
				ChangesInAccountReceivables,"57,255,000","13,463,000","-9,965,000","44,814,000","8,943,000","9,111,000","-111,902,000","65,498,000","-3,377,000","-58,539,000","-2,331,000","42,530,000","-55,801,000","-31,957,000","17,736,000","12,757,000","-9,462,000","-18,750,000","-50,268,000","8,617,000","5,962,000","-7,756,000","-5,782,000","16,088,000","10,525,000","-13,688,000","11,961,000","2,309,000","-5,860,000","18,985,000","-22,442,000","8,584,000","13,767,000","-33,334,000","21,148,000","-22,810,000","17,119,000","-39,884,000","-8,064,000","3,472,000","11,256,000","-3,428,000","7,531,000","-22,579,000","34,283,000","-5,429,000","-14,789,000","-6,734,000","-3,148,000","-1,047,000","-20,400,000","26,491,000","-3,477,000",,,,,,,,,,,,,,,,,,
			ChangeInInventory,"1,711,000","-3,226,000","-1,819,000","2,326,000","4,430,000","5,974,000","4,424,000","749,000","-7,157,000","-6,143,000","767,000","-122,000","-7,993,000","-5,274,000","-2,709,000","-6,094,000","-156,000","1,139,000","-1,491,000","-5,082,000","-3,587,000","-4,131,000","878,000","3,075,000","-2,491,000","-2,656,000","-877,000","597,000","3,841,000","4,394,000","-2,997,000","1,164,000","1,014,000","-585,000","2,225,000","3,530,000","6,390,000","5,419,000","-6,173,000","-2,224,000","4,399,000","8,147,000","-7,271,000","-2,822,000","7,965,000","-3,574,000","536,000","-11,609,000","-6,504,000","-1,073,000","3,490,000","-3,783,000","3,855,000","-1,322,000","-2,388,000","1,307,000","-2,757,000","-5,655,000","-462,000","-3,131,000","-2,390,000","-4,009,000","-265,000","97,000","-385,000","-2,631,000","1,219,000","-2,448,000","-1,314,000","233,000","-1,082,000"
			ChangeInPrepaidAssets,"4,930,000","5,399,000","-7,082,000","1,697,000","4,916,000","4,155,000","6,397,000","5,132,000","5,256,000","-2,823,000","-13,245,000","7,519,000","1,554,000","-2,116,000","-13,157,000","-1,176,000","-987,000","-6,123,000","-6,609,000","-1,754,000","623,000","-2,575,000","-8,705,000","-4,142,000","-4,096,000","-3,412,000","-3,567,000","2,584,000","-134,000","-1,572,000","-4,473,000","1,447,000","-662,000","492,000","-1,631,000","-3,033,000","4,023,000","-5,724,000","8,625,000","-4,690,000","1,710,000","-2,229,000","1,101,000","-3,587,000","-3,003,000","-2,265,000","-1,450,000","-721,000","2,467,000","6,336,000","6,927,000","-3,310,000","-4,530,000","9,752,000","-2,059,000","-9,105,000","-4,222,000","-5,013,000","-300,000","-1,673,000","-1,757,000","-4,225,000","-2,035,000","-1,299,000","-999,000","-387,000","1,891,000","-2,578,000","109,000","3,571,000","-1,739,000"
			ChangeInPayablesAndAccruedExpense,"-20,168,000","-3,438,000","-34,034,000","12,442,000","4,862,000","4,654,000","22,272,000","3,107,000","-26,259,000","8,752,000","-30,785,000","10,902,000","3,457,000","12,142,000","-26,332,000","28,471,000","25,343,000","-2,734,000","-35,390,000","29,576,000","14,382,000","12,023,000","-11,528,000","-7,974,000","16,747,000","8,635,000","-14,574,000","11,525,000","-22,132,000","50,024,000","-46,801,000","7,091,000","11,696,000","22,033,000","-16,696,000","22,730,000","1,302,000","17,756,000","-19,898,000","-14,372,000","4,257,000","1,903,000","1,571,000","5,159,000","-8,131,000","-6,243,000","-7,029,000","4,496,000","15,933,000","-3,007,000","43,250,000","11,236,000","-9,689,000","-7,851,000","-6,456,000","14,297,000","12,236,000","-3,084,000","10,425,000","14,830,000","13,665,000","8,409,000","1,411,000","7,573,000","313,000","6,148,000","586,000","5,819,000","-6,334,000","7,332,000","5,519,000"
				ChangeInPayable,"-20,168,000","-3,438,000","-34,034,000","12,442,000","4,862,000","4,654,000","22,272,000","3,107,000","-26,259,000","8,752,000","-30,785,000","10,902,000","3,457,000","12,142,000","-26,332,000","28,471,000","25,343,000","-2,734,000","-35,390,000","29,576,000","14,382,000","12,023,000","-11,528,000","-7,974,000","16,747,000","8,635,000","-14,574,000","11,525,000","-22,132,000","50,024,000","-46,801,000","7,091,000","11,696,000","22,033,000","-16,696,000","22,730,000","1,302,000","17,756,000","-19,898,000","-14,372,000","4,257,000","1,903,000","1,571,000","5,159,000","-8,131,000","-6,243,000","-7,029,000","4,496,000","15,933,000","-3,007,000","43,250,000","11,236,000","-9,689,000",,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,"-7,268,000","-5,689,000","-4,002,000","13,984,000","7,657,000","-71,481,000","12,293,000","945,000","3,040,000","-23,640,000","16,868,000","1,546,000","-62,684,000","2,561,000","310,000","99,551,000","7,917,000","7,944,000","4,844,000","6,245,000","18,877,000","7,140,000","-13,766,000","5,014,000","3,477,000","6,226,000","8,372,000","3,692,000","-10,879,000","-1,556,000","8,591,000","4,795,000","5,478,000","-7,586,000","-5,090,000","9,512,000","-2,991,000","-7,251,000","-10,323,000","24,431,000","-5,678,000","5,766,000","-19,890,000","20,510,000","-3,908,000","-1,609,000","-1,279,000","34,791,000","8,354,000","-1,020,000",,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,"-7,268,000","-5,689,000","-4,002,000","13,984,000","7,657,000","-71,481,000","12,293,000","945,000","3,040,000","-23,640,000","16,868,000","1,546,000","-62,684,000","2,561,000","310,000","99,551,000","7,917,000","7,944,000","4,844,000","6,245,000","18,877,000","7,140,000","-13,766,000","5,014,000","3,477,000","6,226,000","8,372,000","3,692,000","-10,879,000","-1,556,000","8,591,000","4,795,000","5,478,000","-7,586,000","-5,090,000","9,512,000","-2,991,000","-7,251,000","-10,323,000","24,431,000","-5,678,000","5,766,000","-19,890,000","20,510,000","-3,908,000","-1,609,000","-1,279,000","34,791,000","8,354,000","-1,020,000",,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-20,168,000","-3,438,000","-34,034,000","12,442,000","4,862,000","4,654,000","22,272,000","3,107,000","-26,259,000","8,752,000","-30,785,000","10,902,000","3,457,000","12,142,000","-26,332,000","28,471,000","25,343,000","-2,734,000","-35,390,000","29,576,000","14,382,000","12,023,000","-11,528,000","-7,974,000","16,747,000","8,635,000","-14,574,000","11,525,000","-22,132,000","50,024,000","-46,801,000","7,091,000","11,696,000","22,033,000","-16,696,000","22,730,000","1,302,000","17,756,000","-19,898,000","-7,515,000","11,508,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-3,735,000","-188,000","-77,000","-12,961,000","953,000","3,459,000","3,350,000","3,453,000","3,133,000","-11,458,000","-8,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","35,000","-58,000","20,000","-30,000",,,
			ChangeInOtherCurrentLiabilities,"-26,744,000","-3,961,000","-8,319,000","-13,066,000","-1,398,000","-7,364,000","-5,358,000","-5,911,000","-1,515,000","11,194,000","11,005,000","-9,142,000","-3,282,000","-3,032,000","1,460,000","2,348,000","115,000","-748,000","96,000","-392,000","293,000","63,000","417,000","789,000","-215,000","48,000","-26,000","-152,000","-496,000","-381,000","1,297,000","529,000","-100,000","46,000","216,000","-6,400,000","295,000","416,000","1,012,000","-1,223,000",,,"-661,000",,,,"-970,000","-1,606,000","-8,059,000","-9,813,000","-9,484,000","3,854,000","8,997,000","-39,913,000","30,337,000","48,062,000","4,009,000","-16,948,000","17,664,000","-6,210,000","2,834,000","-8,635,000","11,813,000","22,644,000","-3,636,000","837,000","10,987,000","-12,840,000","3,168,000","-2,947,000","6,062,000"
			ChangeInOtherWorkingCapital,"-4,704,000","4,692,000","4,789,000","-5,419,000","-8,766,000","-5,566,000","19,137,000","5,258,000","-74,155,000","13,469,000","221,000","3,633,000","-24,210,000","18,607,000","868,000","-57,956,000","1,871,000","-16,000","100,201,000","8,500,000","7,299,000","5,408,000","5,766,000","21,113,000","6,697,000","-11,590,000","11,333,000","5,300,000","7,898,000","9,406,000","8,144,000","-11,657,000","-1,736,000","6,712,000","-1,102,000","3,747,000","-4,942,000","-6,936,000","9,369,000","3,589,000","-1,057,000","444,000","392,000","-2,999,000","3,134,000","3,631,000",,,,,,,,,"-1,122,000","-9,399,000","-8,524,000","7,433,000","5,303,000","6,675,000","-4,664,000","4,615,000","-64,000","-14,000","-226,000","-33,000","77,000",,,,
InvestingCashFlow,"-276,200,000","-120,941,000","-126,111,000","-14,957,000","-14,191,000","-14,258,000","-1,499,000","154,635,000","26,947,000","-9,801,000","-37,407,000","17,092,000","-9,867,000","-21,888,000","-41,566,000","38,173,000","44,882,000","22,567,000","-27,372,000","-30,603,000","-62,995,000","-41,481,000","-26,653,000","-156,040,000","-55,064,000","8,559,000","-79,952,000","51,098,000","-81,605,000","-47,246,000","-125,842,000","-93,617,000","-46,924,000","-26,752,000","-37,651,000","-11,931,000","-1,424,000","-32,292,000","222,512,000","-177,058,000","-82,031,000","32,809,000","31,601,000","-96,919,000","9,952,000","12,475,000","-162,210,000","17,665,000","100,031,000","-21,180,000","-140,873,000","4,415,000","-87,776,000","-64,072,000","-89,068,000","-80,640,000","-38,883,000","24,015,000","-175,830,000","-20,749,000","-54,108,000","-53,028,000","-64,912,000","-10,432,000","-100,083,000","-2,023,000","-1,910,000","-5,896,000","-2,863,000","-6,127,000","-16,191,000"
	CashFlowFromContinuingInvestingActivities,"-276,200,000","-120,941,000","-126,111,000","-14,957,000","-14,191,000","-14,258,000","-1,499,000","154,635,000","26,947,000","-9,801,000","-37,407,000","17,092,000","-9,867,000","-21,888,000","-41,566,000","38,173,000","44,882,000","22,567,000","-27,372,000","-30,603,000","-62,995,000","-41,481,000","-26,653,000","-156,040,000","-55,064,000","8,559,000","-79,952,000","51,098,000","-81,605,000","-47,246,000","-125,842,000","-93,617,000","-46,924,000","-26,752,000","-37,651,000","-11,931,000","-1,424,000","-32,292,000","222,512,000","-177,058,000","-82,031,000","32,809,000","31,601,000","-96,919,000","9,952,000","12,475,000","-162,210,000","17,665,000","100,031,000","-21,180,000","-140,873,000","4,415,000","-87,776,000","-64,072,000","-89,068,000","-80,640,000","-38,883,000","24,015,000","-175,830,000","-20,749,000","-54,108,000","-53,028,000","-64,912,000","-10,432,000","-100,083,000","-2,023,000","-1,910,000","-5,896,000","-2,863,000","-6,127,000","-16,191,000"
		NetPPEPurchaseAndSale,"-51,620,000","-11,601,000","-14,452,000","-11,835,000","-13,732,000","-13,360,000","-15,527,000","-10,438,000","-14,127,000","-18,397,000","-23,385,000","-16,611,000","-23,588,000","-37,543,000","-18,539,000","-17,945,000","-15,135,000","-20,459,000","-19,275,000","-17,949,000","-30,438,000","-28,654,000","-22,576,000","-23,683,000","-28,095,000","-24,616,000","-24,368,000","-37,757,000","-41,281,000","-56,830,000","-21,658,000","-41,596,000","-15,937,000","-8,905,000","-8,925,000","-8,783,000","-5,637,000","-5,090,000","-6,698,000","-116,037,000","-19,502,000","-17,504,000","-12,231,000","-16,538,000","-10,503,000","-7,729,000","-9,025,000","-10,440,000","-6,818,000","-7,445,000","-10,619,000","-4,758,000","-5,684,000","5,765,000","-9,317,000","-5,944,000","-3,035,000","-3,154,000","-1,477,000","-8,108,000","-2,498,000","-3,399,000","-1,798,000","-2,342,000","-1,764,000","-2,023,000","-1,910,000","-2,737,000","-2,863,000","-4,166,000","-4,933,000"
			PurchaseOfPPE,"-51,620,000","-11,601,000","-14,452,000","-11,835,000","-13,732,000","-13,360,000","-15,527,000","-10,438,000","-14,127,000","-18,397,000","-23,385,000","-16,611,000","-23,588,000","-37,543,000","-18,539,000","-17,945,000","-15,135,000","-20,459,000","-19,275,000","-17,949,000","-30,438,000","-28,654,000","-22,576,000","-23,683,000","-28,095,000","-24,616,000","-24,368,000","-37,765,000","-41,296,000","-56,830,000","-21,661,000","-41,596,000","-19,250,000","-8,905,000","-8,967,000","-8,910,000","-5,637,000","-5,447,000","-6,717,000","-117,124,000","-19,775,000","-17,884,000","-12,566,000","-17,028,000","-10,783,000","-9,905,000","-9,646,000","-12,600,000","-6,818,000","-7,445,000","-10,619,000","-4,758,000","-5,684,000","5,765,000","-9,317,000","-5,944,000","-3,035,000","-3,154,000","-1,477,000","-8,108,000","-2,498,000","-3,399,000","-1,798,000","-2,342,000","-1,764,000","-2,023,000","-1,910,000","-2,733,000","-2,863,000","-4,172,000","-4,966,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","8,000","15,000","0","3,000","0","3,313,000","0","42,000","127,000","0","357,000","19,000","1,087,000","273,000","380,000","335,000","490,000","280,000","2,176,000","621,000",,,,,,,,,,,,,,,,,,,,,"-4,000","0","6,000","33,000"
		NetIntangiblesPurchaseAndSale,"-11,528,000","-102,000","-11,426,000","0","0","0","0","0","0","-2,350,000","-290,000","0","-190,000","-5,000,000","-12,065,000","0","-650,000","-695,000","-11,198,000","0","0","-5,250,000","0","-2,250,000","-13,500,000","0","-105,270,000","-14,700,000","-16,300,000","0","-6,416,000","-18,000,000","-7,550,000","-12,400,000","0","0","0","-2,000","-4,048,000","0",,,,,,"0","0","0","-700,000","0","-125,000","-1,250,000","0",,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-11,528,000","-102,000","-11,426,000","0","0","0","0","0","0","-2,350,000","-290,000","0","-190,000","-5,000,000","-12,065,000","0","-650,000","-695,000","-11,198,000","0","0","-5,250,000","0","-2,250,000","-13,500,000","0","-105,270,000","-14,700,000","-16,300,000","0","-6,416,000","-18,000,000","-7,550,000","-12,400,000","0","0","0","-2,000","-4,048,000","0",,,,,,"0","0","0","-700,000","0","-125,000","-1,250,000","0",,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-41,902,000",,,,,,,"0",,,,"0","-14,919,000",,,"-16,289,000","0",,,,,,,,"0","0","0","27,216,000","0","0","-93,516,000","-6,708,000",,,,"0","0","0","0","-11,946,000","0","0","-575,000","0","0","0","-3,350,000","-5,601,000",,,,"0","-16,621,000",,,"129,000","0","-4,461,000","-248,715,000","22,000",,,,,,,,"-3,143,000","0","-1,190,000","-256,000"
