name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			TaxesReceivable,,,,,,,,,,,,,,"0",,,,"6,015,000",,,,"11,505,000",,,,,,,,,,,,,,,,,,,,,,,,"1,339,000","0","0","27,816,000","27,728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"34,576,000",,,,"20,118,000",,,,,,,,"512,000",,,,,,,,,,"7,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"17,472,000","35,669,000","32,361,000","31,728,000","42,792,000","72,867,000",,,,"124,072,000",,,,"30,059,000",,,,"40,451,000","0","0","0","36,557,000","0","0","0","64,410,000","0","0","0","82,159,000",,"0","0","22,879,000","0","0","0","17,860,000","0","7,438,000","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-3,445,000","-6,055,000","-6,772,000","-5,734,000","-6,076,000","-6,763,000",,,,"-7,476,000",,,,"-4,381,000",,,,"-3,128,000",,,,"-2,190,000",,,,"-2,009,000",,,,"-486,000",,,,"-1,261,000",,,,"-1,026,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"886,000","949,000","1,052,000","4,300,000",,,,"2,248,000","5,794,000","5,775,000","4,186,000","3,345,000","4,008,000","3,805,000","4,344,200","5,054,900","7,831,600","5,559,400","3,837,600","1,657,300","3,908,000","4,058,700","1,969,500","2,557,700","2,111,600","1,984,000","1,708,000","1,174,100","1,688,600","1,070,800","963,900","1,117,900","1,327,900","1,630,600","1,090,500","1,097,900","838,600","525,200","364,700","600,000","500,000","400,000","300,000","700,000","300,000","400,000","300,000","300,000","400,000","300,000","300,000","600,000","500,000","200,000","200,000","200,000","200,000","300,000","300,000","400,000","400,000","400,000","400,000","400,000","300,000","200,000","300,000","300,000","200,000","200,000","200,000","200,000","300,000","200,000","400,000","400,000","400,000","500,000"
		PrepaidAssets,"12,191,000","8,230,000","8,602,000","7,717,000","11,323,000","12,505,000","11,964,000","7,643,000","9,800,000","8,635,000","7,938,000","5,607,000","7,870,000","7,136,000","6,713,000","6,744,000","8,897,000","8,613,000","8,081,000","6,619,000","4,726,000","3,542,000","4,854,000","3,847,000","5,970,000","5,266,000","7,683,000","3,678,000","5,205,000","5,442,000","5,329,000","4,907,000","5,063,000","4,711,000","9,073,000","7,993,000","7,885,000","7,635,000","4,767,000","10,674,000","7,672,000","24,492,000","11,483,000","15,855,000","20,415,000","12,733,000","1,878,000","1,914,000","4,734,000","8,538,000","9,449,000","11,760,000","9,229,000","19,146,000",,,,,,,,,,,,,"25,529,000","7,210,900","3,861,200","7,334,200","7,647,500","8,002,400","6,432,000","5,907,000","3,958,000","4,601,800","4,133,000","4,125,300","4,277,400","3,749,100","3,684,500","4,659,300","4,127,500","4,372,400","5,554,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","46,000","49,000","2,215,000","2,214,000","3,950,000","3,949,000","3,948,000","3,942,000","2,241,000","2,240,000","2,315,000","11,070,000","11,065,000",,,,"2,478,000","2,490,000","2,491,000","2,490,000","2,530,000","16,178,000","19,009,000","19,030,000",,,,"14,773,000","14,810,000","14,903,000","852,000","519,000","3,571,000","1,064,000","964,300","1,500,600",,,,"664,900",,,,"1,866,400",,,,"2,760,500",,,,"283,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","13,388,000","44,118,000","25,795,000","22,374,000","22,238,000","17,045,000","37,573,000","36,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","13,388,000","44,118,000","25,795,000","22,374,000","22,238,000","17,045,000","37,573,000","36,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"13,158,000","17,909,000","7,559,000","5,146,000","8,032,000","48,869,000","138,652,000","222,319,000","379,355,000","28,078,000","75,830,000","41,425,000","13,330,000","84,492,000","7,555,000","14,817,000","28,610,000","14,338,000","22,916,000","52,105,000","27,047,000","8,791,000","65,604,000","98,839,000","183,484,000","221,659,000","208,144,000","155,891,000","203,869,000","187,495,000","9,147,000","785,000","827,000","2,572,000","9,660,000","16,287,000","29,850,000","52,042,000","52,797,000","71,217,000","74,778,000","60,809,000","56,793,000","38,797,000","40,190,000","42,953,000","52,605,000",,,"42,223,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"14,338,000","22,916,000","52,105,000","27,047,000","8,791,000","65,604,000","98,839,000","183,484,000","221,659,000","208,144,000","155,891,000","203,869,000","187,495,000",,"785,000","827,000","2,572,000","9,660,000","16,287,000","29,850,000","59,621,000","52,797,000","71,217,000","74,778,000",,"56,793,000","38,797,000","40,190,000","42,953,000","52,605,000","0","0","42,223,000","0","0","0","0","102,296,000","106,018,000","48,610,000","18,460,000","36,843,000","28,435,000","15,016,000","20,989,000","22,446,000","11,795,000","7,074,800","15,022,300",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","7,134,800","7,232,200","6,280,000","3,085,800","2,300,000","2,300,000","1,800,000","1,800,000","2,400,000","2,000,000","1,600,000","1,600,000","2,100,000","1,400,000","700,000","900,000","700,000","800,000","900,000","700,000","900,000","800,000","600,000","800,000","800,000","1,000,000","800,000","500,000","500,000","600,000","600,000","500,000","500,000","700,000","600,000","500,000","800,000","600,000","400,000","300,000","600,000","500,000","400,000"
	TotalNonCurrentAssets,"4,997,802,000","4,878,093,000","4,882,571,000","4,904,176,000","4,905,398,000","4,929,725,000","4,970,943,000","5,082,611,000","5,159,380,000","4,144,650,000","4,242,192,000","4,269,077,000","4,350,772,000","4,269,685,000","4,344,432,000","4,223,851,000","4,257,702,000","4,018,667,000","3,972,585,000","4,260,710,000","4,181,359,000","4,086,017,000","2,049,235,000","1,952,535,000","1,987,345,000","2,038,494,000","2,018,017,000","2,140,667,000","2,080,381,000","1,999,869,000","2,021,300,000","1,872,857,000","1,771,566,000","1,699,390,000","1,606,589,000","1,514,188,000","1,629,154,000","1,654,899,000","1,814,746,000","1,763,958,000","1,405,596,000","1,524,955,000","1,395,823,000","1,315,784,000","1,235,542,000","1,212,212,000","1,119,538,000","1,051,225,000","1,054,853,000","1,072,957,000","1,072,775,000","1,092,041,000","1,113,330,000","1,105,967,000","1,042,368,000","953,658,000","905,399,000","858,686,000","792,205,000","704,528,000","651,155,000","613,273,000","691,343,000","318,029,000","294,023,400","280,383,700","242,325,600","233,082,200","235,815,200","220,763,400","206,850,100","196,043,000","191,953,200","195,354,400","173,995,400","169,601,700","137,812,900","140,592,200","134,159,500","131,635,300","132,536,500","135,146,700","126,795,100","117,111,300","107,925,700","108,931,800","100,848,700","98,450,200","90,267,900","89,800,000","77,700,000","75,000,000","72,300,000","67,300,000","56,700,000","52,600,000","47,700,000","44,500,000","38,200,000","35,700,000","35,000,000","35,000,000","30,700,000","27,200,000","27,100,000","27,400,000","25,600,000","25,500,000","25,500,000","26,200,000","24,300,000","23,700,000","22,600,000","22,900,000","21,900,000","21,900,000","22,100,000","22,500,000","21,700,000","21,600,000","21,500,000","21,800,000","21,600,000","21,300,000","21,600,000","22,200,000","22,300,000","22,600,000"
		NetPPE,"4,886,264,000","4,814,865,000","4,826,337,000","4,846,682,000","4,832,798,000","4,859,199,000","4,885,234,000","5,000,066,000","5,034,494,000","4,095,202,000","4,165,156,000","4,196,335,000","4,121,649,000","4,002,862,000","4,309,021,000","4,192,608,000","4,231,257,000","3,933,467,000","3,882,700,000","4,165,572,000","4,098,463,000","4,008,266,000","1,932,274,000","1,930,595,000","1,942,498,000","1,937,678,000","1,873,327,000","1,985,431,000","1,881,003,000","1,800,186,000","1,783,797,000","1,828,721,000","1,725,792,000","1,653,445,000","1,539,701,000","1,438,880,000","1,375,473,000","1,616,706,000","1,733,663,000","1,680,411,000","1,329,460,000","1,301,716,000","1,303,775,000","1,244,413,000","1,152,957,000","1,120,038,000","1,029,011,000","938,920,000","963,894,000","1,008,193,000","1,017,519,000","1,030,875,000","1,046,215,000","1,033,078,000","987,737,000","918,126,000","869,967,000","845,864,000","782,667,000","698,525,000","647,802,000","394,217,000","389,754,000","316,393,000","292,050,400","277,158,200","237,935,500","230,532,400","235,085,900","220,006,900","206,096,200","195,291,200","191,328,300","194,682,200","173,680,800","169,268,900","137,480,200","138,115,100","131,361,800","129,003,500","129,903,800","132,540,500","123,605,100","113,946,900","104,949,500","105,953,900","97,765,200","95,641,900","87,762,100","87,100,000","74,900,000","72,600,000","70,000,000","65,400,000","55,100,000","51,300,000","46,600,000","43,600,000","37,500,000","35,100,000","34,500,000","34,400,000","30,200,000","26,700,000","26,600,000","27,100,000","25,300,000","25,100,000","25,200,000","25,800,000","23,800,000","23,200,000","22,100,000","22,400,000","21,600,000","21,500,000","21,600,000","21,900,000","21,200,000","21,000,000","20,800,000","21,100,000","20,700,000","20,400,000","20,600,000","21,200,000","21,500,000","21,900,000"
			GrossPPE,"9,291,575,000","9,071,194,000","8,927,423,000","8,778,429,000","8,604,083,000","8,487,192,000","8,367,149,000","8,337,835,000","8,223,032,000","7,107,787,000","7,029,912,000","6,883,835,000","6,643,492,000","6,373,157,000","6,543,524,000","6,287,939,000","6,194,551,000","5,770,582,000","5,611,841,000","5,966,059,000","5,771,346,000","5,571,238,000","3,395,714,000","3,286,914,000","3,194,378,000","3,093,915,000","2,935,182,000","2,941,827,000","2,768,435,000","2,631,885,000","2,454,558,000","2,481,891,000","2,325,727,000","2,207,338,000","2,053,725,000","1,922,313,000","1,828,221,000","2,560,047,000","2,475,998,000","2,406,374,000","2,021,491,000","1,954,561,000","1,907,388,000","1,817,773,000","1,693,859,000","1,630,899,000","1,525,962,000","1,407,690,000","1,431,580,000","1,463,948,000","1,443,053,000","1,424,238,000","1,406,075,000","1,358,689,000","1,267,834,000","1,170,734,000","1,100,454,000","1,055,236,000","976,797,000","872,285,000","804,129,000","537,470,000","523,475,000","442,059,000","410,238,100","388,764,100","343,349,100","330,955,700","328,230,100","308,348,200","290,529,900","275,485,200","266,910,300","265,864,300","241,248,100","232,792,300","197,782,000","195,258,800","186,201,700","180,728,500","178,590,900","178,350,000","165,083,800","153,258,600","142,277,700","141,298,600","133,954,000","129,987,300","120,456,900","118,300,000","105,000,000","101,800,000","98,300,000","92,800,000","81,600,000","77,100,000","71,600,000","67,800,000","61,400,000","58,400,000","57,200,000","56,900,000","52,700,000","48,600,000","48,300,000","48,200,000","46,000,000","45,200,000","44,900,000","45,000,000","42,600,000","41,600,000","40,000,000","39,900,000","38,800,000","38,300,000","37,900,000","37,900,000","37,100,000","36,500,000","36,000,000","35,900,000","34,300,000","32,800,000","31,900,000","31,300,000","30,400,000","30,000,000"
				Properties,"8,837,446,000","8,636,127,000","8,494,272,000","8,244,547,000","8,019,252,000","7,898,615,000","7,795,963,000","7,780,440,000","7,543,461,000","6,657,471,000","6,588,513,000","6,413,577,000","6,179,753,000","5,956,450,000","6,083,530,000","5,865,471,000","5,774,711,000","5,465,199,000","5,329,932,000","5,699,805,000","5,564,524,000","5,386,554,000","3,256,510,000","3,138,158,000","3,027,760,000","2,950,702,000","2,804,055,000","2,790,946,000","2,558,414,000","2,464,386,000","2,277,806,000","2,346,432,000","2,199,244,000","2,102,501,000","1,862,275,000","1,788,874,000","1,730,383,000","2,410,186,000","2,299,661,000","2,263,483,000","1,871,095,000","1,797,160,000","1,752,386,000","1,672,589,000","1,558,426,000","1,508,720,000","1,414,656,000","1,294,199,000","1,330,039,000","1,368,292,000","1,356,536,000","1,338,637,000","1,324,266,000","1,278,084,000","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
