name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000,000","93,000,000","91,000,000","90,000,000","87,000,000","84,000,000","95,000,000","68,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"85,000,000","-10,000,000","-61,000,000","-51,000,000","207,000,000","232,000,000","-72,000,000","-69,000,000","-291,000,000","-240,000,000",,,,,,,,,,,,,,,,,,,,,"-87,000,000","28,000,000","25,000,000","23,000,000","168,000,000","-9,000,000","42,000,000","121,000,000","-13,001,000","33,347,000","38,658,000","86,996,000","-119,841,000","145,175,000","94,168,000","112,511,000","49,450,000","78,080,000","85,969,000","-100,918,000","62,465,000","118,469,000","-46,166,000","-196,763,000","-175,521,000","-63,966,000","-57,270,000","34,403,000","-177,096,000","-34,344,000","-24,143,000","17,368,000","49,627,000","-39,309,000"
			DeferredIncomeTax,"85,000,000","-10,000,000","-61,000,000","-51,000,000","207,000,000","232,000,000","-72,000,000","-69,000,000","-291,000,000","-240,000,000",,,,,,,,,,,,,,,,,,,,,"-87,000,000","28,000,000","25,000,000","23,000,000","168,000,000","-9,000,000","42,000,000","121,000,000","-13,001,000","33,347,000","38,658,000","86,996,000","-119,841,000","145,175,000","94,168,000","112,511,000","49,450,000","78,080,000","85,969,000","-100,918,000","62,465,000","118,469,000","-46,166,000","-196,763,000","-175,521,000","-63,966,000","-57,270,000","34,403,000","-177,096,000","-34,344,000","-24,143,000","17,368,000","49,627,000","-39,309,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-51,968,000","-49,059,000","-52,981,000","-63,364,000",,,"-60,351,000","-57,075,000","-45,954,000","-49,473,000","-42,065,000","-128,786,000","-1,277,000",,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,"177,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000,000","14,000,000","14,000,000","18,000,000","14,000,000","14,000,000","14,000,000","17,000,000","10,892,000","11,864,000","10,712,000","13,532,000","10,087,000","11,050,000","10,765,000","11,875,000","7,527,000","8,631,000","9,630,000","11,293,000","9,372,000","9,649,000",,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,042,000","-1,369,000","0",,"-8,880,000",,,,,,,,,,,,
		OtherNonCashItems,"252,000,000","-56,000,000","247,000,000","-47,000,000","108,000,000","-51,000,000","113,000,000","19,000,000","58,000,000","10,000,000","-15,000,000","-25,000,000","-10,000,000","-1,000,000","15,000,000","-166,000,000","140,000,000","-96,000,000","403,000,000","-75,000,000","22,000,000","11,000,000","-6,000,000","80,000,000","35,000,000","4,000,000","-25,000,000","167,000,000","80,000,000","-35,000,000","114,000,000","-119,000,000","-95,000,000","-85,000,000","-114,000,000","64,000,000","-35,000,000","-25,000,000",,,,,,,,,,,,,,,,"935,362,000","-1,020,050,000","336,561,000","61,635,000","537,680,000","-750,237,000","226,817,000","176,898,000","221,775,000","-813,386,000","267,384,000"
		ChangeInWorkingCapital,"36,000,000","92,000,000","-172,000,000","127,000,000","-11,000,000","-30,000,000","200,000,000","-222,000,000","126,000,000","150,000,000","-83,000,000","-737,000,000","34,000,000","793,000,000","-761,000,000","156,000,000","149,000,000","-100,000,000","138,000,000","293,000,000","-154,000,000","-157,000,000","148,000,000","274,000,000","-531,000,000","156,000,000","75,000,000","36,000,000","-362,000,000","176,000,000","-31,000,000","53,000,000","-380,000,000","193,000,000","-123,000,000","-611,000,000","-316,000,000","529,000,000","119,035,000","192,355,000","-267,728,000","193,338,000","188,417,000","-346,452,000","159,763,000","325,936,000","241,457,000","-754,075,000","339,149,000","-59,155,000","140,805,000","-420,327,000","528,270,000","-357,483,000","641,599,000","781,800,000","269,514,000","113,346,000","104,103,000","382,972,000","-427,202,000","-19,055,000","-115,259,000","109,246,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","244,732,000","-169,238,000",,,,,,,,,,,,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","244,732,000","-169,238,000",,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"509,000,000","219,000,000","51,000,000","190,000,000","49,000,000","120,000,000","294,000,000","-46,000,000","167,000,000","-279,000,000","86,000,000","-727,000,000","28,000,000","822,000,000","-711,000,000","303,000,000","210,000,000","-351,000,000","581,000,000","355,000,000","24,000,000","-338,000,000","439,000,000","259,000,000","-653,000,000","189,000,000","167,000,000","106,000,000","-327,000,000","216,000,000","113,000,000","77,000,000","-351,000,000","234,000,000","17,000,000","-585,000,000","-318,000,000","617,000,000","101,374,000","205,147,000","-145,409,000","187,888,000","242,694,000","-320,729,000","57,968,000","369,669,000","212,177,000","-783,960,000","429,368,000","110,896,000","-90,173,000","-217,471,000",,,,,,,,,,,,
				ChangeInAccruedExpense,"509,000,000","219,000,000","51,000,000","190,000,000","49,000,000","120,000,000","294,000,000","-46,000,000","167,000,000","-279,000,000","86,000,000","-727,000,000","28,000,000","822,000,000","-711,000,000","303,000,000","210,000,000","-351,000,000","581,000,000","355,000,000","24,000,000","-338,000,000","439,000,000","259,000,000","-653,000,000","189,000,000","167,000,000","106,000,000","-327,000,000","216,000,000","113,000,000","77,000,000","-351,000,000","234,000,000","17,000,000","-585,000,000","-318,000,000","617,000,000","101,374,000","205,147,000","-145,409,000","187,888,000","242,694,000","-320,729,000","57,968,000","369,669,000","212,177,000","-783,960,000","429,368,000","110,896,000","-90,173,000","-217,471,000",,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-473,000,000","-127,000,000","-223,000,000","-63,000,000","-60,000,000","-150,000,000","-94,000,000","-176,000,000","-41,000,000","429,000,000","-169,000,000","-10,000,000","6,000,000","-29,000,000","-50,000,000","-147,000,000","-61,000,000","251,000,000","-443,000,000","-62,000,000","-178,000,000","181,000,000","-291,000,000","15,000,000","122,000,000","-33,000,000","-92,000,000","-70,000,000","-35,000,000","-40,000,000","-144,000,000","-24,000,000","-29,000,000","-41,000,000","-140,000,000","-26,000,000","2,000,000","-88,000,000","17,661,000","-12,792,000","-122,319,000","5,450,000","-54,277,000","-25,723,000","101,795,000","-43,733,000","29,280,000","29,885,000","-90,219,000","-170,051,000","527,795,000","-33,618,000",,,,,,,,,,,,
InvestingCashFlow,"-5,487,000,000","661,000,000","-3,391,000,000","-1,510,000,000","-1,247,000,000","6,188,000,000","3,696,000,000","-5,575,000,000","996,000,000","2,397,000,000","-3,055,000,000","-6,030,000,000","-4,421,000,000","-1,768,000,000","-5,814,000,000","-3,036,000,000","-2,645,000,000","916,000,000","-3,089,000,000","-4,103,000,000","-1,568,000,000","-17,000,000","-2,291,000,000","-2,007,000,000","-1,578,000,000","982,000,000","-3,080,000,000","-747,000,000","-2,294,000,000","3,253,000,000","-2,872,000,000","-1,627,000,000","-1,509,000,000","1,811,000,000","-3,261,000,000","-1,134,000,000","-1,393,000,000","2,625,000,000","-3,652,452,000","-318,346,000","-2,852,518,000","1,130,316,000","-4,139,953,000","-2,246,120,000","-1,635,963,000","-99,514,000","-4,144,037,000","-1,119,129,000","1,654,729,000","-1,114,515,000","-1,941,395,000","-342,868,000","-556,699,000","-3,319,818,000","-3,861,660,000","-1,893,889,000","200,591,000","-576,004,000","-1,896,047,000","-121,670,000","-423,341,000","845,913,000","-903,536,000","-1,392,521,000"
	CashFlowFromContinuingInvestingActivities,"-5,487,000,000","661,000,000","-3,391,000,000","-1,510,000,000","-1,247,000,000","6,188,000,000","3,696,000,000","-5,575,000,000","996,000,000","2,397,000,000","-3,055,000,000","-6,030,000,000","-4,421,000,000","-1,768,000,000","-5,814,000,000","-3,036,000,000","-2,645,000,000","916,000,000","-3,089,000,000","-4,103,000,000","-1,568,000,000","-17,000,000","-2,291,000,000","-2,007,000,000","-1,578,000,000","982,000,000","-3,080,000,000","-747,000,000","-2,294,000,000","3,253,000,000","-2,872,000,000","-1,627,000,000","-1,509,000,000","1,811,000,000","-3,261,000,000","-1,134,000,000","-1,393,000,000","2,625,000,000","-3,652,452,000","-318,346,000","-2,852,518,000","1,130,316,000","-4,139,953,000","-2,246,120,000","-1,635,963,000","-99,514,000","-4,144,037,000","-1,119,129,000","1,654,729,000","-1,114,515,000","-1,941,395,000","-342,868,000","-556,699,000","-3,319,818,000","-3,861,660,000","-1,893,889,000","200,591,000","-576,004,000","-1,896,047,000","-121,670,000","-423,341,000","845,913,000","-903,536,000","-1,392,521,000"
		NetPPEPurchaseAndSale,"-204,000,000","-51,000,000","-48,000,000","-49,000,000","-56,000,000","-41,000,000","-55,000,000","-53,000,000","-94,000,000","-59,000,000","-72,000,000","-61,000,000","-69,000,000","-82,000,000","-77,000,000","-59,000,000","-60,000,000","-58,000,000","-57,000,000","-58,000,000","-56,000,000","-47,000,000","-47,000,000","-46,000,000","-40,000,000","-46,000,000","-49,000,000","-30,000,000","-47,000,000","-41,000,000","-43,000,000","-29,000,000","-30,000,000","-43,000,000","-54,000,000","-60,000,000","-58,000,000","-59,000,000","-38,830,000","-48,690,000","-29,624,000","-25,856,000","-38,494,000","-20,198,000","-34,282,000","-15,573,000","-25,039,000","-12,075,000","-9,491,000","-7,826,000","-12,138,000","-11,987,000","-11,432,000","-16,987,000","-15,118,000","-32,980,000","-25,075,000","-20,359,000","-30,996,000","-28,354,000","-30,918,000","-27,997,000","-40,896,000","-36,437,000"
			PurchaseOfPPE,"-204,000,000","-51,000,000","-48,000,000","-49,000,000","-56,000,000","-41,000,000","-55,000,000","-53,000,000","-94,000,000","-59,000,000","-72,000,000","-61,000,000","-69,000,000","-82,000,000","-77,000,000","-59,000,000","-60,000,000","-58,000,000","-57,000,000","-58,000,000","-56,000,000","-47,000,000","-47,000,000","-46,000,000","-40,000,000","-46,000,000","-49,000,000","-31,000,000","-47,000,000","-41,000,000","-43,000,000","-29,000,000","-30,000,000","-43,000,000","-54,000,000","-60,000,000","-58,000,000","-59,000,000","-39,315,000","-48,690,000","-29,624,000","-26,371,000","-41,507,000","-20,185,000","-34,282,000","-15,586,000","-25,138,000","-12,077,000","-9,635,000","-7,826,000","-12,140,000","-11,721,000",,,,,,,,,,,"-40,896,000","-36,437,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,"0","0",,,"485,000","0","0","515,000",,,"0","13,000","99,000","2,000",,,"2,000","-266,000",,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-49,000,000","0","0","0","0","0","-35,109,000","-366,049,000",,,,,"0","0",,,"-198,000",,,,"0","0",,,"30,047,000","-82,774,000"
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,"0","0","-35,109,000","-366,049,000",,,,,,,,,,,,,,,,,"30,047,000","-82,774,000"
		NetInvestmentPurchaseAndSale,"3,036,000,000","815,000,000","976,000,000","719,000,000","526,000,000","2,587,000,000","6,022,000,000","-5,224,000,000","-2,256,000,000","188,000,000","1,013,000,000","-3,071,000,000","-2,254,000,000","-2,834,000,000","-1,575,000,000","-298,000,000","13,000,000","15,000,000","16,000,000","46,000,000","41,000,000","25,000,000","892,000,000","795,000,000","-574,000,000","146,000,000","-506,000,000","66,000,000","41,000,000","1,168,000,000","26,000,000","-102,000,000","-100,000,000","1,143,000,000","-45,000,000","-98,000,000","247,000,000","907,000,000","2,614,775,000","-1,615,343,000","-1,322,740,000","185,308,000","-297,542,000","-362,209,000","98,372,000","-199,999,000","-2,392,925,000","-150,903,000","-532,309,000","978,337,000","-1,333,368,000","3,266,000","-200,856,000","-72,991,000","-84,718,000","332,576,000","225,666,000","-555,645,000","-122,390,000","-7,731,000","-886,308,000","873,910,000","-8,430,418,000","1,613,738,000"
			PurchaseOfInvestment,"-207,000,000","-37,000,000","-62,000,000","-79,000,000","-29,000,000","-37,000,000","-131,000,000","-5,526,000,000","-2,590,000,000","-28,000,000","-31,000,000","-3,116,000,000","-2,296,000,000","-2,874,000,000","-1,616,000,000","-1,018,000,000","-34,000,000","-33,000,000","-34,000,000","-12,000,000","-28,000,000","-31,000,000","1,022,000,000","-21,000,000","-1,091,000,000","-17,000,000","-697,000,000","-13,000,000","-33,000,000","-22,000,000","-40,000,000","-167,000,000","-158,000,000","-138,000,000","-106,000,000","-192,000,000","-22,000,000","-121,000,000","2,388,325,000","-2,089,018,000","-1,922,433,000","-308,874,000","-868,310,000","-532,745,000","-567,995,000","-542,025,000","-4,046,675,000","-310,561,000","-1,035,309,000","-269,310,000","-2,474,792,000","-126,335,000","-279,925,000","-73,897,000","-87,192,000","4,790,887,000","-1,695,616,000","-3,127,400,000","-126,643,000","-9,585,000","687,715,000","-704,562,000","-16,684,000","-9,608,000"
			SaleOfInvestment,"3,243,000,000","852,000,000","1,038,000,000","798,000,000","555,000,000","2,624,000,000","6,153,000,000","302,000,000","334,000,000","216,000,000","1,044,000,000","45,000,000","42,000,000","40,000,000","41,000,000","720,000,000","47,000,000","48,000,000","50,000,000","58,000,000","69,000,000","56,000,000","-130,000,000","816,000,000","517,000,000","163,000,000","191,000,000","79,000,000","74,000,000","1,190,000,000","66,000,000","65,000,000","58,000,000","1,281,000,000","61,000,000","94,000,000","269,000,000","1,028,000,000","226,450,000","473,675,000","599,693,000","494,182,000","570,768,000","170,536,000","666,367,000","342,026,000","1,653,750,000","159,658,000","503,000,000","1,247,647,000","1,141,424,000","129,601,000","79,069,000","906,000","2,474,000","-4,458,311,000","1,921,282,000","2,571,755,000","4,253,000","1,854,000","-1,574,023,000","1,578,472,000","-8,413,734,000","1,623,346,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"1,198,000,000","-1,186,000,000","1,007,000,000","-1,005,000,000","852,000,000","-849,000,000","912,000,000","-911,000,000","-1,000,000","656,000,000","-645,000,000","-3,000,000","-3,000,000","202,000,000","858,000,000","-981,000,000","1,000,000","354,000,000","-58,000,000","-325,000,000","-2,483,452,000","1,453,513,000","-1,711,594,000","1,194,533,000","-3,504,719,000","77,152,000","-338,295,000","884,950,000","-672,062,000","1,078,872,000","2,196,529,000","-2,085,026,000","3,265,087,000","-334,147,000","-344,411,000","-3,229,840,000","-3,761,626,000",,,,"-10,177,149,000","-85,585,000",,,"16,376,777,000","-2,887,048,000"
FinancingCashFlow,"-11,789,000,000","-4,084,000,000","633,000,000","-3,731,000,000","-4,607,000,000","-611,000,000","-1,829,000,000","-799,000,000","1,373,000,000","170,000,000","2,443,000,000","-30,000,000","-1,017,000,000","-499,000,000","3,589,000,000","2,120,000,000","-120,000,000","1,557,000,000","1,522,000,000","2,850,000,000","-1,664,000,000","2,253,000,000","837,000,000","2,149,000,000","-598,000,000","423,000,000","1,358,000,000","-745,000,000","475,000,000","214,000,000","1,774,000,000","1,075,000,000","-985,000,000","-763,000,000","3,210,000,000","565,000,000","-1,525,000,000","1,366,000,000","458,889,000","787,455,000","1,157,335,000","1,324,321,000","2,234,671,000","1,874,612,000","-739,361,000","-1,106,877,000","160,855,000","-1,563,464,000","-5,356,026,000","-312,985,000","3,132,129,000","793,714,000","142,117,000","1,344,504,000","1,919,025,000","2,121,009,000","-829,538,000","-175,053,000","1,387,577,000","-22,671,000","5,820,970,000","273,117,000","569,700,000","1,009,016,000"
	CashFlowFromContinuingFinancingActivities,"-11,789,000,000","-4,084,000,000","633,000,000","-3,731,000,000","-4,607,000,000","-611,000,000","-1,829,000,000","-799,000,000","1,373,000,000","170,000,000","2,443,000,000","-30,000,000","-1,017,000,000","-499,000,000","3,589,000,000","2,120,000,000","-120,000,000","1,557,000,000","1,522,000,000","2,850,000,000","-1,664,000,000","2,253,000,000","837,000,000","2,149,000,000","-598,000,000","423,000,000","1,358,000,000","-745,000,000","475,000,000","214,000,000","1,774,000,000","1,075,000,000","-985,000,000","-763,000,000","3,210,000,000","565,000,000","-1,525,000,000","1,366,000,000","458,889,000","787,455,000","1,157,335,000","1,324,321,000","2,234,671,000","1,874,612,000","-739,361,000","-1,106,877,000","160,855,000","-1,563,464,000","-5,356,026,000","-312,985,000","3,132,129,000","793,714,000","142,117,000","1,344,504,000","1,919,025,000","2,121,009,000","-829,538,000","-175,053,000","1,387,577,000","-22,671,000","5,820,970,000","273,117,000","569,700,000","1,009,016,000"
		NetIssuancePaymentsOfDebt,"-3,790,000,000","-3,064,000,000","1,740,000,000","-834,000,000","-1,632,000,000","-170,000,000","-558,000,000","-1,310,000,000","-2,910,000,000","-14,000,000","1,282,000,000","-748,000,000","-1,222,000,000","-1,026,000,000","129,000,000","729,000,000","-5,000,000","-57,000,000","-399,000,000","272,000,000","-420,000,000","1,370,000,000","-1,310,000,000","2,143,000,000","-109,000,000","49,000,000","924,000,000","-466,000,000","1,140,000,000","419,000,000","1,585,000,000","868,000,000","-144,000,000","-319,000,000","1,810,000,000","477,000,000","-1,276,000,000","1,514,000,000","679,965,000","445,719,000","256,224,000","937,092,000","502,896,000","-249,618,000","-1,076,203,000","-1,534,213,000","4,764,000","397,524,000","-5,080,388,000","-2,464,913,000","633,281,000","-131,579,000","-1,880,263,000","1,572,544,000","381,401,000","-35,367,000","-636,304,000","-366,650,000","-312,394,000","218,821,000","358,390,000","-3,543,737,000","2,115,337,000","2,694,102,000"
			NetLongTermDebtIssuance,"-3,790,000,000","-1,314,000,000","-10,000,000","-834,000,000","-1,632,000,000","-170,000,000","-558,000,000","-1,310,000,000","-2,910,000,000","-14,000,000","1,282,000,000","-748,000,000","-1,222,000,000","-1,026,000,000","129,000,000","729,000,000","-5,000,000","-57,000,000","-399,000,000","272,000,000","-420,000,000","1,370,000,000","-1,310,000,000","2,143,000,000","-109,000,000","49,000,000","924,000,000","-322,000,000","1,162,000,000","366,000,000","1,611,000,000","849,000,000","-140,000,000","-303,000,000","1,795,000,000","614,000,000","-1,204,000,000","1,551,000,000","646,104,000","195,580,000","256,224,000","987,092,000","552,896,000","-249,618,000","-1,076,203,000","-1,634,213,000","4,764,000","397,524,000","-5,080,388,000","-2,464,913,000","633,281,000","368,421,000","-5,263,000","-302,456,000","-118,597,000","-35,367,000","-85,965,000","-157,677,000","-229,288,000","1,409,547,000",,,"7,224,000","2,440,563,000"
				LongTermDebtIssuance,"2,969,000,000","1,242,000,000","-4,000,000","1,731,000,000","0","0","0","-1,000,000","-1,000,000","496,000,000","1,491,000,000","1,539,000,000","-8,000,000","1,837,000,000","1,688,000,000","2,283,000,000","540,000,000","2,488,000,000","846,000,000","1,338,000,000","1,707,000,000","2,295,000,000","66,000,000","2,220,000,000","877,000,000","1,029,000,000","1,255,000,000","1,010,000,000","2,050,000,000","1,449,000,000","1,699,000,000","1,947,000,000","1,000,000,000","2,049,000,000","1,896,000,000","1,048,000,000","1,000,000,000","2,450,000,000","750,383,000","3,099,844,000","1,000,000,000","999,773,000","1,200,000,000","1,000,000,000","1,000,000,000","500,000,000","800,000,000","1,000,000,000","253,427,000","750,000,000","698,194,000",,,,,,,,"0",,,,"52,845,000","-34,926,000"
