name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992
			CurrentDebt,"9,919,000","9,722,000","10,085,000","9,154,000","8,575,000","14,594,000","21,366,000","17,692,000","13,834,000","8,660,000","21,916,000","43,416,000","54,815,000","38,869,000","17,596,000","14,494,000","10,094,000","23,513,000","28,281,000","21,738,000","14,564,000","9,428,000","5,275,000","13,995,000","11,619,000","1,957,000","7,358,000","6,908,000","4,497,000","1,484,000","1,439,000","1,404,000","1,346,000","6,914,000","6,931,000","4,403,000","4,410,000","5,221,000","5,161,000","5,126,000","5,092,000","5,085,000","5,056,000","3,638,000","4,017,000","1,998,000","976,000","980,000","984,000","990,000","997,000","847,000","826,000","821,000","795,000","776,000","781,000","849,000","924,000","1,005,000","976,000","833,000","653,000","398,000","413,000","460,000","503,000","565,000","572,000","562,000","539,000","518,000","333,000","327,000","323,000","317,000","300,000","285,000","285,000","285,000","275,000","175,000","175,000","175,000","1,550,000","1,575,000","1,625,000","1,662,000","150,000","200,000","300,000","500,000","600,000","1,500,000","800,000","800,000","900,000","1,000,000","1,700,000","1,700,000","1,700,000","1,700,000","2,400,000","3,600,000","3,700,000","3,400,000","700,000","500,000","500,000","500,000","500,000","700,000","500,000","600,000","600,000","700,000","500,000","500,000","600,000","600,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175,000","1,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"9,919,000","9,722,000","10,085,000","9,154,000","8,575,000","14,594,000","21,366,000","17,692,000","13,834,000","8,660,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"946,000","1,013,000","1,032,000","950,000","875,000","955,000","939,000","888,000","770,000","1,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"25,902,000","16,237,000","6,287,000","8,454,000","17,464,000","18,728,000","10,399,000","10,100,000","12,629,000","15,341,000","11,471,000","15,650,000","16,331,000","17,213,000","11,347,000","9,703,000","9,424,000","10,429,000","7,964,000","8,971,000","8,388,000","8,101,000","6,811,000","17,999,000","23,506,000","28,530,000","31,787,000","39,462,000","45,668,000","42,859,000","37,626,000","44,803,000","51,878,000","47,630,000","51,857,000","55,846,000","60,207,000","66,589,000","45,939,000","50,380,000","54,442,000","58,180,000","64,114,000","37,607,000","31,218,000","37,902,000","25,499,000","22,576,000","25,331,000","28,311,000","17,013,000","24,722,000","23,041,000","27,716,000","29,585,000","33,959,000","26,140,000","27,739,000","20,486,000","20,995,000","11,799,000","6,514,000","8,262,000","11,285,000","12,499,000","10,328,000","9,366,000","8,227,000","8,468,000","5,700,000","6,713,000","6,486,000","8,574,000","7,321,000","4,398,000","113,000","188,000","262,000","38,000","113,000","187,000",,"37,000","113,000","188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"25,902,000","16,237,000","6,287,000","8,454,000","17,464,000","18,728,000","10,399,000","10,100,000","12,629,000","15,341,000","11,471,000","15,650,000","16,331,000","17,213,000","11,347,000","9,703,000","9,424,000","10,429,000","7,964,000","8,971,000","8,388,000","8,101,000","6,811,000","17,999,000","23,506,000","28,530,000","31,787,000","39,462,000","45,668,000","42,859,000","37,626,000","44,803,000","51,878,000","47,630,000","51,857,000","55,846,000","60,207,000","66,589,000","45,939,000","50,380,000","54,442,000","58,180,000","64,114,000","37,607,000","31,218,000","37,902,000","25,499,000","22,576,000","25,331,000","28,311,000","17,013,000","24,722,000","23,041,000","27,716,000","29,585,000","33,959,000","26,140,000","27,739,000","20,486,000","20,995,000","11,799,000","6,514,000","8,262,000","11,285,000","12,499,000","10,328,000","9,366,000","8,227,000","8,468,000","5,700,000","6,713,000","6,486,000","8,574,000","7,321,000","4,398,000","113,000","188,000","262,000","38,000","113,000","187,000",,"37,000","113,000","188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,"938,000","932,000","899,000","945,000","950,000","950,000","930,000","951,000","952,000","825,000","837,000","865,000","836,000","862,000","787,000","822,000","802,000","824,000","856,000","769,000","823,000","828,000","894,000","849,000","961,000","989,000","977,000","962,000","1,028,000","1,046,000","1,060,000","1,073,000","1,075,000","1,071,000","1,097,000","1,071,000","3,854,000","6,954,000","8,992,000",,,,,,,,,,,"600,000","600,000",,,,,,,"112,000","187,000","262,000","38,000","113,000","187,000","263,000","37,000","113,000","4,424,000","262,000","37,000","4,536,000","2,791,000","1,169,000","3,466,000","3,118,000","2,302,000","4,081,000","1,398,000","672,000","811,000","4,923,000","4,337,000","3,920,000","3,138,000","2,700,000","2,400,000","4,000,000","5,000,000","5,700,000","4,200,000","4,600,000","4,200,000","1,500,000","1,200,000","1,300,000","1,100,000","1,400,000","1,200,000","1,700,000","1,500,000","2,300,000","1,700,000","1,700,000","2,900,000","2,000,000","1,100,000","800,000","1,100,000","1,000,000","1,000,000","900,000","1,200,000","1,400,000","1,100,000","1,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"105,510,000","107,388,000","117,153,000","110,562,000","110,468,000","111,957,000","210,234,000","225,946,000","232,864,000","217,788,000","135,120,000","117,819,000","96,987,000","104,934,000","103,377,000","109,505,000","115,470,000","93,673,000","96,895,000","104,148,000","110,227,000","116,438,000","115,621,000","76,467,000","79,450,000","63,716,000","47,732,000","48,268,000","47,550,000","47,320,000","47,269,000","48,346,000","47,245,000","70,031,000","84,708,000","83,789,000","45,257,000","42,965,000","92,460,000","83,028,000","83,423,000","83,241,000","83,840,000","84,775,000","86,045,000","89,093,000","71,955,000","88,671,000","88,868,000","89,237,000","74,484,000","65,940,000","66,233,000","66,604,000","66,697,000","66,150,000","64,550,000","64,477,000","64,964,000","65,405,000","65,810,000","68,072,000","67,351,000","60,501,000","62,494,000","779,000","904,000","971,000","1,095,000","1,217,000","1,476,000","1,605,000","1,692,000","11,568,000","1,484,000","1,562,000","1,539,000","1,626,000","1,696,000","1,766,000","1,843,000","2,004,000","1,252,000","1,252,000",,,"0","0","1,550,000","1,600,000","1,600,000","2,100,000","1,900,000","2,000,000","2,100,000","2,400,000","2,500,000","2,700,000","2,800,000","3,200,000","3,400,000","3,700,000","4,600,000","4,200,000","4,300,000","4,400,000","6,800,000","6,700,000","6,800,000","6,200,000","6,200,000","6,100,000","6,400,000","6,400,000","6,600,000","6,700,000","6,900,000","7,000,000","7,000,000","7,200,000"
		LongTermDebtAndCapitalLeaseObligation,"87,233,000","89,111,000","86,726,000","81,593,000","83,770,000","86,378,000","160,468,000","177,355,000","186,537,000","171,270,000","90,140,000","79,696,000","59,575,000","66,883,000","71,619,000","77,279,000","82,804,000","60,297,000","63,759,000","70,338,000","77,394,000","82,772,000","81,998,000","42,603,000","44,807,000","29,640,000","12,998,000","13,150,000","13,177,000","13,273,000","13,367,000","13,449,000","14,501,000","37,173,000","52,675,000","50,036,000","10,985,000","7,380,000","3,975,000","4,028,000","4,033,000","4,075,000","4,105,000",,"4,124,000","4,112,000","4,056,000","4,132,000","4,245,000","4,314,000","4,410,000","4,526,000","4,479,000","4,434,000","4,075,000","3,116,000","1,105,000","579,000","613,000","611,000","562,000","560,000","678,000","551,000","674,000","779,000","904,000","971,000","1,095,000","1,217,000","1,476,000","1,605,000","1,692,000","2,184,000","1,484,000","1,562,000","1,539,000","1,626,000","1,696,000","1,766,000","1,843,000","2,004,000","1,252,000","1,252,000",,,,,"1,550,000","1,600,000","1,600,000","1,700,000","1,700,000","1,800,000","1,900,000","2,100,000","2,300,000","2,500,000","2,700,000","2,900,000","3,200,000","3,500,000","4,400,000","4,000,000","4,000,000","4,000,000","6,500,000","6,300,000","6,400,000","5,800,000","5,900,000","6,000,000","6,100,000","6,100,000","6,200,000","6,300,000","6,500,000","6,600,000","6,700,000","6,800,000"
			LongTermDebt,"79,524,000","81,290,000","78,633,000","73,582,000","75,580,000","78,051,000","150,651,000","167,367,000","176,821,000","161,804,000","90,140,000","79,696,000","59,575,000","66,883,000","71,619,000","77,279,000","82,804,000","60,297,000","63,759,000","70,338,000","77,394,000","82,772,000","81,998,000","42,603,000","44,807,000","29,640,000","12,998,000","13,150,000","13,177,000","13,273,000","13,367,000","13,449,000","14,501,000","37,173,000","52,675,000","50,036,000","10,985,000","7,380,000","3,975,000","4,028,000","4,033,000","4,075,000","4,105,000",,"4,124,000","4,112,000","4,056,000","4,132,000","4,245,000","4,314,000","4,410,000","4,526,000","4,479,000","4,434,000","4,075,000","3,116,000","1,105,000","579,000","613,000","611,000","562,000","560,000","678,000","551,000","674,000","779,000","904,000","971,000","1,095,000","1,217,000","1,476,000","1,605,000","1,692,000","2,184,000","1,484,000","1,562,000","1,539,000","1,626,000","1,696,000","1,766,000","1,843,000","2,004,000","1,252,000","1,252,000",,,,,"1,550,000","1,600,000","1,600,000","1,700,000","1,700,000","1,800,000","1,900,000","2,100,000","2,300,000","2,500,000","2,700,000","2,900,000","3,200,000","3,500,000","4,400,000","4,000,000","4,000,000","4,000,000","6,500,000","6,300,000","6,400,000","5,800,000","5,900,000","6,000,000","6,100,000","6,100,000","6,200,000","6,300,000","6,500,000","6,600,000","6,700,000","6,800,000"
			LongTermCapitalLeaseObligation,"7,709,000","7,821,000","8,093,000","8,011,000","8,190,000","8,327,000","9,817,000","9,988,000","9,716,000","9,466,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"18,277,000","18,277,000","30,427,000","28,969,000","26,698,000","25,579,000","31,501,000","31,026,000","29,907,000","29,797,000","28,705,000","22,190,000","22,470,000","22,769,000","16,793,000","17,317,000","17,841,000","18,364,000","18,915,000","19,430,000","19,944,000","20,459,000","20,974,000","21,101,000","21,616,000","22,582,000","22,646,000","23,160,000","21,676,000","22,190,000","20,705,000","21,524,000","19,733,000","20,248,000","18,763,000","20,443,000","20,980,000","22,317,000","15,533,000","6,250,000","6,500,000","6,750,000","7,000,000","7,250,000","7,500,000","7,750,000","8,042,000","8,436,000","8,943,000","9,533,000","10,124,000","1,464,000","1,804,000","2,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","200,000","200,000","200,000","200,000","200,000","100,000","200,000","300,000","300,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",,,"100,000","100,000","100,000","100,000","100,000","100,000",
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","200,000","200,000","200,000","200,000","200,000","100,000","200,000","300,000","300,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",,,"100,000","100,000","100,000","100,000","100,000","100,000",
			NonCurrentDeferredRevenue,"18,277,000","18,277,000","30,427,000","28,969,000","26,698,000","25,579,000","31,501,000","31,026,000","29,907,000","29,797,000","28,705,000","22,190,000","22,470,000","22,769,000","16,793,000","17,317,000","17,841,000","18,364,000","18,915,000","19,430,000","19,944,000","20,459,000","20,974,000","21,101,000","21,616,000","22,582,000","22,646,000","23,160,000","21,676,000","22,190,000","20,705,000","21,524,000","19,733,000","20,248,000","18,763,000","20,443,000","20,980,000","22,317,000","15,533,000","6,250,000","6,500,000","6,750,000","7,000,000","7,250,000","7,500,000","7,750,000","8,042,000","8,436,000","8,943,000","9,533,000","10,124,000","1,464,000","1,804,000","2,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,"0","0","0","0","18,265,000","17,565,000","16,420,000","16,721,000","16,275,000","15,933,000","14,942,000","15,282,000","14,965,000","14,909,000","14,825,000","15,012,000","14,221,000","14,380,000","12,889,000","13,207,000","12,649,000","12,763,000","13,027,000","11,494,000","12,088,000","11,958,000","12,697,000","11,857,000","13,197,000","13,373,000","13,011,000","12,610,000","13,270,000","13,310,000","13,292,000","13,268,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","77,231,000","59,857,000","76,103,000","75,680,000","75,390,000",,"59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","59,950,000","61,820,000",,,,,,,,,"9,384,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,095,000","12,893,000","13,033,000","12,559,000","12,878,000","17,668,000","14,564,000",,,,,,"59,950,000","14,443,000",,,"2,672,000","3,084,000","3,495,000","3,948,000","4,401,000","4,844,000","5,298,000","7,562,000","6,723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,"100,000",,"100,000","-100,000",,"-100,000","-100,000","-100,000",,"100,000","200,000","100,000","200,000","200,000","200,000","100,000","100,000","300,000","200,000","300,000","300,000","300,000","300,000","200,000","400,000"
TotalEquityGrossMinorityInterest,"760,404,000","672,043,000","705,325,000","726,088,000","368,906,000","387,363,000","254,405,000","156,182,000","109,173,000","124,441,000","135,594,000","144,767,000","133,400,000","153,032,000","176,923,000","165,082,000","174,250,000","187,052,000","188,813,000","159,670,000","160,359,000","165,539,000","174,253,000","184,621,000","154,023,000","156,059,000","154,611,000","157,934,000","160,053,000","161,869,000","158,306,000","156,838,000","100,828,000","86,191,000","46,665,000","51,283,000","57,283,000","65,532,000","14,128,000","25,779,000","34,971,000","-18,828,000","-14,375,000","-17,391,000","-10,117,000","15,388,000","24,536,000","20,231,000","1,156,000","16,674,000","46,318,000","34,492,000","25,517,000","42,495,000","60,365,000","82,634,000","106,590,000","129,208,000","145,906,000","159,646,000","174,130,000","93,885,000","111,460,000","135,235,000","151,927,000","228,429,000","241,470,000","258,467,000","276,245,000","292,835,000","212,964,000","233,720,000","252,413,000","259,665,000","205,085,000","219,971,000","234,889,000","255,858,000","271,702,000","292,148,000","305,050,000","313,900,000","319,716,000","324,575,000","75,210,000","80,263,000","83,440,000","69,792,000","71,012,000","15,100,000","15,000,000","13,900,000","14,400,000","18,800,000","19,100,000","19,000,000","15,800,000","15,000,000","14,800,000","14,500,000","14,300,000","14,200,000","14,100,000","13,000,000","12,700,000","12,500,000","12,200,000","12,100,000","12,000,000","11,800,000","11,700,000","11,700,000","11,500,000","11,500,000","11,400,000","11,300,000","11,200,000","11,100,000","11,100,000","10,900,000"
	StockholdersEquity,"750,951,000","662,090,000","702,295,000","726,088,000","368,906,000","387,363,000","254,405,000","156,182,000","109,173,000","124,441,000","135,594,000","144,767,000","133,400,000","153,032,000","176,923,000","165,082,000","174,250,000","187,052,000","188,813,000","159,670,000","160,359,000","165,539,000","174,253,000","185,341,000","154,686,000","156,681,000","155,166,000","158,444,000","160,474,000","163,495,000","159,844,000","158,186,000","102,015,000","87,182,000","47,445,000","51,766,000","57,564,000","66,111,000","14,509,000","25,979,000","36,037,000","-17,833,000","-13,451,000","-16,531,000","-9,333,000","16,120,000","8,350,000","20,501,000","1,338,000","16,760,000","31,342,000","20,049,000","11,444,000","28,695,000","47,058,000","69,799,000","94,031,000","116,886,000","134,022,000","148,182,000","162,934,000","82,829,000","100,795,000","135,235,000","151,927,000","228,429,000","241,470,000","258,467,000","276,245,000","292,835,000","212,964,000","233,720,000","252,413,000","259,665,000","205,085,000","219,971,000","234,889,000","255,858,000","271,702,000","292,148,000","305,050,000","313,900,000","319,716,000","324,575,000","75,210,000","80,263,000","83,251,000","69,602,000","70,815,000","14,900,000","14,800,000","13,900,000","14,200,000","15,600,000","15,900,000","15,800,000","15,800,000","15,000,000","14,800,000","14,500,000","14,300,000","14,200,000","14,100,000","13,000,000","12,700,000","12,500,000","12,200,000","12,100,000","12,000,000","11,800,000","11,700,000","11,700,000","11,500,000","11,500,000","11,400,000","11,300,000","11,200,000","11,100,000","11,100,000","10,900,000"
		CapitalStock,"59,896,000","59,894,000","59,894,000","59,894,000","59,889,000","59,889,000","59,886,000","59,881,000","59,878,000","59,878,000","59,876,000","59,896,000","83,566,000","94,189,000","94,739,000","69,583,000","71,967,000","79,996,000","87,564,000","59,863,000","59,862,000","59,861,000","59,861,000","59,860,000","59,860,000","59,860,000","59,860,000","59,887,000","59,887,000","59,886,000","59,886,000","59,885,000","59,883,000","59,881,000","59,877,000","59,876,000","59,876,000","59,876,000","18,000","18,000","18,000","13,000","13,000","12,000","12,000","12,000","11,000","11,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","5,000","5,000","12,552,000","12,202,000","6,000","6,000","6,000","6,000","6,000","5,000","9,692,000","9,445,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","2,000","2,000","2,000","1,000","0","0","0",,"600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000"
			PreferredStock,"59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,884,000","83,565,000","94,178,000","94,729,000","69,574,000","71,959,000","79,988,000","87,557,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000",,,,,,,,,,,,,,,,,,,,,,,,,,"12,547,000","12,197,000","1,000","1,000","1,000","1,000","1,000",,"9,687,000","9,440,000",,,,,,,,,,,,,,,,,,,,,"600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000"
			CommonStock,"39,000","37,000","37,000","37,000","32,000","32,000","29,000","24,000","21,000","21,000","19,000","12,000","1,000","11,000","10,000","9,000","8,000","8,000","7,000","6,000","5,000","4,000","4,000","3,000","3,000","3,000","3,000","30,000","30,000","29,000","29,000","28,000","26,000","24,000","20,000","19,000","19,000","19,000","18,000","18,000","18,000","13,000","13,000","12,000","12,000","12,000","11,000","11,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","2,000","2,000","2,000","1,000","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,"2,028,206,000","1,908,981,000","1,908,471,000","1,908,011,000","1,538,831,000","1,538,311,000","1,359,454,000","1,242,518,000","1,180,042,000","1,180,499,000","1,151,454,000","1,125,212,000","1,084,969,000","1,074,308,000","1,073,454,000","1,072,726,000","1,063,501,000","1,055,154,000","1,045,197,000","1,033,744,000","1,017,632,000","1,009,607,000","1,004,566,000","1,002,784,000","960,891,000","947,933,000","934,488,000","928,933,000","924,360,000","917,436,000","909,431,000","902,747,000","839,557,000","809,013,000","758,656,000","753,300,000","753,477,000","754,605,000","751,256,000","751,519,000","751,577,000","689,420,000","687,857,000","677,713,000","677,157,000","682,656,000","663,951,000","663,979,000","631,793,000","631,338,000","631,296,000","605,246,000","581,726,000","579,893,000","578,337,000","577,594,000","575,846,000","573,725,000","571,944,000","570,110,000","569,422,000","471,315,000","470,045,000","464,864,000","463,195,000","521,989,000","520,286,000","520,430,000","521,383,000","522,825,000","424,621,000","425,165,000","425,177,000","423,000,000","340,559,000","340,065,000","339,963,000","339,944,000","339,762,000","339,462,000","339,174,000","339,147,000","338,936,000","338,987,000","86,858,000","86,817,000","87,035,000","71,937,000","71,844,000","14,200,000","14,100,000","13,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"-1,336,092,000","-1,305,875,000","-1,265,251,000","-1,241,070,000","-1,229,073,000","-1,210,156,000","-1,164,196,000","-1,145,340,000","-1,130,009,000","-1,115,240,000","-1,075,089,000","-1,039,910,000","-1,034,599,000","-1,015,069,000","-990,867,000","-976,771,000","-960,890,000","-947,716,000","-943,533,000","-933,554,000","-916,553,000","-903,315,000","-889,630,000","-876,768,000","-865,758,000","-850,385,000","-838,673,000","-829,813,000","-823,274,000","-813,380,000","-809,314,000","-804,614,000","-797,636,000","-781,793,000","-771,189,000","-761,489,000","-755,876,000","-748,512,000","-736,831,000","-725,493,000","-715,571,000","-707,279,000","-701,336,000","-694,271,000","-686,517,000","-666,561,000","-655,623,000","-643,500,000","-630,474,000","-614,592,000","-599,960,000","-585,200,000","-570,285,000","-551,205,000","-531,286,000","-507,802,000","-481,822,000","-456,846,000","-437,929,000","-421,935,000","-406,495,000","-388,491,000","-369,255,000","-342,181,000","-323,470,000","-305,413,000","-290,339,000","-272,410,000","-255,408,000","-240,177,000","-221,921,000","-201,137,000","-182,209,000","-163,340,000","-135,478,000","-120,098,000","-105,078,000","-84,090,000","-68,064,000","-47,318,000","-34,128,000","-25,251,000","-19,224,000","-14,416,000","-11,651,000","-6,556,000","-3,786,000","-2,337,000","-1,030,000","700,000","700,000","800,000","1,200,000","2,000,000","2,300,000","2,700,000","3,100,000","2,800,000","2,700,000","2,600,000","2,400,000","2,400,000","2,300,000","2,100,000","2,000,000","1,800,000","1,800,000","1,700,000","1,600,000","1,400,000","1,300,000","1,300,000","1,200,000","1,100,000","1,100,000","1,000,000","900,000","800,000","800,000","600,000"
		TreasuryStock,"718,000","650,000","586,000","544,000","503,000","462,000","432,000","403,000","437,000","437,000","466,000","466,000","466,000","363,000","363,000","447,000","447,000","280,000","280,000","280,000","280,000","179,000","179,000","179,000","179,000","78,000","78,000","56,000","56,000","56,000","95,000","95,000","95,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","90,000","90,000","90,000","90,000","126,000","126,000","126,000","126,000","158,000","158,000","44,000","158,000","88,000","44,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,059,000","-910,000","-819,000","-747,000","-741,000","-681,000","-739,000","-877,000","-738,000","-696,000","-647,000","-431,000","-536,000","-396,000","-403,000","-456,000","-328,000","-382,000","-415,000","-383,000","-582,000","-614,000","-544,000","-535,000","-307,000","-727,000","-509,000","-563,000","-499,000","-447,000","-159,000","168,000","211,000","81,000","101,000","79,000","87,000","142,000","66,000","-65,000","13,000","13,000","15,000","15,000","15,000","13,000","11,000","11,000","11,000","6,000","-2,000","-5,000","-4,000",,"90,000","90,000","90,000","126,000","126,000","126,000","126,000","158,000","158,000","44,000","158,000","11,935,000","11,561,000","10,441,000","10,264,000","10,181,000","10,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,000","-4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"718,000","650,000","586,000","544,000","503,000","462,000","432,000","403,000","437,000","437,000","466,000","466,000","466,000","363,000","363,000","447,000","447,000","280,000","280,000","280,000","280,000","179,000","179,000","179,000","179,000","78,000","78,000","56,000","56,000","56,000","95,000","95,000","95,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","53,000","90,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000,000","13,000,000","13,000,000","12,500,000","12,100,000","11,600,000","11,500,000","11,300,000","11,300,000","11,200,000","11,200,000","10,300,000","10,100,000","9,500,000","9,200,000","9,200,000","9,200,000","9,200,000","9,200,000","9,200,000","9,100,000","9,200,000","9,100,000","9,100,000","9,100,000","9,100,000","9,100,000","9,100,000"
	MinorityInterest,"9,453,000","9,953,000","3,030,000",,,,,,,,,,,,,,,,,,,,"0","-720,000","-663,000","-622,000","-555,000","-510,000","-421,000","-1,626,000","-1,538,000","-1,348,000","-1,187,000","-991,000","-780,000","-483,000","-281,000","-579,000","-381,000","-200,000","-1,066,000","-995,000","-924,000","-860,000","-784,000","-732,000","16,186,000","-270,000","-182,000","-86,000","14,976,000","14,443,000","14,073,000","13,800,000","13,307,000","12,835,000","12,559,000","12,322,000","11,884,000","11,464,000","11,196,000","11,056,000","10,665,000",,,,,,,,,,,,,,,,,,,,,,,,"189,000","190,000","197,000","200,000","200,000",,"200,000","3,200,000","3,200,000","3,200,000",,,,,,,,,,,,,,,,,,,,,,,,
