name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020,12/31/2019,09/30/2019
TotalRevenue,"112,036,000","30,599,000","29,000,000","27,464,000","24,973,000","22,172,000","17,861,000","16,181,000","14,767,000","14,002,000"
	OperatingRevenue,"112,036,000","30,599,000","29,000,000","27,464,000","24,973,000","22,172,000","17,861,000","16,181,000","14,767,000","14,002,000"
CostOfRevenue,"3,039,000","841,000","1,136,000","549,000","513,000","295,000","200,000","104,000","238,000","14,000"
GrossProfit,"108,997,000","29,758,000","27,864,000","26,915,000","24,460,000","21,877,000","17,661,000","16,077,000","14,529,000","13,988,000"
OperatingExpense,"165,854,000","46,030,000","41,855,000","39,686,000","38,283,000","33,572,000","29,986,000","35,469,000","18,208,000","12,828,000"
	SellingGeneralAndAdministration,"96,743,000","27,279,000","23,898,000","22,858,000","22,708,000","19,492,000","18,303,000","23,755,000","13,349,000","7,764,000"
		GeneralAndAdministrativeExpense,"96,743,000","27,279,000","23,898,000","22,858,000","22,708,000","19,492,000","18,303,000","23,755,000","13,349,000","7,764,000"
			SalariesAndWages,"16,291,000","4,592,000","3,979,000","3,878,000","3,842,000","4,103,000","4,072,000","3,738,000","128,000","0"
			OtherGandA,"80,452,000","22,687,000","19,919,000","18,980,000","18,866,000","15,389,000","14,231,000","20,017,000","13,221,000","7,764,000"
	DepreciationAmortizationDepletionIncomeStatement,"69,111,000","18,751,000","17,957,000","16,828,000","15,575,000","14,080,000","11,683,000","11,714,000","4,859,000","5,064,000"
		DepreciationAndAmortizationInIncomeStatement,"69,111,000","18,751,000","17,957,000","16,828,000","15,575,000","14,080,000","11,683,000","11,714,000","4,859,000","5,064,000"
OperatingIncome,"-56,857,000","-16,272,000","-13,991,000","-12,771,000","-13,823,000","-11,695,000","-12,325,000","-19,392,000","-3,679,000","1,160,000"
NetNonOperatingInterestIncomeExpense,"-54,476,000","-16,098,000","-13,781,000","-12,330,000","-12,267,000","-8,987,000","-7,499,000","-5,788,000","-8,218,000","-8,248,000"
	InterestExpenseNonOperating,"54,476,000","16,098,000","13,781,000","12,330,000","12,267,000","8,987,000","7,499,000","5,788,000","8,218,000","8,248,000"
OtherIncomeExpense,"42,450,000","24,559,000","6,894,000","16,100,000","-5,103,000","11,775,000","-18,613,000","-2,129,000","-18,256,000","9,515,000"
	GainOnSaleOfSecurity,"43,281,000","24,232,000","6,171,000","16,540,000","-3,662,000","14,607,000","-18,138,000","-3,539,000","-19,626,000","11,668,000"
	SpecialIncomeCharges,"-3,076,000","-765,000","-218,000","-386,000","-1,707,000","-687,000","-1,462,000","1,188,000","-1,243,000","-122,000"
		ImpairmentOfCapitalAssets,"3,076,000","765,000","218,000","386,000","1,707,000","687,000","1,462,000","76,000","1,243,000","122,000"
		OtherSpecialCharges,,,,,,,,"-1,264,000",,
	OtherNonOperatingIncomeExpenses,"2,245,000","1,092,000","941,000","-54,000","266,000","-2,145,000","987,000","222,000","2,613,000","-2,031,000"
PretaxIncome,"-68,883,000","-7,811,000","-20,878,000","-9,001,000","-31,193,000","-8,907,000","-38,437,000","-27,309,000","-30,153,000","2,427,000"
TaxProvision,"-2,771,000","-3,166,000","-5,657,000","-92,000","6,144,000","-722,000","3,455,000","442,000","235,000","1,284,000"
NetIncomeCommonStockholders,"-61,753,000","-4,437,000","-14,337,000","-8,457,000","-34,522,000","-38,970,000","-38,519,000","-25,548,000","-30,388,000","1,143,000"
	NetIncome,"-61,753,000","-4,437,000","-14,337,000","-8,457,000","-34,522,000","-7,579,000","-38,519,000","-25,548,000","-30,388,000","1,143,000"
		NetIncomeIncludingNoncontrollingInterests,"-66,112,000","-4,645,000","-15,221,000","-8,909,000","-37,337,000","-8,185,000","-41,892,000","-27,751,000","-30,388,000","1,143,000"
			NetIncomeContinuousOperations,"-66,112,000","-4,645,000","-15,221,000","-8,909,000","-37,337,000","-8,185,000","-41,892,000","-27,751,000","-30,388,000","1,143,000"
		MinorityInterests,"4,359,000","208,000","884,000","452,000","2,815,000","606,000","3,373,000","2,203,000",,
	PreferredStockDividends,,,"0",,,"31,391,000",,,,
