name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,856,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"41,757,000","39,015,000","37,491,000","36,841,000","37,056,000","40,851,000","40,007,000","39,530,000","38,482,000","35,822,000","36,810,000","36,030,000","35,454,000","32,535,000","32,956,000","32,972,000","33,508,000","20,011,000","20,427,000","21,906,000","20,944,000","19,706,000","20,642,000","20,701,000","19,815,000","17,030,000","21,755,000","21,061,000","22,158,000","18,762,000","20,705,000","22,481,000","23,781,000","18,777,000","12,843,000","14,428,000","12,411,000","9,978,000","11,025,000","11,852,000","12,318,000","10,051,000","9,863,000","11,135,000","11,117,000","8,654,000","10,285,000","10,499,000","10,254,000","8,045,000","8,111,000","8,226,000","8,156,000","6,389,000","6,430,000","7,198,000","7,496,000","6,636,000","5,875,000","6,544,000","6,168,000","5,339,000","3,519,000","4,174,000","4,756,000","3,959,000","3,798,000","4,621,000","5,121,000","4,224,000","3,952,000","4,434,000","6,752,000","905,000","2,531,000","3,700,000","5,667,000","2,781,000","3,665,000","3,724,000","6,145,000"
		RestrictedCash,"30,286,000","9,015,000","3,076,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,000",,,,,,,,,,,,
	TotalNonCurrentAssets,"574,579,000","574,980,000","572,631,000","556,192,000","536,692,000","544,140,000","525,561,000","508,285,000","457,063,000","456,396,000","457,971,000","463,072,000","463,153,000","389,513,000","398,812,000","403,493,000","408,904,000","404,470,000","419,550,000","419,287,000","414,837,000","410,269,000","415,342,000","418,331,000","417,703,000","411,477,000","412,870,000","405,861,000","402,077,000","422,134,000","420,207,000","416,966,000","404,593,000","400,830,000","345,932,000","342,430,000","342,035,000","325,278,000","321,816,000","320,486,000","327,762,000","324,364,000","319,416,000","323,163,000","311,972,000","287,464,000","286,914,000","272,419,000","268,235,000","268,144,000","271,034,000","262,206,000","250,111,000","247,925,000","254,395,000","258,099,000","260,118,000","249,096,000","254,998,000","256,595,000","261,199,000","268,762,000","277,176,000","285,498,000","290,929,000","299,796,000","313,953,000","323,936,000","331,856,000","346,445,000","347,623,000","356,069,000","368,477,000","326,479,000","336,420,000","355,995,000","362,342,000","356,551,000","342,286,000","328,861,000","283,791,000"
		NetPPE,"557,328,000","559,567,000","558,376,000","541,068,000","522,857,000","530,001,000","511,651,000","494,444,000","443,406,000","442,389,000","443,416,000","448,191,000","448,651,000","375,325,000","381,004,000","382,730,000","385,770,000","381,282,000","381,010,000","376,867,000","368,938,000","361,641,000","370,749,000","370,573,000","366,482,000","360,136,000","357,163,000","347,550,000","343,429,000","360,761,000","357,699,000","353,663,000","346,185,000","341,193,000","331,763,000","328,702,000","328,080,000","311,175,000","306,635,000","304,823,000","311,122,000","307,978,000","308,941,000","312,149,000","300,675,000","280,455,000","281,454,000","267,403,000","263,453,000","263,784,000","267,364,000","258,229,000","246,409,000","243,939,000","250,749,000","253,988,000","256,285,000","245,420,000","250,885,000","252,251,000","256,299,000","263,268,000","270,964,000","279,370,000","284,474,000","292,787,000","303,841,000","314,073,000","325,138,000","337,275,000","339,627,000","346,643,000","357,058,000","314,406,000","320,828,000","326,514,000","328,687,000","322,780,000","304,936,000","288,745,000","251,621,000"
			GrossPPE,"557,328,000","1,721,202,000","558,376,000","541,068,000","522,857,000","1,615,533,000","511,651,000","494,444,000","443,406,000","1,440,242,000","443,416,000","448,191,000","448,651,000","1,300,503,000","381,004,000","382,730,000","385,770,000","1,233,756,000","381,010,000","376,867,000","368,938,000","1,136,470,000","370,749,000","370,573,000","366,482,000","1,070,111,000","357,163,000","347,550,000","343,429,000","1,047,590,000",,"353,663,000","346,185,000","985,084,000","331,763,000","328,702,000","328,080,000","889,229,000",,,,"836,047,000",,,,"759,901,000",,,,"695,437,000",,,,"618,008,000","567,236,000","570,475,000","572,772,000","561,907,000","499,938,000","501,304,000","505,352,000","512,321,000","466,319,000","474,725,000","494,680,000","488,142,000","482,029,000","478,161,000","476,478,000","475,105,000","463,317,000","457,527,000","455,380,000","400,097,000","394,677,000","389,797,000","381,507,000","365,831,000","339,012,000","315,180,000","271,190,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,"0","0",,"0","0","0",,,,"0",,"0",,"0",,"0",
				LandAndImprovements,,"107,000",,,,"116,000",,,,"106,000",,,,"108,000",,,,"113,000",,,,"99,000",,,,"103,000",,,,"115,000",,,,"130,000",,,,"125,000",,,,"122,000",,,,"125,000",,,,,,,,"133,000",,,,"139,000",,,,"125,000",,,"230,000","226,000",,"230,000","246,000","374,000",,,,,,,,,,,
				BuildingsAndImprovements,,"1,273,000",,,,"1,376,000",,,,"1,252,000",,,,"1,277,000",,,,"1,334,000",,,,"1,171,000",,,,"1,214,000",,,,"1,353,000",,,,"1,532,000",,,,"1,471,000",,,,"1,440,000",,,,"1,471,000",,,,,,,,"84,318,000",,,,"77,488,000",,,,"69,870,000",,,"65,928,000","64,762,000",,"63,376,000","63,086,000","62,343,000",,,,"50,387,000",,"44,645,000",,"35,016,000",,"127,789,000",
				MachineryFurnitureEquipment,,"32,027,000",,,,"30,220,000",,,,"28,204,000",,,,"26,674,000",,,,"24,292,000",,,,"23,258,000",,,,"22,255,000",,,,"22,455,000",,,,"22,052,000",,,,"19,927,000",,,,"446,661,000",,,,"417,796,000",,,,,,,,"339,204,000",,,,"276,258,000",,,,"252,083,000",,,"243,521,000","239,248,000",,"230,648,000","228,293,000","227,141,000",,,,"230,449,000","394,677,000","187,330,000","185,292,000","212,720,000",,"182,220,000",
				OtherProperties,"557,328,000","1,437,172,000","558,376,000","541,068,000","522,857,000","1,342,442,000","511,651,000","494,444,000","443,406,000","1,183,292,000","443,416,000","448,191,000","448,651,000","1,057,949,000","381,004,000","382,730,000","385,770,000","1,007,833,000","381,010,000","376,867,000","368,938,000","929,208,000","370,749,000","370,573,000","366,482,000","877,294,000","357,163,000","347,550,000","343,429,000","862,197,000",,"353,663,000","346,185,000","813,652,000","331,763,000","328,702,000","328,080,000","740,209,000",,,,,,,,"237,534,000",,,,,,,,"194,353,000",,,,"208,022,000",,,,"190,243,000",,,"185,001,000","183,906,000",,"183,907,000","184,803,000","185,116,000",,,,"118,273,000","0","154,622,000","192,425,000","112,229,000",,"0",
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342,600,000",,,,"329,415,000",,,,"293,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000","131,000",,,,"988,000",,"3,200,000","3,790,000","5,866,000",,"5,171,000",
				Leases,,"250,623,000",,,,"241,379,000",,,,"227,388,000",,,,"214,495,000",,,,"200,184,000",,,,"182,734,000",,,,"169,245,000",,,,"161,470,000",,,,"147,718,000",,,,"127,497,000",,,,"387,824,000",,,,"102,975,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,161,635,000",,,,"-1,085,532,000",,,,"-997,853,000",,,,"-925,178,000",,,,"-852,474,000",,,,"-774,829,000",,,,"-709,975,000",,,,"-686,829,000",,,,"-643,891,000",,,,"-578,054,000",,,,"-528,069,000",,,,"-479,446,000",,,,"-431,653,000",,,,"-374,069,000","-316,487,000","-316,487,000","-316,487,000","-316,487,000","-249,053,000","-249,053,000","-249,053,000","-249,053,000","-195,355,000","-195,355,000","-210,206,000","-195,355,000","-178,188,000","-164,088,000","-151,340,000","-137,830,000","-123,690,000","-110,884,000","-98,322,000","-85,691,000","-73,849,000","-63,283,000","-52,820,000","-43,051,000","-34,076,000","-26,435,000","-19,569,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,000","165,000","305,000","599,000","821,000","1,150,000","1,473,000","1,802,000","2,142,000","2,554,000","1,492,000","1,058,000","1,604,000","3,125,000","3,047,000","4,227,000","6,361,000","8,109,000","10,730,000","13,328,000","15,124,000","14,655,000","16,793,000","18,803,000","9,457,000"
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,000","165,000","305,000","599,000","821,000","1,150,000","1,473,000","1,802,000","2,142,000","2,554,000","1,492,000","1,058,000","1,604,000","3,125,000","3,047,000","4,227,000","6,361,000","8,109,000","10,730,000","13,328,000","15,124,000","14,655,000","16,793,000","18,803,000","9,457,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,782,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,"275,000","335,000","613,000","0","159,000","2,733,000","6,326,000","9,038,000","11,241,000","17,616,000","32,668,000","35,661,000","38,914,000","42,241,000","36,716,000","39,548,000","42,858,000","45,142,000","45,037,000","47,448,000","48,085,000","48,963,000","49,175,000","50,122,000","49,710,000","50,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,"275,000","335,000","613,000","0","159,000","2,733,000","6,326,000","9,038,000","11,241,000","17,616,000","32,668,000","35,661,000","38,914,000","42,241,000","36,716,000","39,548,000","42,858,000","45,142,000","45,037,000","47,448,000","48,085,000","48,963,000","49,175,000","50,122,000","49,710,000","50,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"17,251,000","15,413,000","14,255,000","15,124,000","13,835,000","14,139,000","13,910,000","13,841,000","13,382,000","13,672,000","13,942,000","14,881,000","14,343,000","11,455,000","11,482,000","11,725,000","11,893,000","5,572,000","5,872,000","6,759,000","6,985,000","6,387,000","7,877,000","8,210,000","8,363,000","6,199,000","10,670,000","10,863,000","10,563,000","12,410,000","13,333,000","13,181,000","8,698,000","8,776,000","14,169,000","13,728,000","13,955,000","14,103,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,"73,305,000",,,,,"5,572,000","5,872,000","6,759,000","6,985,000","6,387,000","7,877,000","8,210,000","8,363,000","6,199,000","10,670,000","10,863,000","10,563,000","12,410,000",,"13,181,000","8,698,000","8,776,000","14,169,000","13,728,000","13,955,000","0","15,181,000","15,663,000","16,640,000","16,386,000","10,475,000","11,014,000","11,297,000","7,009,000","5,460,000","5,016,000","4,782,000","4,360,000","3,670,000","3,977,000","3,702,000","3,986,000","3,646,000","4,111,000","3,651,000","3,511,000","3,808,000","3,745,000","4,079,000","4,344,000","4,739,000","4,326,000","4,313,000","4,455,000","8,620,000","8,805,000","5,114,000","6,045,000","4,949,000","5,199,000","5,058,000","3,964,000","4,862,000","16,153,000","18,531,000","19,116,000","20,557,000","21,313,000","22,713,000"
TotalLiabilitiesNetMinorityInterest,"1,378,375,000","1,357,655,000","1,365,516,000","1,346,888,000","1,160,521,000","1,293,643,000","1,261,605,000","1,240,951,000","1,135,850,000","1,135,803,000","1,122,845,000","1,125,655,000","961,234,000","888,852,000","883,163,000","814,865,000","813,508,000","813,132,000","809,983,000","803,640,000","796,287,000","791,146,000","658,108,000","655,767,000","683,478,000","675,087,000","671,804,000","660,199,000","659,794,000","677,981,000","675,797,000","682,165,000","562,247,000","561,609,000","537,218,000","466,834,000","460,376,000","446,752,000","431,902,000","434,068,000","432,302,000","433,650,000","419,465,000","425,642,000","415,954,000","224,302,000","221,913,000","215,710,000","212,336,000","210,511,000","209,741,000","206,202,000","202,335,000","225,485,000","309,915,000","327,064,000","325,945,000","316,495,000","317,153,000","311,522,000","127,227,000","121,244,000","124,302,000","130,297,000","124,957,000","130,372,000","130,718,000","132,055,000","173,980,000","166,096,000","163,483,000","157,232,000","162,030,000","99,686,000","101,136,000","349,376,000","346,517,000","375,051,000","349,730,000","331,197,000","290,264,000"
	CurrentLiabilities,"91,605,000","81,010,000","98,996,000","93,726,000","422,709,000","94,443,000","95,247,000","100,063,000","90,140,000","89,694,000","86,225,000","90,217,000","81,551,000","75,307,000","72,272,000","74,951,000","74,474,000","74,526,000","73,551,000","72,335,000","69,249,000","67,913,000","61,959,000","65,881,000","78,911,000","68,904,000","68,636,000","64,589,000","68,252,000","60,032,000","56,540,000","60,064,000","142,347,000","143,694,000","131,911,000","136,158,000","47,712,000","51,740,000","42,102,000","45,973,000","45,537,000","47,843,000","39,100,000","43,108,000","40,900,000","41,660,000","42,457,000","43,110,000","39,778,000","36,033,000","42,019,000","40,269,000","40,642,000","33,491,000","32,826,000","30,905,000","30,419,000","33,476,000","36,217,000","32,488,000","43,300,000","36,715,000","39,053,000","43,693,000","31,134,000","34,494,000","35,131,000","34,221,000","51,647,000","45,386,000","35,288,000","30,720,000","35,102,000","18,827,000","21,242,000","287,465,000","285,350,000","280,182,000","36,849,000","36,699,000","31,934,000"
		PayablesAndAccruedExpenses,"62,122,000","46,086,000","69,149,000","62,615,000","61,846,000","56,153,000","59,697,000","64,663,000","62,341,000","58,060,000","58,964,000","63,185,000","55,183,000","55,446,000","54,990,000","57,777,000","59,162,000","54,781,000","59,763,000","58,696,000","57,432,000","54,366,000","54,809,000","59,795,000","59,921,000","46,453,000","60,966,000","56,402,000","54,966,000","41,131,000","47,560,000","51,723,000","43,662,000","41,389,000","36,111,000","43,531,000","41,011,000","37,121,000","34,687,000","36,755,000","35,796,000","30,005,000","29,186,000","34,904,000","33,224,000","35,517,000","35,751,000","33,548,000","34,210,000","30,390,000","31,178,000","27,913,000","30,198,000","24,876,000","27,005,000","22,988,000","22,703,000","12,868,000","28,946,000","25,712,000","27,064,000","20,445,000","24,413,000","29,768,000","25,306,000","27,796,000","28,606,000","27,150,000","30,188,000","37,898,000","29,489,000","24,671,000","28,650,000","15,181,000","17,508,000","20,874,000","18,958,000","26,372,000","33,055,000","33,720,000","29,536,000"
			Payables,"13,808,000","16,214,000","11,639,000","14,601,000","12,190,000","15,693,000","11,983,000","12,171,000","13,102,000","17,128,000","9,849,000","11,570,000","9,619,000","12,731,000","8,262,000","10,330,000","12,964,000","13,952,000","12,314,000","9,284,000","12,286,000","15,588,000","13,019,000","16,293,000","19,025,000","15,748,000","15,350,000","15,489,000","16,752,000","14,646,000","16,303,000","16,969,000","16,441,000","15,226,000","12,176,000","15,979,000","16,665,000","15,426,000","13,880,000","11,287,000","15,316,000","15,409,000","9,971,000","10,938,000","13,207,000","15,979,000","15,899,000","16,992,000","16,490,000","12,781,000","15,089,000","13,437,000","11,691,000","12,795,000","13,239,000","10,886,000","10,197,000","12,868,000","13,515,000","10,519,000","12,659,000","9,096,000","9,259,000","15,065,000","10,352,000","11,521,000","11,568,000","10,826,000","10,878,000","16,090,000","14,423,000","12,358,000","17,298,000","7,296,000","8,172,000","7,648,000","7,500,000","7,830,000","8,294,000","6,424,000","4,506,000"
				AccountsPayable,"13,808,000","11,923,000","11,639,000","14,601,000","12,190,000","9,775,000","11,983,000","12,171,000","13,102,000","11,075,000","9,849,000","11,570,000","9,619,000","8,519,000","8,262,000","10,330,000","12,964,000","11,592,000","12,314,000","9,284,000","12,286,000","11,551,000","13,019,000","16,293,000","19,025,000","12,401,000","15,350,000","15,489,000","16,752,000","13,287,000","16,303,000","16,969,000","16,441,000","14,098,000","12,176,000","15,979,000","16,665,000","14,734,000","13,880,000","11,287,000","15,316,000","14,199,000","9,971,000","10,938,000","13,207,000","15,979,000","15,899,000","16,992,000","16,490,000","12,781,000","15,089,000","13,437,000","11,691,000","12,795,000","13,239,000","10,886,000","10,197,000","12,868,000","13,515,000","10,519,000","12,659,000","9,096,000","9,259,000","15,065,000","10,352,000","11,521,000","11,568,000","10,826,000","10,878,000","16,090,000","14,423,000","12,358,000","17,298,000","7,296,000","8,172,000","7,648,000","7,500,000","7,830,000","8,294,000","6,424,000","4,506,000"
				TotalTaxPayable,,"4,291,000",,,,"5,918,000",,,,"6,053,000",,,,"4,212,000",,,,"2,360,000",,,,"4,037,000",,,,"3,347,000",,,,"1,359,000",,,,"1,128,000",,,,"692,000",,,,"1,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"3,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
