name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"4,356,026,686","5,446,884,139","4,802,490,000","4,073,220,000","4,166,542,000","3,653,184,000","3,218,393,000","2,854,408,000","2,849,340,000","1,810,608,000","4,089,288,000","3,500,136,000","3,740,723,682","3,760,538,526","2,513,758,000","4,337,862,004","3,707,742,543","3,919,981,844","4,364,445,039","4,068,051,516","4,105,520,000","4,298,532,000","3,930,480,031","3,017,485,000","2,607,689,000","2,370,840,000","2,347,380,000","2,503,902,126","3,590,761,945"
EnterpriseValue,"6,577,926,686","7,460,384,139","6,860,590,000","6,218,820,000","6,540,342,000","6,034,584,000","5,787,293,000","5,353,408,000","5,525,340,000","4,356,708,000","6,953,688,000","6,531,636,000","6,678,223,682","6,019,138,526","5,037,558,000","6,887,162,004","6,304,342,543","6,348,381,844","7,041,345,039","6,760,451,516","6,848,020,000","6,941,432,000","6,791,080,031","5,955,185,000","5,576,489,000","5,333,540,000","5,314,380,000","5,421,102,126","7,216,961,945"
PeRatio,"7.661","11.948","17.943","18.905","65.892","69.484","105.611","562.667","105.375",,,"1,038","78.714","18.314","12.763","23.053","22.817","32.647","134.609",,,,,"47.5","241.627","122.714",,,"1,495.977"
ForwardPeRatio,"8.787","12.547","12.755","11.641",,,,,,,,,,,"8.446","14.599","15.625","16.42",,,"27.778","35.714",,"29.94","28.249","26.042","15.198","13.643",
PsRatio,"0.431","0.578","0.533","0.472","0.505","0.443","0.384","0.326","0.306","0.189","0.42","0.354","0.368","0.365","0.292","0.509","0.442","0.475","0.537","0.5","0.501","0.523","0.475","0.358","0.301","0.23","0.25","0.255","0.354"
PbRatio,"1.731","2.376","2.219","1.941","2.229","2.038","1.838","1.676","1.692","1.045","2.343","1.975","2.086","3.156","2.043","3.707","3.183","3.597","4.105","4.244","4.691","5.307","4.564","3.215","2.896","2.903","2.752","2.711","23.907"
EnterprisesValueRevenueRatio,"0.641","2.588","2.746","2.5","2.732","2.8","2.843","2.664","2.75","1.97","3.227","2.736","2.584","2.787","2.556","3.232","2.657","2.942","3.594","3.3","3.048","3.473","3.747","2.978","2.465","2.668","2.703","2.457","2.875"
EnterprisesValueEBITDARatio,"6.357","23.881","25.372","31.908","25.439","35.984","146.886","46.11","55.981","30.638","68.107","47.746","50.288","-552.215","69.772","46.629","39.182","40.565","47.609","50.451","54.436","61.158","104.963","-2,835.802","38.888","45.939","59.779","46.414","64.61"
