name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"758,772,000","225,700,000","97,562,000","185,302,000","250,218,000","220,490,000","84,490,000","162,431,000","183,514,000","118,513,000","78,441,000","138,449,000","156,703,000","103,141,000","61,910,000","102,522,000","117,777,000","80,905,000","38,402,000","70,185,000","82,597,000","70,566,000","48,414,000","61,231,000","78,122,000","50,926,000","35,485,000","54,385,000","51,449,000","40,944,000","24,061,000","32,146,000","32,439,000","44,674,000","20,357,000","33,886,000","32,807,000","27,633,000","29,324,000","14,443,000","22,432,000","21,052,000","17,162,000","15,706,000","13,986,000","16,667,000","17,086,000","10,583,000","14,610,000","16,842,000","14,821,000","10,599,000","18,666,000","15,675,000","5,681,000","11,341,000","14,155,000","11,956,000","17,658,000","3,606,000","12,319,000","16,066,000","14,118,000","11,950,000","14,651,000","15,382,000","20,940,000","14,539,000","7,962,000","22,769,000","22,317,000","13,198,000","3,187,000","19,120,000","19,204,000","12,489,000","15,951,000","15,624,000","1,094,000","18,901,000","12,079,000","18,885,000","10,455,000","16,082,000","16,944,000","22,390,000","9,138,000","18,391,000","11,805,000","17,344,000","17,786,000","18,400,000","9,400,000","15,900,000","5,887,000","14,600,000","12,900,000","19,200,000","5,702,000","12,700,000","7,000,000","14,800,000","7,714,000","9,800,000","12,000,000","5,900,000","3,800,000","4,300,000","6,100,000","5,900,000","2,800,000","5,100,000","4,400,000","1,900,000"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,"48,414,000","61,231,000","78,122,000","50,926,000","35,485,000","54,385,000","51,449,000","40,944,000","24,061,000","32,146,000","32,439,000","44,674,000","20,357,000","33,886,000","32,807,000","27,633,000","29,324,000","14,443,000","22,432,000","21,052,000","17,162,000","15,706,000","13,986,000","16,667,000","17,086,000","10,583,000","14,610,000","16,842,000","14,909,000","10,764,000","18,795,000","15,819,000","5,681,000","11,341,000","14,155,000","11,956,000","17,658,000","3,606,000","12,319,000","16,066,000","14,118,000","11,950,000","14,651,000","15,382,000","20,940,000","14,539,000","7,962,000","22,769,000","22,317,000","13,198,000","3,187,000","19,120,000","19,204,000","12,489,000","15,951,000","15,624,000","1,094,000","18,901,000","12,079,000","18,885,000","10,455,000","16,082,000","16,944,000","22,390,000","9,138,000","18,391,000","11,805,000","17,344,000","17,786,000","18,400,000","9,400,000","15,900,000","5,887,000","14,600,000","12,900,000","19,200,000","5,702,000","12,700,000","7,000,000","14,800,000","7,714,000","9,800,000","12,000,000","5,900,000","3,800,000","4,300,000","6,100,000","5,900,000","2,800,000","5,100,000","4,400,000","1,900,000"
		NetIncomeFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,"1,501,000","23,230,000","-5,038,000","11,778,000","100,042,000","39,697,000","18,486,000","12,248,000","-12,017,000","26,742,000","7,610,000","10,861,000","2,633,000","5,970,000","3,274,000","8,271,000","-602,000","-275,000","2,479,000","6,393,000","-2,112,000","-21,000",,,"-478,000","-1,649,000","-2,847,000","1,461,000","-3,204,000","-2,738,000","-2,245,000","1,031,000","-18,492,000","-5,493,000","-7,368,000","-3,095,000","-10,158,000","-4,368,000","-2,163,000","46,000","-18,502,000","-3,889,000","-1,709,000","-868,000","-1,664,000","-3,725,000","-750,000","687,000","1,309,000","554,000","-47,901,000","5,570,000","6,411,000","6,421,000","4,539,000","6,343,000","-7,326,000","5,802,000","7,002,000","7,834,000","6,609,000","7,877,000","8,320,000","11,104,000","7,515,000","11,117,000","7,305,000","7,357,000","8,000,000","7,000,000","7,000,000","7,100,000","3,900,000","8,400,000","6,500,000","7,300,000","5,700,000","5,600,000","5,400,000","5,600,000","12,100,000","5,000,000","-1,400,000","2,900,000","2,800,000","3,000,000","3,000,000","2,900,000","2,500,000","2,200,000","1,500,000","1,600,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,"2,671,000","-4,173,000","-3,066,000","-2,661,000","-98,817,000","-19,315,000","-9,500,000","-10,295,000","-2,280,000","-15,123,000","-2,816,000","-1,383,000","-806,000","252,000","-1,529,000","-1,034,000","-662,000","-3,254,000","731,000","-818,000","-2,080,000","1,511,000","-832,000","-686,000","184,000","-422,000","-53,000","-24,000","1,256,000","-181,000","-2,166,000","-47,000","3,817,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-22,000","-65,000",,,,,,,,,,"-94,000","4,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,"-98,430,000","-18,190,000","-7,487,000","-8,769,000","-3,138,000","-14,031,000","-1,285,000","-400,000","-700,000","-700,000","-451,000","-399,000","-3,999,000",,,"-3,000","20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,"3,250,000",,,"-750,000","-2,100,000","0","0","0",,"69,000","758,000","819,000",,"854,000","517,000","-27,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,,,,,,,,,,,,,,,,,,,,,,,"61,180,000","61,431,000","49,064,000","47,594,000","45,495,000","43,595,000","42,045,000","43,454,000","41,813,000","29,888,000","30,143,000","29,159,000","30,140,000","25,645,000","24,574,000","24,851,000","25,343,000","21,134,000","20,437,000","19,573,000","20,665,000","17,083,000","18,705,000","17,031,000","17,108,000","17,061,000","16,981,000","17,206,000","16,174,000","17,023,000","17,530,000","16,789,000","16,002,000","17,145,000","17,008,000","17,375,000","17,074,000","16,445,000","16,400,000","16,090,000","16,259,000","15,863,000","15,571,000","15,754,000","15,509,000","14,738,000","14,736,000","14,290,000","15,111,000","11,667,000","11,449,000","11,283,000","11,634,000","10,721,000","10,996,000","10,769,000","10,396,000","9,661,000","9,355,000","9,113,000","9,274,000","8,172,000","8,216,000","7,854,000","-22,127,000","7,846,000","7,678,000","7,546,000","7,500,000","7,600,000","7,500,000","6,900,000","7,500,000","6,100,000","6,100,000","5,900,000","5,800,000","5,100,000","5,000,000","4,800,000","4,400,000","4,000,000","3,700,000","2,800,000","2,400,000","2,600,000","2,500,000","2,200,000","2,400,000","1,700,000","1,700,000","1,500,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,"61,180,000","61,431,000","49,064,000","47,594,000","45,495,000","43,595,000","42,045,000","43,454,000","41,813,000","29,888,000","30,143,000","29,159,000","30,140,000","25,645,000","24,574,000","24,851,000","25,343,000","21,134,000","20,437,000","19,573,000","20,665,000","17,083,000","18,705,000","17,031,000","17,108,000","17,061,000","16,981,000","17,206,000","16,174,000","17,023,000","17,530,000","16,789,000","16,002,000","17,145,000","17,008,000","17,375,000","17,074,000","16,445,000","16,400,000","16,090,000","16,259,000","15,863,000","15,571,000","15,754,000","15,509,000","14,738,000","14,736,000","14,290,000","15,111,000","11,667,000","11,449,000","11,283,000","11,634,000","10,721,000","10,996,000","10,769,000","10,396,000","9,661,000","9,355,000","9,113,000","9,274,000","8,172,000","8,216,000","7,854,000","-22,127,000","7,846,000","7,678,000","7,546,000","7,500,000","7,600,000","7,500,000","6,900,000","7,500,000","6,100,000","6,100,000","5,900,000","5,800,000","5,100,000","5,000,000","4,800,000","4,400,000","4,000,000","3,700,000","2,800,000","2,400,000","2,600,000","2,500,000","2,200,000","2,400,000","1,700,000","1,700,000","1,500,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,"60,948,000","61,063,000","49,064,000","47,594,000","45,495,000","43,595,000","42,045,000","43,454,000","41,813,000","29,888,000","30,143,000","29,159,000","30,140,000","25,645,000","24,574,000","24,851,000",,,,,,,,,,,,,,,,,,,,"17,005,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
