name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008
MarketCap,"518,068,040","674,082,653","1,103,666,377","1,507,271,828","1,069,647,598","819,323,553","470,785,409","308,931,551","190,847,113","132,598,635","149,497,750","205,011,025","198,917,094","153,849,811","131,795,609","209,475,828","102,740,903","45,149,840","45,961,930","36,277,892","30,629,745","24,236,157","24,034,425","32,639,342","33,652,382","30,495,593","35,417,727","35,112,291","24,556,306","30,031,510","26,869,099","28,034,851","37,146,178","36,723,429","25,114,939","17,407,942","22,202,691","19,443,718","15,086,443","21,004,892","14,760,195","13,057,095","12,631,320","14,902,119","16,064,582","10,401,899","11,157,473","19,321,276","16,674,526","24,474,194","23,984,838","5,090,445","25,377,727","51,304,467","49,741,143"
EnterpriseValue,"429,414,176","589,728,591","1,018,971,476","1,423,741,578","987,793,330","809,255,530","459,231,072","295,324,423","176,172,913","114,310,139","120,329,460","175,095,477","189,430,935","144,935,777","118,272,607","197,471,964","98,442,284","40,027,267","40,948,802","30,435,290","23,908,480","17,201,510","16,459,787","25,072,559","26,104,121","22,288,028","27,243,318","31,466,413","21,045,483","26,584,537","23,609,005","24,485,153","33,115,448","35,605,186","24,628,247","17,055,510","22,232,926","19,473,953","15,116,678","21,035,127","14,790,430","13,087,330","11,612,005","13,882,804","16,094,817","10,252,976","9,879,379","18,646,901","15,541,598","24,102,782","23,328,444","4,084,063","24,039,618","49,485,696","47,242,487"
PeRatio,,"1,885.5","776.375","1,711",,,,,,,,"362","400.01","636","1,097",,,,,,,,,,,,"122",,"208.023",,,,,"161","170","118",,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"41.322","57.471","78.74","99.01","121.951","104.167","74.074","65.36",,"53.192","20.964","29.586","37.736","29.586","25.51","51.546","69.444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,"1.439","1.572","1.99","2.428","2.075","1.484","1.303",,,"0.524","0.739","0.754","0.592","0.51","1.029","1.387",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"8.113","10.884","17.911","26.208","20.038","16.689","13.354","10.516","6.773","4.931","5.518","7.678","9.214","7.116","6.632","11.731","7.227","3.741","4.495","4.088","3.779","3.125","3.214","4.18","4.458","4.222","4.939","4.102","4.082","4.836","3.766","4.708","4.348","4.779","12.703","9.482","9.291","9.506","7.355","15.365","13.968","11.523","15.404","18.173","24.078","21.718","152.673","261.898","416.801","915.436","897.535","188.556","1,202.71","1,450.924","594.378"
PbRatio,"3.953","5.139","8.748","12.164","8.889","16.838","10.162","7.224","4.406","2.958","3.645","4.897","11.763","8.462","7.676","13.638","17.589","7.337","7.605","5.611","4.269","3.102","2.994","4.002","3.938","3.41","3.833","7.466","5.363","6.514","5.537","5.861","8.071","18.007","12.154","9.76","15.988","13.038","10.088","15.147","10.479","8.216","6.613","7.802","12.363","6.196","5.892","13.555","9.106","39.519","28.141","4.537","17.889","28.221","20.508"
EnterprisesValueRevenueRatio,"6.731","42.947","50.164","88.294","72.495","72.067","27.957","28.075","20.058","15.071","16.305","35","27.037","27.822","17.977","36.465","19.304","9.734","10.22","9.81","8.343","7.993","7.18","14.037","13.644","12.667","13.485","15.675","12.34","17.871","11.183","15.112","22.772","27.028","13.602","12.422","20.137","29.096","20.136","46.419","28.696","39.73","35.629","72.46","80.404","26.033","797.625","458.425","929.521","18,786.268","1,545.442","591.208","6,970.026","38,934.458","3,073.882"
EnterprisesValueEBITDARatio,"-613.43","-179.273","903.857","2,523.358","1,137.884","-7,217.248","245.779","851.82","-329.283","-67.87","-92.179","-130.294","264.711","736.35","195.612","659.557","293.873","-297.145","-156.936","-62.073","-104.391","-21.55","-60.604","-132","-48.263","-73.927","-84.676","184.839","-270.299","-835.256","-97.352","-74.641","8,241.774","-183.046","4,784.971","289.072","55.258","-343.026","91.059","-354.491","-514.808","-51.381","-25.885","-53.234","-61.305","-225.896","-43.572","-37.563","-17.934","-95.352","-10.177","-7.869","-69.906","-36.203","-12.859"
