name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
	InterestExpenseNonOperating,"33,000,000","7,000,000","7,000,000","7,000,000","12,000,000","13,000,000","14,000,000","14,000,000","14,000,000","15,000,000","15,000,000","16,000,000","16,000,000","16,000,000","16,000,000","7,000,000","0","0","0","0"
OtherIncomeExpense,,,"-1,000,000",,"-31,000,000","-2,000,000","-4,000,000",,"-1,000,000","-3,000,000","-6,000,000","2,000,000","2,000,000",,"0","-9,000,000","-7,000,000","-8,000,000","-8,000,000","-10,000,000"
	GainOnSaleOfSecurity,,,,,,,,,,,"2,000,000","2,000,000","2,000,000","1,000,000","1,000,000",,"1,000,000","1,000,000","1,000,000","1,000,000"
	SpecialIncomeCharges,"-32,000,000","0","-1,000,000","0","-31,000,000","-2,000,000","-4,000,000","0","-1,000,000","-3,000,000","-1,000,000","0","0","-1,000,000","-1,000,000","-8,000,000","-8,000,000","-9,000,000","-8,000,000","-10,000,000"
		RestructuringAndMergernAcquisition,"2,000,000","0","1,000,000","0","1,000,000","1,000,000","4,000,000","0","1,000,000","3,000,000","1,000,000","0","0","1,000,000","1,000,000","8,000,000","8,000,000","9,000,000","8,000,000","10,000,000"
		OtherSpecialCharges,,,"0",,"30,000,000","1,000,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,"0","-1,000,000",,,"-1,000,000","-1,000,000"
PretaxIncome,"166,000,000","3,000,000","7,000,000","101,000,000","54,000,000","5,000,000","1,000,000","65,000,000","65,000,000","17,000,000","24,000,000","82,000,000","81,000,000","18,000,000","23,000,000","65,000,000","62,000,000","18,000,000","37,000,000","83,000,000"
TaxProvision,"40,000,000","2,000,000","0","25,000,000","14,000,000","1,000,000","0","16,000,000","17,000,000","4,000,000","5,000,000","21,000,000","20,000,000","5,000,000","6,000,000","16,000,000","15,000,000","5,000,000","-7,000,000","29,000,000"
NetIncomeCommonStockholders,"125,000,000","2,000,000","6,000,000","76,000,000","40,000,000","5,000,000","1,000,000","49,000,000","49,000,000","13,000,000","19,000,000","61,000,000","61,000,000","13,000,000","17,000,000","49,000,000","47,000,000","13,000,000","7,000,000","53,000,000"
	NetIncome,"125,000,000","2,000,000","6,000,000","76,000,000","40,000,000","5,000,000","1,000,000","49,000,000","49,000,000","13,000,000","19,000,000","61,000,000","61,000,000","13,000,000","17,000,000","49,000,000","47,000,000","13,000,000","44,000,000","53,000,000"
		NetIncomeIncludingNoncontrollingInterests,"126,000,000","1,000,000","7,000,000","76,000,000","40,000,000","4,000,000","1,000,000","49,000,000","48,000,000","13,000,000","19,000,000","61,000,000","61,000,000","13,000,000","17,000,000","49,000,000","47,000,000","13,000,000","44,000,000","54,000,000"
			NetIncomeContinuousOperations,"126,000,000","1,000,000","7,000,000","76,000,000","40,000,000","4,000,000","1,000,000","49,000,000","48,000,000","13,000,000","19,000,000","61,000,000","61,000,000","13,000,000","17,000,000","49,000,000","47,000,000","13,000,000","44,000,000","54,000,000"
DilutedNIAvailtoComStockholders,"125,000,000","2,000,000","6,000,000","76,000,000","40,000,000","5,000,000","1,000,000","49,000,000","49,000,000","13,000,000","19,000,000","61,000,000","61,000,000","13,000,000","17,000,000","49,000,000","47,000,000","13,000,000","7,000,000","53,000,000"
BasicEPS,,"0.02","0.08","0.89","0.47","0.06","0.02","0.57","0.57","0.15","0.22","0.72","0.71","0.15","0.2","0.58","0.556","0.154",,"0.627"
DilutedEPS,,"0.02","0.08","0.89","0.47","0.06","0.02","0.57","0.57","0.15","0.22","0.72","0.71","0.15","0.2","0.58","0.556","0.153",,"0.626"
BasicAverageShares,,"82,300,000","83,900,000","85,500,000","85,500,000","85,400,000","85,300,000","85,300,000","85,200,000","85,100,000","84,800,000","84,700,000","84,600,000","84,600,000","84,500,000","84,500,000","84,511,849","84,500,000",,"84,500,000"
DilutedAverageShares,,"82,600,000","84,600,000","85,900,000","86,000,000","86,000,000","85,700,000","85,600,000","85,500,000","85,400,000","85,100,000","84,900,000","84,800,000","84,700,000","84,700,000","84,500,000","84,511,849","84,700,000",,"84,700,000"
TotalExpenses,"1,396,000,000","340,000,000","326,000,000","363,000,000","366,000,000","308,000,000","304,000,000","361,000,000","335,000,000","260,000,000","262,000,000","311,000,000","293,000,000","238,000,000","239,000,000","297,000,000","287,000,000","219,000,000","211,000,000","254,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"125,000,000","2,000,000","6,000,000","76,000,000","40,000,000","5,000,000","1,000,000","49,000,000","49,000,000","13,000,000","19,000,000","61,000,000","61,000,000","13,000,000","17,000,000","49,000,000","47,000,000","13,000,000","44,000,000","53,000,000"
NormalizedIncome,"149,289,156.627","2,000,000","7,000,000","76,000,000","62,940,000","6,804,000","5,000,000","49,000,000","49,745,000","15,250,000","23,750,000","59,514,000","59,502,000","13,000,000","17,000,000","55,080,000","52,271,000","18,872,000","48,200,000","58,760,000"
InterestIncome,,,"0","0","0","0","0","0","-3,000,000","2,000,000","6,000,000","0","0","0","0","0","1,000,000","1,000,000","1,000,000","1,000,000"
InterestExpense,"33,000,000","7,000,000","7,000,000","7,000,000","12,000,000","13,000,000","14,000,000","14,000,000","14,000,000","15,000,000","15,000,000","16,000,000","16,000,000","16,000,000","16,000,000","7,000,000","0","0","0","0"
NetInterestIncome,"-32,000,000","-7,000,000","-7,000,000","-7,000,000","-12,000,000","-13,000,000","-14,000,000","-14,000,000","-17,000,000","-13,000,000","-9,000,000","-16,000,000","-16,000,000","-16,000,000","-16,000,000","-7,000,000","1,000,000","1,000,000","1,000,000","1,000,000"
EBIT,"199,000,000","10,000,000","14,000,000","108,000,000","66,000,000","18,000,000","15,000,000","79,000,000","79,000,000","32,000,000","39,000,000","98,000,000","97,000,000","34,000,000","39,000,000","72,000,000","62,000,000","18,000,000","37,000,000","83,000,000"
EBITDA,"233,000,000"
ReconciledCostOfRevenue,"844,000,000","207,000,000","199,000,000","217,000,000","220,000,000","181,000,000","186,000,000","225,000,000","200,000,000","147,000,000","161,000,000","201,000,000","183,000,000","143,000,000","154,000,000","202,000,000","195,000,000","134,000,000","136,000,000","168,000,000"
ReconciledDepreciation,"34,000,000","8,000,000","8,000,000","8,000,000","10,000,000","9,000,000","9,000,000","7,000,000","10,000,000","8,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","5,000,000","4,000,000","4,000,000","4,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"125,000,000","2,000,000","6,000,000","76,000,000","40,000,000","5,000,000","1,000,000","49,000,000","49,000,000","13,000,000","19,000,000","61,000,000","61,000,000","13,000,000","17,000,000","49,000,000","47,000,000","13,000,000","44,000,000","53,000,000"
TotalUnusualItemsExcludingGoodwill,"-32,000,000","0","-1,000,000","0","-31,000,000","-2,000,000","-4,000,000","0","-1,000,000","-3,000,000","-6,000,000","2,000,000","2,000,000","0","0","-8,000,000","-7,000,000","-8,000,000","-7,000,000","-9,000,000"
TotalUnusualItems,"-32,000,000","0","-1,000,000","0","-31,000,000","-2,000,000","-4,000,000","0","-1,000,000","-3,000,000","-6,000,000","2,000,000","2,000,000","0","0","-8,000,000","-7,000,000","-8,000,000","-7,000,000","-9,000,000"
NormalizedEBITDA,"265,000,000","18,000,000","23,000,000","116,000,000","107,000,000","29,000,000","28,000,000","86,000,000","90,000,000","43,000,000","51,000,000","102,000,000","101,000,000","40,000,000","45,000,000","85,000,000","74,000,000","30,000,000","48,000,000","96,000,000"
TaxRateForCalcs,"0.241","0.4","0","0.243","0.26","0.098","0","0.248","0.255","0.25","0.208","0.257","0.251","0.269","0.261","0.24","0.247","0.266","0.4","0.36"
TaxEffectOfUnusualItems,"-7,710,843.373","0","0","0","-8,060,000","-196,000","0","0","-255,000","-750,000","-1,250,000","514,000","502,000","0","0","-1,920,000","-1,729,000","-2,128,000","-2,800,000","-3,240,000"
