name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
TotalAssets,"10,904,817,000","9,681,433,000","9,893,498,000","9,316,833,000","8,811,820,000","8,342,392,000","8,287,840,000","8,084,013,000","7,352,894,000","7,108,511,000","6,890,645,000","6,824,886,000","6,783,389,000","6,747,659,000","5,930,934,000","5,922,681,000","5,903,101,000","5,810,129,000","5,340,299,000","5,281,295,000","4,769,775,000","4,680,932,000","4,513,934,000","4,381,204,000","4,001,323,000","3,534,780,000","3,378,108,000","3,233,588,000","3,231,956,000","3,093,335,000","2,361,813,000","2,294,156,000","2,315,992,000","2,268,940,000","2,149,777,000","2,183,680,000","2,202,049,000","2,173,929,000","2,081,693,000","2,106,514,000","2,169,073,000","2,137,375,000","2,051,037,000","2,082,863,000","2,081,319,000","2,016,381,000","2,014,405,000","2,092,812,000","2,119,966,000","2,151,315,000","2,139,915,000","2,136,735,000","2,308,933,000","2,314,436,000","2,224,614,000","2,296,999,000","2,393,357,000","2,419,874,000","2,316,779,000","2,260,173,000","2,398,407,000","2,389,435,000","2,351,297,000","2,415,242,000","2,133,152,000","2,132,174,000","2,086,073,000","2,052,175,000","1,731,808,000","1,615,876,000","1,397,965,000","1,428,109,000","1,401,399,000","1,353,823,000","1,319,431,000","1,320,151,000","1,297,826,000","1,281,297,000","1,187,602,000","1,195,937,000","1,252,181,000","1,225,964,000","1,155,932,000","1,156,148,000","1,170,008,000","1,151,373,000","1,103,780,000","1,104,880,000","1,109,998,000","1,081,000,000","1,060,700,000","1,049,800,000","1,069,400,000","1,092,200,000","1,005,200,000","972,700,000","938,800,000","943,000,000","862,700,000","869,900,000","765,600,000","808,400,000","700,900,000","699,500,000","718,300,000","771,300,000","686,800,000","687,300,000","650,500,000","662,700,000","595,900,000","585,300,000","620,700,000","639,400,000","577,300,000","592,500,000","607,900,000","613,600,000","585,900,000","600,300,000","608,200,000","610,200,000","610,800,000"
TotalLiabilitiesNetMinorityInterest,"9,548,532,000","8,370,697,000","8,602,978,000","8,134,486,000","7,656,471,000","7,211,990,000","7,189,499,000","7,053,410,000","6,361,107,000","6,122,872,000","5,927,967,000","5,894,647,000","5,886,965,000","5,883,392,000","5,198,103,000","5,206,518,000","5,201,240,000","5,120,465,000","4,745,858,000","4,703,918,000","4,267,281,000","4,245,535,000","4,078,415,000","3,955,775,000","3,587,535,000","3,181,327,000","3,027,828,000","2,906,732,000","2,910,112,000","2,780,684,000","2,125,858,000","2,059,717,000","2,087,610,000","2,070,336,000","1,945,919,000","2,022,432,000","2,035,344,000","2,008,383,000","1,914,484,000","1,941,061,000","1,998,151,000","1,967,298,000","1,880,244,000","1,911,715,000","1,915,521,000","1,850,082,000","1,834,810,000","1,906,435,000","1,968,783,000","1,999,380,000","1,959,591,000","1,988,180,000","2,095,227,000","2,098,435,000","2,040,165,000","2,106,817,000","2,178,404,000","2,205,493,000","2,102,899,000","2,043,102,000","2,181,666,000","2,177,010,000","2,142,737,000","2,212,399,000","1,977,543,000","1,979,454,000","1,936,547,000","1,905,298,000","1,622,696,000","1,507,664,000","1,290,329,000","1,323,396,000","1,294,429,000","1,249,739,000","1,215,955,000","1,218,581,000","1,197,300,000","1,180,550,000","1,088,719,000","1,097,430,000","1,157,579,000","1,132,445,000","1,063,195,000","1,065,037,000","1,081,562,000","1,067,110,000","1,021,663,000","1,025,659,000","1,031,576,000","1,003,900,000","983,400,000","974,000,000","993,600,000","1,013,800,000","925,800,000","889,800,000","855,800,000","861,900,000","782,600,000","790,700,000","698,100,000","741,600,000","636,500,000","636,700,000","655,300,000","709,100,000","626,400,000","628,200,000","592,900,000","607,100,000","540,600,000","530,300,000","562,700,000","579,100,000","522,800,000","539,700,000","556,500,000","563,900,000","537,200,000","552,900,000","562,200,000","565,200,000","572,100,000"
TotalEquityGrossMinorityInterest,"1,356,285,000","1,310,736,000","1,290,520,000","1,182,347,000","1,155,349,000","1,130,402,000","1,098,341,000","1,030,603,000","991,787,000","985,639,000","962,678,000","930,239,000","896,424,000","864,267,000","732,831,000","716,163,000","701,861,000","689,664,000","594,441,000","577,377,000","502,494,000","435,397,000","435,519,000","425,429,000","413,788,000","353,453,000","350,280,000","326,856,000","321,844,000","312,651,000","235,955,000","234,439,000","228,382,000","198,604,000","203,858,000","161,248,000","166,705,000","165,546,000","167,209,000","165,453,000","170,922,000","170,077,000","170,793,000","171,148,000","165,798,000","166,299,000","179,595,000","186,377,000","151,183,000","151,935,000","180,324,000","148,555,000","213,706,000","216,001,000","184,449,000","190,182,000","214,953,000","214,381,000","213,880,000","217,071,000","216,741,000","212,425,000","208,560,000","202,843,000","155,609,000","152,720,000","149,526,000","146,877,000","109,112,000","108,212,000","107,636,000","104,713,000","106,970,000","104,084,000","103,476,000","101,570,000","100,526,000","100,747,000","98,883,000","98,507,000","94,602,000","93,519,000","92,737,000","91,111,000","88,446,000","84,263,000","82,117,000","79,221,000","78,422,000","77,100,000","77,300,000","75,800,000","75,800,000","78,400,000","79,400,000","82,900,000","83,000,000","81,100,000","80,100,000","79,200,000","67,500,000","66,800,000","64,400,000","62,800,000","63,000,000","62,200,000","60,400,000","59,100,000","57,600,000","55,600,000","55,300,000","55,000,000","58,000,000","60,300,000","54,500,000","52,800,000","51,400,000","49,700,000","48,700,000","47,400,000","46,000,000","45,000,000","38,700,000"
	StockholdersEquity,"1,356,285,000","1,310,736,000","1,290,520,000","1,182,347,000","1,155,349,000","1,130,402,000","1,098,341,000","1,030,603,000","991,787,000","985,639,000","962,678,000","930,239,000","896,424,000","864,267,000","732,831,000","716,163,000","701,861,000","689,664,000","594,441,000","577,377,000","502,494,000","435,397,000","435,519,000","425,429,000","413,788,000","353,453,000","350,280,000","326,856,000","321,844,000","312,651,000","235,955,000","234,439,000","228,382,000","198,604,000","203,858,000","161,248,000","166,705,000","165,546,000","167,209,000","165,453,000","170,922,000","170,077,000","170,793,000","171,148,000","165,798,000","166,299,000","179,595,000","186,377,000","151,183,000","151,935,000","180,324,000","148,555,000","213,706,000","216,001,000","184,449,000","190,182,000","214,953,000","214,381,000","213,880,000","217,071,000","216,741,000","212,425,000","208,560,000","202,843,000","155,609,000","152,720,000","149,526,000","146,877,000","109,112,000","108,212,000","107,636,000","104,713,000","106,970,000","104,084,000","103,476,000","101,570,000","100,526,000","100,747,000","98,883,000","98,507,000","94,602,000","93,519,000","92,737,000","91,111,000","88,446,000","84,263,000","82,117,000","79,221,000","78,422,000","77,100,000","77,300,000","75,800,000","75,800,000","78,400,000","79,400,000","82,900,000","83,000,000","81,100,000","80,100,000","79,200,000","67,500,000","66,800,000","64,400,000","62,800,000","63,000,000","62,200,000","60,400,000","59,100,000","57,600,000","55,600,000","55,300,000","55,000,000","58,000,000","60,300,000","54,500,000","52,800,000","51,400,000","49,700,000","48,700,000","47,400,000","46,000,000","45,000,000","38,700,000"
		CapitalStock,"6,124,000","5,850,000","5,835,000","5,544,000","5,529,000","5,524,000","5,517,000","5,299,000","5,271,000","5,151,000","5,148,000","5,146,000","5,141,000","5,136,000","4,727,000","4,716,000","4,698,000","4,693,000","4,351,000","4,339,000","4,075,000","3,802,000","3,799,000","3,799,000","3,792,000","3,435,000","3,435,000","3,300,000","3,300,000","3,300,000","2,600,000","2,599,000","2,599,000","2,364,000","59,175,000","58,857,000","58,543,000","58,230,000","57,915,000","57,598,000","57,283,000","56,966,000","56,655,000","56,226,000","55,911,000","58,720,000","58,404,000","58,088,000","54,325,000","54,009,000","53,101,000","51,917,000","51,915,000","45,715,000","1,928,000","1,928,000","1,920,000","1,920,000","1,914,000","1,918,000","1,913,000","1,899,000","1,899,000","1,897,000","1,713,000","1,710,000","1,710,000","1,860,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,555,000","1,555,000","1,555,000","1,554,000","518,000","518,000","518,000","518,000","518,000","518,000","518,000","518,000","518,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","49,683,000","49,370,000","49,058,000","48,746,000","48,434,000","48,121,000","47,809,000","47,497,000","47,185,000","46,872,000","46,560,000","46,248,000","45,936,000","45,623,000","45,311,000","44,999,000","44,686,000","44,412,000","44,100,000","43,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"6,124,000","5,850,000","5,835,000","5,544,000","5,529,000","5,524,000","5,517,000","5,299,000","5,271,000","5,151,000","5,148,000","5,146,000","5,141,000","5,136,000","4,727,000","4,716,000","4,698,000","4,693,000","4,351,000","4,339,000","4,075,000","3,802,000","3,799,000","3,799,000","3,792,000","3,435,000","3,435,000","3,300,000","3,300,000","3,300,000","2,600,000","2,599,000","2,599,000","2,364,000","9,492,000","9,487,000","9,485,000","9,484,000","9,481,000","9,477,000","9,474,000","9,469,000","9,470,000","9,354,000","9,351,000","12,472,000","12,468,000","12,465,000","9,014,000","9,010,000","8,415,000","7,505,000","7,815,000","1,928,000","1,928,000","1,928,000","1,920,000","1,920,000","1,914,000","1,918,000","1,913,000","1,899,000","1,899,000","1,897,000","1,713,000","1,710,000","1,710,000","1,860,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,710,000","1,555,000","1,555,000","1,555,000","1,554,000","518,000","518,000","518,000","518,000","518,000","518,000","518,000","518,000","518,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,062,462,000","963,851,000","959,644,000","862,598,000","858,688,000","856,092,000","854,188,000","811,328,000","809,533,000","786,242,000","784,661,000","782,928,000","780,680,000","778,501,000","668,711,000","665,885,000","663,727,000","661,632,000","576,825,000","574,842,000","510,806,000","454,001,000","453,007,000","451,542,000","450,389,000","399,162,000","398,067,000","380,553,000","379,740,000","379,249,000","302,346,000","302,088,000","301,918,000","277,290,000","222,987,000","223,026,000","222,940,000","222,851,000","222,744,000","222,391,000","222,295,000","218,925,000","221,797,000","221,760,000","231,039,000","218,399,000","221,426,000","177,552,000","177,842,000","174,973,000","166,800,000",,,"93,543,000",,,,"90,924,000",,,,"88,380,000",,,,"46,116,000",,,,"26,950,000",,,,"26,911,000","26,839,000","26,839,000","26,994,000","26,994,000","26,887,000","26,888,000","27,924,000","27,924,000","27,831,000","27,831,000","27,831,000","27,831,000","27,814,000","27,809,000","27,743,000","27,800,000","27,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"371,192,000","358,598,000","329,918,000","314,584,000","290,420,000","256,701,000","227,354,000","204,719,000","179,646,000","195,813,000","168,637,000","143,032,000","119,779,000","97,074,000","81,112,000","64,790,000","47,825,000","29,914,000","16,161,000","1,945,000","-5,731,000","-13,657,000","-24,427,000","-33,560,000","-39,672,000","-42,858,000","-48,894,000","-53,336,000","-59,140,000","-65,000,000","-63,482,000","-66,478,000","-68,396,000","-70,695,000","-70,557,000","-115,487,000","-117,504,000","-118,611,000","-117,914,000","-117,423,000","-114,151,000","-114,152,000","-115,764,000","-111,849,000","-112,650,000","-112,652,000","-102,134,000","-94,184,000","-80,076,000","-78,200,000","-39,775,000",,,"70,278,000",,,,"122,396,000",,,,"124,811,000",,,,"112,413,000",,,,"101,501,000",,,,"95,336,000","93,901,000","92,489,000","90,533,000","89,960,000","87,474,000","85,406,000","82,815,000","80,886,000","78,644,000","76,804,000","74,423,000","72,562,000","71,520,000","69,773,000","68,034,000","66,200,000","65,000,000","63,200,000","61,300,000","59,700,000","58,400,000","58,100,000","55,900,000","55,200,000","55,000,000","53,900,000","51,200,000","50,100,000","49,300,000","48,400,000","46,900,000","45,500,000","44,300,000","43,100,000","42,000,000","41,000,000","40,000,000","57,800,000","37,800,000","36,900,000","36,000,000","34,500,000","33,200,000","31,700,000","30,500,000","29,400,000","28,100,000","27,300,000","26,900,000"
		TreasuryStock,"10,459,000","10,569,000","10,146,000","10,180,000","8,693,000","8,285,000","7,941,000","8,037,000","7,422,000","6,032,000","6,079,000","6,137,000","4,959,000","3,384,000","2,854,000","2,884,000","2,279,000","2,359,000","1,730,000","1,768,000","1,172,000","1,236,000","691,000","482,000","88,000","73,000","38,000","64,000","83,000","71,000","216,000","54,000","39,000","11,000","11,000","12,000","25,000","62,000","101,000","32,000","22,000","13,000","6,000","4,000","1,000","1,000","1,000","6,000","437,000","855,000","1,181,000",,,"1,839,000",,,,"1,193,000",,,,"310,000",,,,"218,000",,,,"16,172,000",,,,"15,350,000","17,841,000","17,800,000","17,916,000","18,578,000","18,402,000","17,012,000","16,440,000","17,239,000","16,378,000","14,740,000","14,879,000","14,470,000","13,508,000","13,379,000","12,089,000","11,600,000","11,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
