name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"1,987,772,686","4,480,465,011","4,079,671,228","4,313,947,602","7,171,220,751","5,469,120,230","5,967,290,955","7,866,022,092","24,372,295,451"
EnterpriseValue,"1,655,748,686","4,010,674,011","3,518,076,228","3,695,905,602","6,422,238,751","4,647,333,230","5,064,587,955","7,172,441,092","24,301,563,451"
PsRatio,"1,011.661",,"3,882,435.554","4,141,124.956","192,190.204","49,028.084","40,702.141","16,798.75",
PbRatio,"3.195","6.46","5.764","5.028","7.861","5.538","5.527","8.922",
EnterprisesValueRevenueRatio,"877.45","2,125.423",,,,,,,"675,043.429"
EnterprisesValueEBITDARatio,"-2.341","-27.321","-22.499","-13.997","-45.838","-39.513","-38.776","-61.908","-285.102"
