name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
OperatingCashFlow,"13,110,000,000","1,000,000","3,333,000,000","5,417,000,000","4,359,000,000","-3,297,000,000","-4,513,000,000","-598,000,000","-1,287,000,000","14,766,000,000","3,985,000,000","7,316,000,000","5,239,000,000","3,085,000,000","11,396,000,000","3,593,000,000","4,374,000,000","2,301,000,000","4,684,000,000","4,058,000,000","3,057,000,000","1,646,000,000","-2,260,000,000","3,549,000,000","7,195,000,000","6,294,000,000","2,065,000,000","8,355,000,000","-2,053,000,000","5,528,000,000","7,974,000,000","5,867,000,000","3,576,000,000","1,979,000,000","2,962,000,000","3,097,000,000","2,199,000,000","187,000,000","9,160,000,000","5,713,000,000","5,269,000,000","767,000,000","1,556,000,000","5,647,000,000","2,943,000,000","2,231,000,000","1,938,000,000","2,053,000,000","2,602,000,000","-51,000,000","1,137,000,000","944,000,000","1,223,000,000","2,536,000,000","4,523,000,000","2,710,000,000","2,251,000,000","1,354,000,000","1,865,000,000","1,321,000,000","2,089,000,000","691,000,000","2,354,000,000","2,082,000,000","-506,000,000","445,000,000","96,000,000","2,011,000,000","900,000,000","1,035,000,000","2,232,000,000","-1,747,000,000","4,950,000,000","1,684,000,000","-3,031,000,000","1,700,000,000","301,000,000","434,000,000","3,230,000,000","687,000,000","3,421,000,000","2,643,000,000"
	CashFlowFromContinuingOperatingActivities,"13,110,000,000","1,000,000","3,333,000,000","5,417,000,000","4,359,000,000","-3,297,000,000","-4,513,000,000","-598,000,000","-1,287,000,000","14,766,000,000","3,985,000,000","7,316,000,000","5,239,000,000","3,085,000,000","11,396,000,000","3,593,000,000","4,374,000,000","2,301,000,000","4,684,000,000","4,058,000,000","3,057,000,000","1,646,000,000","-2,260,000,000","3,549,000,000","7,195,000,000","6,294,000,000","2,065,000,000","8,355,000,000","-2,053,000,000","5,528,000,000","7,974,000,000","5,867,000,000","3,576,000,000","1,979,000,000","2,962,000,000","3,097,000,000","2,199,000,000","187,000,000","9,160,000,000","5,713,000,000","5,269,000,000","767,000,000","1,556,000,000","5,647,000,000","2,943,000,000","2,231,000,000","1,938,000,000","2,053,000,000","2,602,000,000","-51,000,000","1,137,000,000","944,000,000","1,223,000,000","2,536,000,000","4,523,000,000","2,710,000,000","2,251,000,000","1,354,000,000","1,865,000,000","1,321,000,000","2,089,000,000","691,000,000","2,354,000,000","2,082,000,000","-506,000,000","445,000,000","96,000,000","2,011,000,000","900,000,000","1,035,000,000","2,232,000,000","-1,747,000,000","4,950,000,000","1,684,000,000","-3,031,000,000","1,700,000,000","301,000,000","434,000,000","3,230,000,000","687,000,000","3,421,000,000","2,643,000,000"
		NetIncomeFromContinuingOperations,"4,946,000,000","-44,000,000","1,242,000,000","1,565,000,000","2,183,000,000","2,804,000,000","1,022,000,000","1,507,000,000","-2,405,000,000","-270,000,000","1,138,000,000","1,425,000,000","738,000,000","937,000,000","849,000,000","1,675,000,000","200,000,000","1,364,000,000","3,865,000,000","2,241,000,000","496,000,000","1,372,000,000","293,000,000","1,832,000,000","925,000,000","1,369,000,000","740,000,000","1,467,000,000","1,459,000,000","2,046,000,000","-1,447,000,000","523,000,000","1,113,000,000","1,249,000,000","-471,000,000","1,061,000,000","-486,000,000","-664,000,000","-117,000,000","-593,000,000","2,213,000,000","-956,000,000","694,000,000","1,544,000,000","867,000,000","633,000,000","189,000,000","1,242,000,000","1,104,000,000","671,000,000","1,875,000,000","1,032,000,000","180,000,000","3,000,000","-1,566,000,000","-166,000,000","590,000,000","69,000,000","871,000,000","867,000,000","846,000,000","1,120,000,000","1,037,000,000","1,205,000,000","453,000,000","733,000,000","364,000,000","1,364,000,000","883,000,000","929,000,000","578,000,000","728,000,000","549,000,000","401,000,000","575,000,000","297,000,000","196,000,000","196,000,000","-193,000,000","302,000,000","-68,000,000","153,000,000"
		OperatingGainsLosses,"-619,000,000","1,288,000,000","-746,000,000","-354,000,000","-807,000,000","-1,818,000,000","1,373,000,000","-172,000,000","2,772,000,000","-829,000,000","71,000,000","-944,000,000","49,000,000","312,000,000","-439,000,000","-161,000,000","-492,000,000","-22,000,000","505,000,000","-1,693,000,000","891,000,000","-471,000,000","2,311,000,000","-850,000,000","-1,541,000,000","-2,097,000,000","324,000,000","-1,472,000,000","93,000,000","-2,446,000,000","-888,000,000","54,000,000","-832,000,000","-309,000,000","1,324,000,000","2,007,000,000","1,495,000,000","630,000,000","-238,000,000","1,445,000,000","-1,763,000,000","1,384,000,000","115,000,000","-2,528,000,000","-468,000,000","50,000,000","1,154,000,000","-29,000,000","-1,786,000,000","-389,000,000","-1,938,000,000","457,000,000","2,275,000,000","-145,000,000",,,,,,,,,,,,,,,,,,,,"-622,000,000",,,,"-1,639,000,000",,,,
			GainLossOnInvestmentSecurities,"-619,000,000","1,288,000,000","-746,000,000","-354,000,000","-807,000,000","-1,818,000,000","1,373,000,000","-172,000,000","2,772,000,000","-829,000,000","71,000,000","-944,000,000","49,000,000","312,000,000","-439,000,000","-161,000,000","-492,000,000","-22,000,000","505,000,000","-1,693,000,000","891,000,000","-471,000,000","2,311,000,000","-850,000,000","-1,541,000,000","-2,097,000,000","324,000,000","-1,472,000,000","93,000,000","-2,446,000,000","-888,000,000","54,000,000","-832,000,000","-309,000,000","1,324,000,000","2,007,000,000","1,495,000,000","630,000,000","-238,000,000","1,445,000,000","-1,763,000,000","1,384,000,000","115,000,000","-2,528,000,000","-468,000,000","50,000,000","1,154,000,000","-29,000,000","-1,786,000,000","-389,000,000","309,000,000","457,000,000","2,275,000,000","-145,000,000",,,,,,,,,,,,,,,,,,,,"-622,000,000",,,,"-1,639,000,000",,,,
		OtherNonCashItems,"-2,347,000,000","-634,000,000","-572,000,000","-588,000,000","-553,000,000","-589,000,000","-657,000,000","-629,000,000","-665,000,000","-701,000,000","-499,000,000","-634,000,000","-882,000,000","-601,000,000","-606,000,000","-584,000,000","-498,000,000","-560,000,000","-596,000,000","-617,000,000","-722,000,000","-541,000,000","-490,000,000","-523,000,000","-265,000,000","-629,000,000","-501,000,000","-622,000,000","-184,000,000","-576,000,000","-637,000,000","-487,000,000","-523,000,000","-509,000,000","-457,000,000","-336,000,000","-342,000,000","-514,000,000","171,000,000","-688,000,000","-335,000,000","-560,000,000","-377,000,000","-223,000,000","-505,000,000","-277,000,000","-52,000,000","-540,000,000","-1,590,000,000","705,000,000","-3,961,000,000","566,000,000","1,240,000,000","-598,000,000","-254,000,000","597,000,000","1,383,000,000","1,272,000,000","1,036,000,000","713,000,000","383,000,000","175,000,000","51,000,000","456,000,000","679,000,000","231,000,000","222,000,000","245,000,000","58,000,000","-59,000,000","246,000,000","-2,738,000,000","2,406,000,000","762,000,000","-65,000,000","708,000,000","439,000,000","578,000,000","-159,000,000","-4,096,000,000","2,229,000,000","4,432,000,000"
		ChangeInWorkingCapital,"6,995,000,000","-796,000,000","1,509,000,000","3,835,000,000","2,447,000,000","-4,492,000,000","-7,423,000,000","-2,520,000,000","-2,875,000,000","15,845,000,000","2,016,000,000","5,922,000,000","4,165,000,000","1,072,000,000","10,754,000,000","1,636,000,000","4,200,000,000","991,000,000","59,000,000","2,928,000,000","1,288,000,000","396,000,000","-4,883,000,000","2,288,000,000","6,761,000,000","6,198,000,000","785,000,000","7,968,000,000","-3,879,000,000","5,101,000,000","9,581,000,000","4,620,000,000","2,502,000,000","492,000,000","1,585,000,000","-571,000,000","1,086,000,000","-424,000,000","8,307,000,000","4,466,000,000","3,809,000,000","-172,000,000","29,000,000","5,356,000,000","1,672,000,000","1,021,000,000","125,000,000","224,000,000","2,416,000,000","-1,007,000,000","660,000,000","-1,077,000,000","-1,353,000,000","1,965,000,000","3,639,000,000","2,130,000,000","191,000,000","-78,000,000","458,000,000","-321,000,000","825,000,000","-666,000,000","1,188,000,000","285,000,000","-1,690,000,000","-603,000,000","-544,000,000","247,000,000","-198,000,000","30,000,000","1,298,000,000","127,000,000","1,166,000,000","1,007,000,000","-3,785,000,000","490,000,000","-2,084,000,000","1,126,000,000","3,468,000,000","4,304,000,000","1,064,000,000","-2,014,000,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-273,000,000","389,000,000","-87,000,000","-77,000,000","-1,556,000,000","36,000,000","-52,000,000","-186,000,000","-113,000,000","-139,000,000","-807,000,000","102,000,000","-394,000,000","-462,000,000","-177,000,000","212,000,000","-57,000,000","2,219,000,000","-593,000,000","544,000,000","-791,000,000","-406,000,000","93,000,000","974,000,000","1,622,000,000","249,000,000","-1,249,000,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-273,000,000","389,000,000","-87,000,000","-77,000,000","-1,556,000,000","36,000,000","-52,000,000","-186,000,000","-113,000,000","-139,000,000","-807,000,000","102,000,000","-394,000,000","-462,000,000","-177,000,000","212,000,000","-57,000,000","2,219,000,000","-593,000,000","544,000,000","-791,000,000","-406,000,000","93,000,000","974,000,000","1,622,000,000","249,000,000","-1,249,000,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-254,000,000","-298,000,000","-437,000,000","-271,000,000","-247,000,000","-283,000,000","-556,000,000","-220,000,000","-235,000,000","-250,000,000","-149,000,000","-241,000,000","-152,000,000","-258,000,000","-110,000,000","-144,000,000","-153,000,000","-229,000,000","-144,000,000","-142,000,000","-91,000,000","-110,000,000","12,000,000","-51,000,000","-62,000,000"
