name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,08/31/1992,05/31/1992,08/31/1991
TotalAssets,"15,253,000,000","15,054,000,000","15,951,000,000","15,506,000,000","14,689,000,000","15,337,000,000","15,444,000,000","15,235,000,000","15,869,000,000","14,555,000,000","15,739,000,000","14,542,000,000","14,466,000,000","12,469,000,000","14,118,000,000","12,915,000,000","12,916,000,000","13,340,000,000","13,900,000,000","13,038,000,000","13,244,000,000","13,574,000,000","14,076,000,000","13,360,000,000","13,304,000,000","13,606,000,000","14,898,000,000","14,355,000,000","14,563,000,000","14,431,000,000","15,047,000,000","14,101,000,000","14,133,000,000","14,378,000,000","15,245,000,000","14,097,000,000","14,050,000,000","13,905,000,000","15,128,000,000","13,829,000,000","14,232,000,000","14,094,000,000","14,682,000,000","13,878,000,000","13,186,000,000","13,564,000,000","14,655,000,000","13,706,000,000","13,466,000,000","13,160,000,000","13,310,000,000","12,059,000,000","11,538,000,000","11,334,000,000","11,872,410,000","10,875,514,000","10,629,829,000","10,560,082,000","11,109,365,000","9,763,202,000","9,261,418,000","9,041,177,000","9,494,689,000","8,649,241,000","9,182,868,000","9,153,038,000","9,404,227,000","8,464,036,000","8,100,578,000","7,979,299,000","8,344,674,000","7,272,590,000","7,003,512,000","6,698,450,000","7,140,219,000","6,199,123,000","6,264,093,000","6,315,503,000","6,093,009,000","5,273,791,000","5,079,165,000","4,929,586,000","4,892,587,000","4,291,383,000","4,165,925,000","3,855,154,000","3,836,947,000","3,332,532,000","3,269,600,000","2,914,662,000","2,793,200,000","2,521,800,000","2,195,500,000","1,936,100,000","1,930,100,000","1,748,900,000","1,679,400,000","1,619,700,000","1,607,100,000","1,306,900,000","1,267,300,000","1,122,400,000","1,210,300,000","997,500,000","916,600,000","804,900,000","935,000,000","779,600,000","715,300,000","658,700,000","725,300,000","573,400,000","536,600,000","469,300,000","571,000,000","476,500,000","463,700,000","444,800,000","474,300,000","397,800,000","473,100,000","362,500,000"
	CurrentAssets,"4,763,000,000","5,023,000,000","5,888,000,000","5,658,000,000","5,195,000,000","5,835,000,000","5,996,000,000","5,688,000,000","6,170,000,000","4,649,000,000","5,781,000,000","4,678,000,000","4,635,000,000","4,835,000,000","6,337,000,000","5,042,000,000","4,983,000,000","5,331,000,000","5,700,000,000","4,740,000,000","4,944,000,000","5,247,000,000","5,654,000,000","4,955,000,000","4,855,000,000","5,076,000,000","6,203,000,000","5,626,000,000","5,829,000,000","5,698,000,000","6,078,000,000","5,077,000,000","5,115,000,000","5,292,000,000","5,987,000,000","4,882,000,000","4,911,000,000","4,719,000,000","5,773,000,000","4,463,000,000","4,849,000,000","4,775,000,000","5,343,000,000","4,608,000,000","5,205,000,000","5,645,000,000","6,810,000,000","5,770,000,000","5,705,000,000","5,485,000,000","5,575,000,000","4,281,000,000","3,899,000,000","3,700,000,000","4,217,822,000","3,211,598,000","3,295,269,000","3,723,889,000","4,430,610,000","3,289,213,000","3,398,421,000","3,401,040,000","3,939,355,000","3,257,770,000","4,120,358,000","4,266,052,000","4,573,249,000","3,833,402,000","3,651,167,000","3,643,437,000","4,155,674,000","3,259,188,000","3,206,873,000","3,024,839,000","3,706,540,000","2,921,350,000","3,143,527,000","3,284,094,000","3,241,765,000","2,578,112,000","2,482,649,000","2,464,044,000","2,603,427,000","2,118,715,000","2,086,477,000","1,921,897,000","2,004,916,000","1,586,477,000","1,593,307,000","1,366,523,000","1,367,700,000","1,237,900,000","1,017,000,000","939,400,000","985,300,000","856,900,000","837,700,000","811,400,000","824,800,000","571,900,000","559,700,000","465,200,000","597,300,000","457,600,000","410,300,000","330,200,000","478,400,000","364,300,000","322,600,000","286,200,000","382,700,000","271,600,000","256,100,000","202,200,000","306,800,000","226,500,000","230,000,000","211,100,000","252,400,000","179,400,000","154,400,000","151,600,000"
		CashCashEquivalentsAndShortTermInvestments,"646,000,000","1,587,000,000","1,873,000,000","2,569,000,000","1,609,000,000","2,271,000,000","1,939,000,000","2,428,000,000","2,039,000,000","723,000,000","490,000,000","625,000,000","543,000,000","934,000,000","1,047,000,000","1,066,000,000","822,000,000","1,308,000,000","736,000,000","552,000,000","625,000,000","1,074,000,000","597,000,000","700,000,000","423,000,000","707,000,000","501,000,000","934,000,000","1,195,000,000","1,407,000,000","631,000,000","746,000,000","717,000,000","971,000,000","598,000,000","592,000,000","518,000,000","537,000,000","550,000,000","600,000,000","1,029,000,000","1,205,000,000","760,000,000","1,169,000,000","1,668,000,000","2,277,000,000","2,441,000,000","2,518,000,000","2,388,000,000","2,267,000,000","1,531,000,000","1,354,000,000","894,000,000","676,000,000","279,101,000","287,582,000","272,532,000","663,671,000","320,665,000","265,477,000","503,630,000","620,400,000","517,678,000","682,083,000","1,596,338,000","286,916,000","132,713,000","250,333,000","119,729,000","205,484,000","111,720,000","269,216,000","99,810,000","147,033,000","108,532,000","143,014,000","247,879,000","566,076,000","92,501,000","198,269,000","125,541,000","336,099,000","8,306,000","169,226,000","157,523,000","172,221,000","4,149,000","3,925,000","3,639,000","40,108,000","36,100,000","61,800,000","3,000,000","2,900,000","17,800,000","17,400,000","17,600,000","44,200,000","8,400,000","2,200,000","2,200,000","8,900,000","2,000,000","4,700,000","1,800,000","2,800,000","3,300,000","1,500,000","1,400,000","30,400,000","1,500,000","1,100,000","1,100,000","1,000,000","1,100,000","1,000,000","1,000,000","900,000","900,000","900,000","800,000","800,000"
			CashAndCashEquivalents,"646,000,000","1,587,000,000","1,873,000,000","2,569,000,000","1,609,000,000","2,271,000,000","1,939,000,000","2,428,000,000","2,039,000,000","723,000,000","490,000,000","625,000,000","543,000,000","934,000,000","1,047,000,000","1,066,000,000","822,000,000","1,308,000,000","736,000,000","552,000,000","625,000,000","1,074,000,000","597,000,000","700,000,000","423,000,000","707,000,000","501,000,000","934,000,000","1,195,000,000","1,407,000,000","631,000,000","746,000,000","717,000,000","971,000,000","598,000,000","592,000,000","518,000,000","537,000,000","550,000,000","600,000,000","1,029,000,000","1,205,000,000","760,000,000","1,169,000,000","1,668,000,000","2,277,000,000","2,441,000,000","2,518,000,000","2,388,000,000","2,267,000,000","232,000,000","221,000,000","239,000,000","167,000,000","242,970,000","216,951,000","238,805,000","180,543,000","294,986,000","229,921,000","250,889,000","189,170,000","198,686,000","162,807,000","195,202,000","126,839,000","132,713,000","110,319,000","119,729,000","116,717,000","111,720,000","105,173,000","99,810,000","112,748,000","108,532,000","107,978,000","94,674,000","90,085,000","92,501,000","85,039,000","100,541,000","106,722,000","8,306,000","4,563,000","13,493,000","123,621,000","4,149,000","3,925,000","3,639,000","12,608,000","16,100,000","3,000,000","3,000,000","2,900,000","17,800,000","17,400,000","17,600,000","44,200,000","8,400,000","2,200,000","2,200,000","8,900,000","2,000,000","4,700,000","1,800,000","2,800,000","3,300,000","1,500,000","1,400,000","30,400,000","1,500,000","1,100,000","1,100,000","1,000,000","1,100,000","1,000,000","1,000,000","900,000","900,000","900,000","800,000","800,000"
				CashFinancial,,,,,,,,,,,,"625,000,000","543,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232,000,000","221,000,000","239,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,299,000,000","1,133,000,000","655,000,000","509,000,000","36,131,000","70,631,000","33,727,000","483,128,000","25,679,000","35,556,000","252,741,000","431,230,000","318,992,000","519,276,000","1,401,136,000","160,077,000",,"140,014,000",,"88,767,000",,"164,043,000",,"34,285,000",,"35,036,000","153,205,000","475,991,000",,"113,230,000","25,000,000","229,377,000",,"164,663,000","144,030,000","48,600,000",,,,"27,500,000","20,000,000","58,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,,"190,000,000",,,,"789,000,000","115,000,000","205,000,000","174,000,000",,,,,,,,,,,,,,,,,,"36,000,000",,,,"52,000,000",,,,,,,,"0",,,,"105,000,000",,,,"32,000,000",,,,,,,,,,,,,,,,,,,"1,652,065,000","1,492,150,000","1,296,406,000","1,309,303,000","1,389,632,000","1,284,734,000","1,093,455,000","1,113,928,000","1,150,157,000","1,048,711,000","950,142,000","973,256,000","990,810,000","975,512,000","828,649,000","836,675,000","835,946,000","804,966,000","703,630,000","712,032,000","681,256,000","629,971,000","531,885,000","544,328,000","501,162,000","291,700,000","395,000,000","235,800,000","270,700,000","123,500,000","191,500,000","183,100,000","239,600,000",,,,,,,,,,,,,,,,,,,,,,"3,300,000",,"700,000"
			AccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,652,065,000","1,492,150,000","1,296,406,000","1,309,303,000","1,389,632,000","1,284,734,000","1,093,455,000","1,113,928,000","1,150,157,000","1,048,711,000","950,142,000","973,256,000","990,810,000","975,512,000","828,649,000","836,675,000","835,946,000","804,966,000","703,630,000","712,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"15,000,000",,,,"610,000,000","115,000,000","205,000,000","174,000,000",,,,,,,,,,,,,,,,,,"36,000,000",,,,"52,000,000",,,,,,,,"0",,,,"105,000,000",,,,"32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,"175,000,000",,,,"179,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
