name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990
OperatingCashFlow,"404,368,000","-38,629,000","177,771,000","102,794,000","162,432,000","103,000,000","113,165,000","143,946,000","139,805,000","33,681,000","128,517,000","146,205,000","108,730,000","29,740,000","125,995,000","117,545,000","77,767,000","51,903,000","64,229,000","104,538,000","59,812,000","57,119,000","80,797,000","58,776,000","80,762,000","39,289,000","86,790,000","115,778,000","109,038,000","84,777,000","101,327,000","81,095,000","110,348,000","4,596,000","135,725,000","142,502,000","98,023,000","39,589,000","91,673,000","56,918,000","146,221,000","29,553,000","28,195,000","75,707,000","60,773,000","14,856,000","70,178,000","56,613,000","105,524,000","-8,207,000","26,741,000","17,472,000","37,146,000","11,911,000","33,357,000","33,952,000","29,265,000","13,016,000","30,212,000","34,455,000","19,695,000","-4,367,000","10,291,000","20,647,000","25,636,000","4,808,000","21,513,000","-880,000","7,091,000","1,943,000","27,504,000","9,926,000","8,941,000","6,089,000","8,932,000","25,393,000","222,000","4,310,000","-14,994,000","14,213,000","7,384,000","-954,000","17,747,000","5,421,000","2,734,000","-1,270,000","4,993,000","5,080,000","1,040,000","2,456,000","3,500,000","1,400,000","-1,600,000","2,800,000","4,700,000","100,000","-1,700,000","800,000","2,200,000","800,000","-4,200,000","-300,000","5,600,000","3,600,000","-4,700,000","700,000","5,900,000","-1,700,000","3,200,000","2,600,000","4,400,000","3,800,000","6,100,000","3,200,000","2,800,000","2,500,000","-1,800,000","1,400,000","7,000,000","1,900,000","3,600,000","1,400,000","1,000,000","5,100,000","600,000","2,100,000","-6,100,000","2,600,000","-100,000"
	CashFlowFromContinuingOperatingActivities,"404,368,000","-38,629,000","177,771,000","102,794,000","162,432,000","103,000,000","113,165,000","143,946,000","139,805,000","33,681,000","128,517,000","146,205,000","108,730,000","29,740,000","125,995,000","117,545,000","77,767,000","51,903,000","64,229,000","104,538,000","59,812,000","57,119,000","80,797,000","58,776,000","80,762,000","39,289,000","86,790,000","115,778,000","109,038,000","84,777,000","101,327,000","81,095,000","110,348,000","4,596,000","135,725,000","142,502,000","98,023,000","39,589,000","91,673,000","56,918,000","146,221,000","29,553,000","28,195,000","75,707,000","60,773,000","14,856,000","70,178,000","56,613,000","105,524,000","-8,207,000","26,741,000","17,472,000","37,146,000","11,911,000","33,357,000","33,952,000","29,265,000","13,016,000","30,212,000","34,455,000","19,695,000","-4,367,000","10,291,000","20,647,000","25,636,000","4,808,000","21,513,000","-880,000","7,091,000","1,943,000","27,504,000","9,926,000","8,941,000","6,089,000","8,932,000","25,393,000","222,000","4,310,000","-14,994,000","14,213,000","7,384,000","-954,000","17,747,000","5,421,000","2,734,000","-1,270,000","4,993,000","5,080,000","1,040,000","2,456,000","3,500,000","1,400,000","-1,600,000","2,800,000","4,700,000","100,000","-1,700,000","800,000","2,200,000","800,000","-4,200,000","-300,000","5,600,000","3,600,000","-4,700,000","700,000","5,900,000","-1,700,000","3,200,000","2,600,000","4,400,000","3,800,000","6,100,000","3,200,000","2,800,000","2,500,000","-1,800,000","1,400,000","7,000,000","1,900,000","3,600,000","1,400,000","1,000,000","5,100,000","600,000","2,100,000","-6,100,000","2,600,000","-100,000"
		NetIncomeFromContinuingOperations,"226,825,000","45,314,000","48,993,000","65,443,000","67,075,000","21,736,000","39,332,000","54,910,000","29,023,000","11,572,000","24,151,000","36,369,000","36,244,000","976,000","16,431,000","31,089,000","30,747,000","-12,631,000","84,194,000","12,058,000","25,880,000","-21,393,000","-12,713,000","-10,255,000","3,966,000","-20,871,000","568,000","40,228,000","10,395,000","-7,089,000","27,377,000","-93,337,000","28,672,000","8,960,000","26,801,000","35,361,000","22,902,000","10,502,000","61,874,000","12,359,000","23,426,000","32,015,000","38,233,000","37,133,000","29,156,000","22,730,000","23,329,000","38,827,000","57,929,000","10,430,000","13,922,000","9,185,000","8,624,000","4,955,000","17,949,000","14,628,000","15,987,000","8,922,000","16,569,000","12,940,000","11,188,000","3,501,000","11,493,000","21,005,000","11,372,000","2,805,000","7,952,000","5,457,000","7,371,000","4,841,000","7,469,000","4,441,000","-12,127,000","2,817,000","-10,761,000","7,359,000","-6,799,000","-7,144,000","4,273,000","-32,705,000","483,000","-242,000","3,779,000","404,000","2,389,000","-1,032,000","3,012,000","1,907,000","3,639,000","-1,440,000","-400,000","300,000","700,000","-2,800,000","0","-1,100,000","800,000","-3,600,000","-10,000,000","-800,000","-900,000","-2,000,000","-900,000","-1,800,000","-2,600,000","-1,600,000","-5,300,000","-1,200,000","200,000","-600,000","-1,200,000","1,100,000","1,200,000","600,000","500,000","300,000","1,500,000","800,000","1,800,000","1,700,000","1,100,000","500,000","1,000,000","1,500,000","1,100,000","1,100,000","-5,000,000","-9,300,000","600,000"
		OperatingGainsLosses,,,,,,,"0","118,000","184,000","3,074,000","-675,000",,,,"19,000",,,,"913,000","1,923,000",,,"-453,000",,,,,,,,,,,,,,,,,,,,,"0",,,"-1,532,000","-3,987,000","-5,233,000","-2,162,000",,"-2,134,000","-1,875,000","-2,246,000","-30,000","104,000","-59,000","104,000","-73,000","-61,000","-7,000","6,000","310,000","47,000","-4,398,000","4,220,000","920,000","-5,762,000","2,458,000","2,117,000","3,250,000","2,999,000","16,141,000","-2,852,000","13,234,000","-4,385,000","3,299,000","3,167,000","2,281,000","24,142,000","168,000","169,000","61,000","143,000","152,000","171,000","-1,934,000","145,000","169,000","179,000","-100,000","500,000","100,000","200,000","100,000","200,000","100,000","200,000","200,000","200,000","300,000","100,000","-500,000","800,000","100,000","100,000","4,300,000","-100,000","500,000","-200,000","2,000,000","-300,000","0","-100,000",,,,,,,,,,,,"600,000","-100,000",,
			GainLossOnSaleOfBusiness,,,"0","0","0","0","0","118,000","184,000","3,074,000",,,,,"0",,,,"913,000","77,000",,,"-453,000",,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,000","-33,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"310,270,000","84,298,000","82,929,000","71,451,000","71,592,000","72,163,000","71,418,000","74,470,000","72,494,000","74,533,000","77,397,000","73,756,000","74,217,000","75,355,000","77,939,000","73,082,000","72,760,000","74,844,000","71,490,000","72,989,000","71,531,000","72,412,000","71,347,000","73,360,000","73,393,000","68,902,000","69,005,000","69,060,000","67,773,000","68,356,000","70,603,000","70,049,000","66,075,000","69,356,000","67,545,000","69,430,000","67,468,000","60,006,000","44,852,000","41,300,000","38,663,000","36,831,000","35,663,000","34,604,000","26,936,000","25,460,000","24,802,000","22,892,000","22,105,000","22,674,000","21,947,000","18,649,000","12,241,000","12,061,000","10,259,000","11,855,000","11,273,000","11,084,000","10,267,000","10,275,000","9,576,000","9,412,000","9,485,000","11,482,000","8,325,000","7,663,000","7,548,000","7,578,000","7,558,000","7,618,000","7,080,000","6,166,000","7,061,000","6,158,000","7,281,000","7,512,000","6,971,000","7,185,000","6,228,000","4,723,000","2,921,000","2,923,000","3,156,000","3,018,000","2,938,000","2,875,000","2,482,000","2,823,000","2,760,000","2,591,000","2,800,000","2,200,000","2,300,000","2,500,000","2,400,000","2,300,000","2,400,000","2,500,000","2,500,000","2,400,000","2,600,000","2,500,000","3,100,000","2,100,000","2,600,000","2,700,000","2,200,000","2,700,000","2,600,000","2,600,000","2,600,000","2,900,000","2,500,000","2,600,000","2,600,000","2,600,000","2,600,000","2,500,000","2,400,000","2,400,000","2,100,000","2,000,000","1,900,000","1,700,000","1,900,000","2,100,000","1,800,000","2,200,000","1,800,000"
			DepreciationAndAmortization,"310,270,000","84,298,000","82,929,000","71,451,000","71,592,000","72,163,000","71,418,000","74,470,000","72,494,000","74,533,000","77,397,000","73,756,000","74,217,000","75,355,000","77,939,000","73,082,000","72,760,000","74,844,000","71,490,000","72,989,000","71,531,000","72,412,000","71,347,000","73,360,000","73,393,000","68,902,000","69,005,000","69,060,000","67,773,000","68,356,000","70,603,000","70,049,000","66,075,000","69,356,000","67,545,000","69,430,000","67,468,000","60,006,000","44,852,000","41,300,000","38,663,000","36,831,000","35,663,000","34,604,000","26,936,000","25,460,000","24,802,000","22,892,000","22,105,000","22,674,000","21,947,000","18,649,000","12,241,000","12,061,000","10,259,000","11,855,000","11,273,000","11,084,000","10,267,000","10,275,000","9,576,000","9,412,000","9,485,000","11,482,000","8,325,000","7,663,000","7,548,000","7,578,000","7,558,000","7,618,000","7,080,000","6,166,000","7,061,000","6,158,000","7,281,000","7,512,000","6,971,000","7,185,000","6,228,000","4,723,000","2,921,000","2,923,000","3,156,000","3,018,000","2,938,000","2,875,000","2,482,000","2,823,000","2,760,000","2,591,000","2,800,000","2,200,000","2,300,000","2,500,000","2,400,000","2,300,000","2,400,000","2,500,000","2,500,000","2,400,000","2,600,000","2,500,000","3,100,000","2,100,000","2,600,000","2,700,000","2,200,000","2,700,000","2,600,000","2,600,000","2,600,000","2,900,000","2,500,000","2,600,000","2,600,000","2,600,000","2,600,000","2,500,000","2,400,000","2,400,000","2,100,000","2,000,000","1,900,000","1,700,000","1,900,000","2,100,000","1,800,000","2,200,000","1,800,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,414,000","10,806,000","10,475,000","9,789,000","9,814,000","9,049,000","8,938,000","9,043,000","11,063,000","7,954,000","7,279,000","7,116,000","7,163,000","7,145,000","7,209,000","6,630,000","5,803,000","6,256,000","5,405,000","6,549,000","6,846,000","6,439,000","6,648,000","5,764,000","4,400,000","2,649,000","2,695,000","2,771,000","2,794,000","2,759,000","2,789,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"441,000","467,000","609,000","478,000","461,000","527,000","474,000","442,000","419,000","371,000","384,000","432,000","415,000","413,000","409,000","450,000","363,000","805,000","753,000","732,000","666,000","532,000","537,000","464,000","323,000","272,000","228,000","385,000","224,000","179,000","86,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
