name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-95,270,000","-27,503,000","-22,582,000","-17,862,000","-27,323,000","-36,157,000","-6,890,000","-3,809,000","-1,495,000","-953,000"
	CashFlowFromContinuingOperatingActivities,"-95,269,000","-27,503,000","-22,581,000","-17,862,000","-27,323,000","-36,157,000","-6,890,000","-3,808,000","-1,496,000","-953,000"
		NetIncomeFromContinuingOperations,"-168,306,000","-30,635,000","-88,387,000","-17,268,000","-32,016,000","-28,515,000","-9,318,000","-5,683,000","-1,629,000","-818,000"
		OperatingGainsLosses,"-23,892,000","1,329,000","-2,952,000","-15,781,000","-6,488,000","-9,826,000",,,,
			GainLossOnInvestmentSecurities,"-23,892,000","1,329,000","-2,952,000","-15,781,000","-6,488,000","-9,826,000",,,,
		DepreciationAmortizationDepletion,"12,104,000","3,112,000","3,003,000","3,189,000","2,800,000","1,802,000","110,000","51,000","-6,000","21,000"
			DepreciationAndAmortization,"12,104,000","3,112,000","3,003,000","3,189,000","2,800,000","1,802,000","110,000","51,000","-6,000","21,000"
		DeferredTax,"-1,133,000","-109,000","450,000","17,000","-1,491,000","2,013,000","9,000","0","0","0"
			DeferredIncomeTax,"-1,133,000","-109,000","450,000","17,000","-1,491,000","2,013,000","9,000","0","0","0"
		StockBasedCompensation,"40,658,000","6,035,000","9,662,000","11,571,000","13,390,000","6,287,000","46,000","49,000","40,000","19,000"
		OtherNonCashItems,"1,002,000","26,000","1,067,000","-78,000","-13,000","19,000","1,389,000","-111,000","-112,000","-132,000"
		ChangeInWorkingCapital,"-15,604,000","-7,261,000","-5,326,000","488,000","-3,505,000","-7,937,000","874,000","1,885,000","212,000","-43,000"
			ChangeInReceivables,"-441,000","-307,000","-1,575,000","984,000","457,000","-1,182,000","0","0","0","0"
				ChangesInAccountReceivables,"-441,000","-307,000","-1,575,000","984,000","457,000","-1,182,000","0","0","0","0"
			ChangeInInventory,"-173,000","-78,000","-811,000","-2,845,000","3,561,000","-1,516,000","-2,685,000","-92,000","-185,000","0"
			ChangeInPrepaidAssets,"-126,000","1,613,000","-2,120,000","992,000","-611,000","-3,133,000","-55,000","-301,000","7,000","2,000"
			ChangeInPayablesAndAccruedExpense,"-2,757,000","-1,823,000","382,000","-595,000","-721,000","3,702,000","479,000","2,265,000","410,000","-46,000"
				ChangeInPayable,"695,000","301,000","-409,000","-187,000","990,000","8,000","-172,000","1,146,000","299,000","-98,000"
					ChangeInAccountPayable,"695,000","301,000","-409,000","-187,000","990,000","8,000","-172,000","1,146,000","299,000","-98,000"
				ChangeInAccruedExpense,"-3,452,000","-2,124,000","791,000","-408,000","-1,711,000","3,694,000","651,000","1,119,000","111,000","52,000"
			ChangeInOtherCurrentAssets,"-13,765,000","-9,230,000","-42,000","1,958,000","-6,451,000","-5,993,000","-946,000","36,000","-18,000","-20,000"
			ChangeInOtherCurrentLiabilities,"1,658,000","2,564,000","-1,160,000","-6,000","260,000","185,000","4,081,000","-23,000","-2,000","21,000"
InvestingCashFlow,"-219,889,000","-39,018,000","-64,839,000","-44,530,000","-71,502,000","-134,538,000","-24,518,000","-8,312,000","-2,769,000","-83,000"
	CashFlowFromContinuingInvestingActivities,"-219,889,000","-39,018,000","-64,839,000","-44,530,000","-71,502,000","-134,538,000","-24,518,000","-8,312,000","-2,769,000","-83,000"
		NetPPEPurchaseAndSale,"-205,133,000","-39,018,000","-64,839,000","-39,530,000","-61,746,000","-134,538,000","-24,518,000","-8,312,000","-2,769,000","-83,000"
			PurchaseOfPPE,"-205,133,000","-39,018,000","-64,839,000","-38,614,000","-62,662,000","-134,538,000","-24,518,000","-8,312,000","-2,769,000","-83,000"
		NetBusinessPurchaseAndSale,,,"0","-5,000,000",,,"0","0",,
			PurchaseOfBusiness,,,"0","-5,000,000",,,"0","0",,
FinancingCashFlow,"152,273,000","24,985,000","34,907,000","18,145,000","74,236,000","446,446,000","-274,000","58,069,000","2,032,000","4,880,000"
	CashFlowFromContinuingFinancingActivities,"152,273,000","24,985,000","34,907,000","18,145,000","74,236,000","446,446,000","-274,000","58,069,000","2,032,000","4,880,000"
		NetIssuancePaymentsOfDebt,"157,180,000","25,902,000","35,569,000","20,709,000",,,"0","30,000,000",,
			NetLongTermDebtIssuance,"157,180,000","25,902,000","35,569,000","20,709,000",,,"0","30,000,000",,
