name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
			ChangeInPayablesAndAccruedExpense,"24,319,000","-41,246,000","57,473,000","-19,588,000","30,980,000","-29,749,000","28,941,000","-7,898,000","4,931,000","24,558,000","-15,942,000","161,000","-1,968,000","-6,045,000","-970,000","11,375,000","-4,699,000","9,750,000","3,036,000","13,197,000","-3,858,000","-303,000","31,211,000","-12,286,000","11,000","7,992,000","-4,138,000","2,894,000","2,869,000","7,675,000","-7,678,000","3,120,000","1,133,000","1,288,000","4,330,000","1,453,000"
				ChangeInPayable,"41,281,000","-28,795,000","53,631,000","-3,342,000","20,906,000","-20,838,000","18,418,000","5,000,000","-3,036,000","14,807,000","-4,374,000","-6,837,000","6,124,000","-13,559,000","6,297,000","3,801,000","2,815,000","2,176,000","9,652,000","6,612,000","6,174,000","-9,036,000","26,914,000","-12,332,000","121,000","7,792,000","-4,210,000","4,781,000","935,000","7,689,000","-7,430,000","3,120,000","1,178,000","1,243,000","5,043,000","1,453,000"
					ChangeInAccountPayable,"42,028,000","-28,795,000","54,071,000","2,690,000","14,874,000","-20,838,000","18,418,000","5,000,000","2,245,000","9,526,000","11,534,000","4,832,000","-5,850,000","-1,229,000","9,441,000","-2,961,000","-241,000","8,677,000","3,394,000","-2,001,000","2,371,000","-6,095,000","21,726,000","-10,711,000","4,740,000","3,079,000","-7,867,000","4,781,000","935,000","7,689,000","-7,430,000","3,120,000","1,178,000","1,243,000","5,043,000","1,453,000"
				ChangeInAccruedExpense,"-16,962,000","-12,451,000","3,842,000","-16,246,000","10,074,000","-8,911,000","10,523,000","-12,898,000","7,967,000","9,751,000","-11,568,000","6,998,000","-8,092,000","7,514,000","-7,267,000","7,574,000","-7,514,000","7,574,000","-6,616,000","6,585,000","-10,032,000","8,733,000","4,297,000","46,000","-110,000","200,000","72,000","-1,887,000","1,934,000","-14,000",,,,"45,000",,
					ChangeInInterestPayable,"-16,962,000","-12,451,000","3,842,000","-16,246,000","10,074,000","-8,911,000","10,523,000","-12,898,000","7,967,000","9,751,000","-11,568,000","6,998,000","-8,092,000","7,514,000","-7,267,000","7,574,000","-7,514,000","7,574,000","-7,631,000","6,405,000","-6,525,000","6,421,000","4,297,000","46,000","45,000","45,000","72,000","-1,887,000","1,934,000","-14,000",,,,"45,000",,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,"0","0","0","-169,000","-238,000","273,000","-345,000",,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-12,853,000","-7,250,000","-4,868,000","-1,790,000","-1,373,000","-2,080,000","15,151,000","-19,639,000","-1,190,000","-573,000","-853,000","-1,061,000","-2,023,000","-795,000","115,000","676,000","169,000","37,000","1,257,000","39,000","-310,000","22,000","-59,000","235,000","122,000","-231,000",,"-25,000","0","25,000",,,,"258,000",,
			ChangeInOtherWorkingCapital,"-6,600,000","-269,000","2,451,000","-5,767,000","-3,015,000","-3,785,000","4,920,000","-445,000","-804,000","-3,140,000","4,143,000","951,000","265,000","298,000","-173,000","6,027,000","-346,000","-601,000","-364,000","-69,000","-370,000","-917,000","-6,274,000","-4,290,000","15,827,000","-336,000","-6,635,000","133,000","617,000","259,000","-93,000","-369,000","296,000","-97,000","744,000","-488,000"
InvestingCashFlow,"-312,711,000","-58,051,000","64,353,000","-323,803,000","-35,730,000","-37,142,000","-23,219,000","-310,978,000","-33,148,000","-29,460,000","-22,801,000","-30,090,000","-113,313,000","-11,279,000","-11,098,000","-10,155,000","-2,750,000","-1,999,000","-14,312,000","-3,948,000","-4,685,000","-5,656,000","-61,334,000","-3,227,000","-2,733,000","-1,853,000","-4,324,000","-1,504,000","-4,649,000","-1,272,000","-872,000","-885,000","-4,605,000","-8,302,000","-6,786,000","-12,919,000"
	CashFlowFromContinuingInvestingActivities,"-312,711,000","-58,051,000","64,353,000","-323,803,000","-35,730,000","-37,142,000","-23,219,000","-310,978,000","-33,148,000","-29,460,000","-22,801,000","-30,090,000","-113,313,000","-11,279,000","-11,098,000","-10,155,000","-2,750,000","-1,999,000","-14,312,000","-3,948,000","-4,685,000","-5,656,000","-61,334,000","-3,227,000","-2,733,000","-1,853,000","-4,324,000","-1,504,000","-4,649,000","-1,272,000","-872,000","-885,000","-4,605,000","-8,302,000","-6,786,000","-12,919,000"
		NetPPEPurchaseAndSale,"-307,711,000","-53,051,000","-181,299,000","-78,151,000","-35,730,000","-37,142,000","-23,219,000","-18,048,000","-33,148,000","-25,691,000","-29,785,000","-31,592,000","-38,613,000","-11,279,000","-11,098,000","-10,155,000","-3,880,000","-1,999,000","-14,312,000","-3,948,000","-4,685,000","-5,656,000","-61,412,000","-3,149,000","-2,733,000","-1,853,000","-4,324,000","-1,504,000","-1,076,000","-1,272,000","-873,000","-884,000","-4,698,000","-8,253,000","-22,100,000","-38,872,000"
			PurchaseOfPPE,"-307,711,000","-53,051,000","-181,299,000","-78,151,000","-35,730,000","-37,142,000","-23,219,000","-18,048,000","-33,148,000","-25,691,000","-29,785,000","-31,592,000","-38,613,000","-11,279,000","-11,098,000","-10,155,000","-3,880,000","-1,999,000","-14,455,000","-3,948,000","-4,685,000","-5,656,000","-63,175,000","-3,149,000","-2,733,000","-1,853,000","-4,346,000","-1,728,000","-1,129,000","-1,272,000","-873,000","-878,000","-4,704,000","-8,278,000","-22,100,000","-38,872,000"
			SaleOfPPE,,,,,,,,,,,,,,,"-1,130,000","0",,,,,,,,,,,"22,000","224,000","53,000","0","0","-6,000","6,000","25,000","0","0"
		NetBusinessPurchaseAndSale,"-5,000,000","-5,000,000","245,652,000",,,,"0","-292,930,000",,,"0","0",,,,,,,,,,,,,"0","0","0","0",,,,,,,,
			PurchaseOfBusiness,"-5,000,000","-5,000,000","245,652,000",,,,"0","-292,930,000",,,"0","0",,,,,,,,,,,,,"0","0","0","0",,,,,,,,
		NetOtherInvestingChanges,,,,,,,"0","0","0","-3,769,000","6,984,000",,,,"0","0",,,,,,,,,,,,,,,"1,000","-1,000","93,000","-49,000","15,314,000","25,953,000"
FinancingCashFlow,"161,145,000","87,784,000","-37,988,000","293,432,000","1,518,000","-7,187,000","-28,268,000","208,691,000","100,184,000","-2,186,000","19,116,000","-8,475,000","-6,258,000","125,833,000","-1,227,000","-41,670,000","9,566,000","-22,784,000","-5,385,000","-17,310,000","-16,916,000","-18,825,000","50,670,000","-9,154,000","-13,934,000","-17,490,000","-95,214,000","-7,421,000","52,508,000","-2,759,000","-10,019,000","-1,854,000","-17,968,000","12,105,000","561,000","10,992,000"
	CashFlowFromContinuingFinancingActivities,"161,145,000","87,784,000","-37,988,000","293,432,000","1,518,000","-7,187,000","-28,268,000","208,691,000","100,184,000","-2,186,000","19,116,000","-8,475,000","-6,258,000","125,833,000","-1,227,000","-41,670,000","9,566,000","-22,784,000","-5,385,000","-17,310,000","-16,916,000","-18,825,000","50,670,000","-9,154,000","-13,934,000","-17,490,000","-95,214,000","-7,421,000","52,508,000","-2,759,000","-10,019,000","-1,854,000","-17,968,000","12,105,000","561,000","10,992,000"
		NetIssuancePaymentsOfDebt,"-210,570,000","-176,839,000","94,297,000","342,156,000","-168,862,000","41,971,000","13,137,000","258,998,000","-71,178,000","69,097,000","60,492,000","17,726,000","46,801,000","45,447,000","19,779,000","-20,261,000","28,188,000","-1,172,000","58,884,000","-979,000","-1,754,000","-7,153,000","147,752,000","-631,000","-911,000","-918,000","35,180,000","-812,000","2,893,000","-6,759,000","-6,019,000","-1,854,000","-15,668,000","14,405,000","-2,991,000","5,907,000"
			NetLongTermDebtIssuance,"-338,570,000","-4,839,000","-27,203,000","-2,344,000","-2,862,000","-4,029,000","-1,863,000","153,998,000","-1,178,000","-903,000","245,492,000","-94,274,000","46,801,000","45,447,000","19,779,000","-20,261,000","28,188,000","-1,172,000","78,884,000","-10,979,000","-11,754,000","-7,153,000","147,752,000","-631,000","-911,000","-918,000","35,180,000","-812,000","2,893,000","-6,759,000","-6,019,000","-1,854,000","-15,668,000","14,405,000","-2,991,000","5,907,000"
				LongTermDebtIssuance,"0","0","321,750,000",,,,"0","260,625,000","-70,000,000","70,000,000","709,777,000",,,,"287,750,000","-18,500,000","30,000,000","0","111,952,000","10,000,000","0","10,000,000","315,000,000","0","6,000,000","28,500,000","51,635,000","0","172,505,000","6,000,000","12,000,000","17,000,000","5,000,000","15,000,000","0","9,000,000"
				LongTermDebtPayments,"-338,570,000","-4,839,000","-348,953,000","-2,344,000","-2,862,000","-4,029,000","-1,863,000","-1,627,000","-1,178,000","-903,000","-356,285,000",,,,"-267,971,000","-1,761,000","-1,812,000","-1,172,000","-53,068,000","-10,979,000","-1,754,000","-17,153,000","-167,248,000","-631,000","-6,911,000","-29,418,000","-16,455,000","-812,000","-169,612,000","-12,759,000","-18,019,000","-18,854,000","-20,668,000","-595,000","-2,991,000","-3,093,000"
			NetShortTermDebtIssuance,"128,000,000","-172,000,000","121,500,000","344,500,000","-166,000,000","46,000,000","15,000,000","105,000,000","-70,000,000","70,000,000","-185,000,000",,,,,,,,,"10,000,000",,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"800,500,000",,,"46,000,000","650,500,000","105,000,000","-70,000,000","70,000,000","108,000,000",,,,,,,,,"10,000,000",,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,"-172,000,000",,,,,,,,,"-293,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"548,116,000","333,615,000","-330,000","-34,000",,,"-584,000","-8,877,000","199,990,000","0","0","-148,000","-3,030,000","100,000,000","0","0","0","-2,100,000","10,188,000","0","0","1,715,000","3,681,000","5,619,000","0","0","2,151,000","0",,,"0","0",,,"3,552,000","5,376,000"
			CommonStockIssuance,"548,116,000","333,615,000","-330,000","-34,000",,,"-584,000","-8,877,000","199,990,000","0","0","-148,000","-3,030,000","100,000,000","0","0","0","241,000","10,188,000","0","0","1,715,000","3,681,000","5,619,000","0","0","2,151,000","0",,,"0","0",,,"3,552,000","5,376,000"
			CommonStockPayments,,,,,,,,,,,"0","0","0","0","0","0","0","-2,341,000",,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","-2,341,000",,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,"0","0","0","0","0","0","0","-2,341,000",,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-145,689,000","-52,037,000","13,932,000","-48,194,000","-40,662,000","-41,082,000","-39,583,000","-38,760,000","-28,303,000","-26,571,000","-26,133,000","-1,753,000","-48,159,000","-19,614,000","-18,355,000","-18,694,000","-18,622,000","-17,847,000","-73,931,000","-17,983,000","-15,162,000","-13,178,000","-153,140,000","-13,471,000","-12,799,000","-16,572,000","-131,207,000","-6,159,000",,,,,,,,
			CommonStockDividendPaid,,,,,,,"-39,583,000","-38,760,000","-28,303,000","-26,571,000","-26,133,000","-1,753,000","-48,159,000","-19,614,000","-18,355,000","-18,694,000","-18,622,000","-17,847,000","-73,931,000","-17,983,000","-15,162,000","-13,178,000","-153,140,000","-13,471,000","-12,799,000","-16,572,000","-131,207,000","-6,159,000",,,,,,,,
		NetOtherFinancingCharges,"-30,712,000","-16,955,000","-145,887,000","-496,000","-3,823,000","-8,076,000","-1,238,000","-2,670,000","-325,000","-44,712,000","-15,243,000","-24,300,000",,,"-2,651,000","-2,715,000","0","-1,665,000","-526,000","1,652,000","0","-209,000","-9,595,000","-671,000",,,"-1,338,000","-450,000","1,031,000","4,000,000","-4,000,000","0","-2,300,000","-2,300,000","0","-291,000"
EndCashPosition,"5,328,000","5,328,000","18,518,000","11,792,000","42,901,000","3,388,000","10,004,000","1,346,000","98,101,000","5,311,000","9,053,000","2,357,000","5,005,000","106,745,000","2,460,000","863,000","13,790,000","5,057,000","524,000","9,453,000","1,081,000","11,913,000","466,000","21,396,000","19,806,000","3,636,000","2,175,000","75,157,000","76,668,000","5,646,000","592,000","2,979,000","4,460,000","9,240,000","3,558,000","9,477,000"
	ChangesInCash,"-159,530,000","-13,190,000","-50,945,000","-31,109,000","39,513,000","-6,616,000","8,658,000","-96,755,000","92,790,000","-3,742,000","6,696,000","-2,648,000","-101,740,000","104,285,000","1,597,000","-12,927,000","8,733,000","4,533,000","-8,929,000","8,372,000","-10,832,000","11,447,000","-20,883,000","1,590,000","16,170,000","1,461,000","-72,982,000","-1,511,000","71,022,000","5,054,000","-2,387,000","-1,481,000","-4,780,000","5,682,000","-5,919,000","-5,084,000"
	BeginningCashPosition,"164,858,000","18,518,000","11,792,000","42,901,000","3,388,000","10,004,000","1,346,000","98,101,000","5,311,000","9,053,000","2,357,000","5,005,000","106,745,000","2,460,000","863,000","13,790,000","5,057,000","524,000","9,453,000","1,081,000","11,913,000","466,000","21,396,000","19,806,000","3,636,000","2,175,000","75,157,000","76,668,000","5,646,000","592,000","2,979,000","4,460,000","9,240,000","3,558,000","9,477,000","14,561,000"
InterestPaidSupplementalData,"9,800,000","21,612,000","-5,661,000","-2,921,000","-468,000","23,934,000","-516,000",,,"723,000","21,213,000","1,110,000","16,938,000","1,929,000","16,420,000","1,659,000","16,348,000","795,000","16,005,000","823,000","13,832,000","853,000","2,572,000","2,872,000","2,848,000","2,897,000","2,564,000","4,419,000","1,549,000","1,401,000","1,553,000","1,821,000","1,672,000","1,688,000","1,556,000","987,000"
CapitalExpenditure,"-307,711,000","-53,051,000","-181,299,000","-78,151,000","-35,730,000","-37,142,000","-23,219,000","-18,048,000","-33,148,000","-25,691,000","-29,785,000","-31,592,000","-38,613,000","-11,279,000","-11,098,000","-10,155,000","-3,880,000","-1,999,000","-14,455,000","-3,948,000","-4,685,000","-5,656,000","-63,175,000","-3,149,000","-2,733,000","-1,853,000","-4,346,000","-1,728,000","-1,129,000","-1,272,000","-873,000","-878,000","-4,704,000","-8,278,000","-22,100,000","-38,872,000"
IssuanceOfCapitalStock,"548,116,000","333,615,000","-330,000","-34,000",,,"-584,000","-8,877,000","199,990,000","0","0","-148,000","-3,030,000","100,000,000","0","0","0","241,000","10,188,000","0","0","1,715,000","65,653,000","5,619,000","0","0","2,151,000","0",,,"0","0",,,"3,552,000","5,376,000"
IssuanceOfDebt,"979,000,000","0","1,122,250,000",,,"46,000,000","650,500,000","260,625,000","-70,000,000","70,000,000","709,777,000",,,,"287,750,000","-18,500,000","30,000,000","0","111,952,000","10,000,000","0","10,000,000","315,000,000","0","6,000,000","28,500,000","51,635,000","0","172,505,000","6,000,000","12,000,000","17,000,000","5,000,000","15,000,000","0","9,000,000"
RepaymentOfDebt,"-1,189,570,000","-176,839,000","-1,027,953,000","117,656,000","-122,862,000","-4,029,000","-637,363,000","-1,627,000","-1,178,000","-903,000","-649,285,000",,,,"-267,971,000","-1,761,000","-1,812,000","-1,172,000","-53,068,000","-10,979,000","-1,754,000","-17,153,000","-167,248,000","-631,000","-6,911,000","-29,418,000","-16,455,000","-812,000","-169,612,000","-12,759,000","-18,019,000","-18,854,000","-20,668,000","-595,000","-2,991,000","-3,093,000"
RepurchaseOfCapitalStock,,,,,,,,,,,"0","0","0","0","0","0","0","-2,341,000",,,,,,,,,,,,,,,,,,
FreeCashFlow,"-315,675,000","-95,974,000","-258,609,000","-78,889,000","37,995,000","571,000","36,926,000","-12,516,000","-7,394,000","2,213,000","-19,404,000","4,325,000","-20,782,000","-21,548,000","2,824,000","28,743,000","-1,963,000","27,317,000","-3,687,000","25,682,000","6,084,000","30,272,000","-73,394,000","10,822,000","30,104,000","18,951,000","22,210,000","5,686,000","22,034,000","7,813,000","7,631,000","380,000","13,089,000","-6,399,000","-21,794,000","-42,029,000"
