name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"349,241,000","384,124,000","410,877,000","426,518,000","158,169,000","78,413,000"
	CurrentAssets,"328,830,000","367,128,000","394,437,000","419,564,000","151,841,000","73,966,000"
		CashCashEquivalentsAndShortTermInvestments,"323,299,000","360,442,000","389,210,000","417,624,000","149,523,000","72,112,000"
			CashAndCashEquivalents,"91,420,000","64,330,000","148,134,000","387,446,000","99,397,000","8,993,000"
			OtherShortTermInvestments,"231,879,000","296,112,000","241,076,000","30,178,000","50,126,000","63,119,000"
		PrepaidAssets,"5,531,000","6,686,000","5,227,000","1,940,000","2,318,000","1,854,000"
	TotalNonCurrentAssets,"20,411,000","16,996,000","16,440,000","6,954,000","6,328,000","4,447,000"
		NetPPE,"12,472,000","9,063,000","8,909,000","6,417,000","5,202,000","3,984,000"
			GrossPPE,"15,319,000","11,396,000","10,770,000","7,866,000","6,294,000","4,782,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"1,899,000","724,000","711,000","680,000","629,000","586,000"
				OtherProperties,"13,154,000","10,406,000","9,793,000","6,754,000","5,340,000","3,937,000"
				Leases,"266,000","266,000","266,000","432,000","325,000","259,000"
			AccumulatedDepreciation,"-2,847,000","-2,333,000","-1,861,000","-1,449,000","-1,092,000","-798,000"
		OtherNonCurrentAssets,"7,939,000","7,933,000","7,531,000","537,000","1,126,000","463,000"
TotalLiabilitiesNetMinorityInterest,"17,851,000","26,772,000","25,942,000","21,122,000","234,600,000","142,322,000"
	CurrentLiabilities,"14,803,000","22,024,000","20,251,000","8,649,000","6,684,000","7,315,000"
		PayablesAndAccruedExpenses,"11,091,000","14,019,000","8,555,000","6,980,000","5,908,000","5,589,000"
			Payables,"2,438,000","7,077,000","3,579,000","1,530,000","2,487,000","36,000"
				AccountsPayable,"2,438,000","7,077,000","3,579,000","1,530,000","2,487,000","36,000"
			CurrentAccruedExpenses,"8,653,000","6,942,000","4,976,000","5,450,000","3,421,000","5,553,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,280,000","6,050,000","3,151,000","1,517,000","640,000","1,636,000"
		CurrentDebtAndCapitalLeaseObligation,"1,432,000","1,955,000","2,295,000",,,
			CurrentCapitalLeaseObligation,"1,432,000","1,955,000","2,295,000",,,
		CurrentDeferredLiabilities,,"0",,"152,000","136,000","90,000"
		OtherCurrentLiabilities,,,"6,250,000",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,048,000","4,748,000","5,691,000","12,473,000","227,916,000","135,007,000"
		LongTermDebtAndCapitalLeaseObligation,,,"181,000",,,
			LongTermCapitalLeaseObligation,,,"181,000",,,
		NonCurrentDeferredLiabilities,,"0",,"13,000","53,000","125,000"
		PreferredSecuritiesOutsideStockEquity,,"0",,"0","218,919,000","125,160,000"
		OtherNonCurrentLiabilities,"3,048,000","4,748,000","5,510,000","12,460,000","8,944,000","9,722,000"
TotalEquityGrossMinorityInterest,"331,390,000","357,352,000","384,935,000","405,396,000","-76,431,000","-63,909,000"
	StockholdersEquity,"331,390,000","357,352,000","384,935,000","405,396,000","-76,431,000","-63,909,000"
		CapitalStock,"49,000","49,000","48,000","48,000","3,000","3,000"
			PreferredStock,"0",,,,,
			CommonStock,"49,000","49,000","48,000","48,000","3,000","3,000"
		AdditionalPaidInCapital,"549,089,000","544,381,000","540,402,000","538,109,000","3,358,000","2,616,000"
		RetainedEarnings,"-217,016,000","-186,850,000","-155,513,000","-132,764,000","-79,799,000","-66,536,000"
		GainsLossesNotAffectingRetainedEarnings,"-732,000","-228,000","-2,000","3,000","7,000","8,000"
TotalCapitalization,"331,390,000","357,352,000","384,935,000","405,396,000","-76,431,000","-63,909,000"
CommonStockEquity,"331,390,000","357,352,000","384,935,000","405,396,000","-76,431,000","-63,909,000"
CapitalLeaseObligations,"1,432,000","1,955,000","2,476,000",,,
NetTangibleAssets,"331,390,000","357,352,000","384,935,000","405,396,000","-76,431,000","-63,909,000"
WorkingCapital,"314,027,000","345,104,000","374,186,000","410,915,000","145,157,000","66,651,000"
InvestedCapital,"331,390,000","357,352,000","384,935,000","405,396,000","-76,431,000","-63,909,000"
TangibleBookValue,"331,390,000","357,352,000","384,935,000","405,396,000","-76,431,000","-63,909,000"
TotalDebt,"1,432,000","1,955,000","2,476,000",,,
ShareIssued,"48,655,241","48,511,735","48,081,404","47,946,996","43,822,182","43,822,182"
OrdinarySharesNumber,"48,655,241","48,511,735","48,081,404","47,946,996","43,822,182","43,822,182"
