name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,"116,000",,,,"465,000",,,"91,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","1,353,000",,,"508,000",,,,"968,000",,,,"0",,,,"0","0","0","0","0","0","1,118,000","1,110,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"3,390,000","2,092,000","-235,000","951,000","582,000","186,000","-289,000","-117,000","1,123,000","4,229,000",,,,,,,,,"485,000","571,000",,,"328,000","590,000",,,"392,000","360,000","939,000","509,000","357,000","890,000","337,000","451,000","375,000","446,000","136,000","644,000","271,000","642,000","-217,000","412,000","487,000","314,000","82,000","601,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"40,053,000","11,173,000","9,713,000","9,530,000","9,637,000","8,875,000","7,943,000","7,927,000","7,797,000","7,284,000","16,655,000","9,391,000","6,898,000","6,334,000","6,209,000","6,596,000","6,392,000","5,960,000","5,755,000","6,020,000","6,087,000","5,655,000","4,870,000","5,094,000","5,005,000","4,922,000","5,124,000","5,118,000","4,990,000","4,652,000","4,636,000","4,643,000","4,712,000","4,108,000","4,274,000","4,157,000","4,159,000","3,949,000","4,268,000","4,012,000","3,863,000","3,809,000","3,999,000","3,996,000","3,536,000","3,965,000","3,475,000","3,185,000","3,258,000","3,344,000","2,774,000","2,908,000","3,011,000","2,930,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0","-4,477,000","-5,434,000","-2,728,000","-2,063,000","-1,271,000","-1,298,000","-1,033,000","-7,713,000","-6,497,000","-1,621,000","-1,213,000","-6,747,000","-6,720,000","-1,608,000","-520,000","-5,310,000","-4,494,000","-4,236,000","-1,428,000","-4,518,000","-1,998,000","-3,155,000","-3,836,000","-7,018,000","-4,833,000","-3,921,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"2,521,000","235,000","217,000","1,102,000","967,000","333,000","891,000","-211,000","712,000","-13,000","-243,000","750,000","119,000","628,000","-1,485,000","772,000","522,000","1,091,000","453,000","310,000","-654,000","860,000","-174,000","-380,000","954,000","586,000","-167,000","-722,000",,"21,995,000","-81,000",,,,,,,,,"88,000","-88,000","176,000","-3,449,000","207,000","-17,000","88,000","-1,155,000","2,495,000","2,588,000","-2,063,000","5,728,000","-4,859,000","2,217,000","-15,000","-9,382,000","406,000","2,307,000","886,000","516,000","-897,000","10,948,000","-472,000","2,871,000","23,000",,,,,,,,,,,,,,,,,,"240,000",,,,,,,,,,,,"100,000",,,,,"14,700,000",,,"100,000",,"200,000",,,,,,"-100,000","100,000",,,,,,,,"0",,,"-100,000","-200,000","0"
		ChangeInWorkingCapital,"-132,203,000","-114,242,000","17,229,000","-27,232,000","-7,958,000","-119,562,000","45,081,000","18,573,000","26,127,000","-121,542,000","20,479,000","-8,137,000","-17,369,000","-99,942,000","34,680,000","-17,593,000","-23,289,000","-85,438,000","62,065,000","15,671,000","-2,809,000","-66,547,000","12,202,000","18,772,000","20,448,000","-48,420,000","-2,558,000","4,391,000","3,861,000","-75,505,000","-19,900,000","23,360,000","10,163,000","-23,342,000","8,410,000","16,709,000","10,107,000","-38,289,000","23,040,000","18,989,000","-1,087,000","-38,679,000","1,201,000","25,542,000","2,887,000","-23,299,000","6,953,000","6,769,000","10,585,000","-27,442,000","14,910,000","-2,676,000","8,340,000","-30,874,000","-11,868,000","4,486,000","15,493,000","-41,622,000","3,189,000","756,000","24,194,000","-29,150,000","4,842,000","-4,931,000","14,508,000","-24,655,000","14,448,000","10,086,000","10,009,000","-23,798,000","3,077,000","-1,866,000","3,938,000","-18,786,000","2,615,000","-6,681,000","13,969,000","11,915,000","-11,490,000","22,697,000","11,213,000","10,640,000","602,000","6,573,000","-190,000","-20,090,000","-8,280,000","-5,104,000","-5,508,000","-12,362,000","4,400,000","-2,100,000","11,900,000","-13,400,000","-6,800,000","3,900,000","10,700,000","300,000","-900,000","4,000,000","9,100,000","-6,800,000","-8,800,000","-12,800,000","1,500,000","-14,900,000","-12,300,000","-1,500,000","-7,300,000","600,000","-3,300,000","-600,000","2,500,000","-1,800,000","-2,800,000","-2,400,000","-500,000","-400,000","-1,400,000","-1,900,000","-3,700,000","-1,600,000","-1,100,000","-100,000"
			ChangeInReceivables,"-15,937,000","-37,531,000","15,909,000","1,671,000","4,014,000","-54,735,000","11,687,000","-15,132,000","-19,215,000","-38,062,000","1,979,000","13,248,000","-4,278,000","-33,421,000","14,640,000","-169,000","-11,072,000","-21,800,000","-6,194,000","13,676,000","-12,971,000","-19,429,000","-5,907,000","7,000,000","-2,143,000","-21,504,000","882,000","6,102,000","-5,688,000","-51,438,000","4,838,000","1,322,000","11,921,000","-21,707,000","-3,151,000","11,366,000","-439,000","-23,722,000","3,232,000","8,447,000","9,626,000","-17,818,000","-8,628,000","8,032,000","-9,780,000","-14,433,000","2,000","9,628,000","849,000","-17,393,000","-23,000","5,969,000","-1,029,000","-6,072,000","-5,266,000","4,495,000","4,048,000","-13,543,000","-11,257,000","3,792,000","-1,642,000","-16,428,000","-90,000","5,566,000","-1,975,000","-10,084,000","-4,789,000","5,038,000","1,179,000","-10,728,000","-1,797,000","1,507,000","2,017,000","-6,889,000","-1,978,000","594,000","1,621,000","-5,804,000","2,657,000","966,000","5,155,000","-978,000","2,811,000","3,023,000","-708,000","428,000","5,094,000","1,832,000","-607,000","-5,242,000","-2,500,000","2,100,000","0","-10,000,000","-3,900,000","5,300,000","2,400,000","-4,300,000","1,200,000","800,000","15,800,000","5,900,000","-3,500,000","-1,200,000","-2,500,000","-11,700,000","-10,200,000","-3,000,000","-4,500,000","-3,900,000","-2,700,000","500,000","800,000","-3,000,000","-3,200,000","-2,100,000","-2,100,000","-1,400,000","-1,400,000","-500,000","-2,300,000","-2,600,000","-500,000","100,000"
				ChangesInAccountReceivables,"-15,937,000","-37,531,000","15,909,000","1,671,000","4,014,000","-54,735,000","11,687,000","-15,132,000","-19,215,000","-38,062,000","1,979,000","13,248,000","-4,278,000","-33,421,000","14,640,000","-169,000","-11,072,000","-21,800,000","-6,194,000","13,676,000","-12,971,000","-19,429,000","-5,907,000","7,000,000","-2,143,000","-21,504,000","882,000","6,102,000","-5,688,000","-51,438,000","4,838,000","1,322,000","11,921,000","-21,707,000","-3,151,000","11,366,000","-439,000","-23,722,000","3,232,000","8,447,000","9,626,000","-17,818,000","-8,628,000","8,032,000","-9,780,000","-14,433,000","2,000","9,628,000","849,000","-17,393,000","-23,000","5,969,000","-1,029,000","-6,072,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-63,854,000","-18,854,000","-6,028,000","-26,479,000","-12,493,000","-7,919,000","6,206,000","4,163,000","-14,820,000","-14,434,000","-724,000","-13,671,000","-8,390,000","-14,521,000","1,792,000","-10,590,000","-8,755,000","-8,070,000","3,904,000","-4,116,000","-13,481,000","-5,369,000","10,151,000","-2,717,000","-1,550,000","1,764,000","-7,731,000","-11,215,000","-5,881,000","-10,142,000","-25,672,000","-7,063,000","-7,775,000","2,200,000","5,013,000","-4,706,000","6,818,000","-8,472,000","4,326,000","-5,182,000","-4,209,000","-8,687,000","3,422,000","-4,040,000","-6,589,000","897,000","2,991,000","-9,483,000","-798,000","-12,179,000","14,368,000","-1,269,000","1,191,000","-8,067,000","-4,331,000","-7,177,000","-6,483,000","-477,000","-2,508,000","-4,524,000","4,885,000","-3,083,000","-2,551,000","-7,518,000","-3,898,000","-11,712,000","10,773,000","1,990,000","-3,191,000","-2,139,000","11,241,000","-6,892,000","-3,064,000","-527,000","-5,906,000","622,000","-353,000","5,708,000","345,000","341,000","9,667,000","1,052,000","-2,358,000","-4,195,000","-2,208,000","-11,558,000","-6,116,000","-7,407,000","-10,445,000","-4,538,000","-1,400,000","-900,000","-700,000","8,200,000","-12,000,000","7,900,000","4,800,000","4,200,000","2,500,000","9,400,000","-11,600,000","-11,500,000","-7,300,000","100,000","-6,800,000","-5,200,000","-2,800,000","2,000,000","-2,700,000","-3,900,000","0","-800,000","-1,800,000","-3,600,000","-700,000","-1,200,000","500,000","-200,000","0","-900,000","-1,700,000","-1,700,000","100,000","100,000"
			ChangeInPayablesAndAccruedExpense,"4,757,000","-4,016,000","10,596,000","-3,175,000","1,352,000","2,460,000","469,000","7,241,000","-4,974,000","-1,755,000","776,000","5,211,000","-4,729,000","699,000","1,170,000","-1,339,000","1,942,000","-1,939,000","4,931,000","-4,962,000","5,109,000","-3,687,000","4,613,000","-2,595,000","1,900,000","-1,801,000","24,876,000","3,237,000","-24,000","-30,557,000","20,003,000","26,099,000","5,367,000","-8,374,000","13,198,000","8,053,000","4,127,000","-13,265,000","10,351,000","10,934,000","-8,870,000","-10,708,000","6,479,000","23,138,000","13,901,000","-12,070,000","11,532,000","10,814,000","11,575,000","165,000","3,658,000","-7,002,000","11,602,000","-16,709,000","4,776,000","3,815,000","92,000","-7,539,000","10,599,000","-6,717,000","1,034,000","935,000","1,094,000","-1,063,000","-875,000","5,196,000","1,437,000","1,757,000","3,365,000","-1,658,000","-5,375,000","-732,000","4,633,000","-4,317,000","6,480,000","-8,352,000","3,855,000","7,577,000","-8,473,000","9,662,000","-12,776,000","9,997,000","-2,478,000","2,320,000","-13,000","-2,579,000","-6,372,000","-1,423,000","2,509,000","-3,248,000","8,400,000","-2,500,000","1,700,000","-14,800,000","19,300,000","-8,200,000","2,700,000","500,000","2,600,000","-14,600,000","6,400,000","-1,600,000","4,600,000","-10,100,000","8,400,000","3,200,000","2,300,000","-1,500,000","-7,300,000","8,100,000","900,000","-1,900,000","1,200,000","1,800,000","1,700,000","-500,000","1,000,000","500,000","0","-600,000","-500,000","2,300,000","600,000","1,400,000"
				ChangeInPayable,"4,757,000","-4,016,000","10,596,000","-3,175,000","1,352,000","2,460,000","469,000","7,241,000","-4,974,000","-1,755,000","776,000","5,211,000","-4,729,000","699,000","1,170,000","-1,339,000","1,942,000","-1,939,000","4,931,000","-4,962,000","5,109,000","-3,687,000","4,613,000","-2,595,000","1,900,000","-1,801,000","373,000","151,000","1,340,000","-4,332,000","-173,000","6,539,000","-1,520,000","1,857,000","-6,583,000","-365,000","-1,105,000","3,654,000","3,589,000","1,866,000","-10,749,000","3,990,000","5,579,000","1,303,000","6,454,000","548,000","-2,625,000","1,799,000","-773,000","5,081,000","-2,288,000","-5,184,000","2,631,000","-4,315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"4,757,000","-4,016,000","10,596,000","-3,175,000","1,352,000","2,460,000","469,000","7,241,000","-4,974,000","-1,755,000","776,000","5,211,000","-4,729,000","699,000","1,170,000","-1,339,000","1,942,000","-1,939,000","4,931,000","-4,962,000","5,109,000","-3,687,000","4,613,000","-2,595,000","1,900,000","-1,801,000","373,000","151,000","1,340,000","-4,332,000","-173,000","6,539,000","-1,520,000","1,857,000","-6,583,000","-365,000","-1,105,000","3,654,000","3,589,000","1,866,000","-10,749,000","3,990,000","5,579,000","1,303,000","6,454,000","548,000","-2,625,000","1,799,000","-773,000","5,081,000","-2,288,000","-5,184,000","2,631,000","-4,315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,086,000","-1,364,000","-26,225,000","20,176,000","19,560,000","6,887,000","-10,231,000","19,781,000","8,418,000","5,232,000","-16,919,000","6,762,000","9,068,000","1,879,000","-14,698,000","900,000","21,835,000","7,447,000","-12,618,000","14,157,000","9,015,000","12,348,000","-4,916,000","5,946,000","-1,818,000","8,971,000","-12,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
