name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
		NetCommonStockIssuance,,,,,,,"64,729,000","0","0","0","50,340,000","0","0","-6,762,000",,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,"50,340,000",,,,,,,,,,,,,,,
			CommonStockPayments,,,,,,,"0","0","0","0","0","0","0","-6,762,000",,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"1,505,000","291,000","83,000","910,000","221,000","984,000","1,537,000","318,000","152,000","816,000","106,000","109,000","682,000","0",,,,,,,,,,,,
		NetOtherFinancingCharges,"-808,000","-488,000","0","0","-320,000","-900,000","-6,139,000","-466,000","-526,000","-2,042,000","-2,973,000","-75,000","-38,000","-811,000",,,,,"0","0","0","-427,578","-294,019","-34,742","0","-20,000"
EndCashPosition,"108,502,000","108,502,000","114,528,000","102,724,000","90,307,000","77,958,000","84,806,000","36,886,000","40,754,000","47,074,000","60,370,000","23,159,000","20,159,000","30,663,000","21,405,000","2,705","64,411","99,493","125,886","117,728","286,458","486,200","1,040,068","171,834","106,062","105,821"
	ChangesInCash,"30,544,000","-6,026,000","11,804,000","12,417,000","12,349,000","-6,848,000","47,920,000","-3,868,000","-6,320,000","-13,296,000","37,211,000","3,000,000","-10,504,000","9,258,000","19,170,181","-61,706","-35,082","-26,393","8,158","-168,730","-199,742","-553,868","868,234","65,772","241","-20,241"
	BeginningCashPosition,"77,958,000","114,528,000","102,724,000","90,307,000","77,958,000","84,806,000","36,886,000","40,754,000","47,074,000","60,370,000","23,159,000","20,159,000","30,663,000","21,405,000","2,705","64,411","99,493","125,886","117,728","286,458","486,200","1,040,068","171,834","106,062","105,821","126,062"
IncomeTaxPaidSupplementalData,"611,000","4,000","25,000","0","582,000","0","61,000","0","0","0","-61,000","43,000","9,000","58,000",,,,,,,,,,,,
InterestPaidSupplementalData,"4,477,000","627,000","-43,000","1,994,000","1,899,000","1,937,000","2,479,000","2,504,000","2,382,000","2,244,000","2,226,000","2,032,000","2,263,000","1,627,000",,,,,,,,,,,,
CapitalExpenditure,"-32,935,000","-6,672,000","-5,227,000","-16,703,000","-4,333,000","-4,957,000","-8,885,000","-5,849,000","-2,168,000","-4,243,000","-3,458,000","-1,275,000","-1,184,000","-317,000",,,,,,,,,,,,
IssuanceOfCapitalStock,,,,,,,,,,,"50,340,000",,,,,,,,,,,,,,,
IssuanceOfDebt,,,"0","73,174,000","0","0","-5,869,000","0","5,869,000","10,000,000","0","10,000,000","2,500,000","44,500,000","23,266,000","225,000","175,000","200,000",,,,,"0","125,000",,
RepaymentOfDebt,"-65,081,000","-568,000","-1,000,000","-62,814,000","-699,000","-675,000","-24,135,000","-627,000","-605,000","-544,000","-403,000","-306,000","-348,000","-17,794,000",,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,"0","0","0","0","0","0","0","-6,762,000",,,,,,,,,,,,
FreeCashFlow,"31,754,000","-5,261,000","12,721,000","11,147,000","13,326,000","-6,436,000","17,391,000","1,294,000","-11,503,000","-21,526,000","-9,859,000","-6,728,000","-13,300,000","-9,875,000","-61,872,819","-286,706","-210,082","-226,393","-91,842","-543,730","175,258","-126,290","-537,747","-24,486","241","-241"
