name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990
OperatingCashFlow,"5,600,000","-43,900,000","-93,600,000","55,500,000","87,600,000","125,900,000","45,300,000","198,700,000","130,800,000","162,300,000","-34,300,000","148,700,000","57,700,000","95,600,000","-39,300,000","113,500,000","74,100,000","99,600,000","33,700,000","-19,700,000","-22,800,000","59,200,000","-11,100,000","10,600,000","16,900,000","87,400,000","-31,400,000","43,900,000","62,400,000","71,400,000","-32,400,000","63,700,000","19,300,000","76,581,000","-38,881,000","51,012,000","46,475,000","49,313,000","-11,487,000","66,832,000","28,258,000","43,531,000","11,991,000","75,153,000","51,660,000","31,880,000","1,297,000","69,574,000","35,967,000","53,236,000","-8,913,000","64,406,000","9,263,000","41,123,000","26,079,000","31,771,000","15,579,000","45,898,000","-24,941,000","63,859,000","19,401,000","7,044,000","-36,009,000","97,811,000","30,104,000","14,368,000","-11,916,000","22,589,000","1,089,000","-1,090,000","14,863,000","21,267,000","6,597,000","22,296,000","-16,470,000","11,084,000","25,815,000","5,429,000","17,814,000","47,769,000","22,839,000","27,850,000","12,461,000","12,075,000","28,684,000","7,661,000","17,376,000","-4,827,000","26,745,000","-18,589,000","15,596,000","14,185,000","566,000","2,318,000","18,236,000","20,823,000","5,951,000","1,872,000","3,415,000","2,128,000","6,786,000","3,747,000","15,086,000","2,448,000","10,180,000","2,645,000","1,456,000","7,709,000","12,001,000","-5,603,000","-268,000","12,170,000","8,506,000","-2,367,000","3,547,000","2,200,000","2,800,000","3,900,000","8,300,000","6,400,000","6,000,000","-1,800,000","-5,700,000","4,300,000","2,800,000","4,000,000","-5,100,000","4,900,000","800,000","-500,000","-2,200,000"
	CashFlowFromContinuingOperatingActivities,"5,600,000","-43,900,000","-93,600,000","55,500,000","87,600,000","125,900,000","45,300,000","198,700,000","130,900,000","162,300,000","-34,500,000","148,800,000","57,500,000","95,800,000","-39,300,000","93,300,000","74,200,000","98,400,000","33,800,000","19,100,000","32,500,000","59,800,000","-9,700,000","12,000,000","20,000,000","86,700,000","-8,200,000","43,000,000","62,400,000","71,400,000","-32,400,000","63,700,000","19,300,000","76,581,000","-38,881,000","51,012,000","46,475,000","49,313,000","-11,487,000","66,790,000","27,778,000","42,590,000","11,789,000","74,248,000","51,028,000","31,266,000","258,000","67,787,000","35,219,000","49,960,000","-12,220,000","68,619,000","8,295,000","30,881,000","13,460,000","28,390,000","5,631,000","45,898,000","-24,941,000","63,859,000","19,401,000","7,044,000","-36,009,000","97,811,000","30,104,000","14,368,000","-11,916,000","30,309,000","1,779,000","-2,152,000","14,863,000","21,267,000","6,597,000","22,296,000","14,037,000","8,524,000","21,953,000","5,429,000","17,814,000","47,769,000","22,839,000","27,850,000","12,461,000","12,075,000","28,684,000","7,661,000","17,376,000","-4,827,000","26,745,000","-18,589,000","15,596,000","14,185,000","566,000","2,318,000","18,236,000","20,823,000","5,951,000","1,872,000","3,415,000","2,128,000","6,786,000","3,747,000","15,086,000","2,448,000","10,180,000","2,645,000","1,456,000","7,709,000","12,001,000","-5,603,000","-268,000","12,170,000","8,506,000","-2,367,000","3,547,000","2,200,000","2,800,000","3,900,000","8,300,000","6,400,000","6,000,000","-1,800,000","-5,700,000","4,300,000","2,800,000","4,000,000","-5,100,000","4,900,000","800,000","-500,000","-2,200,000"
		NetIncomeFromContinuingOperations,"145,400,000","48,800,000","76,000,000","34,300,000","-13,700,000","31,100,000","74,600,000","53,100,000","56,000,000","-136,800,000","27,900,000","48,100,000","36,500,000","29,900,000","13,000,000","8,800,000","33,800,000","25,300,000","28,000,000","-2,500,000","32,900,000","31,600,000","16,100,000","9,000,000","32,900,000","6,800,000","13,600,000","16,600,000","1,500,000","18,300,000","17,700,000","27,900,000","19,400,000","15,231,000","13,069,000","24,168,000","16,076,000","19,274,000","13,382,000","27,705,000","12,626,000","11,747,000","10,640,000","18,182,000","27,911,000","14,200,000","8,405,000","21,438,000","20,973,000","8,623,000","12,836,000","15,286,000","12,400,000","13,049,000","14,755,000","11,584,000","16,414,000","11,072,000","6,364,000","15,015,000","11,999,000","16,722,000","8,704,000","61,571,000","17,252,000","10,392,000","3,990,000","18,062,000","21,692,000","10,263,000","7,924,000","3,139,000","13,394,000","6,784,000","7,156,000","64,490,000","11,738,000","9,892,000","4,338,000","12,114,000","12,634,000","13,989,000","7,991,000","-865,000","13,233,000","12,054,000","8,404,000","14,491,000","12,445,000","9,880,000","7,527,000","13,203,000","11,129,000","8,366,000","6,969,000","11,564,000","9,526,000","7,105,000","5,735,000","9,064,000","7,486,000","5,849,000","4,840,000","6,936,000","6,036,000","4,700,000","4,048,000","5,879,000","5,010,000","3,943,000","3,387,000","4,878,000","4,146,000","3,318,000","2,827,000","4,200,000","3,400,000","2,600,000","2,400,000","3,800,000","3,200,000","2,900,000","2,100,000","3,700,000","3,000,000","2,600,000","1,800,000","1,800,000","2,800,000","2,200,000","3,000,000"
		OperatingGainsLosses,"-9,600,000","-2,000,000","-2,200,000","-3,400,000","-2,000,000","-1,700,000","-1,200,000","-1,200,000","-4,200,000","-800,000","-600,000","-1,100,000","-900,000","-700,000","-900,000","-700,000","-800,000","-600,000","-600,000","-900,000","-3,600,000","-900,000","-1,500,000","-2,400,000","-2,000,000","-900,000","-2,500,000","-400,000","-2,800,000","-3,700,000","-2,200,000","-2,500,000","-2,400,000","-1,258,000","-1,542,000","-2,353,000","-1,781,000","-1,207,000","-1,188,000","-513,000","-544,000","-927,000","-624,000","384,000","-927,000","-381,000","-602,000","-16,000","-1,074,000","123,000","-92,000","7,000","-18,000","-887,000","-43,000","-21,000","207,000","-170,000","-39,000","-185,000","-66,000","-44,000","-381,000","-125,000","-2,976,000","462,000","1,810,000","52,000","203,000","1,000","437,000","1,441,000","944,000","871,000","1,159,000","-52,170,000","1,300,000","1,782,000","1,506,000","4,056,000","5,652,000","1,483,000","483,000","1,761,000","1,945,000","846,000","823,000","666,000","818,000","630,000","592,000","385,000","653,000","474,000","585,000","597,000","622,000","671,000","729,000","3,986,000","560,000","380,000","487,000","681,000","378,000","382,000","284,000","391,000","265,000","397,000","356,000","538,000","508,000","324,000","404,000","1,100,000","100,000","300,000","500,000","2,500,000","0","0","-2,400,000",,,,,,,,
			GainLossOnInvestmentSecurities,"-6,100,000","-1,500,000","-1,400,000","-1,600,000","-1,600,000","-1,600,000","-1,600,000","-1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-2,300,000","-500,000","-500,000","-700,000","-600,000","-200,000","-600,000","-200,000","-200,000","-900,000","-900,000","-600,000","-700,000","-800,000","-900,000","-700,000","-900,000","-1,100,000","-500,000","-600,000","-1,300,000","-900,000","-1,400,000","-2,300,000","-2,000,000","-900,000","-2,400,000","-2,700,000","-2,600,000","-2,200,000","-1,500,000","-2,200,000","-1,600,000","-1,207,000","-1,493,000","-2,395,000","-1,596,000","-1,133,000","-1,195,000","204,000","-475,000","-153,000","-169,000","424,000","-919,000","-251,000","-630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"100,700,000","27,400,000","27,700,000","23,700,000","21,900,000","22,000,000","22,300,000","23,200,000","24,100,000","24,700,000","24,400,000","26,000,000","27,500,000","27,200,000","26,700,000","26,400,000","28,600,000","28,500,000","29,000,000","26,700,000","14,900,000","14,500,000","14,000,000","14,400,000","13,900,000","14,900,000","14,300,000","13,900,000","14,800,000","14,300,000","14,000,000","14,900,000","14,000,000","14,063,000","14,337,000","13,632,000","15,108,000","15,761,000","15,889,000","12,338,000","12,756,000","12,829,000","12,974,000","13,648,000","13,104,000","13,232,000","12,674,000","10,243,000","9,028,000","8,551,000","8,493,000","9,454,000","8,634,000","7,931,000","7,306,000","9,975,000","5,261,000","6,503,000","6,336,000","4,468,000","4,386,000","5,007,000","4,891,000","4,973,000","5,284,000","5,361,000","5,127,000","4,921,000","4,907,000","4,957,000","4,806,000","3,869,000","4,576,000","5,747,000","3,475,000","3,744,000","3,645,000","3,820,000","3,620,000","3,729,000","3,811,000","3,808,000","3,834,000","7,033,000","6,347,000","6,520,000","6,428,000","6,255,000","6,095,000","5,636,000","5,538,000","5,377,000","5,272,000","5,063,000","4,986,000","5,198,000","4,868,000","4,734,000","4,793,000","4,633,000","3,871,000","3,831,000","3,783,000","3,896,000","3,147,000","3,516,000","3,092,000","3,196,000","2,844,000","2,838,000","2,649,000","2,787,000","2,175,000","2,258,000","2,080,000","2,100,000","1,700,000","1,800,000","1,600,000","1,600,000","1,600,000","1,600,000","1,800,000","2,000,000","1,700,000","1,600,000","1,700,000","1,900,000","1,600,000","1,800,000","1,700,000"
			DepreciationAndAmortization,"100,700,000","27,400,000","27,700,000","23,700,000","21,900,000","22,000,000","22,300,000","23,200,000","24,100,000","24,700,000","24,400,000","26,000,000","27,500,000","27,200,000","26,700,000","26,400,000","28,600,000","28,500,000","29,000,000","26,700,000","14,900,000","14,500,000","14,000,000","14,400,000","13,900,000","14,900,000","14,300,000","13,900,000","14,800,000","14,300,000","14,000,000","14,900,000","14,000,000","14,063,000","14,337,000","13,632,000","15,108,000","15,761,000","15,889,000","12,338,000","12,756,000","12,829,000","12,974,000","13,648,000","13,104,000","13,232,000","12,674,000","10,243,000","9,028,000","8,551,000","8,493,000","9,454,000","8,634,000","7,931,000","7,306,000","9,975,000","5,261,000","6,503,000","6,336,000","4,468,000","4,386,000","5,007,000","4,891,000","4,973,000","5,284,000","5,361,000","5,127,000","4,921,000","4,907,000","4,957,000","4,806,000","3,869,000","4,576,000","5,747,000","3,475,000","3,744,000","3,645,000","3,820,000","3,620,000","3,729,000","3,811,000","3,808,000","3,834,000","7,033,000","6,347,000","6,520,000","6,428,000","6,255,000","6,095,000","5,636,000","5,538,000","5,377,000","5,272,000","5,063,000","4,986,000","5,198,000","4,868,000","4,734,000","4,793,000","4,633,000","3,871,000","3,831,000","3,783,000","3,896,000","3,147,000","3,516,000","3,092,000","3,196,000","2,844,000","2,838,000","2,649,000","2,787,000","2,175,000","2,258,000","2,080,000","2,100,000","1,700,000","1,800,000","1,600,000","1,600,000","1,600,000","1,600,000","1,800,000","2,000,000","1,700,000","1,600,000","1,700,000","1,900,000","1,600,000","1,800,000","1,700,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,542,000","3,571,000","3,631,000","3,205,000","3,399,000","3,475,000","3,323,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"266,000","263,000","3,402,000","3,142,000","3,121,000","2,953,000","2,932,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
