name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021
MarketCap,"4,010,487,178","5,109,062,681","4,968,750,000","6,535,711,764","5,451,894,700","6,240,756,433","6,877,514,393"
EnterpriseValue,"6,851,365,178","7,946,696,681","7,796,024,000","9,317,699,764","8,280,281,700","9,119,702,433","11,281,917,393"
PeRatio,"22.221","31.065","38.337","81.789","445.14",,
ForwardPeRatio,"15.552","19.268","20.45","28.571","27.701","35.336",
PsRatio,"0.684","0.88","0.88","1.2","1.044","1.011","1.622"
PbRatio,"1.739","2.247","2.221","3.006","2.612","3.017","12.315"
EnterprisesValueRevenueRatio,"1.168","5.384","5.148","6.456","5.772","6.445","8.434"
EnterprisesValueEBITDARatio,"14.246","81.723","78.533","74.822","51.79","133.059","117.985"
