name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
		PrepaidAssets,"442,000,000","668,000,000","824,000,000","584,000,000","659,000,000","970,000,000","752,000,000","448,000,000","520,000,000","453,000,000","363,000,000","427,000,000","291,000,000","312,000,000","456,000,000","409,000,000","636,000,000","434,000,000","449,000,000","416,000,000","369,000,000","397,000,000","454,000,000","370,000,000","371,000,000","346,000,000","327,000,000","334,000,000","321,000,000","275,000,000","278,000,000","275,000,000","259,000,000","281,000,000","233,000,000","269,000,000","304,000,000","203,000,000","194,000,000","174,000,000","174,000,000","175,000,000","155,000,000","160,000,000","150,000,000","225,000,000","197,000,000","185,000,000","184,000,000","100,000,000","165,000,000","155,000,000","150,000,000","107,000,000",,"13,910,000","15,324,000","14,815,000","15,424,000","12,904,000","12,516,000","11,522,000","13,779,000","10,787,000","14,763,000","10,986,000","18,621,000","21,463,000","23,547,000","26,208,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"97,000,000","110,000,000","96,000,000","91,000,000","68,000,000","80,000,000","84,000,000","86,000,000","87,000,000","87,000,000","81,000,000","76,000,000","73,000,000","74,000,000","75,000,000","74,000,000","74,000,000","62,000,000","77,000,000","72,000,000","73,000,000","53,000,000","65,000,000","76,000,000","81,000,000",,,,"71,000,000",,,,"49,000,000",,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"97,000,000","110,000,000","96,000,000","91,000,000","68,000,000","80,000,000","84,000,000","86,000,000","87,000,000","87,000,000","81,000,000","76,000,000","73,000,000","74,000,000","75,000,000","74,000,000","74,000,000","62,000,000","77,000,000","72,000,000","73,000,000","53,000,000","65,000,000","76,000,000","81,000,000",,,,"71,000,000",,,,"49,000,000",,,,,,,,,,,,,,,,
		OtherCurrentAssets,"143,000,000","245,000,000","254,000,000","653,000,000","722,000,000","532,000,000","389,000,000","113,000,000","89,000,000","579,000,000","442,000,000","330,000,000","364,000,000","313,000,000","592,000,000","358,000,000","419,000,000","410,000,000","382,000,000","390,000,000","395,000,000","310,000,000","350,000,000","323,000,000","352,000,000","313,000,000","341,000,000","313,000,000","310,000,000","329,000,000","379,000,000","318,000,000","307,000,000","277,000,000","274,000,000","214,000,000","127,000,000","122,000,000","107,000,000","110,000,000","99,000,000","93,000,000","83,000,000","93,000,000","84,000,000","83,000,000","81,000,000","81,000,000","73,000,000","76,000,000","76,000,000","78,000,000","80,000,000","73,000,000","250,000,000","3,956,000","3,752,000","3,101,000","11,077,000","4,086,000","3,832,000","3,629,000","5,571,000","5,148,000","4,426,000","4,433,000",,"0",,
	TotalNonCurrentAssets,"26,626,000,000","27,163,000,000","27,662,000,000","27,844,000,000","27,760,000,000","27,957,000,000","27,960,000,000","28,372,000,000","28,764,000,000","28,518,000,000","28,512,000,000","28,913,000,000","28,419,000,000","28,319,000,000","28,998,000,000","29,586,000,000","30,137,000,000","12,564,000,000","13,666,000,000","13,379,000,000","13,271,000,000","13,159,000,000","13,167,000,000","13,142,000,000","13,211,000,000","13,268,000,000","13,200,000,000","13,261,000,000","13,313,000,000","13,523,000,000","13,789,000,000","13,534,000,000","12,571,000,000","12,569,000,000","12,503,000,000","12,422,000,000","10,408,000,000","10,200,000,000","9,692,000,000","9,596,000,000","9,484,000,000","9,482,000,000","9,502,000,000","9,515,000,000","9,479,000,000","9,284,000,000","9,261,000,000","9,259,000,000","9,231,000,000","9,285,000,000","9,324,000,000","9,365,000,000","9,363,000,000","9,375,000,000","9,339,000,000","5,597,300,000","5,521,561,000","5,494,045,000","5,716,761,000","5,709,386,000","5,579,775,000","5,553,620,000","5,524,090,000","5,578,457,000","5,536,788,000","5,418,850,000","5,430,050,000","5,405,219,000","5,385,659,000","5,353,059,000"
		NetPPE,"1,328,000,000","1,336,000,000","1,310,000,000","1,239,000,000","1,189,000,000","1,206,000,000","1,125,000,000","1,088,000,000","1,040,000,000","951,000,000","856,000,000","828,000,000","802,000,000","800,000,000","810,000,000","784,000,000","928,000,000","597,000,000","523,000,000","514,000,000","504,000,000","482,000,000","464,000,000","455,000,000","466,000,000","488,000,000","500,000,000","509,000,000","534,000,000","554,000,000","525,000,000","538,000,000","522,000,000","514,000,000","492,000,000","460,000,000","377,000,000","388,000,000","368,000,000","368,000,000","374,000,000","379,000,000","371,000,000","382,000,000","389,000,000","399,000,000","389,000,000","401,000,000","405,000,000","411,000,000","417,000,000","410,000,000","384,000,000","395,000,000","412,000,000","255,963,000","262,744,000","269,742,000","278,503,000","282,294,000","285,172,000","280,775,000","270,838,000","264,706,000","259,104,000","256,245,000","273,718,000","270,072,000","261,603,000","258,741,000"
			GrossPPE,,"2,665,000,000",,,,"2,569,000,000",,,,"2,099,000,000",,,,"1,993,000,000",,,,"1,901,000,000",,,,"1,614,000,000",,,,"1,561,000,000",,,,"1,542,000,000",,,,"1,397,000,000",,,,"1,171,000,000",,,,"1,115,000,000",,,,"1,053,000,000",,,,"986,000,000",,,,"897,000,000","412,000,000","482,581,000","489,362,000","496,360,000","449,482,000","453,273,000","456,151,000","451,754,000","464,942,000","458,810,000","453,208,000","450,349,000","273,718,000","270,072,000","261,603,000","258,741,000"
				Properties,,"481,000,000",,,,"334,000,000",,,,"298,000,000",,,,"365,000,000",,,,"363,000,000",,,,"327,000,000",,,,"338,000,000",,,,"340,000,000",,,,"318,000,000",,,,"293,000,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"318,000,000",,,,,,,,"290,000,000",,,,"284,000,000",,,,"29,000,000",,,,"29,000,000",,,,"42,525,000",,,,"42,336,000",,,,"48,365,000",,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,000,000",,,,"251,000,000",,,,"222,375,000",,,,"217,210,000",,,,"186,389,000",,,,
				MachineryFurnitureEquipment,,"1,371,000,000",,,,"1,491,000,000",,,,"1,125,000,000",,,,"898,000,000",,,,"810,000,000",,,,"680,000,000",,,,"620,000,000",,,,"590,000,000",,,,"523,000,000",,,,"449,000,000",,,,"825,000,000",,,,"769,000,000",,,,"705,000,000",,,,"466,000,000",,,,"231,460,000",,,,"192,208,000",,,,"215,595,000",,,,
				OtherProperties,,"672,000,000",,,,"744,000,000",,,,"676,000,000",,,,"730,000,000",,,,"728,000,000",,,,"607,000,000",,,,"603,000,000",,,,"612,000,000",,,,"556,000,000",,,,"429,000,000",,,,,,,,,,,,,,,,"151,000,000",,,,,,,,"0",,,,"0",,,,
				ConstructionInProgress,,"141,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,000,000",,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,329,000,000",,,,"-1,363,000,000",,,,"-1,148,000,000",,,,"-1,193,000,000",,,,"-1,304,000,000",,,,"-1,132,000,000",,,,"-1,073,000,000",,,,"-988,000,000",,,,"-883,000,000",,,,"-783,000,000",,,,"-736,000,000",,,,"-654,000,000",,,,"-575,000,000",,,,"-502,000,000",,"-226,618,000","-226,618,000","-226,618,000","-170,979,000","-170,979,000","-170,979,000","-170,979,000","-194,104,000","-194,104,000","-194,104,000","-194,104,000",,,,
		GoodwillAndOtherIntangibleAssets,"22,611,000,000","23,061,000,000","23,429,000,000","23,694,000,000","23,765,000,000","24,149,000,000","24,194,000,000","24,618,000,000","25,054,000,000","24,846,000,000","24,952,000,000","25,652,000,000","25,501,000,000","25,749,000,000","26,294,000,000","26,745,000,000","27,250,000,000","11,056,000,000","11,876,000,000","11,674,000,000","11,604,000,000","11,641,000,000","11,917,000,000","11,877,000,000","11,954,000,000","11,924,000,000","12,019,000,000","12,032,000,000","11,998,000,000","12,180,000,000","12,439,000,000","11,985,000,000","10,788,000,000","10,789,000,000","10,740,000,000","10,677,000,000","8,764,000,000","8,565,000,000","8,348,000,000","8,276,000,000","8,195,000,000","8,164,000,000","8,169,000,000","8,196,000,000","8,173,000,000","8,284,000,000","8,279,000,000","8,273,000,000","8,255,000,000","8,293,000,000","8,317,000,000","8,334,000,000","8,783,000,000","7,607,000,000","8,637,000,000","1,909,823,000","1,909,823,000","1,909,823,000","2,075,671,000","2,075,288,000","2,074,882,000","2,074,789,000","2,074,132,000","2,166,709,000","2,165,961,000","2,133,518,000","2,138,071,000","2,139,539,000","2,140,551,000","2,140,355,000"
			Goodwill,"12,872,000,000","12,912,000,000","12,957,000,000","13,013,000,000","12,973,000,000","13,070,000,000","13,052,000,000","12,987,000,000","12,966,000,000","13,050,000,000","12,977,000,000","13,222,000,000","13,037,000,000","13,006,000,000","13,139,000,000","13,119,000,000","13,102,000,000","7,073,000,000","8,242,000,000","8,123,000,000","8,077,000,000","8,040,000,000","8,179,000,000","8,174,000,000","8,207,000,000","8,164,000,000","8,180,000,000","8,189,000,000","8,152,000,000","8,236,000,000","8,320,000,000","8,126,000,000","7,370,000,000","7,341,000,000","7,301,000,000","7,278,000,000","6,501,000,000","6,399,000,000","6,314,000,000","6,312,000,000","6,294,000,000","6,291,000,000","6,299,000,000","6,302,000,000","6,301,000,000","6,434,000,000","6,435,000,000","6,442,000,000","6,442,000,000","6,433,000,000","6,438,000,000","6,439,000,000","6,889,000,000","6,891,000,000","7,096,000,000","1,909,823,000","1,909,823,000","1,909,823,000","2,075,671,000","2,075,288,000","2,074,882,000","2,074,789,000","2,074,132,000","2,166,709,000","2,165,961,000",,,,,
			OtherIntangibleAssets,"9,739,000,000","10,149,000,000","10,472,000,000","10,681,000,000","10,792,000,000","11,079,000,000","11,142,000,000","11,631,000,000","12,088,000,000","11,796,000,000","11,975,000,000","12,430,000,000","12,464,000,000","12,743,000,000","13,155,000,000","13,626,000,000","14,148,000,000","3,983,000,000","3,634,000,000","3,551,000,000","3,527,000,000","3,601,000,000","3,738,000,000","3,703,000,000","3,747,000,000","3,760,000,000","3,839,000,000","3,843,000,000","3,846,000,000","3,944,000,000","4,119,000,000","3,859,000,000","3,418,000,000","3,448,000,000","3,439,000,000","3,399,000,000","2,263,000,000","2,166,000,000","2,034,000,000","1,964,000,000","1,901,000,000","1,873,000,000","1,870,000,000","1,894,000,000","1,872,000,000","1,850,000,000","1,844,000,000","1,831,000,000","1,813,000,000","1,860,000,000","1,879,000,000","1,895,000,000","1,894,000,000","716,000,000","1,541,000,000",,,,,,,,,,,"2,133,518,000","2,138,071,000","2,139,539,000",,
		InvestmentsAndAdvances,,"543,000,000",,,,"507,000,000","536,000,000","530,000,000","542,000,000","568,000,000","529,000,000","542,000,000","955,000,000","935,000,000","1,015,000,000","1,023,000,000","1,231,000,000","335,000,000","754,000,000","700,000,000","690,000,000","557,000,000","515,000,000","535,000,000","529,000,000","567,000,000","562,000,000","600,000,000","618,000,000","644,000,000","667,000,000","828,000,000","1,080,000,000","1,087,000,000","1,087,000,000","1,097,000,000","1,105,000,000","1,095,000,000","821,000,000","817,000,000","778,000,000","807,000,000","816,000,000","806,000,000","781,000,000",,,,,,,,,,,,,,,,,,,,,,,,"2,966,139,000","2,945,782,000"
			LongTermEquityInvestment,,"543,000,000",,,,"507,000,000","536,000,000","530,000,000","542,000,000","568,000,000","529,000,000","542,000,000","955,000,000","935,000,000","1,015,000,000","1,023,000,000","1,231,000,000","335,000,000","754,000,000","700,000,000","690,000,000","557,000,000","515,000,000","535,000,000","529,000,000","567,000,000","562,000,000","600,000,000","618,000,000","644,000,000","667,000,000","828,000,000","1,080,000,000","1,087,000,000","1,087,000,000","1,097,000,000","1,105,000,000","1,095,000,000","821,000,000","817,000,000","778,000,000","807,000,000",,,"781,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"2,687,000,000","2,223,000,000","2,923,000,000","2,911,000,000","2,806,000,000","2,095,000,000","2,105,000,000","2,136,000,000","2,128,000,000","2,153,000,000","2,175,000,000","1,891,000,000","1,161,000,000","835,000,000","879,000,000","1,034,000,000","728,000,000","576,000,000","513,000,000","491,000,000","473,000,000","479,000,000","271,000,000","275,000,000","262,000,000","289,000,000","119,000,000","120,000,000","163,000,000","145,000,000","158,000,000","183,000,000","181,000,000","179,000,000","184,000,000","188,000,000","162,000,000","152,000,000","155,000,000","135,000,000","137,000,000","132,000,000","146,000,000","131,000,000","136,000,000","601,000,000","593,000,000","585,000,000","571,000,000","581,000,000","590,000,000","621,000,000","196,000,000","1,373,000,000","290,000,000","3,431,514,000","3,348,994,000","3,314,480,000","3,362,587,000","3,351,804,000","3,219,721,000","3,198,056,000","3,179,120,000","3,147,042,000","3,111,723,000","3,029,087,000","3,018,261,000","2,995,608,000","17,366,000","8,181,000"
TotalLiabilitiesNetMinorityInterest,"20,237,000,000","21,031,000,000","20,920,000,000","21,264,000,000","21,050,000,000","21,704,000,000","21,398,000,000","21,289,000,000","21,986,000,000","21,769,000,000","21,246,000,000","22,180,000,000","21,704,000,000","22,033,000,000","22,679,000,000","23,456,000,000","24,645,000,000","17,532,000,000","17,043,000,000","10,386,000,000","10,278,000,000","10,348,000,000","10,399,000,000","10,104,000,000","10,264,000,000","10,172,000,000","10,033,000,000","9,489,000,000","9,739,000,000","9,663,000,000","9,703,000,000","9,473,000,000","9,093,000,000","8,746,000,000","8,610,000,000","8,383,000,000","8,146,000,000","6,637,000,000","6,420,000,000","6,337,000,000","5,367,000,000","5,394,000,000","5,398,000,000","5,322,000,000","4,697,000,000","4,786,000,000","4,703,000,000","4,560,000,000","4,519,000,000","4,746,000,000","4,699,000,000","4,778,000,000","4,798,000,000","4,948,000,000","4,926,000,000","1,442,011,000","1,411,265,000","1,371,431,000","1,383,127,000","1,387,516,000","1,324,787,000","1,321,718,000","1,314,808,000","1,273,411,000","1,258,371,000","1,243,811,000","1,257,622,000","1,215,662,000","1,217,100,000","1,217,549,000"
	CurrentLiabilities,"3,562,000,000","3,459,000,000","3,335,000,000","3,565,000,000","3,142,000,000","3,082,000,000","2,756,000,000","2,576,000,000","2,875,000,000","3,239,000,000","2,837,000,000","3,874,000,000","3,475,000,000","3,997,000,000","3,860,000,000","2,696,000,000","2,465,000,000","1,871,000,000","1,615,000,000","1,466,000,000","1,534,000,000","1,561,000,000","1,522,000,000","1,442,000,000","1,375,000,000","1,579,000,000","2,108,000,000","1,712,000,000","1,765,000,000","2,604,000,000","2,548,000,000","2,360,000,000","1,253,000,000","1,294,000,000","1,135,000,000","1,002,000,000","1,101,000,000","946,000,000","826,000,000","757,000,000","740,000,000","746,000,000","707,000,000","614,000,000","654,000,000","785,000,000","792,000,000","608,000,000","934,000,000","790,000,000","762,000,000","1,227,000,000","1,174,000,000","1,070,000,000","1,020,000,000","134,832,000","137,402,000","120,137,000","113,229,000","119,911,000","109,921,000","121,887,000","125,512,000","98,349,000","96,035,000","89,945,000","104,458,000","94,803,000","101,041,000","108,527,000"
		PayablesAndAccruedExpenses,"2,487,000,000","2,642,000,000","2,361,000,000","2,174,000,000","2,128,000,000","2,190,000,000","1,985,000,000","1,974,000,000","1,892,000,000","2,141,000,000","1,842,000,000","1,895,000,000","1,852,000,000","1,888,000,000","1,864,000,000","1,745,000,000","1,995,000,000","1,574,000,000","1,333,000,000","1,152,000,000","1,188,000,000","1,285,000,000","1,220,000,000","1,123,000,000","1,121,000,000","1,265,000,000","1,199,000,000","1,169,000,000","1,127,000,000","1,287,000,000","1,211,000,000","1,140,000,000","1,063,000,000","1,048,000,000","881,000,000","806,000,000","933,000,000","737,000,000","436,000,000","432,000,000","458,000,000","306,000,000","486,000,000","412,000,000","62,000,000","480,000,000","464,000,000","356,000,000","395,000,000","457,000,000","394,000,000","564,000,000","371,000,000","421,000,000","418,000,000","112,230,000","113,930,000","95,186,000","91,437,000","92,134,000","91,844,000","105,872,000","97,481,000","80,499,000","79,709,000","72,454,000","88,957,000","77,219,000","81,495,000","86,565,000"
			Payables,"521,000,000","1,184,000,000",,"2,174,000,000","2,128,000,000","925,000,000","403,000,000","367,000,000","421,000,000","919,000,000","380,000,000","325,000,000","314,000,000","709,000,000","751,000,000","642,000,000","692,000,000","541,000,000","511,000,000","441,000,000","415,000,000","448,000,000","414,000,000","399,000,000","401,000,000","529,000,000","496,000,000","542,000,000","473,000,000","543,000,000","524,000,000","547,000,000","456,000,000","424,000,000","300,000,000","344,000,000","216,000,000","261,000,000","192,000,000","267,000,000","250,000,000","177,000,000","48,000,000","48,000,000","62,000,000","142,000,000","152,000,000","117,000,000","192,000,000","151,000,000",,,,"71,000,000","418,000,000","42,390,000","48,555,000","26,298,000","32,984,000","30,970,000","35,232,000","43,656,000","39,733,000","30,660,000","31,897,000","26,854,000","37,223,000","34,646,000","36,165,000","33,327,000"
				AccountsPayable,"521,000,000","412,000,000",,"2,174,000,000","2,128,000,000","397,000,000","403,000,000","367,000,000","421,000,000","463,000,000","380,000,000","325,000,000","314,000,000","325,000,000","280,000,000","300,000,000","283,000,000","277,000,000","253,000,000","222,000,000","200,000,000","241,000,000","202,000,000","185,000,000","171,000,000","282,000,000","249,000,000","277,000,000","205,000,000","225,000,000","209,000,000","226,000,000","151,000,000","141,000,000","116,000,000","116,000,000","67,000,000","71,000,000","54,000,000","56,000,000","63,000,000","53,000,000","48,000,000","48,000,000","62,000,000","87,000,000","52,000,000","43,000,000","62,000,000","63,000,000",,,,"71,000,000","418,000,000","42,390,000","48,555,000","26,298,000","32,984,000","30,970,000","35,232,000","43,656,000","39,733,000","30,660,000","31,897,000","26,854,000","37,223,000","34,646,000","36,165,000","33,327,000"
				TotalTaxPayable,,,,,,,,,,,,,,,"108,000,000","38,000,000","39,000,000","45,000,000","35,000,000","35,000,000","34,000,000","34,000,000","36,000,000","39,000,000","21,000,000","30,000,000","38,000,000","56,000,000","57,000,000","120,000,000","97,000,000","150,000,000","121,000,000","71,000,000","26,000,000","56,000,000","53,000,000","59,000,000","53,000,000","107,000,000","87,000,000","38,000,000",,,,,"42,000,000","19,000,000","80,000,000","38,000,000",,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,"108,000,000","38,000,000","39,000,000","45,000,000","35,000,000","35,000,000","34,000,000","34,000,000","36,000,000","39,000,000","21,000,000","30,000,000","38,000,000","56,000,000","57,000,000","120,000,000","97,000,000","150,000,000","121,000,000","71,000,000","26,000,000","56,000,000","53,000,000","59,000,000","53,000,000","107,000,000","87,000,000","38,000,000",,,,,"42,000,000","19,000,000","80,000,000","38,000,000",,,,,,,,,,,,,,,,,,,,
