name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"765,786,000","210,830,000","201,461,000","189,406,000","164,089,000","146,931,000","145,138,000","143,924,000","137,363,000","113,674,000","100,113,000","99,041,000","94,668,000","87,011,000","84,415,000","78,486,000","73,529,000","64,604,000","57,277,000","45,954,000","35,011,000","16,342,000","5,421,000","0","0","0","1,253,000","0","0","0","27,000","1,059,000","2,583,000","6,088,000","2,626,000","4,168,000","2,951,000","4,474,000","7,336,000","7,574,000","11,207,000","11,212,000","13,585,000","7,524,000","11,585,000","14,296,000","15,517,000","8,702,000","3,997,000","1,205,000","5,141,000","6,349,000","2,945,000","3,150,000","5,479,912","5,170,663","4,982,963","5,624,617","5,186,319","2,911,406","2,351,424","536,042","17,519","13,252","18,558","65,962","1,417,446","3,281,805","39,317","45,192","285,588","9,151","36,271","99,451","135,181","414,352","162,410","257,923","169,206","232,192","197,691","237,695","295,309","307,549","87,264","15,980","25,000","122,215","18,250","1,131,873","0","100,000","100,000","100,000","100,000","100,000","100,000","100,000","0","100,000","100,000","100,000"
	OperatingRevenue,"765,786,000","210,830,000","201,461,000","189,406,000","164,089,000","146,931,000","145,138,000","143,924,000","137,363,000","113,674,000","100,113,000","99,041,000","94,668,000","87,011,000","84,415,000","78,486,000","73,529,000","64,604,000","57,277,000","45,954,000","35,011,000","16,342,000","5,421,000","0","0","0","1,253,000","0","0","0","27,000","1,059,000","2,583,000","6,088,000","2,626,000","4,168,000","2,951,000","4,474,000","7,336,000","7,574,000","11,207,000","11,212,000","13,585,000","7,524,000","11,585,000","14,296,000","15,517,000","8,702,000","3,997,000","1,205,000","5,141,000","6,349,000","2,945,000","3,150,000","5,479,912","5,170,663","4,982,963","5,624,617","5,186,319","2,911,406","2,351,424","536,042","17,519","13,252","18,558","65,962","1,417,446","3,281,805","39,317","45,192","285,588","9,151","36,271","99,451","135,181","414,352","162,410","257,923","169,206","232,192","197,691","237,695","295,309","307,549","87,264","15,980","25,000","122,215","18,250","1,131,873","0","100,000","100,000","100,000","100,000","100,000","100,000","100,000","0","100,000","100,000","100,000"
CostOfRevenue,"106,146,000","31,443,000","31,744,000","23,444,000","19,515,000","22,346,000","22,404,000","15,015,000","13,341,000","12,622,000","15,567,000","13,037,000","15,919,000","12,063,000","13,135,000","8,741,000","6,735,000","5,582,000","3,546,000","3,078,000","534,000","252,000","130,000",,,,,,,,,,,,"0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-181,327","-86,478","-75,970","-72,722",,"-100,000",,"-100,000","0","-100,000","-100,000","-100,000","-200,000",,"-200,000","-100,000"
GrossProfit,"659,640,000","179,387,000","169,717,000","165,962,000","144,574,000","124,585,000","122,734,000","128,909,000","124,022,000","101,052,000","84,546,000","86,004,000","78,749,000","74,948,000","71,280,000","69,745,000","66,794,000","59,022,000","53,731,000","42,876,000","34,477,000","16,090,000","5,291,000",,,,,,,,,,,,"2,626,000",,,,,"7,574,000","11,207,000","11,212,000","13,585,000","7,524,000","11,585,000","14,296,000","15,517,000","8,702,000","3,997,000","1,205,000","5,141,000","6,349,000","2,945,000","3,150,000",,"5,170,663",,,,,"2,351,424",,"17,519",,,,"1,417,446",,"39,317",,,,,"99,451","135,181","414,352",,,,,"197,691",,,,,,"206,327","208,693","94,220","1,204,595",,"200,000",,"200,000","100,000","200,000","200,000","200,000","200,000",,"300,000","200,000"
OperatingExpense,"1,054,366,000","266,268,000","275,530,000","200,420,000","312,148,000","266,450,000","293,450,000","265,977,000","262,375,000","219,078,000","304,765,000","209,594,000","180,876,000","151,335,000","210,643,000","139,844,000","172,443,000","89,761,000","76,635,000","63,195,000","92,557,000","55,335,000","91,138,000","56,533,000","62,100,000","59,702,000","65,705,000","51,763,000","42,107,000","61,862,000","44,749,000","34,734,000","32,854,000","31,209,000","35,475,000","29,101,000","20,038,000","19,889,000","17,703,000","14,479,000","16,764,000","18,086,000","22,585,000","18,795,000","21,710,000","19,827,000","17,257,000","12,499,000","11,664,000","8,940,000","9,095,000","9,273,000","8,010,000","6,715,000","8,373,639","11,108,828","9,861,494","9,455,490","10,854,637","11,424,992","11,191,612","10,621,526","8,789,748","7,285,981","7,437,640","9,584,971","6,322,556","5,199,445","5,187,684","5,590,434","5,222,461","5,131,909","7,267,897","7,852,189","7,293,791","5,093,894","3,716,363","3,739,296","4,321,071","5,603,322","8,119,801","8,133,639","5,027,184","3,652,594","3,872,194","3,556,746","3,659,847","2,799,927","3,050,097","2,445,258","2,200,000","2,300,000","2,000,000","1,800,000","2,600,000","2,000,000","1,900,000","1,700,000","1,200,000","1,000,000","1,500,000","800,000"
	SellingGeneralAndAdministration,"283,369,000","71,840,000","78,055,000","61,127,000","72,347,000","71,131,000","86,046,000","75,373,000","73,688,000","82,768,000","81,424,000","75,429,000","67,393,000","60,566,000","64,220,000","53,044,000","49,378,000","43,341,000","31,978,000","28,176,000","33,649,000","26,216,000","20,389,000","22,184,000","17,752,000","20,876,000","24,329,000","15,090,000","12,927,000","22,697,000","13,917,000","12,882,000","12,213,000","10,303,000","10,399,000","8,014,000","7,054,000","6,127,000","4,869,000","3,565,000","2,915,000","3,281,000","3,884,000","3,185,000","3,960,000","5,026,000","3,365,000","3,440,000","4,733,000","2,844,000","2,470,000","1,800,000","2,206,000","2,220,000","2,943,530","3,173,942","1,696,796","1,982,679","1,453,172","1,544,512","2,030,796","4,303,885","2,068,201","1,347,114","1,515,711","2,821,726","1,409,066","1,052,244","1,272,529","1,448,530","1,416,803","964,700","1,116,027","1,238,201","888,440","1,560,026","1,177,081","933,401","774,417","1,009,299","895,706","1,084,519","806,544","877,615","709,527","964,131","786,143","557,911","490,185","436,063","400,000","500,000","400,000","400,000","400,000","400,000","500,000","300,000","400,000","300,000","400,000","200,000"
		GeneralAndAdministrativeExpense,"283,369,000","71,840,000","78,055,000","61,127,000","72,347,000","71,131,000","86,046,000","75,373,000","73,688,000","82,768,000","81,424,000","75,429,000","67,393,000","60,566,000","64,220,000","53,044,000","49,378,000","43,341,000","31,978,000","28,176,000","33,649,000","26,216,000","20,389,000","22,184,000","17,752,000","20,876,000","24,329,000","15,090,000","12,927,000","22,697,000",,,,,"10,399,000",,,,,,,,,,,,,,,,,"1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"165,017,000","43,583,000","42,662,000","36,438,000","42,334,000","45,511,000","43,829,000","42,836,000","43,400,000","41,567,000","41,887,000","40,657,000","38,858,000","35,517,000","31,232,000","26,851,000","27,311,000","22,561,000","14,999,000","14,519,000","18,205,000","12,617,000","11,757,000","15,137,000","11,266,000","12,110,000","9,136,000","7,057,000","6,904,000","16,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"118,352,000","28,257,000","35,393,000","24,689,000","30,013,000","25,620,000","42,217,000","32,537,000","30,288,000","41,201,000","39,537,000","34,772,000","28,535,000","25,049,000","32,988,000","26,193,000","22,067,000","20,780,000","16,979,000","13,657,000","15,444,000","13,599,000","8,632,000","7,047,000","6,486,000","8,766,000","15,193,000","8,033,000","6,023,000","6,665,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"770,283,000","194,250,000","197,296,000","139,115,000","239,622,000","195,149,000","207,239,000","190,438,000","188,522,000","136,144,000","223,141,000","133,949,000","113,266,000","90,553,000","146,207,000","86,584,000","122,848,000","46,204,000","44,441,000","34,239,000","58,908,000","29,119,000","70,749,000","34,349,000","44,348,000","38,826,000","41,376,000","36,673,000","29,180,000","39,165,000","30,832,000","21,852,000","20,641,000","20,906,000","25,076,000","21,087,000","12,984,000","13,762,000","12,834,000","10,914,000","13,849,000","14,805,000","18,701,000","15,610,000","17,750,000","14,801,000","13,892,000","9,059,000","6,931,000","6,096,000","6,625,000","7,473,000","5,804,000","4,495,000","5,430,109","7,934,886","8,164,698","7,472,811","9,401,465","9,880,480","9,160,816","6,317,641","6,721,547","5,938,867","5,921,929","6,763,245","4,913,490","4,147,201","3,915,155","4,141,904","3,805,658","4,167,209","6,151,870","6,613,988","6,405,351","3,533,868","2,539,282","2,805,895","3,546,654","4,594,023","7,224,095","7,049,120","4,220,640","2,774,979","3,162,667","2,592,615","2,692,377","2,155,538","2,483,942","1,936,473","2,000,000","1,700,000","1,600,000","1,300,000","2,200,000","1,500,000","1,300,000","1,300,000","600,000","700,000","900,000","500,000"
