name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
TotalRevenue,"281,814,000","67,928,000","90,049,000","64,984,000","58,853,000","53,230,000","67,082,000","46,079,000","28,222,000","45,509,000","69,293,000","56,419,000","48,730,000","35,988,000","47,819,000","34,582,000","35,570,000","32,713,000","39,266,000","31,406,000","32,812,000","26,881,000","36,421,000"
	OperatingRevenue,"281,814,000","67,928,000","90,049,000","64,984,000","58,853,000","53,230,000","67,082,000","46,079,000","28,222,000","45,509,000","69,293,000","56,419,000","48,730,000","35,988,000","47,819,000","34,582,000","35,570,000","32,713,000","39,266,000","31,406,000","32,812,000","26,881,000","36,421,000"
CostOfRevenue,"171,753,000","41,686,000","53,886,000","40,480,000","35,701,000","33,709,000","42,295,000","31,469,000","20,310,000","29,544,000","42,193,000","35,540,000","30,990,000","22,250,000","29,345,000","20,989,000","22,306,000","23,363,000","24,278,000","16,175,000","21,576,000","18,230,000","22,697,000"
GrossProfit,"110,061,000","26,242,000","36,163,000","24,504,000","23,152,000","19,521,000","24,787,000","14,610,000","7,912,000","15,965,000","27,100,000","20,879,000","17,740,000","13,738,000","18,474,000","13,593,000","13,264,000","9,350,000","14,988,000","15,231,000","11,236,000","8,651,000","13,724,000"
OperatingExpense,"225,768,000","60,235,000","57,493,000","56,322,000","51,718,000","34,660,000","30,904,000","30,749,000","27,650,000","27,894,000","25,844,000","27,477,000","23,222,000","20,239,000","29,282,000","22,251,000","24,898,000","19,167,000","17,183,000","17,770,000","16,553,000","15,699,000","17,114,000"
	SellingGeneralAndAdministration,"144,914,000","38,073,000","36,084,000","36,806,000","33,951,000","25,377,000","23,799,000","24,189,000","22,139,000","21,712,000","21,532,000","23,292,000","19,387,000","16,337,000","24,705,000","17,377,000","19,226,000","14,798,000","13,835,000","13,578,000","12,693,000","11,921,000","13,526,000"
		GeneralAndAdministrativeExpense,"74,472,000","20,425,000","17,086,000","20,073,000","16,888,000","12,175,000","11,297,000","12,757,000","11,734,000","10,744,000","9,162,000","12,218,000","8,340,000","7,000,000","10,742,000","7,925,000","8,979,000","6,582,000","5,362,000","5,276,000","4,773,000","4,689,000","5,115,000"
			OtherGandA,"74,472,000","20,425,000","17,086,000","20,073,000","16,888,000","12,175,000","11,297,000","12,757,000","11,734,000","10,744,000","9,162,000","12,218,000","8,340,000","7,000,000","10,742,000","7,925,000","8,979,000","6,582,000","5,362,000","5,276,000","4,773,000","4,689,000","5,115,000"
		SellingAndMarketingExpense,"70,442,000","17,648,000","18,998,000","16,733,000","17,063,000","13,202,000","12,502,000","11,432,000","10,405,000","10,968,000","12,370,000","11,074,000","11,047,000","9,337,000","13,963,000","9,452,000","10,247,000","8,216,000","8,473,000","8,302,000","7,920,000","7,232,000","8,411,000"
	ResearchAndDevelopment,"44,177,000","12,291,000","11,811,000","11,141,000","8,934,000","6,218,000","5,088,000","4,627,000","3,966,000","3,851,000","2,958,000","3,018,000","2,782,000","2,941,000","3,766,000","4,097,000","4,888,000","3,459,000","2,623,000","3,421,000","3,093,000","3,013,000","2,801,000"
	DepreciationAmortizationDepletionIncomeStatement,"36,677,000","9,871,000","9,598,000","8,375,000","8,833,000","3,065,000","2,017,000","1,933,000","1,545,000","2,331,000","1,354,000","1,167,000","1,053,000","961,000","811,000","777,000","784,000","910,000","725,000","771,000","767,000","765,000","787,000"
		DepreciationAndAmortizationInIncomeStatement,"36,677,000","9,871,000","9,598,000","8,375,000","8,833,000","3,065,000","2,017,000","1,933,000","1,545,000","2,331,000","1,354,000","1,167,000","1,053,000","961,000","811,000","777,000","784,000","910,000","725,000","771,000","767,000","765,000","787,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,"0"
OperatingIncome,"-115,707,000","-33,993,000","-21,330,000","-31,818,000","-28,566,000","-15,139,000","-6,117,000","-16,139,000","-19,738,000","-11,929,000","1,256,000","-6,598,000","-5,482,000","-6,501,000","-10,808,000","-8,658,000","-11,634,000","-9,817,000","-2,195,000","-2,539,000","-5,317,000","-7,048,000","-3,390,000"
NetNonOperatingInterestIncomeExpense,"-10,465,000","-947,000","-3,247,000","-3,193,000","-3,078,000","-3,045,000","-3,038,000","-284,000","-10,000","284,000","312,000","-218,000","-338,000","-304,000","-269,000","-254,000","-992,000","-1,749,000","-1,812,000","-1,763,000","-2,020,000","-2,644,000","-2,547,000"
	InterestIncomeNonOperating,"256,000","49,000","51,000","52,000","104,000","90,000",,"27,000","30,000","324,000","352,000","161,000","131,000","185,000",,"187,000",,,,"40,000",,,
	InterestExpenseNonOperating,"10,721,000","996,000","3,298,000","3,245,000","3,183,000","3,135,000","2,657,000","311,000","40,000","40,000","40,000","379,000","469,000","489,000",,"441,000",,,,"1,803,000",,,
	TotalOtherFinanceCost,,,,,"-1,000",,"3,039,000",,,,"-312,000",,,,"269,000","254,000","992,000","1,749,000","1,812,000","1,763,000","2,020,000","2,644,000","2,547,000"
OtherIncomeExpense,"47,676,000","67,978,000","4,878,000","-9,518,000","-15,662,000","-6,711,000","2,379,000","1,066,000","-10,000","-1,886,000","1,859,000","-931,000","-690,000","491,000","-489,000","544,000","-427,000","-8,489,000","-49,000","1,828,000","6,689,000","-2,771,000","-1,108,000"
	GainOnSaleOfSecurity,"-3,257,000","-1,671,000","-43,000","-1,543,000",,"319,000","2,379,000","1,066,000","-10,000","-1,886,000","1,860,000","-903,000","-668,000","491,000","0","801,000","1,611,000","-9,172,000","-169,000","1,381,000","-1,466,000","-327,000","-671,000"
	SpecialIncomeCharges,"50,933,000","69,649,000","4,921,000","-7,975,000","-15,662,000","-7,030,000",,,,,"0","-28,000","-23,000",,,,"-2,038,000",,"0","5,416,000","580,000",,"0"
		RestructuringAndMergernAcquisition,"-50,933,000","-69,649,000","-4,921,000","7,975,000","15,662,000","7,030,000",,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"0","28,000","23,000",,,,,,"-120,000",,,,"0"
	OtherNonOperatingIncomeExpenses,,,,,"-1,480,000",,"2,378,000",,,,"1,859,000",,"1,000",,"-489,000","-257,000","-2,038,000","683,000","120,000","447,000","8,155,000","-2,444,000","-437,000"
PretaxIncome,"-78,496,000","33,038,000","-19,699,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,055,000","-4,056,000","-2,474,000","-648,000","-12,463,000","-7,045,000"
TaxProvision,"-7,864,000","0","-7,864,000","0","0","0","0","0","0",,"0",,"0","0","0","0",,"0","0","0",,"0","0"
NetIncomeCommonStockholders,"-70,632,000","33,038,000","-11,835,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,212,000","-4,416,000","-2,824,000","-5,437,000","-12,707,000","-7,286,000"
	NetIncome,"-70,632,000","33,038,000","-11,835,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,055,000","-4,056,000","-2,474,000","-648,000","-12,463,000","-7,045,000"
		NetIncomeIncludingNoncontrollingInterests,"-70,632,000","33,038,000","-11,835,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,055,000","-4,056,000","-2,474,000","-648,000","-12,463,000","-7,045,000"
			NetIncomeContinuousOperations,"-70,632,000","33,038,000","-11,835,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,055,000","-4,056,000","-2,474,000","-648,000","-12,463,000","-7,045,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,"157,000","360,000",,,"244,000",
	OtherunderPreferredStockDividend,,,,,,,,,,,"0","0","0","0","0","0",,"157,000","360,000","350,000","4,789,000","244,000","241,000"
DilutedNIAvailtoComStockholders,"-70,632,000","33,038,000","-11,835,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,212,000","-4,416,000","-2,824,000","-5,437,000","-12,707,000","-7,286,000"
BasicEPS,,"0.98","-0.35","-1.35","-1.43","-0.85","-0.24","-0.56","-0.73","-0.51","0.13","-0.33","-0.29","-0.28","-0.53","-0.4","-0.64","-1.54","-0.226","-0.201","-0.388","-0.906",
DilutedEPS,,"0.91","-0.35","-1.35","-1.43","-0.85","-0.24","-0.56","-0.73","-0.51","0.12","-0.33","-0.29","-0.28","-0.53","-0.4","-0.64","-1.54","-0.226","-0.201","-0.388","-0.906",
