name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,05/31/2021,04/30/2021,01/31/2021,10/31/2020,08/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		Inventory,"7,358,000,000","6,783,000,000","7,520,000,000","6,541,000,000","6,767,000,000","6,767,000,000","7,063,000,000","7,478,000,000","6,344,000,000","6,344,000,000","6,297,000,000","7,084,000,000","7,412,000,000","6,526,000,000","6,707,000,000","6,846,000,000","7,083,000,000","6,241,000,000","6,387,000,000","6,533,000,000","6,917,000,000","6,363,000,000","6,359,000,000","6,561,000,000","6,976,000,000","6,120,000,000","6,066,000,000","6,168,000,000","6,324,000,000","5,548,000,000","5,722,000,000","5,688,000,000","6,130,000,000","5,495,000,000","5,648,000,000","5,651,000,000","5,628,000,000","4,954,000,000","5,076,000,000","5,146,000,000","5,550,000,000","4,837,000,000","4,977,000,000","5,114,000,000","5,507,000,000","4,764,000,000","4,835,000,000","4,966,000,000","5,256,000,000","4,650,000,000","4,772,000,000","4,902,000,000","5,245,000,000","4,635,000,000","4,811,000,000","4,859,000,000","5,368,000,000","4,730,000,000","4,870,000,000","4,855,000,000","5,186,000,000","4,577,000,000","4,696,000,000","4,609,000,000","4,968,000,000","4,428,000,000","4,445,000,000","4,486,000,000","4,786,000,000","4,250,000,000","4,676,000,000","4,356,000,000","4,630,000,000","4,071,000,000","4,229,000,000","4,169,000,000","4,474,000,000","4,022,000,000","4,209,000,000","4,175,000,000","4,637,000,000","4,076,000,000","4,193,000,000","4,178,000,000","4,568,000,000","4,039,000,000","4,206,000,000","4,066,000,000","4,412,000,000","3,795,000,000","3,903,000,000","3,938,000,000","4,276,000,000","3,666,000,000","1,734,000,000","1,730,200,000","1,706,000,000","1,570,400,000","1,718,600,000","1,806,000,000","1,705,800,000","1,594,600,000","1,682,700,000","1,713,900,000","1,655,800,000","1,506,900,000","1,524,300,000","1,585,700,000","1,506,300,000","1,428,600,000","1,495,100,000","1,615,000,000","1,541,100,000","1,440,400,000","1,520,700,000","1,579,300,000","1,531,700,000","1,445,600,000","1,492,800,000","1,555,400,000","1,537,900,000","1,450,500,000","1,434,500,000","1,542,300,000","1,456,900,000","1,402,600,000","1,424,100,000","1,447,600,000","1,385,200,000","1,325,000,000","1,345,400,000","1,395,100,000","1,355,500,000","1,265,700,000","1,275,300,000","1,448,100,000","1,197,200,000","1,472,800,000"
			OtherInventories,,"8,353,000,000",,,,"8,177,000,000","8,436,000,000","8,935,000,000","7,778,000,000",,"7,708,000,000","8,464,000,000","8,757,000,000","7,847,000,000","7,998,000,000","8,123,000,000","8,368,000,000","7,515,000,000","7,650,000,000","7,781,000,000","8,222,000,000","7,698,000,000","7,676,000,000","7,852,000,000","8,268,000,000","7,420,000,000","7,354,000,000","7,440,000,000","7,626,000,000","6,841,000,000","6,995,000,000","6,933,000,000","7,366,000,000","6,646,000,000","6,773,000,000","6,801,000,000","6,768,000,000","6,082,000,000","6,191,000,000","6,244,000,000","6,689,000,000","5,961,000,000","6,066,000,000","6,157,000,000","6,477,000,000","5,672,000,000","5,708,000,000","5,793,000,000","6,065,000,000","5,447,000,000","5,557,000,000","5,705,000,000","6,093,000,000","5,473,000,000","5,634,000,000","5,659,000,000","6,127,000,000","5,420,000,000","5,514,000,000","5,459,000,000","5,736,000,000","5,087,000,000","5,166,000,000","5,059,000,000","5,421,000,000","4,851,000,000","4,855,000,000","4,886,000,000","5,186,000,000","4,642,000,000",,"4,729,000,000",,,,"4,493,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,"-1,570,000,000",,,,"-1,410,000,000","-1,373,000,000","-1,457,000,000","-1,434,000,000",,"-1,411,000,000","-1,380,000,000","-1,345,000,000","-1,321,000,000","-1,291,000,000","-1,277,000,000","-1,285,000,000","-1,274,000,000","-1,263,000,000","-1,248,000,000","-1,305,000,000","-1,335,000,000","-1,317,000,000","-1,291,000,000","-1,292,000,000","-1,300,000,000","-1,288,000,000","-1,272,000,000","-1,302,000,000","-1,293,000,000","-1,273,000,000","-1,245,000,000","-1,236,000,000","-1,151,000,000","-1,125,000,000","-1,150,000,000","-1,140,000,000","-1,128,000,000","-1,115,000,000","-1,098,000,000","-1,139,000,000","-1,124,000,000","-1,089,000,000","-1,043,000,000","-970,000,000","-908,000,000","-873,000,000","-827,000,000","-809,000,000","-797,000,000","-785,000,000","-803,000,000","-848,000,000","-838,000,000","-823,000,000","-800,000,000","-759,000,000","-690,000,000","-644,000,000","-604,000,000","-550,000,000","-510,000,000","-470,000,000","-450,000,000","-453,000,000","-423,000,000","-410,000,000","-400,000,000","-400,000,000","-392,000,000",,"-373,000,000",,,,"-324,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"539,000,000","660,000,000","518,000,000","550,000,000","522,000,000","522,000,000","876,000,000","576,000,000","538,000,000","538,000,000","458,000,000","522,000,000","434,000,000","435,000,000","420,000,000","592,000,000","461,000,000","460,000,000","530,000,000","835,000,000","437,000,000","452,000,000","477,000,000","898,000,000","522,000,000","530,000,000","553,000,000","790,000,000","464,000,000","457,000,000","429,000,000","701,000,000","396,000,000","422,000,000","410,000,000","704,000,000","315,000,000","1,182,000,000","299,000,000","569,000,000","1,253,000,000","335,000,000","347,000,000","288,000,000","344,000,000","357,000,000","367,000,000","319,000,000","291,000,000","306,000,000","302,000,000","261,000,000","282,000,000","300,000,000","301,000,000","209,000,000","254,000,000","272,000,000","331,000,000","555,000,000","236,000,000","255,000,000","254,000,000","265,000,000","250,000,000","301,000,000","311,000,000","296,000,000","226,000,000","264,000,000","272,000,000","572,000,000","227,000,000","261,000,000","344,000,000","551,000,000","248,000,000","277,000,000","320,000,000","543,000,000","215,000,000","300,000,000","324,000,000","494,000,000","275,000,000","331,000,000","440,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"614,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,"0","0","0","0","166,000,000","172,000,000","179,000,000","42,000,000","604,000,000","604,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000,000","839,000,000",,,"805,800,000",,,,"748,000,000","3,000,000","300,000,000",,,"37,000,000","931,000,000","610,000,000","662,000,000","661,000,000","676,000,000","580,000,000","564,000,000","590,000,000","300,000,000","596,000,000",,"545,000,000","300,000,000","98,000,000",,"-348,000,000",,"-1,000,000",,,,,,,,,,,,,,,"502,000,000","197,000,000","261,000,000","435,000,000","690,000,000","418,000,000","550,000,000","374,000,000","364,700,000","186,700,000","271,200,000","335,400,000","368,600,000","209,900,000","221,900,000","296,200,000","314,800,000","311,200,000","348,100,000","275,700,000","233,200,000","259,500,000","264,400,000","281,600,000","239,100,000","224,000,000","269,500,000","285,100,000","237,300,000","265,700,000","270,500,000","278,900,000","233,900,000","210,500,000","216,600,000","220,100,000","184,600,000","200,700,000","206,800,000","219,300,000","171,100,000","197,800,000","200,100,000","203,100,000","257,100,000","213,300,000","328,800,000","725,200,000","341,300,000","276,400,000","207,400,000"
	TotalNonCurrentAssets,"36,815,000,000","36,912,000,000","36,449,000,000","36,129,000,000","36,266,000,000","36,266,000,000","36,159,000,000","35,519,000,000","35,257,000,000","35,257,000,000","34,767,000,000","34,366,000,000","34,368,000,000","34,322,000,000","34,157,000,000","27,315,000,000","27,388,000,000","27,211,000,000","26,275,000,000","26,080,000,000","26,103,000,000","26,453,000,000","26,261,000,000","26,165,000,000","26,104,000,000","25,418,000,000","24,585,000,000","24,005,000,000","22,630,000,000","22,255,000,000","21,885,000,000","21,645,000,000","21,336,000,000","20,784,000,000","20,545,000,000","20,451,000,000","17,268,000,000","16,954,000,000","16,793,000,000","16,693,000,000","16,381,000,000","16,296,000,000","16,195,000,000","16,151,000,000","16,137,000,000","15,969,000,000","15,908,000,000","15,884,000,000","15,848,000,000","15,730,000,000","15,699,000,000","15,643,000,000","15,554,000,000","16,439,000,000","16,190,000,000","16,005,000,000","15,862,000,000","15,596,000,000","15,480,000,000","15,185,000,000","15,000,000,000","14,821,000,000","14,549,000,000","14,460,000,000","14,248,000,000","14,122,000,000","14,079,000,000","14,016,000,000","14,004,000,000","14,044,000,000","14,052,000,000","14,085,000,000","14,894,000,000","14,722,000,000","14,639,000,000","14,565,000,000","15,128,000,000","14,837,000,000","14,730,000,000","14,536,000,000","14,343,000,000","14,151,000,000","13,918,000,000","13,575,000,000","13,466,000,000","13,371,000,000","13,069,000,000","12,774,000,000","12,748,000,000","12,571,000,000","12,511,000,000","12,435,000,000","12,341,000,000","11,978,000,000","4,179,000,000","4,026,900,000","4,118,900,000","3,866,200,000","3,751,700,000","3,660,700,000","3,773,800,000","3,594,900,000","3,551,200,000","3,472,600,000","3,316,700,000","3,062,200,000","3,036,800,000","2,937,700,000","2,764,200,000","2,641,000,000","2,564,100,000","2,555,600,000","2,410,500,000","2,306,100,000","2,278,600,000","2,254,700,000","2,182,500,000","2,179,300,000","2,151,100,000","2,134,600,000","2,094,000,000","2,085,200,000","2,091,800,000","2,122,400,000","2,106,900,000","2,153,000,000","2,160,900,000","2,168,300,000","2,157,300,000","2,142,400,000","2,178,100,000","2,193,800,000","2,238,600,000","2,195,800,000","2,144,200,000","2,304,600,000","2,125,700,000","2,176,700,000"
		NetPPE,"30,969,000,000","30,484,000,000","29,971,000,000","29,690,000,000","29,720,000,000","29,720,000,000","29,182,000,000","28,745,000,000","28,703,000,000","28,703,000,000","28,621,000,000","28,685,000,000","28,648,000,000","28,681,000,000","28,480,000,000","21,635,000,000","21,515,000,000","21,316,000,000","21,195,000,000","21,071,000,000","20,966,000,000","21,308,000,000","21,133,000,000","21,016,000,000","20,966,000,000","20,687,000,000","20,161,000,000","19,619,000,000","18,926,000,000","18,573,000,000","18,212,000,000","17,912,000,000","17,586,000,000","17,263,000,000","17,030,000,000","16,893,000,000","15,456,000,000","15,084,000,000","14,967,000,000","14,875,000,000","14,690,000,000","14,600,000,000","14,522,000,000","14,464,000,000","14,451,000,000","14,267,000,000","14,192,000,000","14,147,000,000","14,106,000,000","14,003,000,000","13,976,000,000","13,929,000,000","13,818,000,000","13,606,000,000","13,347,000,000","13,161,000,000","13,085,000,000","12,825,000,000","12,698,000,000","12,498,000,000","12,331,000,000","12,121,000,000","11,907,000,000","11,779,000,000","11,553,000,000","11,431,000,000","11,402,000,000","11,365,000,000","11,381,000,000","11,435,000,000","11,466,000,000","11,497,000,000","11,445,000,000","11,334,000,000","11,256,000,000","11,178,000,000","11,255,000,000","10,961,000,000","10,821,000,000","10,548,000,000","10,366,000,000","10,226,000,000","10,033,000,000","9,657,000,000","9,522,000,000","9,429,000,000","9,092,000,000","8,820,000,000","8,698,000,000","8,534,000,000","8,360,000,000","8,275,000,000","8,058,000,000","7,663,000,000","3,929,000,000","3,785,100,000","3,644,000,000","3,473,500,000","3,378,300,000","3,296,600,000","3,191,700,000","3,175,100,000","3,113,700,000","3,063,500,000","2,926,400,000","2,765,800,000","2,764,700,000","2,662,300,000","2,483,000,000","2,346,100,000","2,266,700,000","2,252,700,000","2,166,900,000","2,033,800,000","2,003,100,000","1,981,300,000","1,901,500,000","1,902,500,000","1,883,200,000","1,877,200,000","1,833,400,000","1,827,700,000","1,833,000,000","1,856,700,000","1,835,000,000","1,860,200,000","1,862,600,000","1,874,200,000","1,866,800,000","1,852,900,000","1,878,600,000","1,912,100,000","1,948,400,000","1,901,700,000","1,910,500,000","2,136,900,000","1,968,500,000","1,991,500,000"
			GrossPPE,"30,969,000,000","56,582,000,000","29,971,000,000","29,690,000,000","29,720,000,000","29,720,000,000","52,819,000,000","28,745,000,000","28,703,000,000","28,703,000,000","28,621,000,000","52,661,000,000","28,648,000,000","28,681,000,000","28,480,000,000","43,864,000,000","21,515,000,000","21,316,000,000","21,195,000,000","41,731,000,000","20,966,000,000","21,308,000,000","21,133,000,000","40,588,000,000","20,966,000,000","20,687,000,000","20,161,000,000","37,667,000,000","18,926,000,000","18,573,000,000","18,212,000,000","34,540,000,000","17,586,000,000","17,263,000,000","17,030,000,000","32,379,000,000","15,456,000,000","15,084,000,000","14,967,000,000","29,370,000,000",,,"14,522,000,000","28,071,000,000",,,"14,192,000,000","26,716,000,000",,"14,003,000,000","13,976,000,000","25,673,000,000",,,,"23,900,000,000","23,023,000,000","22,763,000,000","22,636,000,000","22,436,000,000","21,534,000,000","21,324,000,000","21,110,000,000","20,982,000,000","19,974,000,000","19,852,000,000","19,823,000,000","19,786,000,000","19,087,000,000","19,141,000,000","19,172,000,000","19,203,000,000","18,692,000,000","18,581,000,000","18,503,000,000","18,425,000,000","18,136,000,000","17,842,000,000","17,702,000,000","17,429,000,000","16,386,000,000","16,246,000,000","16,053,000,000","15,677,000,000","14,943,000,000","14,850,000,000","14,513,000,000","14,241,000,000","13,973,000,000","13,683,000,000","13,336,000,000","13,042,000,000","12,723,000,000","12,187,000,000","7,126,000,000","6,861,900,000","6,715,700,000","6,474,000,000","6,325,300,000","6,183,200,000","5,854,800,000","5,838,200,000","5,776,800,000","5,726,600,000","5,501,600,000","5,341,000,000","5,289,400,000","5,144,600,000","4,937,600,000","4,748,100,000","4,635,200,000","4,598,800,000","4,372,600,000","4,239,500,000","4,208,800,000","4,187,000,000","3,950,400,000","3,951,400,000","3,932,100,000","3,926,100,000","3,729,700,000","3,724,000,000","3,729,300,000","3,753,000,000","3,583,500,000","3,608,700,000","3,611,100,000","3,622,700,000","3,215,800,000","3,201,900,000","3,227,600,000","3,261,100,000","3,491,500,000","3,333,800,000","3,234,700,000","3,436,200,000","3,103,200,000","3,108,600,000"
				Properties,,"0",,,,,"0",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"3,395,000,000",,,,,"3,373,000,000",,,,,"3,299,000,000",,,,"3,254,000,000",,,,"3,201,000,000",,,,"3,197,000,000",,,,"2,997,000,000",,,,"2,819,000,000",,,,"2,639,000,000",,,,"2,450,000,000",,,,"2,253,000,000",,,,"2,168,000,000",,,,"2,058,000,000",,,,"1,944,000,000",,,,"1,779,000,000",,,,"1,690,000,000",,,,"1,675,000,000",,,,"1,580,000,000",,,,"2,054,000,000",,,,"1,357,000,000",,,,"1,241,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"13,996,000,000",,,,,"13,149,000,000",,,,,"12,553,000,000",,,,"12,245,000,000",,,,"12,072,000,000",,,,"11,643,000,000",,,,"10,524,000,000",,,,"9,639,000,000",,,,"8,848,000,000",,,,"8,276,000,000",,,,"7,799,000,000",,,,"7,417,000,000",,,,"6,999,000,000",,,,"11,533,000,000",,,,"10,501,000,000",,,,"9,623,000,000",,,,"9,059,000,000",,,,"8,779,000,000",,,,"7,990,000,000",,,,"3,947,000,000",,,,"6,214,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,"14,928,000,000",,,,,"15,031,000,000",,,,"14,277,000,000",,,,"13,635,000,000",,,,"13,495,000,000",,,,"12,520,000,000",,,,"11,587,000,000",,,,"11,037,000,000",,,,"10,267,000,000",,,,"10,110,000,000",,,,"9,806,000,000",,,,"9,553,000,000",,,,"8,993,000,000",,,,"8,620,000,000",,,,"8,255,000,000",,,,"7,980,000,000",,,,"7,797,000,000",,,,"7,745,000,000",,,,"7,583,000,000",,,,"6,931,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"30,969,000,000","22,646,000,000","29,971,000,000","29,690,000,000","29,720,000,000","29,720,000,000","21,724,000,000","28,745,000,000","28,703,000,000","28,703,000,000","28,621,000,000","21,845,000,000","28,648,000,000","28,681,000,000","28,480,000,000","14,277,000,000","21,515,000,000","21,316,000,000","21,195,000,000","13,635,000,000","20,966,000,000","21,308,000,000","21,133,000,000","13,495,000,000","20,966,000,000","20,687,000,000","20,161,000,000","12,520,000,000","18,926,000,000","18,573,000,000","18,212,000,000","11,587,000,000","17,586,000,000","17,263,000,000","17,030,000,000","11,037,000,000","15,456,000,000","15,084,000,000","14,967,000,000","10,267,000,000",,,"14,522,000,000","10,110,000,000",,,"14,192,000,000","9,806,000,000",,"14,003,000,000","13,976,000,000","9,553,000,000",,,,"550,000,000",,,,"571,000,000",,,,"592,000,000",,,,"561,000,000",,,,"506,000,000",,,,,,,,"3,740,000,000",,,,"501,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"3,831,000,000",,,,,"2,892,000,000",,,,,"3,166,000,000",,,,"2,716,000,000",,,,"2,050,000,000",,,,"1,979,000,000",,,,"2,115,000,000",,,,"1,690,000,000",,,,"1,520,000,000",,,,"1,239,000,000",,,,"1,202,000,000",,,,"904,000,000",,,,"1,010,000,000",,,,"880,000,000",,,,"965,000,000",,,,"822,000,000",,,,"511,000,000",,,,"541,000,000",,,,"636,000,000",,,,"802,000,000",,,,"790,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"12,714,000,000",,,,,"11,681,000,000",,,,,"11,798,000,000",,,,"11,372,000,000",,,,"10,773,000,000",,,,"10,274,000,000",,,,"9,511,000,000",,,,"8,805,000,000",,,,"8,335,000,000",,,,"7,138,000,000",,,,"6,707,000,000",,,,"6,421,000,000",,,,"6,053,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-26,098,000,000",,,,,"-23,637,000,000",,,,,"-23,976,000,000",,,,"-22,229,000,000",,,,"-20,660,000,000",,,,"-19,572,000,000",,,,"-18,048,000,000",,,,"-16,628,000,000",,,,"-15,486,000,000",,,,"-14,495,000,000",,,,"-13,607,000,000",,,,"-12,569,000,000",,,,"-11,744,000,000",,,,"-10,739,000,000","-9,938,000,000","-9,938,000,000","-9,938,000,000","-9,938,000,000","-9,203,000,000","-9,203,000,000","-9,203,000,000","-9,203,000,000","-8,421,000,000","-8,421,000,000","-8,421,000,000","-8,421,000,000","-7,706,000,000","-7,706,000,000","-7,706,000,000","-7,706,000,000","-7,247,000,000","-7,247,000,000","-7,247,000,000","-7,247,000,000","-6,881,000,000","-6,881,000,000","-6,881,000,000","-6,881,000,000","-6,020,000,000","-6,020,000,000","-6,020,000,000","-6,020,000,000","-5,421,000,000","-5,421,000,000","-5,421,000,000","-5,421,000,000","-5,275,000,000","-5,149,000,000","-4,976,000,000","-4,767,000,000","-4,665,000,000","-4,524,000,000","-3,197,000,000","-3,076,800,000","-3,071,700,000","-3,000,500,000","-2,947,000,000","-2,886,600,000","-2,663,100,000","-2,663,100,000","-2,663,100,000","-2,663,100,000","-2,575,200,000","-2,575,200,000","-2,524,700,000","-2,482,300,000","-2,454,600,000","-2,402,000,000","-2,368,500,000","-2,346,100,000","-2,205,700,000","-2,205,700,000","-2,205,700,000","-2,205,700,000","-2,048,900,000","-2,048,900,000","-2,048,900,000","-2,048,900,000","-1,896,300,000","-1,896,300,000","-1,896,300,000","-1,896,300,000","-1,748,500,000","-1,748,500,000","-1,748,500,000","-1,748,500,000","-1,349,000,000","-1,349,000,000","-1,349,000,000","-1,349,000,000","-1,543,100,000","-1,432,100,000","-1,324,200,000","-1,299,300,000","-1,134,700,000","-1,117,100,000"
		GoodwillAndOtherIntangibleAssets,"4,004,000,000","4,018,000,000","4,030,000,000","4,042,000,000","4,054,000,000","4,054,000,000","4,073,000,000","4,088,000,000","4,105,000,000","4,105,000,000","4,120,000,000","4,142,000,000","4,162,000,000","4,198,000,000","4,210,000,000","4,345,000,000","4,288,000,000","4,305,000,000","4,025,000,000","4,025,000,000","4,148,000,000","4,183,000,000","4,172,000,000","4,184,000,000","4,199,000,000","3,788,000,000","3,787,000,000","3,777,000,000","3,044,000,000","3,043,000,000","3,047,000,000","3,061,000,000","3,061,000,000","2,830,000,000","2,833,000,000","2,837,000,000","1,234,000,000","1,234,000,000","1,234,000,000","1,234,000,000","1,164,000,000","1,164,000,000","1,138,000,000","1,138,000,000","1,138,000,000","1,140,000,000","1,140,000,000","1,140,000,000","1,158,000,000","1,158,000,000","1,158,000,000","1,158,000,000","1,158,000,000","2,271,000,000","2,271,000,000","2,271,000,000","2,246,000,000","2,246,000,000","2,246,000,000","2,144,000,000","2,144,000,000","2,143,000,000","2,120,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,191,000,000","3,138,000,000","3,139,000,000","3,132,000,000","3,134,000,000","3,578,000,000","3,574,000,000","3,575,000,000","3,575,000,000","3,566,000,000","3,566,000,000","3,572,000,000","3,594,000,000","3,618,000,000","3,625,000,000","3,645,000,000","3,639,000,000","3,707,000,000","3,726,000,000","3,725,000,000","3,761,000,000","3,800,000,000","3,808,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,076,000,000","3,095,000,000","3,087,000,000","3,087,000,000","3,087,000,000","3,087,000,000","2,925,000,000","2,925,000,000","3,035,000,000","3,052,000,000","3,031,000,000","3,031,000,000","3,035,000,000","2,749,000,000","2,744,000,000","2,724,000,000","2,310,000,000","2,307,000,000","2,304,000,000","2,304,000,000","2,295,000,000","2,135,000,000","2,135,000,000","2,135,000,000","1,234,000,000","1,234,000,000","1,234,000,000","1,234,000,000","1,164,000,000","1,164,000,000","1,138,000,000","1,138,000,000","1,138,000,000","1,140,000,000","1,140,000,000","1,140,000,000","1,158,000,000","1,158,000,000","1,158,000,000","1,158,000,000","1,158,000,000","2,271,000,000","2,271,000,000","2,271,000,000","2,246,000,000","2,246,000,000","2,246,000,000","2,144,000,000","2,144,000,000","2,143,000,000","2,120,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,192,000,000",,,,,,,,,,,,,,,,,,,"3,625,000,000","3,645,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"928,000,000","942,000,000","954,000,000","966,000,000","978,000,000","978,000,000","997,000,000","1,012,000,000","1,029,000,000","1,029,000,000","1,044,000,000","1,066,000,000","1,086,000,000","1,103,000,000","1,123,000,000","1,258,000,000","1,201,000,000","1,218,000,000","1,100,000,000","1,100,000,000","1,113,000,000","1,131,000,000","1,141,000,000","1,153,000,000","1,164,000,000","1,039,000,000","1,043,000,000","1,053,000,000","734,000,000","736,000,000","743,000,000","757,000,000","766,000,000","695,000,000","698,000,000","702,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,192,000,000","2,192,000,000","2,192,000,000","2,192,000,000","2,191,000,000","3,138,000,000","3,139,000,000","3,132,000,000","3,134,000,000","3,578,000,000","3,574,000,000","3,575,000,000","3,575,000,000","3,566,000,000","3,566,000,000","3,572,000,000","3,594,000,000","3,618,000,000",,,"3,639,000,000","3,707,000,000","3,726,000,000","3,725,000,000","3,761,000,000","3,800,000,000","3,808,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
