name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
MarketCap,"1,615,541,411","1,579,847,046","1,445,405,933","1,583,600,841","1,080,176,531","1,703,463,773"
EnterpriseValue,"1,633,252,411","1,606,111,046","1,483,565,933","1,628,752,841","1,121,465,531","1,748,833,773"
PeRatio,"187.5",,,,"360.149","369.148"
ForwardPeRatio,"29.586","28.736","64.103","70.423",,"172.414"
PsRatio,"10.658","10.662","11.232","13.513","9.523","16.927"
PbRatio,"8.808","8.667","8.302","9.738","6.557","10.672"
EnterprisesValueRevenueRatio,"10.973","49.927","32.782","40.976","35.407","55.612"
EnterprisesValueEBITDARatio,"45.696","421.33","98.648","138.288","219.336","-269.051"
