name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
OperatingCashFlow,"9,782,000,000","1,782,000,000","3,189,000,000","2,543,000,000","2,268,000,000","1,463,000,000","2,253,000,000","1,654,000,000","1,458,000,000","1,859,000,000","2,980,000,000","2,355,000,000","1,536,000,000","1,312,000,000","1,332,000,000","2,367,000,000","1,489,000,000","1,035,000,000","1,761,000,000","1,755,000,000","1,294,000,000","745,000,000","992,000,000","1,425,000,000","1,059,000,000","1,008,000,000","1,039,000,000","1,272,000,000","821,000,000","911,000,000","725,000,000","1,385,000,000","729,000,000","568,000,000","1,199,000,000","1,322,000,000","742,000,000","872,000,000","866,000,000","1,014,000,000","641,000,000","427,000,000","784,000,000","1,007,000,000","538,000,000","355,000,000","670,000,000","589,000,000","343,000,000","95,000,000","284,245,000","315,834,000","362,000,000","416,083,000","-517,356,000","387,785,000","318,887,000","223,912,000","52,198,000","271,502,000","375,187,000","70,974,000","203,378,000","263,202,000","142,945,000","40,636,000","79,000","143,096,000","196,191,000","-148,921,000","131,336,000","43,255,000"
	CashFlowFromContinuingOperatingActivities,"9,782,000,000","1,782,000,000","3,189,000,000","2,543,000,000","2,268,000,000","1,463,000,000","2,253,000,000","1,654,000,000","1,458,000,000","1,859,000,000","2,980,000,000","2,355,000,000","1,536,000,000","1,312,000,000","1,332,000,000","2,367,000,000","1,489,000,000","1,035,000,000","1,761,000,000","1,755,000,000","1,294,000,000","745,000,000","992,000,000","1,425,000,000","1,059,000,000","1,008,000,000","1,039,000,000","1,272,000,000","821,000,000","911,000,000","725,000,000","1,385,000,000","729,000,000","568,000,000","1,199,000,000","1,322,000,000","742,000,000","872,000,000","866,000,000","1,014,000,000","641,000,000","427,000,000","784,000,000","1,007,000,000","538,000,000","355,000,000","670,000,000","589,000,000","343,000,000","95,000,000","284,245,000","315,834,000","362,000,000","416,083,000","-517,356,000","387,785,000","318,887,000","223,912,000","52,198,000","271,502,000","375,187,000","70,974,000","203,378,000","263,202,000","142,945,000","40,636,000","79,000","143,096,000","196,191,000","-148,921,000","131,336,000","43,255,000"
		NetIncomeFromContinuingOperations,"9,490,000,000","2,631,000,000","2,379,000,000","2,414,000,000","2,066,000,000","1,828,000,000","1,785,000,000","1,513,000,000","1,420,000,000","1,693,000,000","2,100,000,000","2,108,000,000","2,048,000,000","1,862,000,000","899,000,000","1,899,000,000","1,569,000,000","1,492,000,000","227,000,000","1,430,000,000","1,177,000,000","1,081,000,000","933,000,000","1,184,000,000","983,000,000","959,000,000","890,000,000","977,000,000","921,000,000","1,020,000,000","801,000,000","1,015,000,000","931,000,000","870,000,000","623,000,000","879,000,000","848,000,000","766,000,000","605,000,000","772,000,000","700,000,000","681,000,000","18,000,000","716,000,000","608,000,000","562,000,000","415,000,000","519,000,000","458,000,000","455,000,000","294,395,000","452,140,000","348,879,000","367,210,000","239,442,000","-193,582,000","-746,653,000","446,878,000","304,233,000","314,462,000","252,285,000","214,906,000","40,902,000","193,004,000","-310,460,000","126,744,000","-67,128,000","74,399,000","32,327,000","-425,391,000","-51,486,000","77,930,000"
		OperatingGainsLosses,"-475,000,000","76,000,000","-111,000,000","-197,000,000","-243,000,000","-94,000,000","-220,000,000","91,000,000","-75,000,000","174,000,000","-119,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,482,000","4,274,000","2,658,000","-83,353,000","113,308,000","-102,807,000","2,224,000","2,396,000","2,306,000","-391,882,000","396,184,000","3,138,000",,,,,,
			GainLossOnInvestmentSecurities,"-475,000,000","76,000,000","-111,000,000","-197,000,000","-243,000,000","-94,000,000","-220,000,000","91,000,000","-75,000,000","174,000,000","-119,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,"-119,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"755,000,000","192,000,000","189,000,000","188,000,000","186,000,000","163,000,000","150,000,000","141,000,000","145,000,000","144,000,000","146,000,000","137,000,000","122,000,000","117,000,000","113,000,000","111,000,000","115,000,000","120,000,000","116,000,000","118,000,000","111,000,000","92,000,000","92,000,000","93,000,000","93,000,000","95,000,000","93,000,000","94,000,000","92,000,000","87,000,000","84,000,000","83,000,000","81,000,000","73,000,000","71,000,000","64,000,000","61,000,000","62,000,000","62,000,000","58,000,000","56,000,000","54,000,000","52,000,000","51,000,000","49,000,000","42,000,000","42,000,000","36,000,000","35,000,000","35,000,000","38,427,000","36,242,000","35,721,000","30,987,000","30,050,000","28,742,000","27,950,000","25,264,000","26,152,000","22,274,000","25,028,000","24,188,000","24,730,000","25,139,000","24,693,000","25,220,000","30,986,000","28,183,000","30,593,000","29,789,000","27,565,000","27,593,000"
			DepreciationAndAmortization,"755,000,000","192,000,000","189,000,000","188,000,000","186,000,000","163,000,000","150,000,000","141,000,000","145,000,000","144,000,000","146,000,000","137,000,000","122,000,000","117,000,000","113,000,000","111,000,000","115,000,000","120,000,000","116,000,000","118,000,000","111,000,000","92,000,000","92,000,000","93,000,000","93,000,000","95,000,000","93,000,000","94,000,000","92,000,000","87,000,000","84,000,000","83,000,000","81,000,000","73,000,000","71,000,000","64,000,000","61,000,000","62,000,000","62,000,000","58,000,000","56,000,000","54,000,000","52,000,000","51,000,000","49,000,000","42,000,000","42,000,000","36,000,000","35,000,000","35,000,000","38,427,000","36,242,000","35,721,000","30,987,000","30,050,000","28,742,000","27,950,000","25,264,000","26,152,000","22,274,000","25,028,000","24,188,000","24,730,000","25,139,000","24,693,000","25,220,000","30,986,000","28,183,000","30,593,000","29,789,000","27,565,000","27,593,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,650,000","13,548,000","14,262,000","12,950,000","12,193,000","12,249,000","11,321,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,570,000","17,438,000","13,921,000","17,643,000","17,596,000","15,316,000","16,272,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,570,000","17,438,000","13,921,000","17,643,000","17,596,000","15,316,000","16,272,000"
