name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
			DuefromRelatedPartiesCurrent,"922,000","977,000","1,087,000","944,000","1,194,000","3,618,000","2,920,000","7,404,000","5,759,000","7,579,000","8,782,000","8,406,000","9,347,000","11,924,000","14,754,000","13,631,000","12,885,000","16,660,000","14,663,000","49,434,000","47,545,000","45,735,000","24,439,000","29,725,000","32,587,000","38,965,000","33,522,000","36,325,000","30,967,000","27,214,000","21,669,000","19,723,000","22,629,000","20,018,000","20,145,000","19,442,000","27,170,000","36,002,000",,,,"38,369,000","39,659,000","32,014,000","35,341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"1,398,000","513,000","807,000","941,000","1,714,000","1,190,000","1,147,000","1,209,000","1,624,000","1,398,000","1,329,000","1,450,000","1,821,000","2,669,000","7,737,000","4,815,000","646,000","439,000","2,047,000","2,444,000","2,259,000","10,473,000","3,357,000","3,774,000","6,794,000","7,081,000","2,685,000","9,742,000","12,830,000","2,463,000","759,000","3,242,000","6,120,000","5,600,000","1,491,000","48,000","18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","8,269,000","11,672,000","5,682,000","14,983,000","18,590,000","10,626,000","0","0","104,010,000","104,013,000","102,777,000",,,"108,730,000",,"33,182,000","0","10,596,000","32,470,000","14,764,000","26,247,000","128,462,000","276,336,000","3,747,000","59,046,000","4,863,000","0","0","7,255,000","0","0","95,209,000","86,823,000","17,975,000","21,256,000","1,505,000","1,445,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"15,350,535,000","15,305,108,000","14,991,784,000","15,044,966,000","14,300,537,000","14,414,127,000","14,022,322,000","13,807,782,000","13,630,328,000","13,703,064,000","13,561,539,000","13,805,428,000","13,841,100,000","13,890,553,000","8,151,099,000","8,066,170,000","8,007,818,000","7,963,871,000","7,999,767,000","7,984,427,000","7,925,044,000","7,973,399,000","8,080,641,000","8,177,437,000","8,371,878,000","8,476,643,000","8,545,952,000","8,560,116,000","8,474,360,000","8,399,033,000","7,946,883,000","8,041,187,000","8,015,360,000","4,445,274,000","4,576,803,000","4,529,390,000","4,466,986,000","4,447,691,000","4,516,194,000","1,364,907,000","1,394,040,000","1,394,957,000","1,392,135,000","1,401,231,000","1,074,783,000","1,068,840,000","1,083,263,000","1,055,723,000","1,031,636,000","1,038,888,000","1,043,598,000","1,082,517,000","1,071,979,000","1,041,263,000","1,053,175,000","1,068,521,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,344,729,000","578,809,000","597,878,000","621,182,000","609,595,000","627,599,000","541,573,000","548,131,000","552,766,000","532,053,000","521,256,000","499,248,000","535,162,000","563,023,000","567,089,000","574,329,000","576,299,000","586,349,000","588,313,000","586,594,000","599,732,000","603,534,000","596,178,000","574,110,000","495,996,000","497,248,000","500,620,000","462,343,000","460,258,000","462,511,000","468,544,000","676,149,000","488,510,000","406,840,000","20,793,000","421,543,000","3,921,000","3,681,000","7,573,000","629,532,000","7,671,000","8,799,000","8,735,000","435,629,000","37,892,000","28,821,000","24,237,000","433,867,000","10,027,000","10,202,000","508,559,000","501,350,000","783,200,000","782,300,000","767,900,000","453,181,000","727,100,000","706,500,000","646,800,000"
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,470,895,000","705,948,000","723,959,000","756,357,000","741,320,000","756,671,000","666,353,000","670,443,000","671,276,000","645,401,000","634,166,000","611,534,000","653,430,000","683,659,000","683,565,000","687,591,000","676,023,000","683,203,000","588,313,000","586,594,000","599,732,000","603,534,000","596,178,000","574,110,000","495,996,000","497,248,000","500,620,000","462,343,000","460,258,000","462,511,000","468,544,000","676,149,000","488,510,000","406,840,000","20,793,000","421,543,000","3,921,000","3,681,000","7,573,000","629,532,000","7,671,000","8,799,000","8,735,000","435,629,000","37,892,000","28,821,000","24,237,000","433,867,000","10,027,000","10,202,000","508,559,000","501,350,000","783,200,000","782,300,000","767,900,000","453,181,000","727,100,000","706,500,000","646,800,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0",,,,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"538,334,000",,,"24,031,000",,,,,,,,,,"123,447,000","124,527,000","124,642,000","109,359,000","109,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,932,561,000",,,"85,844,000",,,,,"103,343,000","85,960,000","85,947,000","611,534,000","653,430,000","560,212,000","559,038,000","562,949,000","491,353,000","497,723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"646,482,000",,,,,"567,933,000","559,441,000","548,219,000",,,,,,"75,311,000","75,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-126,166,000","-127,139,000","-126,081,000","-135,175,000","-131,725,000","-129,072,000","-124,780,000","-122,312,000","-118,510,000","-113,348,000","-112,910,000","-112,286,000","-118,268,000","-120,636,000","-116,476,000","-113,262,000","-99,724,000","-96,854,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"4,134,509,000","4,130,939,000","4,147,937,000","4,181,698,000","4,069,806,000","4,093,151,000","4,047,695,000","3,992,607,000","4,010,748,000","4,030,678,000","3,954,405,000","3,977,002,000","3,942,573,000","3,856,369,000","2,479,729,000","2,514,945,000","2,534,094,000","2,512,777,000","2,502,496,000","2,495,891,000","1,878,770,000","1,918,748,000","1,901,209,000","1,945,383,000","2,037,744,000","2,100,393,000","2,145,654,000","2,175,327,000","2,186,507,000","2,243,925,000","2,219,698,000","2,268,515,000","2,322,093,000","1,068,635,000","1,092,919,000","1,075,553,000","1,074,935,000","1,066,495,000","1,092,226,000","121,402,000","123,294,000","125,957,000","128,249,000","130,122,000","86,521,000","87,768,000","88,994,000","89,359,000","88,744,000","85,187,000","86,990,000","88,525,000","91,166,000","93,310,000","95,178,000","96,172,000","98,022,000","99,873,000","101,723,000","103,723,000","104,866,000","107,349,000","97,101,000","99,428,000","101,857,000","104,307,000","106,758,000","109,208,000","111,658,000","114,108,000","116,558,000","98,759,000","100,447,000","102,135,000","90,089,000","91,776,000","92,769,000","94,441,000","87,331,000","89,158,000","90,984,000","92,810,000","85,345,000","88,322,000","91,019,000","94,183,000","87,966,000","88,479,000",,,,,,,,,
			Goodwill,"899,596,000","901,529,000","903,976,000","907,295,000","905,701,000","910,818,000","904,075,000","898,842,000","929,887,000","934,688,000","930,864,000","920,218,000","918,673,000","920,944,000","641,734,000","642,060,000","645,736,000","643,960,000","643,321,000","640,761,000","636,871,000","635,920,000","640,305,000","640,588,000","680,043,000","681,809,000","684,576,000","687,084,000","682,623,000","692,415,000","702,791,000","698,891,000","700,024,000","350,208,000","327,973,000","328,011,000","328,474,000","329,132,000","338,558,000",,,,,,,,,,,,,,,,,,,,,"63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","63,607,000","49,874,000","49,874,000","49,874,000","49,874,000","40,964,000","40,964,000","40,964,000",,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"3,234,913,000","3,229,410,000","3,243,961,000","3,274,403,000","3,164,105,000","3,182,333,000","3,143,620,000","3,093,765,000","3,080,861,000","3,095,990,000","3,023,541,000","3,056,784,000","3,023,900,000","2,935,425,000","1,837,995,000","1,872,885,000","1,888,358,000","1,868,817,000","1,859,175,000","1,855,130,000","1,241,899,000","1,282,828,000","1,260,904,000","1,304,795,000","1,357,701,000","1,418,584,000","1,461,078,000","1,488,243,000","1,503,884,000","1,551,510,000","1,516,907,000","1,569,624,000","1,622,069,000","718,427,000","764,946,000","747,542,000","746,461,000","737,363,000","753,668,000",,,,,,,,,,,,,,,,,,"98,022,000","99,873,000","101,723,000","40,116,000","41,259,000","43,742,000","33,494,000","35,821,000","38,250,000","40,700,000","43,151,000","45,601,000","48,051,000","50,501,000","52,951,000","35,152,000","36,840,000","38,528,000","40,215,000","41,902,000","42,895,000","44,567,000","46,367,000","48,194,000","50,020,000","92,810,000","85,345,000","88,322,000","91,019,000",,"87,966,000","88,479,000",,,,,,,,,
		InvestmentProperties,"9,832,894,000","9,799,690,000","9,484,694,000","9,579,479,000","9,057,356,000","9,161,506,000","8,893,104,000","8,782,654,000","8,720,290,000","8,716,745,000","8,701,369,000","8,930,997,000","8,993,606,000","8,993,429,000","5,011,589,000","4,912,097,000","4,849,075,000","4,849,259,000","4,897,399,000","4,893,501,000","5,458,019,000","5,485,459,000","5,588,783,000","5,634,079,000","5,770,271,000","5,767,498,000","5,809,003,000","5,840,987,000","5,724,021,000","5,649,300,000","5,251,743,000","5,245,388,000","5,277,387,000","2,716,811,000","2,789,526,000","2,745,316,000","2,686,473,000","2,674,128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"339,372,000","356,637,000","361,835,000","351,865,000","269,448,000","283,446,000","288,444,000","284,643,000","276,109,000","324,004,000","315,641,000","317,159,000","320,066,000","329,248,000","366,306,000","363,622,000","358,068,000","341,457,000","327,598,000","330,540,000","312,140,000","298,893,000","294,690,000","286,775,000","281,546,000","275,473,000","275,883,000","263,418,000","249,088,000","249,403,000","218,103,000","211,225,000","186,965,000","530,020,000","557,513,000","559,361,000","564,092,000","565,626,000","948,733,000","610,424,000","599,521,000","596,749,000","613,270,000","604,126,000","409,429,000","398,844,000","401,634,000","391,167,000","389,074,000","385,212,000","387,483,000","392,821,000","382,450,000","344,412,000","351,044,000","355,444,000","89,056,000","89,463,000","107,371,000","291,112,000","283,777,000","108,581,000","115,406,000","257,536,000","252,817,000","266,542,000","263,128,000","257,350,000","251,832,000","110,379,000","304,462,000","280,387,000","271,038,000","265,252,000","253,434,000","248,201,000","256,987,000","67,742,000","261,352,000","268,869,000","293,472,000","308,670,000","330,329,000","328,214,000","332,197,000","335,100,000","331,701,000","329,324,000","328,478,000","327,723,000",,,,"325,358,000",,,
			LongTermEquityInvestment,"339,372,000","356,637,000","361,835,000","351,865,000","269,448,000","283,446,000","288,444,000","284,643,000","276,109,000","324,004,000","315,641,000","317,159,000","320,066,000","329,248,000","366,306,000","363,622,000","358,068,000","341,457,000","327,598,000","330,540,000","312,140,000","298,893,000","294,690,000","286,775,000","281,546,000","275,473,000","275,883,000","263,418,000","249,088,000","249,403,000","218,103,000","211,225,000","186,965,000","530,020,000","557,513,000","559,361,000","564,092,000","565,626,000","575,189,000","552,552,000","541,457,000","538,749,000","537,384,000","528,012,000","333,093,000","322,294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"373,544,000","57,872,000","58,064,000","58,000,000","75,886,000","76,114,000","76,336,000","76,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,"4,824,000","2,759,000","3,129,000","3,445,000","2,436,000","2,643,000","0","0","4,158,000","0","89,000","58,000","572,000","927,000","784,000","1,809,000","1,860,000","986,000","461,000","1,405,000","2,937,000","2,421,000","2,120,000","1,785,000","1,926,000","2,545,000","2,700,000","4,287,000","6,721,000","5,066,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,043,760,000","1,017,842,000","997,318,000","931,924,000","903,927,000","876,024,000","793,079,000","747,878,000","623,181,000","631,637,000","590,124,000","580,270,000","584,855,000","711,507,000","293,475,000","275,506,000","266,581,000","260,289,000","272,216,000","263,923,000","275,188,000","269,515,000","294,150,000","309,340,000","281,331,000","332,818,000","314,007,000","277,447,000","312,323,000","254,285,000","255,554,000","314,133,000","226,370,000","127,108,000","132,558,000","142,439,000","136,420,000","141,442,000","130,506,000","54,272,000","73,347,000","51,069,000","41,021,000","39,384,000","37,260,000","34,097,000","39,869,000","43,144,000","32,562,000","69,241,000","33,963,000","38,148,000","31,274,000","29,212,000","30,654,000","30,556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"7,874,871,000","7,897,179,000","7,748,437,000","7,931,399,000","7,658,245,000","7,829,267,000","7,300,141,000","7,153,558,000","7,117,232,000","7,112,745,000","7,119,217,000","7,201,213,000","7,138,173,000","7,352,984,000","5,247,279,000","4,954,696,000","4,918,366,000","4,820,017,000","4,884,462,000","4,861,011,000","4,741,176,000","5,028,814,000","4,956,204,000","5,219,571,000","5,171,761,000","5,193,245,000","5,268,106,000","5,232,499,000","5,019,278,000","4,746,593,000","4,493,526,000","4,462,185,000","4,486,898,000","2,476,219,000","2,536,032,000","2,422,326,000","2,396,234,000","2,351,719,000","2,542,191,000","703,252,000","734,067,000","738,521,000","731,118,000","720,898,000","462,233,000","499,306,000","493,735,000","491,303,000","467,138,000","460,928,000","452,835,000","492,064,000","497,345,000","463,000,000","453,270,000","463,362,000","463,812,000","512,923,000","500,007,000","460,123,000","470,726,000","453,260,000","387,711,000","388,184,000","384,750,000","372,105,000","351,368,000","347,534,000","381,216,000","392,064,000","389,228,000","278,597,000","285,465,000","308,014,000","292,058,000","292,490,000","292,648,000","319,668,000","282,607,000","302,225,000","324,951,000","354,630,000","348,508,000","332,544,000","329,482,000","340,565,000","390,131,000","377,393,000","373,736,000","349,931,000","350,400,000","342,900,000","322,100,000","306,283,000","289,800,000","276,600,000","224,600,000"
	CurrentLiabilities,"772,196,000","776,705,000","735,285,000","767,373,000","806,869,000","790,177,000","735,776,000","699,549,000","661,040,000","668,751,000","651,337,000","642,082,000","629,885,000","576,050,000","377,364,000","356,260,000","357,447,000","372,819,000","365,098,000","390,053,000","363,570,000","374,007,000","365,522,000","375,513,000","385,834,000","445,089,000","400,159,000","414,038,000","399,567,000","393,924,000","393,360,000","389,042,000","381,117,000","273,171,000","353,160,000","344,089,000","395,495,000","335,791,000","764,471,000","356,720,000","379,345,000","382,312,000","395,764,000","377,957,000","211,236,000","244,074,000","232,704,000","277,937,000","250,569,000","126,906,000","218,025,000","118,873,000","134,512,000","200,902,000","197,792,000","201,674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"772,196,000","776,705,000","735,285,000","767,373,000","806,869,000","790,177,000","735,776,000","699,549,000","661,040,000","668,751,000","651,337,000","642,082,000","629,885,000","576,050,000","377,364,000","356,260,000","357,447,000","372,819,000","365,098,000","390,053,000","363,570,000","374,007,000","365,522,000","375,513,000","385,834,000","445,089,000","400,159,000","414,038,000","399,567,000","393,924,000","393,360,000","389,042,000","381,117,000","273,171,000","353,160,000","344,089,000","395,495,000","335,791,000","346,311,000","123,560,000","131,185,000","149,152,000","142,604,000","144,797,000","89,486,000","102,324,000","90,954,000","106,187,000","100,569,000","126,906,000","118,025,000","118,873,000","134,512,000","119,902,000","124,292,000","120,674,000","120,754,000","166,193,000","151,612,000","115,520,000","89,041,000","71,489,000","24,987,000","43,396,000","42,068,000","40,599,000","38,707,000","36,690,000","39,202,000","40,373,000","58,589,000","38,021,000","29,893,000","34,046,000","32,162,000","28,677,000","24,438,000","17,931,000","15,426,000","18,980,000","15,127,000","14,836,000","14,727,000","14,655,000","16,303,000","14,182,000","14,249,000","14,236,000","17,626,000","18,819,000","1,200,000","1,200,000","1,200,000","19,588,000","1,600,000","1,300,000","900,000"
			Payables,"772,196,000","776,705,000","735,285,000","767,373,000","806,869,000","790,177,000","735,776,000","699,549,000","661,040,000","668,751,000","651,337,000","642,082,000","629,885,000","576,050,000","377,364,000","356,260,000","357,447,000","372,819,000","365,098,000","390,053,000","363,570,000","374,007,000","365,522,000","375,513,000","385,834,000","445,089,000","400,159,000","414,038,000","399,567,000","393,924,000","393,360,000","389,042,000","381,117,000","273,171,000","353,160,000","344,089,000","395,495,000","335,791,000","346,311,000","123,560,000","131,185,000","149,152,000","142,604,000","144,797,000","89,486,000","102,324,000","90,954,000","106,187,000","100,569,000","126,906,000","118,025,000","118,873,000","134,512,000","119,902,000","124,292,000","120,674,000","120,754,000","166,193,000","151,612,000","115,520,000","89,041,000","69,515,000","23,227,000","41,700,000","40,421,000","38,563,000","36,996,000","34,841,000","37,424,000","38,984,000","57,136,000","36,810,000","28,625,000","32,883,000","32,162,000","28,677,000","24,438,000","16,612,000","13,986,000","17,087,000","13,412,000","13,524,000","12,560,000","13,088,000","15,062,000","11,527,000","12,156,000","13,046,000","14,592,000","17,945,000",,,,"17,488,000",,,
