name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
MarketCap,"10,433,808,663","12,987,410,476","11,211,691,078","11,652,818,332","11,014,122,217","12,004,694,948","9,348,110,157","5,839,277,576","3,987,412,755","3,102,817,169","4,598,805,116","3,139,578,755","3,276,853,751","3,565,677,666","3,168,069,905","3,181,142,154","3,273,276,690","2,847,917,765","2,985,681,378","2,884,794,266","2,591,610,375","2,390,745,486","2,125,044,843","2,223,634,961","2,452,055,243","2,167,347,929","1,732,918,950","1,856,931,445","2,422,127,706","2,314,676,846","2,990,712,742","3,017,062,634","3,441,353,495","3,294,758,547","3,429,903,834","2,501,432,912","2,205,548,705","2,122,739,239","1,889,752,455","2,151,250,357","1,939,395,809","2,048,773,498","1,555,687,277","1,473,611,733","2,070,848,015","1,798,015,061","1,095,102,252","702,529,541","619,151,541","738,682,165","689,059,662","604,366,171","542,630,154","303,359,213","449,406,497","909,454,678","1,352,194,329","1,055,185,904","940,545,876","804,473,863","742,861,269","525,613,283","445,508,036","338,690,492","366,119,823","301,669,079","255,733,147","227,464,057","241,604,287","255,062,090","278,683,988","275,488,071","268,318,453","216,988,108","175,685,702","166,950,805","149,544,883","123,330,572","111,521,381","59,167,375","51,067,507","11,831,955","10,912,553","14,030,169","7,794,538","13,718,387","5,845,903","11,691,807","19,486,346","25,332,250","33,126,625","21,434,875","30,211,482","30,203,687","47,749,107","54,561,500","114,924,625","134,377,500","132,285,500","149,159,385","128,064,741","134,485,830","152,126,343","140,414,097","131,401,500","140,633,784","136,815,534","136,815,534","117,029,088","70,690,620","66,321,255","64,439,875"
EnterpriseValue,"12,214,501,663","14,540,367,476","12,688,728,078","13,177,233,332","12,534,295,217","13,580,312,948","10,903,263,157","7,497,982,576","5,791,050,755","4,808,536,169","6,269,561,116","4,848,643,755","4,997,469,751","5,132,847,666","4,765,828,905","4,772,311,154","4,931,552,690","4,455,336,765","4,627,926,378","4,506,900,266","4,205,191,375","4,027,124,486","3,821,989,843","3,971,153,961","4,275,713,243","3,970,463,929","3,608,410,950","3,776,212,445","4,400,726,706","4,358,332,846","5,080,512,742","5,244,548,634","5,690,876,495","3,310,736,547","3,672,054,834","2,618,045,912","2,333,974,705","2,269,714,239","2,036,727,455","2,329,021,357","2,161,839,809","2,289,867,498","1,837,170,277","1,755,094,733","2,388,438,015","2,130,006,061","1,785,939,252","654,245,541","582,709,541","693,260,165","653,425,662","567,442,171","519,844,154","301,431,213","436,092,497","906,240,678","1,348,848,329","1,058,804,904","967,960,876","861,812,863","808,840,269","603,336,283","533,116,036","431,974,492","459,403,823","312,753,079","269,779,147","241,510,057","260,029,287","268,496,090","293,613,988","290,615,071","290,641,453","238,919,108","205,979,702","211,824,805","195,874,883","175,083,572","164,411,381","123,529,375","165,315,507","128,216,955","127,297,553","136,294,169","113,959,538","119,737,387","115,321,903","129,608,807","137,403,346","143,943,250","149,326,625","143,634,875","155,511,482","176,403,687","183,749,107","193,761,500","247,524,625","274,177,500","276,585,500","289,059,385","262,064,741","281,785,830","292,926,343","280,114,097","239,601,500","255,233,784","253,415,534","246,515,534","226,729,088","185,290,620","187,621,255","185,739,875"
PeRatio,"15.604","20.61","21.452","24.291","31.106","41.337","19.553","14.412","10.894","10.306","43.2","41.587","153","36.083","19.24","17.889","15.176","22.468","47.711","34.353","24.215","23.419","14.506","20.47","30.449","27.438","27.684","21.208","20.629","35.923","121.067","63.172","65.313","22","21.526","19.962","16.368","16.18","14.45","16.044","12.883","11.85","9.918","9.396","15.804","18.744","25.057","16.385","12.729","15.186","16.431","31.957","21.29","8.065","8.318","11","18.773","18.5","20.643","29.088","50.778","92.857","275.5","209.5","226.5","39","36.091","32.091","25","23.471","19.818","12.314","13.125","11.333","9.517","13.25","10.909","9.9","9.421","23.75",,,,,,,,,,,,,,,,,,"39.205","25.758","34.225","35.87","39.395","21.376","16.22","10.625","10.231","10.539","9.953","8.519","6.277",,
ForwardPeRatio,"12.579","15.456","14.62","13.831","24.814","31.447","29.412","25.707","11.834","9.217","27.027","17.953","25.84","21.142",,"19.048","22.075","19.531","30.488","25","23.697","20.04","16.667","18.018","24.45","19.084","18.797","16.779","18.083","18.182","18.248","16.208","13.928","13.351","13.661","14.184","12.771","12.166","11.891","11.161","9.217","10.299","9.108","7.22","10.672","12.887","13.532",,,,,"19.493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.043","4.056","3.603","3.096","2.966","3.035","3.154","2.838","2.704","2.642","2.481","2.047",,,,,,"4.511",,,,,"1.951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.123","2.833","2.608","2.927","2.996","3.444","2.828","1.774","1.225","0.96","1.421","0.972","0.999","1.073","0.916","0.892","0.908","0.788","0.837","0.826","0.745","0.705","0.642","0.671","0.744","0.64","0.485","0.501","0.624","0.583","0.844","0.938","1.243","1.393","1.438","1.433","1.253","1.247","1.113","1.26","1.113","1.12","0.895","0.848","1.336","1.378","1.525","1.089","0.972","1.18","1.156","1.014","0.807","0.413","0.559","1.097","1.763","1.496","1.457","1.423","1.499","1.165","1.409","0.9","0.973","0.963","0.845","0.752","0.799","0.822","0.88","0.796","0.757","0.63","0.524","0.7","0.554","0.407","0.302","0.227","0.05","0.046","0.043","0.058","0.032","0.057","0.024","0.046","0.077","0.1","0.128","0.08","0.107","0.097","0.142","0.128","0.256","0.274","0.279","0.322","0.27","0.309","0.337","0.321","0.328","0.349","0.347","0.345","0.295","0.185",,
PbRatio,"3.046","3.958","3.498","3.737","3.713","4.151","3.37","2.217","1.568","1.209","1.992","1.34","1.431","1.569","1.405","1.405","1.384","1.269","1.406","1.397","1.296","1.212","1.071","1.137","1.272","1.159","0.955","0.995","1.307","1.185","1.517","1.49","1.727","1.63","2.961","2.219","2.009","1.998","1.779","2.164","2.029","2.226","1.724","1.633","2.406","2.228","2.359","2.182","1.995","2.475","2.419","2.22","2.123","1.247","1.9","3.337","5.419","4.732","4.68","4.675","4.6","3.473","3.034","2.378","2.571","4.05","3.478","3.094","3.391","3.731","4.145","4.028","4.213","3.659","3.178","3.553","3.576","3.164","3.105","1.68",,,,,"6.157","5.036","0.644","0.821","1.368","1.341","1.513","0.901","1.042","0.904","1.26","0.926","1.747","1.965","1.895","2.194","1.872","2.082","2.377","2.276","2.235","2.566","2.641","2.753","2.355","1.589","2.041","1.983"
EnterprisesValueRevenueRatio,"2.413","10.642","9.686","11.111","10.457","12.974","10.691","8.815","6.824","5.638","7.295","5.758","6.041","6.146","5.586","5.873","5.825","5.09","4.881","4.806","4.691","4.576","4.308","4.651","4.873","5.093","4.457","4.423","5.121","4.983","4.783","5.487","5.652","3.554","8.565","6.149","5.51","5.096","4.793","5.144","4.951","5.915","4.264","3.85","5.075","4.842","7.86","3.879","3.506","4.259","4.369","3.548","3.347","2.266","2.938","3.836","6.107","5.243","5.517","5.015","5.073","4.353","4.161","3.749","5.267","4.094","3.508","3.044","3.199","3.763","4.146","3.625","3.176","3.074","2.134","2.624","2.494","2.55","2.337","1.694","2.664","2.079","1.853","2.095","1.944","1.882","1.897","2.249","2.232","2.291","2.222","2.266","2.672","2.527","4.548","2.172","2.493","2.536","2.139","2.525","2.035","2.24","2.127","2.202","2.096","2.327","2.225","2.581","2.145","1.738","1.854","2.094"
EnterprisesValueEBITDARatio,"9.895","46.654","43.581","46.386","36.066","49.011","64.243","35.546","30.857","23.101","16.325","35.275","35.912","41.409","30.615","51.658","66.629","21.89","37.024","39.288","37.048","39.478","25.859","32.374","31.559","39.435","20.274","40.755","39.959","46.64","30.376","43.794","39.48","59.945","48.132","35.635","33.107","28.26","27.966","27.177","25.357","31.617","23.159","18.973","21.855","19.861","54.023","24.986","22.698","26.589","28.526","17.98","19.78","20.842","-34.773","21.021","29.593","25.85","31.012","32.33","34.856","26.477","30.877","43.008","69.786","51.849","30.888","30.125","28.184","41.029","40.216","22.386","19.344","22.782","14.326","22.743","20.353","19.28","14.949","10.905","22.095","15.779","12.553","19.476","22.145","14.397","14.426","24.575","24.497","20.864","32.462","30.561","29.906","33.924","1,837.491","96.881","30.186","27.695","18.815","27.27","14.559","23.097","35.723","17.507","15.261","17.016","18.231","20.373","14.441","10.773","15.506","14.398"
