name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
MarketCap,"10,233,946,002","21,360,157,631","19,595,677,917","22,663,503,520","21,720,172,903","21,790,408,412","17,731,301,135","13,897,738,653","10,532,220,776","6,735,380,559","27,877,020,708","22,706,777,116","25,411,418,807","23,976,967,862","20,439,764,411","27,153,565,178","21,936,967,133","25,166,808,319","25,536,529,956","25,499,256,517","23,495,004,894","21,099,572,802","17,604,309,248","16,082,021,500","14,454,307,375","17,731,782,827","22,063,091,265","19,598,675,060","17,305,880,466","17,997,824,451","18,076,679,406","14,982,696,386","12,361,584,195","12,116,301,352","10,454,859,629","8,418,332,304","7,315,014,276","7,287,493,856","7,438,228,484","6,582,969,050","5,670,610,797","6,410,617,737","5,381,571,392","4,700,681,418","8,170,043,622","9,378,508,494","10,147,443,256","6,785,647,098","4,898,270,149","7,090,153,067","5,408,644,977","5,150,839,479","2,894,800,223","1,711,545,809","2,926,307,656","4,430,494,308","4,780,744,029","6,998,627,726","9,017,772,790","8,718,382,843","9,599,018,156","8,957,331,265","8,752,033,244","8,157,815,544","7,936,411,945","8,875,875,817","9,478,887,252","9,041,178,916","9,928,755,233","8,993,171,726","10,923,744,432","8,662,404,400","8,663,210,502","8,720,240,816","6,822,550,631","5,471,136,975","4,466,107,629","2,894,071,304","3,222,807,967","3,056,321,233","3,742,860,400","4,325,644,459","3,115,425,207","2,058,274,588","4,239,842,851","4,419,903,146","5,081,629,227","4,915,083,759","3,532,597,107","5,074,076,000","8,916,875,286","7,620,345,000","7,408,668,750","6,593,262,000","6,250,973,214","4,298,265,282","6,432,106,500","5,693,911,032","4,313,475,798","2,785,693,750","2,230,337,106","1,942,026,500","1,488,420,048","1,692,534,942","1,811,659,500","1,546,632,824","1,395,570,000","1,540,093,250","1,397,154,000","1,658,687,488","1,806,472,500","1,647,828,000","1,756,908,000","1,574,711,875","1,693,408,750","1,424,601,500","1,201,883,000"
EnterpriseValue,"31,365,576,002","40,352,375,631","37,766,294,917","40,080,943,520","38,209,142,903","38,101,530,412","34,253,705,135","29,251,912,653","23,353,143,776","18,225,135,559","38,998,391,708","34,123,212,116","36,244,773,807","34,466,814,862","30,359,379,411","35,563,656,178","30,634,461,133","32,586,147,319","32,988,786,956","33,389,104,517","31,955,068,894","30,354,405,802","27,143,733,248","25,955,767,500","23,039,127,375","26,277,272,827","30,405,608,265","28,220,221,060","25,635,780,466","26,252,531,451","24,879,572,406","22,391,282,386","20,142,440,195","19,986,418,352","18,169,053,629","16,467,266,304","15,566,080,276","15,582,585,856","15,733,320,484","14,596,211,050","13,931,264,797","14,644,284,737","13,705,814,392","13,024,924,418","16,223,474,622","17,687,527,494","18,877,630,256","14,391,162,098","12,644,290,149","14,832,334,067","13,429,701,977","12,161,026,479","9,353,713,223","8,222,954,809","9,452,897,656","9,998,706,308","10,465,238,029","12,190,194,726","14,271,368,790","14,301,955,843","14,768,506,156","14,266,555,265","12,981,635,244","12,489,121,544","12,267,717,945","13,842,753,817","13,443,068,252","13,005,359,916","14,365,657,233","13,806,767,726","16,027,110,432","13,764,953,400","13,934,034,502","13,991,415,816","12,328,268,631","10,612,379,975","9,483,962,629","8,063,011,304","8,425,061,967","7,888,704,233","8,585,006,400","9,244,578,459","8,034,359,207","5,999,137,588","8,210,315,851","7,652,189,146","8,210,470,227","7,384,813,759","6,002,327,107","7,298,963,000","11,367,782,286","9,347,045,000","9,657,668,750","8,940,062,000","8,719,634,214","6,526,265,282","8,715,606,500","7,946,811,032","6,775,375,798","5,050,793,750","3,628,437,106","3,111,426,500","2,815,020,048","2,783,234,942","3,000,559,500","2,451,032,824","2,287,970,000","2,478,793,250","2,335,854,000","2,323,287,488","2,505,072,500","2,346,428,000","2,473,808,000","2,295,211,875","2,459,308,750","2,225,501,500","2,031,383,000"
PeRatio,"57.306",,,,,,,,"59.176","3.594","14.575","12.324","13.884","13.39","11.656","16.182","13.704","15.636","16.119","16.649","16.909","16.545","14.495","21.414","20.473","27.202","39.229","23.885","22.419","23.863","27.848","27.806","29.11","25.495","148.188","112.588","158.762","415.25","425","13.795","9.935","10.625","8.601","7.514","14.045","16.308","18.725","13.532","12.938","24.992","33.707","32.107","8.463","3.708","5.131","6.917","7.669","10.511","15.05","15.866","17.687","14.34","15.102","13.91","13.71","14.293","15.327","14.694","18.965","18.467","24.088","19.207","22.728","27.222","24.5","16.343","13.31","8.397","9.33","11.371","14.773","17.083","12.273","5.677","10.892","9.978","11.352","11.647","8.371","13.208","23.938","22.388","22.668","20.745","20.219","14.84","27.797","26.065","22.214","16.572","13.975","12.603","9.905","12.214","13.971","10.417","9.016","9.939","9.016","10.367","12.955","11.818","13.341","12.691","14.861","14.583","11.875"
ForwardPeRatio,,,"140.845","53.476",,,,,,"4.55","12.61","9.97","12.392","11.377","9.814","12.61","11.641","13.245","13.87","14.225","15.267","13.889","12.063","10.929","11.274","11.574","16.475","14.706","13.661","13.87","17.575","15.601","16.639","16.584","20.492","12.107","10.417","17.921","19.194","10.163","14.793","9.881","7.949","6.702","9.921","10.341","14.641",,,,,,,,,,"30.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"1.553","1.203","0.918","1.168","0.988","0.703","0.836","0.786","0.912","0.875","0.905","0.995","0.886","0.701","0.632","0.589","0.628","0.691","0.627","0.631","0.636","0.681","0.607","0.778","0.819","0.96","0.629","0.573","1.019","2.466","1.431","1.825","0.949","0.511","0.462","0.856","1.283","0.993",,,,,,,,,,"2.438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.011","13.77","32.164","223.024","87.135","8.307","3.352","1.714","1.001","0.617","2.606","2.193","2.577","2.554","2.27","3.114","2.534","2.893","2.965","2.948","2.745","2.498","2.101","1.941","1.758","2.185","2.726","2.447","2.189","2.261","2.265","1.861","1.552","1.514","1.322","1.077","0.944","0.948","0.971","0.854","0.741","0.856","0.737","0.644","1.159","1.299","1.515","1.038","0.784","1.178","0.924","0.876","0.467","0.266","0.451","0.676","0.745","1.108","1.477","1.5","1.713","1.738","1.707","1.689","1.664","1.879","1.97","1.888","2.162","2.062","2.51","2.075","2.15","2.257","1.817","1.5","1.261","0.839","0.954","0.936","1.171","1.382","0.993","0.685","1.478","1.551","1.819","1.819","1.307","1.998","3.609","3.245","3.102","2.755","2.536","1.847","2.874","2.625","2.112","1.784","1.553","1.377","1.101","1.289","1.48","1.311","1.179","1.327","1.203","1.426","1.563","1.426","1.536","1.374","1.425","1.245","0.941"
PbRatio,"2.566","4.2","3.03","2.875","2.368","2.487","2.129","1.55","1.029","0.554","2.328","1.968","2.254","2.163","1.803","2.52","2.048","2.329","2.438","2.621","2.535","2.313","2.003","1.974","1.832","2.199","2.672","2.356","2.17","2.173","2.004","1.693","1.408","1.376","1.193","1.006","0.878","0.877","0.895","0.796","0.66","0.763","0.637","0.557","0.979","1.133","1.278","0.864","0.676","0.95","0.721","0.692","0.411","0.254","0.43","0.631","0.678","1.013","1.335","1.4","1.575","1.47","1.448","1.444","1.405","1.559","1.701","1.623","1.946","1.836","2.274","1.813","1.93","1.997","1.6","1.277","1.092","0.712","0.799","0.76","0.985","1.151","0.829","0.556","1.163","1.222","1.408","1.432","1.029","1.517","2.887","2.379","2.849","2.607","2.739","1.755","2.777","2.53","2.137","1.386","1.702","1.515","1.372","1.588","1.83","1.603","1.459","1.683","1.527","1.863","2.168","1.977","2.221","2.064","2.311","1.979","1.741"
EnterprisesValueRevenueRatio,"12.303","38.096","38.449","87.713","750.464","906.877","1,003.389","-868.318","132.987","8.966","15.491","10.708","12.914","14.127","13.017","12.719","13.105","16.07","16.458","12.994","14.556","15.113","14.214","10.124","10.944","13.702","15.986","11.185","12.455","14.459","13.686","9.374","10.173","10.59","9.799","7.123","8.268","8.153","8.711","6.556","7.65","7.983","7.72","5.609","9.177","10.579","11.765","6.984","7.894","9.984","9.251","6.896","6.934","6.203","6.491","4.846","6.608","8.53","9.571","7.321","9.97","11.664","11.257","7.63","9.488","12.074","13.056","8.657","11.939","11.82","16.616","9.931","12.191","13.179","14.041","9.474","10.47","9.161","10.788","7.647","10.447","11.556","12.248","6.377","9.992","10.527","12.787","8.842","8.817","10.312","19.467","12.726","15.635","14.656","15.16","8.761","13.276","12.044","12.822","8.246","8.992","7.885","8.838","7.6","8.452","7.717","7.892","7.332","8.269","8.492","8.886","7.594","8.475","7.95","9.323","7.377","7.336"
EnterprisesValueEBITDARatio,"-11.717","-73.366","-51.047","-60.003","-53.143","-69.396","-44.152","-38.347","-21.362","-17.871","55.952","25.995","40.144","53.066","43.492","30.742","38.22","61.861","55.147","31.315","46.917","57.187","47.218","25.822","43.448","70.007","63.311","55.733","54.771","83.115","67.696","30.145","50.889","69.214","66.468","25.978","52.269","43.799","-136.537","22.993","50.217","46.524","47.907","19.016","47.682","54.796","66.104","23.68","41.632","59.489","58.705","26.973","48.468","44.664","47.853","16.759","35.328","46.535","54.676","23.633","45.779","72.937","58.562","23.612","42.854","56.917","85.566","25.934","45.843","46.151","18.684","35.409","-6,699.055","-35.212","5.011","-34.066","-25.321","-23.106","3.724","-28.738","-30.315","-30.074","3.96","-24.884","-27.945","-25.628","4.827","-48.836","-29.317","-35.263","7.386","-64.596","-45.214","-42.37","5.383","-36.358","-37.294","-34.657","-27.243","-25.368","-23.2","-18.565","-18.581","-22.702","-21.494","-18.484","-16.401","-21.168","-20.745","-21.276","-19.05","-21.827","-21.757","-20.384","47.569","30.074","32.817"
