name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986
MarketCap,"1,362,421,700","1,592,453,092","1,805,654,850","2,519,353,726","1,324,782,314","816,061,542","693,858,067","586,711,459","508,220,284","29,433,131","37,847,731","33,876,627","36,900,593","61,203,471","35,496,059","73,261,485","72,212,630","328,701,638","386,198,294","367,057,471","314,707,573","448,267,108","358,420,818","409,045,227","436,341,978","373,155,859","1,547,389,997","1,039,725,538","2,485,388,309","2,744,655,091","1,635,067,998","1,159,102,649","1,458,945,135","1,578,953,001","2,160,665,603","2,873,660,140","1,262,385,549","933,339,975","431,852,266","373,540,000","303,956,866","290,947,628","114,782,744","100,876,373","156,722,592","128,862,626","132,068,164","128,207,718","145,404,334","195,004,657","147,969,167","87,178,238","124,165,886","102,992,014","125,054,788","182,686,790","228,711,922","144,340,914","37,094,002","41,545,283","62,325,343","109,050,547","100,146,761","97,179,449","119,424,722","186,712,037","139,433,858","96,409,775","86,735,734","120,836,962","149,004,286","126,757,453","197,113,623","193,326,265","177,300,784","155,942,268","174,118,569","66,881,384","68,477,409","66,459,623","67,713,542","104,593,239","242,401,852","136,016,155","324,110,457","247,210,475","392,867,495","594,565,403","529,845,889","475,798,475","118,826,678","102,023,740","96,759,780","75,850,876","74,390,955","58,447,314","71,165,178","83,824,229","64,553,299","53,056,904","46,777,453","38,993,685","32,345,495","50,705,581","77,294,780","54,749,915","62,065,625","76,968,553","57,560,567","47,931,109","42,595,157","51,162,248","63,854,936","70,228,549","131,929,203","90,175,050","87,614,192","82,522,042","86,956,653","103,547,956","91,499,421","172,731,607","143,692,101","90,667,822","68,646,171","43,494,796","29,422,950","44,200,755","35,729,739","35,355,969","45,232,064","29,812,042","31,196,443","18,504,026","20,560,029","21,588,030","26,776,593","29,812,042","24,672,035","32,896,047","37,057,463","31,868,045","22,616,032","33,924,048"
EnterpriseValue,"984,596,700","1,187,245,092","1,385,644,850","2,358,093,726","1,151,835,314","625,120,542","498,072,067","382,836,459","458,286,284","-31,292,869","-31,335,269","-43,060,373","-42,935,407","-32,818,529","-70,121,941","-40,747,515","-51,035,370","189,274,638","245,668,294","213,073,471","147,684,573","258,491,108","155,172,818","188,917,227","182,324,978","83,266,859","1,242,779,997","705,733,538","2,125,615,309","2,572,334,091","1,462,746,998","986,781,649","1,286,624,135","1,406,632,001","1,988,344,603","2,701,339,140","1,090,064,549","860,715,975","359,228,266","309,105,000","227,369,866","252,998,628","67,114,744","53,208,373","101,109,592","99,585,626","80,970,164","83,856,718","92,794,334","133,891,657","79,356,167","61,422,238","92,753,886","63,997,654","81,784,047","140,942,220","177,343,483","133,992,045","26,604,081","16,211,456","34,814,459","72,781,740","42,605,332","39,638,020","61,883,293","129,170,608","117,235,083","74,211,000","59,707,136","93,527,842","117,262,786","91,529,153","157,742,923","152,164,765","157,049,784","121,255,168","139,431,469","32,194,284","33,790,309","31,772,523","33,026,442","69,906,139","207,714,752","95,434,955","279,204,357","197,307,975","344,701,695","578,919,503","514,199,989","457,526,375","105,770,578","87,623,740","89,559,780","66,350,876","67,090,955","52,847,314","67,565,178","77,224,229","59,753,299","38,856,904","32,577,453","24,793,685","18,145,495","36,505,581","68,094,780","42,649,915","56,065,625","66,668,553","47,260,567","35,531,109","24,395,157","32,962,248","43,554,936","46,328,549","104,129,203","78,075,050","74,014,192","66,922,042","66,256,653","82,847,956","69,399,421","149,631,607","119,692,101","65,167,822","60,246,171","35,894,796","20,622,950","34,000,755","26,129,739","29,855,969","35,632,064","20,212,042","20,396,443","7,704,026","9,760,029","10,788,030","13,276,593","16,312,042","11,172,035","19,396,047","23,557,463","29,468,045","20,216,032","31,524,048"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.974","10.012","9.781","22.619",,"0.132",,,,,,,,,"1.218",,,"9.252","29.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"314.284","313.944","196.01","247.932","218.943","82.311","92.421","60.07","42.083","6.74","6.665","5.367","4.343","5.386","2.593","4.397","4.385","23.504","30.887","34.512","37.847","54.011","52.388","72.386","68.749","66.944","287.673","185.947","622.158","694.799","587.019","425.841","645.6","342.899","253.199","264.586","88.894","59.66","34.57","40.064","33.104","21.701","2.127","1.87","2.657","2.817","2.806","9.214","8.214","9.635","6.098","6.468","10.498","9.223","15.103","21.793","27.633","16.332","7.367","14.376","25.994","22.125","19.314","17.07","20.979","32.058","27.945","19.323","19.112","25.207","21.725","23.876","29.002","27.69","38.27","34.004","24.505","10.024","10.235","9.731","21.308","31.255","72.447","63.521","220.542","322.935","1,234.382","1,201.664","1,173.882","355.79","80.099","39.24","35.837","36.119","33.814","38.965","64.696","55.883","53.794","48.234","42.525","64.989","32.047","29.827","22.69","13.654","13.037","15.663","11.747","8.124","5.199","6.239","7.34","7.717","14.659","12.968","13.223","12.46","9.047","10.786","10.281","19.192","16.708","9.646","6.73","3.918","2.559","3.912","3.278","3.608","5.199","3.636","4.895","2.937","3.485","4.702","6.682","8.057","8.224","10.965","16.844","39.835","28.27","169.62"
PbRatio,"3.422","3.796","4.135","13.821","6.823","3.898","3.017","2.461","6.072","0.313","0.373","0.309","0.352","0.509","0.277","0.594","0.588","1.413","1.795","1.632","1.27","1.689","1.965","1.743","1.678","1.286","4.856","3.006","6.618","12.967","6.831","4.369","4.999","4.937","13.785","16.227","6.484","9.778","4.509","4.052","2.818","4.35","1.425","1.25","1.703","1.959","1.755","2.465","2.423","2.848","2.006",,"28.856","8.735","6.896","7.664","7.771","5.125",,,,"50.463","13.007","7.593","9.331","10.265","5.648","3.905","2.986","3.59","3.88","3.02","4.325","3.914","6.35","4.885","7.046","2.397","2.185","1.904","1.676","2.31","5.355","3.042","6.454","4.584","8.168","35.709","31.822","24.863","6.824","4.858","7.063","4.741","3.957","2.77","10.023","9.747","10.247","6.891","3.898","2.846","2.073","2.817","5.443","3.422","6.399","6.109","4.568","3.153","2.048","2.46","2.694","2.65","4.534","6.306","5.246","4.534","3.953","4.707","3.961","7.022","5.794","3.447","6.797","4.306","2.699","3.912","3.134","4.312","5.385","3.549","3.354","1.99","2.211","2.321","2.575","2.867","2.372","3.163","3.563",,,
EnterprisesValueRevenueRatio,"237.825","6,823.248","4,148.637","15,412.377","330.987","912.585","131.591","573.108","1,941.891","-11.471","-35.327","-78.865","-60.05","-23.031","-39.752","-43.302","-18.471","46.528","71.085","54.3","38.57","168.508","82.847","85.098","131.263","63.904","693.903","687.849","975.948","5,292.869","990.35","896.259","2,173.352","3,381.327","3,207.007","2,756.469","11,237.779","356.552","98.5","99.295","113.176","103.986","27.574","22.517","51.798","39.581","2.147","34.824","31.445","36.06","16.767","15.241","34.545","17.15","27.368","59.768","90.407","909.049","15.469","13.606","34.49","61.565","112.08","116.927","122.425","34.85","184.824","87.686","93.708","96.366","48.711","173.482","176.644","50.208","183.106","60.173","129.295","47.226","41.675","6.967","51.379","101.181","221.989","131.544","338.102","229.695","1,142.91","3,761.66","3,341.131","2,974.814","-6,410.338","292.079","99.511","221.17","60.992","132.118","225.217","193.061","149.383","388.569","46.539","247.937","60.485","365.056","340.474","71.083","62.295","83.336","39.384","29.609","24.395","21.975","19.798","20.143","47.331","37.179","28.467","30.419","22.847","34.52","28.916","48.268","70.407","38.334","24.098","13.806","7.932","13.6","7.685","8.53","14.847","9.625","8.868","4.055","5.137","6.346","16.596","10.875","9.31","19.396","117.787","36.835","33.693","157.62"
EnterprisesValueEBITDARatio,"-13.363","-51.66","-69.954","-127.651","-92.755","-40.642","-52.385","-29.865","-38.677","2.729","2.719","3.377","3.542","2.473","5.371","2.939","2.189","-8.46","-9.874","-9.55","-5.531","-8.581","-4.611","-6.506","-5.803","-2.399","-41.434","-22.511","-66.877","-85.585","-47.269","-36.244","-46.892","-48.386","-93.728","-120.622","-61.35","-52.801","-22.836","-22.254","-17.95","-20.316","-6.05","-5.188","-11.451","-11.496","2.956","-10.727","-11.705","-19.185","-6.814","-9.535","-11.628","-9.135","-11.468","-18.152","-18.575","-19.09","-5.708","-3.374","-6.68","-13.257","-6.628","-7.075","-10.607","-53.677","-32.088","-18.155","-13.454","-20.527","-35.067","-26.908","-44.076","-98.699","-59.534","-70.592","-50.876","-10.558","-10.574","-52,954.205","-6.705","-14.912","-31.83","-15.802","-49.97","-51.955","-71.337","-143.72","-191.202","-177.295","-28.933","-41.726","-47.137","-27.646","-35.311","-25.165","-45.043","-55.16","-37.346","-19.428","-18.099","-13.049","-6.979","-17.384","-15.836","-20.309","-19.333","-20.834","-18.904","-14.212","-12.198","-14.331","-18.148","-22.061","-49.585","-32.531","-41.119","-33.461","-60.233","-59.177","-40.823","-213.759","-62.996","-40.73","-54.769","-39.883","-25.779","-30.91","130.649","-298.56","14.847","9.625","-2.873","4.055","5.137","6.346","-2.289","10.875","9.31","19.396","-6.544","36.835","33.693","157.62"
