name,ttm
OperatingCashFlow,"34,217,222"
FinancingCashFlow,"-33,781,737"
EndCashPosition,"435,485"
	ChangesInCash,"435,485"
	BeginningCashPosition,"0"
RepaymentOfDebt,"-14,369,517"
FreeCashFlow,"34,217,222"
