name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262,000","-772,000","758,000","501,000","287,000","-503,000","911,000",,"0","100,000","100,000",,,"-100,000",,,,,,,,,,,,"100,000",,,,,,,,"500,000",,,"100,000","400,000",,,,
			ChangeInOtherWorkingCapital,"-1,484,000","-674,000","2,172,000","2,641,000","-5,623,000","7,113,000","-328,000","-15,282,000","3,298,000","781,000","4,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,827,000","-729,000","1,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-761,712,000","183,000","-554,702,000","-81,988,000","-125,205,000","17,258,000","-108,143,000","-42,652,000","103,839,000","26,604,000","-16,011,000","-47,577,000","-59,358,000","-14,107,000","-17,051,000","-113,750,000","-62,465,000","34,019,000","23,872,000","-37,922,000","-42,812,000","58,259,000","62,990,000","-34,765,000","-27,097,000","-27,095,000","-834,000","-26,671,000","-46,547,000","2,376,000","-8,368,000","-50,592,000","-21,616,000","-4,790,000","-21,788,000","-29,701,000","-86,201,000","-3,036,000","-9,932,000","-59,040,000","-41,008,000","-49,924,000","244,000","-5,256,000","-20,019,000","2,927,000","-6,397,000","-26,349,000","-8,631,000","-6,319,000","9,445,000","-6,408,000","-11,591,000","-3,852,000","-3,706,000","-14,794,000","-10,451,000","-6,139,000","-3,949,000","-11,945,000","-17,160,000","-4,934,000","-185,000","-40,643,000","-8,800,000","-640,000","-1,861,000","-1,096,000","-15,699,000","1,857,000","-4,712,000","-9,477,000","-12,651,000","1,716,000","-593,000","-3,296,000","-6,141,000","4,818,000","-3,972,000","-5,011,000","-4,368,000","5,051,000","-2,141,000","-1,948,000","-4,827,000","1,876,000","-5,505,000","-196,000","-1,343,000","2,046,000","-3,429,000","-2,700,000","-3,400,000","600,000","-3,400,000","-9,600,000","-2,400,000","-400,000","-1,600,000","-2,100,000","100,000","-200,000","-2,200,000","-6,100,000","-300,000","-500,000","-400,000","-1,200,000","400,000","-300,000","-2,500,000","-2,900,000","0","-600,000","-600,000","-1,700,000","-700,000","300,000","-500,000","-1,400,000","-700,000","-3,200,000","-500,000","-1,100,000","0"
	CashFlowFromContinuingInvestingActivities,"-761,712,000","183,000","-554,702,000","-81,988,000","-125,205,000","17,258,000","-108,143,000","-42,652,000","103,839,000","26,604,000","-16,011,000","-47,577,000","-59,358,000","-14,107,000","-17,051,000","-113,750,000","-62,465,000","34,019,000","23,872,000","-37,922,000","-42,812,000","58,259,000","62,990,000","-34,765,000","-27,097,000","-27,095,000","-834,000","-26,671,000","-46,547,000","2,376,000","-8,368,000","-50,592,000","-21,616,000","-4,790,000","-21,788,000","-29,701,000","-86,201,000","-3,036,000","-9,932,000","-59,040,000","-41,008,000","-49,924,000","244,000","-5,256,000","-20,019,000","2,927,000","-6,397,000","-26,349,000","-8,631,000","-6,319,000","9,445,000","-6,408,000","-11,591,000","-3,852,000","-3,706,000","-14,794,000","-10,451,000","-6,139,000","-3,949,000","-11,945,000","-17,160,000","-4,934,000","-185,000","-40,643,000","-8,800,000","-640,000","-1,861,000","-1,096,000","-15,699,000","1,857,000","-4,712,000","-9,477,000","-12,651,000","1,716,000","-593,000","-3,296,000","-6,141,000","4,818,000","-3,970,000","-5,013,000","-4,368,000","5,051,000","-2,141,000","-1,948,000","-4,827,000","1,876,000","-5,505,000","-196,000","-1,343,000","2,046,000","-3,429,000","-2,700,000","-3,400,000","600,000","-3,400,000","-9,600,000","-2,400,000","-400,000","-1,600,000","-2,100,000","100,000","-200,000","-2,200,000","-6,100,000","-300,000","-500,000","-400,000","-1,200,000","400,000","-300,000","-2,500,000","-2,900,000","0","-600,000","-600,000","-1,700,000","-700,000","300,000","-500,000","-1,400,000","-700,000","-3,200,000","-500,000","-1,100,000","0"
		NetPPEPurchaseAndSale,"-39,559,000","-7,028,000","-10,414,000","-10,583,000","-11,534,000","-9,491,000","-9,690,000","-7,377,000","-9,895,000","-10,581,000","-11,207,000","-10,200,000","-13,246,000","-9,658,000","5,077,000","-17,566,000","-14,351,000","-8,837,000","-10,540,000","-9,194,000","-9,325,000","-8,076,000","-10,437,000","-6,353,000","-10,730,000","-6,343,000","-5,545,000","-6,928,000","-4,214,000","-4,386,000","-6,153,000","-5,742,000","-6,385,000","-5,674,000","-8,727,000","-7,571,000","-5,670,000","-4,704,000","-5,601,000","-6,489,000","-5,525,000","-4,226,000","-7,839,000","-6,130,000","-9,302,000","-5,703,000","-5,405,000","-5,462,000","-3,970,000","-3,548,000","-4,787,000","-3,042,000","-4,346,000","-3,201,000","-4,659,000","-5,279,000","-3,531,000","-6,731,000","-4,114,000","-6,358,000","-8,913,000","-4,604,000","-3,788,000","-3,889,000","-3,519,000","-3,520,000","-2,778,000","-2,562,000","-4,221,000","-2,432,000","-1,800,000","-1,736,000","-2,080,000","-1,515,000","2,886,000","-1,300,000","-1,177,000","-875,000","-1,842,000","-985,000","-765,000","-672,000","-409,000","-498,000","-419,000","-335,000","-325,000","-414,000","-535,000","-781,000","-1,082,000","-300,000","-700,000","-1,200,000","-2,700,000","-7,700,000","-3,500,000","-1,700,000","-100,000","-400,000","-400,000",,,"-500,000","-100,000","-600,000","-100,000","-500,000","200,000","-200,000","-200,000","-2,500,000","-200,000","-100,000","-100,000","-300,000","300,000","-500,000","-200,000","-100,000","-300,000","-200,000","-300,000",,
			PurchaseOfPPE,"-39,559,000","-7,028,000","-10,414,000","-10,583,000","-11,534,000","-9,491,000","-9,690,000","-7,377,000","-9,895,000","-10,581,000","-11,207,000","-10,200,000","-13,246,000","-9,658,000","5,077,000","-17,566,000","-14,351,000","-8,837,000","-10,540,000","-9,194,000","-9,325,000","-8,076,000","-10,437,000","-6,353,000","-10,730,000","-6,343,000","-5,545,000","-6,928,000","-4,214,000","-4,386,000","-6,153,000","-5,742,000","-6,385,000","-5,674,000","-8,727,000","-7,571,000","-5,670,000","-4,704,000","-5,601,000","-6,489,000","-5,525,000","-4,226,000","-7,839,000","-6,130,000","-9,302,000","-5,703,000","-5,405,000","-5,462,000","-3,970,000","-3,548,000","-4,787,000","-3,042,000","-4,346,000","-3,201,000","-4,659,000","-5,279,000","-3,531,000","-6,731,000","-4,114,000","-6,358,000","-8,913,000","-4,604,000","-3,788,000","-3,889,000","-3,519,000","-3,520,000","-2,778,000","-2,562,000","-4,221,000","-2,432,000","-1,800,000","-1,736,000","-2,080,000","-1,515,000","-1,850,000","-1,300,000","-1,177,000","-875,000","-1,842,000","-985,000","-765,000","-672,000","-639,000","-498,000","-419,000","-335,000","-325,000","-414,000","-535,000","-781,000","-1,082,000","-300,000","-700,000","-1,200,000","-2,700,000","-7,700,000","-3,500,000","-1,700,000","-100,000","-400,000","-400,000",,,"-500,000","-100,000","-600,000","-100,000","-900,000","200,000","-200,000","-200,000","-2,500,000","-200,000","-100,000","-100,000","-300,000","300,000","-500,000","-200,000","-100,000","-300,000","-200,000","-300,000",,
		NetBusinessPurchaseAndSale,"-542,720,000","0","-494,490,000","-100,000","-48,130,000","-1,204,000","-34,975,000","-1,576,000","-2,287,000","-5,477,000","-10,501,000","-3,745,000","-13,721,000","-24,520,000","-25,312,000","-52,216,000","-22,807,000","-13,364,000","-1,062,000","-26,000","-261,000","-854,000","-1,109,000","-9,354,000","-1,608,000","-26,045,000","-13,872,000","-1,415,000","-30,050,000","-1,550,000","-24,069,000","-28,484,000","-1,500,000","-4,889,000","-29,290,000","-12,852,000","-70,033,000","-1,468,000","-12,711,000","-37,424,000","-26,737,000","-43,866,000","-23,686,000","7,828,000","12,029,000","-3,950,000","1,000","-5,664,000",,,"-872,000",,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"-1,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-542,720,000","0","-494,490,000","-100,000","-48,130,000","-1,204,000","-34,975,000","-1,576,000","-2,287,000","-5,477,000","-10,501,000","-3,745,000","-13,721,000","-24,520,000","-25,312,000","-52,216,000","-22,807,000","-13,364,000","-1,062,000","-26,000","-261,000","-854,000","-1,109,000","-9,354,000","-1,608,000","-26,045,000","-13,872,000","-1,415,000","-30,050,000","-1,550,000","-24,069,000","-28,484,000","-1,500,000","-4,889,000","-29,290,000","-12,852,000","-70,033,000","-1,468,000","-12,711,000","-37,424,000","-26,737,000","-43,866,000","-3,829,000","0","0","-3,950,000","1,000","-5,664,000",,,"-872,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,"426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"7,828,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-75,299,000","-10,233,000","-41,251,000","-9,160,000","-14,655,000","-14,441,000","-24,556,000","-1,350,000","-9,979,000","-9,617,000","-31,707,000","-11,060,000","-9,749,000","-22,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-75,299,000","-10,233,000","-41,251,000","-9,160,000","-14,655,000","-14,441,000","-24,556,000","-1,350,000","-9,979,000","-9,617,000","-31,707,000","-11,060,000","-9,749,000","-22,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,"0",,,,"59,122,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,800,000","0","800,000","-100,000",,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"0",,,,"59,122,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,
		NetOtherInvestingChanges,"-104,134,000","17,444,000","-8,547,000","-62,145,000","-50,886,000","42,394,000","-38,922,000","-32,349,000","126,000,000","52,279,000","37,404,000","-22,572,000","-22,642,000","42,216,000","23,180,000","-43,968,000","-25,307,000","56,220,000","35,474,000","-28,702,000","-33,226,000","67,189,000","15,414,000","-22,020,000","-14,759,000","5,293,000","18,583,000","-18,328,000","-12,283,000","8,312,000","21,854,000","-16,366,000","-13,731,000","5,773,000","16,229,000","-9,278,000","-10,498,000","3,136,000",,,"-8,746,000","-1,832,000","31,769,000","-6,954,000","-22,746,000","12,580,000","-993,000","-15,223,000","-4,661,000","-2,771,000","15,104,000","-2,931,000","-7,245,000","-651,000","5,429,000","-9,515,000","-6,920,000","592,000","165,000","-5,587,000","-8,247,000","-330,000","3,603,000","-13,102,000","-5,281,000","2,880,000","917,000","-1,736,000","-8,276,000","4,289,000","-2,912,000","-7,741,000","-10,571,000","3,231,000","-3,479,000","-1,996,000","-4,964,000","5,693,000","-2,128,000","-4,028,000","-3,603,000","5,723,000","-338,000","-1,450,000","-4,408,000","2,211,000","-3,984,000","222,000","-808,000","2,827,000","-287,000","-2,400,000","-2,700,000","1,800,000","-700,000","-1,900,000","1,100,000","1,300,000","-1,500,000","-1,700,000","500,000","200,000","-2,200,000","-5,600,000","-200,000","100,000","-300,000","-700,000",,,"-2,300,000","-400,000","200,000","-500,000","-500,000","400,000","-1,000,000","0","-200,000","-1,600,000","-100,000","-3,000,000","-200,000",,"0"
FinancingCashFlow,"545,825,000","-127,895,000","540,289,000","58,199,000","75,232,000","-96,727,000","43,376,000","14,879,000","-171,953,000","-72,804,000","-66,576,000","-16,408,000","42,668,000","-80,490,000","-37,019,000","32,512,000","11,710,000","-134,264,000","-69,141,000","-5,457,000","19,269,000","-142,177,000","-109,250,000","71,653,000","6,946,000","-28,062,000","-9,517,000","3,500,000","35,500,000","-20,356,000","10,227,000","-10,250,000","-12,814,000","3,739,000","30,060,000","-1,273,000","61,509,000","-35,652,000","-131,000","39,810,000","30,682,000","-20,836,000","-1,488,000","-33,025,000","-20,414,000","2,334,000","16,531,000","-4,060,000","-411,000","1,589,000","-44,042,000","-456,000","-258,000","-26,566,000","-8,077,000","9,775,000","4,589,000","-13,323,000","-6,620,000","5,908,000","24,228,000","-2,611,000","-13,803,000","19,524,000","-24,434,000","5,222,000","1,153,000","508,000","-11,206,000","758,000","2,873,000","-10,077,000","2,662,000","-4,077,000","1,423,000","-1,389,000","3,417,000","-11,225,000","-403,000","4,035,000","2,781,000","-10,427,000","-1,653,000","-1,053,000","4,623,000","-10,007,000","-5,049,000","-3,597,000","2,831,000","-7,921,000","4,474,000","5,400,000","5,300,000","-4,300,000","4,600,000","8,200,000","1,500,000","500,000","1,800,000","1,900,000","-3,200,000","800,000","2,500,000","6,400,000","-800,000","-1,000,000","1,100,000","-600,000","-1,700,000","-300,000","3,800,000","2,600,000","2,700,000","1,000,000","700,000","1,700,000","-100,000","-1,000,000","1,700,000","1,200,000","100,000","2,000,000","-200,000","3,600,000","0"
	CashFlowFromContinuingFinancingActivities,"545,825,000","-127,895,000","540,289,000","58,199,000","75,232,000","-96,727,000","43,376,000","14,879,000","-171,953,000","-72,804,000","-66,576,000","-16,408,000","42,668,000","-80,490,000","-37,019,000","32,512,000","11,710,000","-134,264,000","-69,141,000","-5,457,000","19,269,000","-142,177,000","-109,250,000","71,653,000","6,946,000","-28,062,000","-9,517,000","3,500,000","35,500,000","-20,356,000","10,227,000","-10,250,000","-12,814,000","3,739,000","30,060,000","-1,273,000","61,509,000","-35,652,000","-131,000","39,810,000","30,682,000","-20,836,000","-1,488,000","-33,025,000","-20,414,000","2,334,000","16,531,000","-4,060,000","-411,000","1,589,000","-44,042,000","-456,000","-258,000","-26,566,000","-8,077,000","9,775,000","4,589,000","-13,323,000","-6,620,000","5,908,000","24,228,000","-2,611,000","-13,803,000","19,524,000","-24,434,000","5,222,000","1,153,000","508,000","-11,206,000","758,000","2,873,000","-10,077,000","2,662,000","-4,077,000","1,423,000","-1,389,000","3,417,000","-11,225,000","-403,000","4,035,000","2,781,000","-10,427,000","-1,653,000","-1,053,000","4,623,000","-10,007,000","-5,049,000","-3,597,000","2,831,000","-7,921,000","4,474,000","5,400,000","5,300,000","-4,300,000","4,600,000","8,200,000","1,500,000","500,000","1,800,000","1,900,000","-3,200,000","800,000","2,500,000","6,400,000","-800,000","-1,000,000","1,100,000","-600,000","-1,700,000","-300,000","3,800,000","2,600,000","2,700,000","1,000,000","700,000","1,700,000","-100,000","-1,000,000","1,700,000","1,200,000","100,000","2,000,000","-200,000","3,600,000","0"
		NetIssuancePaymentsOfDebt,"724,000,000","-41,000,000","563,000,000","83,000,000","119,000,000","-79,000,000","83,000,000","31,219,000","-157,433,000","18,925,000","-5,000,000","0","85,000,000","-40,000,000","-10,000,000","83,500,000","138,500,000","-24,000,000","-33,000,000","42,980,000","49,125,000","-123,000,000","-100,000,000","77,500,000","10,500,000","-24,532,000","-10,500,000","12,500,000","41,500,000","-7,900,000","4,900,000","17,500,000","0","9,648,000","28,687,000","-1,307,000","100,201,000","-51,292,000","-9,286,000","39,003,000","53,206,000","17,740,000","-1,505,000","-117,000","-115,000","-114,000","-186,000","-7,161,000","-942,000","-1,521,000","-44,505,000","-1,502,000","-3,626,000","-26,566,000","-8,077,000","9,537,000","7,938,000","-663,000","6,638,000","23,337,000","17,438,000","-3,663,000","-23,562,000",,,,,,,,"-2,000,000","2,000,000","0","-6,000,000","-772,000","-10,229,000","3,054,000","-11,327,000","-1,325,000","4,068,000","2,160,000","-10,394,000","-1,912,000","-1,921,000","4,581,000","-9,417,000","-4,987,000","-423,000","3,079,000","-7,921,000","4,210,000","5,300,000","5,300,000","-4,300,000","4,600,000","5,000,000","-100,000","500,000","1,800,000","2,200,000","-3,400,000","700,000","2,600,000","6,300,000","-900,000","-1,000,000","1,100,000","-600,000","-900,000","-200,000","3,800,000","4,700,000","2,800,000","1,000,000","800,000","-100,000","0","-1,000,000","-5,300,000","1,400,000","100,000",,,"-300,000","100,000"
			NetLongTermDebtIssuance,,,"550,000,000",,,,"0","31,219,000","-157,433,000","18,925,000","-5,000,000","0","85,000,000","-40,000,000","0","83,500,000","138,500,000","-24,000,000","0","-20,000","89,125,000","0","0","-232,000,000","0","-6,532,000","-10,500,000","0","0","0","0","0","0","191,648,000","-813,000","-51,307,000","100,201,000","-51,292,000","101,714,000",,,"17,740,000","-1,505,000","-117,000","-115,000","-114,000","-186,000","-7,161,000","-942,000","-1,521,000","-44,505,000","-1,502,000","-3,626,000","-26,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"550,000,000",,,,"0","578,000,000","37,000,000","106,925,000","66,000,000","47,000,000","101,000,000","43,000,000","0","137,500,000","159,000,000","61,000,000","0","0","405,000,000","15,000,000","4,000,000","366,500,000","18,000,000","11,500,000","37,945,000","0","0","0","0","0","0","200,000,000","30,600,000","5,300,000","116,600,000","0",,,,"18,000,000",,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0",,,,"0","-546,781,000","-194,433,000","-88,000,000","-71,000,000","-47,000,000","-16,000,000","-83,000,000","0","-54,000,000","-20,500,000","-85,000,000","0","-20,000","-210,875,000","0","0","-232,000,000","0","-6,532,000","-48,445,000","0","0","0","0","0","0","-8,352,000","-813,000","65,293,000","-16,399,000","-51,292,000","-786,000",,,"-260,000","-1,505,000","-117,000","-115,000","-114,000","-186,000","-7,161,000","-942,000","-1,521,000","-44,505,000","-1,502,000","-3,626,000","-26,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"174,000,000","-41,000,000","13,000,000","83,000,000","119,000,000","-79,000,000","83,000,000","-160,000,000","-157,433,000","18,925,000","-5,000,000","0","85,000,000","-40,000,000","-10,000,000","83,500,000","138,500,000","-24,000,000","-33,000,000","43,000,000","-40,000,000","-123,000,000","-100,000,000","309,500,000","10,500,000","-18,000,000","-10,500,000","12,500,000","41,500,000","-7,900,000","4,900,000","17,500,000","0","-182,000,000","29,500,000",,,,,"40,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"554,000,000","39,000,000","222,000,000","111,000,000","182,000,000","45,000,000","132,500,000","78,000,000","37,000,000","106,925,000","66,000,000","47,000,000","101,000,000","43,000,000","58,500,000","137,500,000","159,000,000","61,000,000","25,000,000","61,000,000","105,000,000","15,000,000","4,000,000","366,500,000","18,000,000","11,500,000","37,945,000","19,000,000","41,500,000","21,555,000","24,500,000","23,000,000","0","2,500,000","30,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-380,000,000","-80,000,000","-209,000,000","-28,000,000","-63,000,000","-124,000,000","-49,500,000","-238,000,000","-194,433,000","-88,000,000","-71,000,000","-47,000,000","-16,000,000","-83,000,000","-68,500,000","-54,000,000","-20,500,000","-85,000,000","-58,000,000","-18,000,000","-145,000,000","-138,000,000","-104,000,000","-57,000,000","-7,500,000","-29,500,000","-48,445,000","-6,500,000","0","-29,455,000","-19,600,000","-5,500,000","0","-184,500,000","-1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-116,860,000","-72,217,000","0","-13,183,000","-31,460,000","-4,967,000","-26,639,000","0","0","-80,331,000","-48,884,000","-5,667,000","-31,955,000","-29,599,000","-15,115,000","-41,257,000","-117,269,000","-100,019,000","-26,705,000","-38,761,000","-16,269,000","-10,005,000",,,"0","0","-8,000,000","-9,000,000","-6,000,000","-16,974,000","0","-30,633,000",,,"0","0","-38,692,000","0","0","0","-22,524,000","-38,751,000","0","-32,908,000","-21,139,000","-1,261,000",,,,,,,,,"0","223,000","-3,349,000","-12,972,000","-13,543,000","-17,572,000","5,176,000","613,000","7,988,000","2,298,000","-24,579,000","3,110,000","1,153,000","508,000","-11,206,000","758,000","4,873,000","-12,077,000","2,662,000","1,923,000","6,423,000","4,612,000","336,000","129,000","1,000","65,000",,,"304,000","0","0","-500,000","0","-2,000",,,,,,,"100,000","3,200,000",,,,"-300,000","100,000",,,"100,000",,,,"-200,000",,,,,,,,"1,800,000","0","0","7,000,000",,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","223,000","-1,000","677,000","423,000","604,000","5,176,000","613,000","7,988,000","2,298,000","174,000","3,110,000","1,153,000","508,000","198,000","758,000","4,873,000","39,000","2,662,000","3,270,000","6,423,000","4,612,000","336,000","129,000","1,000","-1,000",,,,,,,,,,,,,,,"100,000","3,200,000",,,,"0","100,000",,,"100,000",,,,,,,,,,,,"1,800,000","0","0","7,000,000",,,,,,
			CommonStockPayments,"-116,860,000","-72,217,000","0","-13,183,000","-31,460,000","-4,967,000","-26,639,000","0","0","-80,331,000","-48,884,000","-5,667,000","-31,955,000","-29,599,000","-15,115,000","-41,257,000","-117,269,000","-100,019,000","-26,705,000","-38,761,000","-16,269,000","-10,005,000",,,"0","0","-8,000,000","-9,000,000","-6,000,000","-16,974,000","0","-30,633,000",,,"0","0","-38,692,000","0","0","0","-22,524,000","-38,751,000","0","-32,908,000","-21,139,000","-1,261,000",,,,,"0",,,,"0","0","-3,348,000","-13,649,000","-13,966,000",,,,"0","0",,,"0","0",,,"0","-12,116,000","0","-1,347,000",,,,,,,,,"0","0","0","-500,000","0","-2,000",,,,,,,,,,,,,,,,,,,,"-200,000",,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-50,982,000","-14,546,000","-12,130,000","-11,998,000","-12,308,000","-11,097,000","-11,106,000","-11,189,000","-11,189,000","-11,268,000","-11,543,000","-10,741,000","-10,777,000","-10,891,000","-10,956,000","-9,731,000","-9,921,000","-10,245,000","-9,436,000","-9,052,000","-9,176,000","-9,172,000","-9,217,000","-3,530,000","-3,531,000","-3,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0",,,,,,,,,
			CommonStockDividendPaid,,,,,,,"-11,106,000","-11,189,000","-11,189,000","-11,268,000","-11,543,000","-10,741,000","-10,777,000","-10,891,000","-10,956,000","-9,731,000","-9,921,000","-10,245,000","-9,436,000","-9,052,000","-9,176,000","-9,172,000","-9,217,000","-3,530,000","-3,531,000","-3,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,"0",,,,"1,140,000","0",,,"0","0",,,"0","0",,,"0",,,,,,"0","0","6,994,000","0","0","2,901,000","3,008,000","1,550,000","712,000","0","800,000","20,000","0","8,422,000","3,790,000","458,000","0","48,000",,"0","516,000","1,945,000","12,429,000","2,499,000","457,000","1,920,000","349,000","796,000","973,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-10,713,000","-132,000","-10,581,000","0","0","-1,663,000","-3,019,000","-5,151,000","-3,331,000","-130,000",,,,,,,,,"0","-931,000",,,"-33,000","-2,317,000",,,"1,989,000","0","0","1,617,000","2,319,000","1,333,000","-212,000","-5,909,000","573,000","14,000","0","7,218,000","5,365,000","349,000","0","127,000","2,478,000","0","324,000","1,764,000","4,288,000","602,000","74,000","1,190,000","114,000","250,000",,,"0","15,000","0","312,000","285,000","143,000","1,614,000","439,000","1,771,000","716,000","145,000","2,112,000",,,,,,,,,,,,"-27,000","921,000",,,"-33,000","-45,000","868,000","42,000","-90,000","-62,000",,,,,,,,"-100,000",,,,,,,"0","-100,000",,,,,"200,000","0",,,"0",,,"-100,000",,,,,,,,"-200,000",,"-100,000"
