name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
OperatingCashFlow,"15,564,000","2,996,000","416,000","4,022,000","8,130,000","-8,325,000","10,907,000","246,000","5,250,000","5,380,000","1,579,000","18,045,000","5,117,000","-151,000","4,295,000","-676,000","6,467,000","3,252,000","4,284,000","5,280,000","1,397,000","-416,000","2,282,000","-1,263,000","-2,677,000","3,658,000","6,453,000","5,280,000","1,174,000","15,619,000","-729,000","9,464,000","6,265,000","12,089,000","4,476,000","6,583,000","13,954,000","350,000","10,112,000","-812,000","6,869,000","-1,413,000","2,187,000","2,086,000","3,395,000","545,000","3,573,000","1,523,000","-2,313,000","-58,000","2,109,000","-5,429,000","-953,000","-330,000","4,419,000","1,875,000","2,027,000","-757,000","-4,275,000","3,186,000","3,082,000","-623,000","-3,833,000","618,000","3,551,000","2,291,000","-310,000","5,373,000","3,104,000","1,608,000","888,000","1,429,000","1,893,000","1,991,000","-1,914,000","-3,068,000","-2,328,000","477,000","-1,383,000","6,625,000","-3,190,000","-1,068,000","1,023,000","2,335,000","-207,115","-338,885"
	CashFlowFromContinuingOperatingActivities,"15,564,000","2,996,000","416,000","4,022,000","8,130,000","-8,325,000","10,907,000","246,000","5,250,000","5,380,000","1,579,000","18,045,000","5,117,000","-151,000","4,295,000","-676,000","6,467,000","3,252,000","4,284,000","5,280,000","1,397,000","-416,000","2,282,000","-1,263,000","-2,677,000","3,658,000","6,453,000","5,280,000","1,174,000","15,619,000","-729,000","9,464,000","6,265,000","12,089,000","4,476,000","6,583,000","13,954,000","350,000","10,112,000","-812,000","6,869,000","-1,413,000","2,187,000","2,086,000","3,395,000","545,000","3,573,000","1,523,000","-2,313,000","-58,000","2,109,000","-5,429,000","-953,000","-330,000","4,419,000","1,875,000","2,027,000","-757,000","-4,275,000","3,186,000","3,082,000","-623,000","-3,833,000","618,000","3,551,000","2,291,000","-310,000","5,373,000","3,104,000","1,608,000","888,000","1,429,000","1,893,000","1,991,000","-1,914,000","-3,068,000","-2,328,000","477,000","-1,383,000","6,625,000","-3,190,000","-1,068,000","1,023,000","2,335,000","-207,115","-338,885"
		NetIncomeFromContinuingOperations,"-18,041,000","-4,150,000","-7,000,000","-2,407,000","-4,484,000","-7,597,000","-33,449,000","-2,734,000","-3,652,000","-528,000","-1,330,000","-687,000","-710,000","-2,691,000","-3,114,000","-2,082,000","-2,096,000","-424,000","-2,634,000","591,000","189,000","517,000","2,937,000","1,890,000","2,214,000","2,062,000","2,797,000","1,494,000","2,149,000","5,967,000","5,751,000","1,760,000","4,696,000","6,255,000","6,822,000","4,824,000","4,552,000","4,731,000",,,,,,,,"-577,000","156,000","50,000","317,000","-296,000",,"-2,831,000","-6,638,000","-7,321,000","-79,051,000","-12,224,000","-1,940,000","-2,513,000","1,068,000","-939,000","-701,000","-2,355,000","-430,000","570,000","-847,000","268,000","2,252,000","1,536,000","1,342,000","1,394,000","1,553,000","135,000","-460,000","-1,842,000","-1,275,000","-1,231,000","-676,000","-1,334,000","-806,000","185,000","565,000","580,000","1,861,000","-838,000","-2,151,442","-2,743,558"
		OperatingGainsLosses,,,,,,"5,000","179,000","123,000",,,"0","55,000","77,000","-2,000","234,000","13,000","-11,000","61,000","-20,000","-39,000","-54,000","92,000","7,000","-20,000","-11,000","84,000","15,000","-7,000","-78,000","84,000","-140,000","64,000","-174,000","58,000","2,000","-12,000","-43,000","46,000","224,000","-235,000","25,000","-19,000","-116,000","-195,000","-85,000","-256,000","-46,000","-182,000","-82,000","-273,000","-231,000",,,"1,000","102,000","447,000","1,000","2,000",,,,"1,000",,,,"1,863,000","13,000","19,000","32,000","42,000","61,000","291,000","135,000","255,000","411,000","1,166,000","422,000","556,000","1,232,000","301,000","2,547,000","-1,140,000","6,647,000","1,497,000","-208,868","354,868"
			GainLossOnSaleOfPPE,"3,178,000","0",,,,"5,000","179,000","10,000",,,"0","0","130,000","0",,"1,000","0","3,000",,"0","5,000","0",,"0","0","107,000",,"0","3,000","0",,"0","-127,000","34,000",,"-12,000","-43,000","46,000",,"2,000",,,,,,,,,,"0",,,,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,"55,000","-53,000","-2,000","8,000","12,000","-11,000","58,000","-21,000","-39,000","-59,000","92,000","7,000","-20,000","-11,000","-23,000","16,000","-7,000","-81,000","84,000","9,000","64,000","-47,000","24,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"9,232,000","2,247,000","2,279,000","2,230,000","2,476,000","2,567,000","2,189,000","1,972,000","2,026,000","1,984,000","2,039,000","1,990,000","1,639,000","1,544,000","1,531,000","1,410,000","1,522,000","1,514,000","1,491,000","1,505,000","1,383,000","1,279,000","1,188,000","1,152,000","1,071,000","978,000","930,000","851,000","632,000","605,000","551,000","520,000","494,000","476,000","442,000","405,000","336,000","276,000","220,000","175,000","257,000","297,000","313,000","318,000","320,000","338,000","402,000","620,000","676,000","716,000","773,000","757,000","819,000","860,000","1,420,000","1,258,000","1,316,000","1,349,000","1,600,000","2,861,000","3,149,000","3,097,000","2,797,000","1,873,000","2,091,000","2,071,000","2,046,000","2,075,000","2,040,000","2,078,000","2,099,000","2,242,000","2,363,000","2,414,000","2,378,000","1,327,000","623,000","525,000","-1,699,000","2,634,000","-331,000","1,118,000","-5,633,000","1,732,000","2,440,390","2,866,610"
			DepreciationAndAmortization,"9,232,000","2,247,000","2,279,000","2,230,000","2,476,000","2,567,000","2,189,000","1,972,000","2,026,000","1,984,000","2,039,000","1,990,000","1,639,000","1,544,000","1,531,000","1,410,000","1,522,000","1,514,000","1,491,000","1,505,000","1,383,000","1,279,000","1,188,000","1,152,000","1,071,000","978,000","930,000","851,000","632,000","605,000","551,000","520,000","494,000","476,000","442,000","405,000","336,000","276,000","220,000","175,000","257,000","297,000","313,000","318,000","320,000","338,000","402,000","620,000","676,000","716,000","773,000","757,000","819,000","860,000","1,420,000","1,258,000","1,316,000","1,349,000","1,600,000","2,861,000","3,149,000","3,097,000","2,797,000","1,873,000","2,091,000","2,071,000","2,046,000","2,075,000","2,040,000","2,078,000","2,099,000","2,242,000","2,363,000","2,414,000","2,378,000","1,327,000","623,000","525,000","-1,699,000","2,634,000","-331,000","1,118,000","-5,633,000","1,732,000","2,440,390","2,866,610"
				Depreciation,"5,880,000","1,380,000","1,412,000","1,461,000","1,627,000","1,718,000","1,695,000","1,655,000","1,708,000","1,667,000","1,723,000","1,672,000","1,342,000","1,292,000","1,278,000","1,158,000","1,270,000","1,261,000","1,240,000","1,263,000","1,195,000","1,091,000","1,000,000","960,000","859,000","765,000","727,000","682,000","632,000","605,000","551,000","519,000","482,000","458,000","424,000","386,000","299,000","276,000","199,000","125,000","101,000","90,000","104,000","111,000","113,000","131,000","139,000","190,000","234,000","271,000","324,000","311,000","372,000","414,000","411,000","433,000","490,000","524,000","557,000","528,000","492,000","493,000","571,000","372,000","590,000","570,000","545,000","574,000","539,000","577,000","598,000","624,000","627,000","654,000","618,000",,,,,,,"330,000",,"374,000","319,256","309,744"
				AmortizationCashFlow,"3,352,000","867,000","867,000","769,000","849,000","849,000","494,000","317,000","318,000","317,000","316,000","318,000","297,000","252,000","253,000","252,000","252,000","253,000","251,000","242,000","188,000","188,000","188,000","192,000","212,000","213,000","203,000","169,000","0","0","0","1,000","12,000","18,000","18,000","19,000",,,"21,000","50,000","156,000","207,000","209,000","207,000","207,000","207,000","263,000","430,000","442,000","445,000","449,000","446,000","447,000","446,000","1,009,000","825,000","826,000","825,000","1,043,000","2,333,000","2,657,000","2,604,000","2,226,000","1,501,000","1,501,000","1,501,000","1,501,000","1,501,000","1,501,000","1,501,000","1,501,000","1,618,000","1,736,000","1,760,000","1,760,000",,,,,,,"788,000",,"1,358,000","2,121,134","2,556,866"
