name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
		OtherNonCashItems,"47,258,000","12,302,000","13,830,000","10,688,000","10,438,000","12,621,000","12,462,000","10,403,000","11,993,000","9,185,000","11,515,000","10,048,000","9,724,000","12,271,000","-1,432,000","-2,177,000","-2,320,000","-2,087,000","-478,000","-117,000","-475,000","-1,105,000","432,000","-151,000","-662,000","-413,000","914,000","-305,000","-31,000","855,000","1,810,000","2,409,000","1,888,000","1,130,000","3,098,000","2,240,000","2,038,000","1,141,000","2,180,000","-13,399,000","3,753,000","14,089,000","8,794,000","7,798,000","4,612,000","10,271,000","-57,000","129,000","-1,127,000","228,000","-104,000","-294,000","-57,000","-206,000","3,687,000","940,000","610,000","232,000","2,771,000","241,000","356,000","474,000","451,000","493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,"0","0","100,000",,,"-500,000","200,000","3,000,000","600,000","1,000,000","-1,800,000","1,700,000","-1,500,000","1,400,000","-1,900,000","0","300,000","-100,000","100,000","-300,000","900,000","-1,500,000"
		ChangeInWorkingCapital,"-127,419,000","-30,543,000","-14,222,000","-24,155,000","-58,499,000","13,688,000","37,210,000","-57,420,000","41,985,000","-43,416,000","16,928,000","-11,687,000","-9,005,000","-43,320,000","29,192,000","5,912,000","-11,156,000","-9,227,000","20,682,000","18,326,000","-27,876,000","-23,292,000","33,583,000","-9,904,000","-2,434,000","-11,113,000","23,631,000","8,886,000","-30,285,000","608,000","24,419,000","-7,413,000","-2,577,000","-11,220,000","12,493,000","-12,049,000","-109,000","-18,285,000","-2,494,000","4,189,000","-39,797,000","10,706,000","11,837,000","-3,357,000","-29,145,000","-226,000","9,797,000","-8,364,000","-15,708,000","-5,065,000","10,034,000","299,000","-5,848,000","-9,120,000","17,530,000","-10,700,000","5,646,000","-5,996,000","15,683,000","-21,441,000","13,680,000","-19,300,000","16,731,000","-9,980,000","-10,001,000","-5,426,000","21,986,000","-2,733,000","-4,229,000","-14,197,000","16,721,000","-5,396,000","-2,654,000","-8,725,000","11,702,000","-20,337,000","-5,547,000","-7,096,000","8,942,000","-8,217,000","-6,648,000","4,408,000","10,884,000","-4,602,000","-3,634,000","-4,242,000","1,953,000","-546,000","-9,973,000","-9,534,000","-787,000","-5,200,000","-7,800,000","-7,000,000","9,100,000","-3,100,000","-1,200,000","-3,500,000","5,900,000","-1,700,000","-300,000","-7,100,000","100,000","-2,200,000","-2,100,000","9,400,000","-5,600,000","4,400,000","300,000","2,300,000","-3,500,000","-10,200,000","-5,500,000","-5,200,000","-7,700,000","-6,800,000","400,000"
			ChangeInReceivables,"-6,098,000","-283,000","-3,274,000","-2,147,000","-394,000","-381,000","1,339,000","-1,591,000","-528,000","-3,592,000","-254,000","-57,000","-411,000","-783,000","-313,000","1,631,000","-484,000","3,071,000","1,096,000","-3,673,000","-919,000","2,545,000","-884,000","-355,000","-1,528,000","474,000","533,000","-175,000","-258,000","488,000","26,000","854,000","-960,000","1,489,000","-1,085,000","-792,000","115,000","-373,000","1,022,000","-1,494,000","2,518,000","-1,576,000","408,000","-140,000","-1,580,000","341,000","1,046,000","-912,000","-308,000","-630,000","632,000","570,000","-793,000","552,000","-326,000","680,000","-802,000","-748,000","1,168,000","-363,000","-423,000","155,000","1,178,000","-367,000","-557,000","-916,000","1,793,000","-1,103,000","-262,000","125,000","1,160,000","-1,002,000","455,000","-1,059,000","1,692,000","-508,000","149,000","-1,003,000","1,442,000","-1,405,000","438,000","-94,000","363,000","-947,000","-7,000","360,000","-61,000","-375,000","-7,000","70,000","472,000","-500,000","0","-100,000","100,000","0","0","100,000","200,000","-200,000","0","100,000","-3,500,000","3,700,000","100,000","-300,000","-300,000","100,000","100,000","-19,800,000","-300,000","-300,000","500,000","-400,000","100,000","-400,000","200,000"
				ChangesInAccountReceivables,"-6,098,000","-283,000","-3,274,000","-2,147,000","-394,000","-381,000","1,339,000","-1,591,000","-528,000","-3,592,000","-254,000","-57,000","-411,000","-783,000","-313,000","1,631,000","-484,000","3,071,000","1,096,000","-3,673,000","-919,000","2,545,000","-884,000","-355,000","-1,528,000","474,000","533,000","-175,000","-258,000","488,000","26,000","854,000","-960,000","1,489,000","-1,085,000","-792,000","115,000","-373,000","1,022,000","-1,494,000","2,518,000","-1,576,000","408,000","-140,000","-1,580,000","341,000","1,046,000","-912,000","-308,000","-630,000","632,000","570,000","-793,000","552,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-48,734,000","-59,816,000","24,467,000","26,127,000","-39,512,000","-35,363,000","40,998,000","24,592,000","5,132,000","-44,493,000","38,507,000","38,917,000","-47,563,000","-31,817,000","42,971,000","36,397,000","-40,986,000","-35,421,000","42,435,000","54,532,000","-47,866,000","-29,955,000","35,279,000","36,294,000","-48,208,000","-10,133,000","26,000,000","30,159,000","-53,789,000","-7,371,000","29,988,000","19,783,000","-48,004,000","-4,843,000","14,321,000","21,937,000","-44,701,000","-4,076,000","5,136,000","16,969,000","-51,127,000","-5,605,000","7,476,000","12,938,000","-39,809,000","-5,331,000","15,304,000","9,914,000","-37,990,000","-2,705,000","6,548,000","12,728,000","-28,494,000","1,260,000","5,333,000","13,582,000","-16,091,000","8,463,000","-539,000","9,801,000","-27,397,000","14,016,000","-9,408,000","16,434,000","-29,300,000","9,605,000","-5,343,000","27,627,000","-30,012,000","4,325,000","-8,214,000","18,337,000","-23,614,000","-1,989,000","246,000","6,623,000","-21,916,000","-3,972,000","1,818,000","-1,294,000","-16,833,000","5,866,000","1,641,000","5,239,000","-14,370,000","-5,123,000","5,735,000","-4,979,000","-11,810,000","-7,251,000","-2,740,000","-9,400,000","-12,900,000","-4,300,000","1,400,000","900,000","-10,300,000","-7,300,000","7,700,000","1,700,000","-4,700,000","-4,900,000","6,600,000","-1,100,000","1,500,000","8,300,000","5,500,000","-6,600,000","500,000",,"-7,800,000","-7,500,000","-11,200,000","-1,700,000","-5,700,000","-7,500,000","-6,600,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231,000",,,,"-2,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-16,041,000","41,697,000","-16,091,000","-33,364,000","-8,283,000","61,519,000","5,054,000","-73,917,000","47,865,000","23,508,000","-7,705,000","-42,392,000","55,554,000","4,011,000","-10,642,000","-35,232,000","33,078,000","25,484,000","-21,686,000","-35,802,000","26,212,000","1,144,000","316,000","-50,527,000","54,990,000","-5,761,000","-3,169,000","-24,670,000","26,260,000","8,109,000","-2,306,000","-38,295,000","55,169,000","-7,730,000","844,000","-37,387,000","46,103,000","-13,718,000","-5,384,000","-15,383,000","17,104,000","12,932,000","2,677,000","-19,352,000","18,387,000","2,248,000","-5,446,000","-19,419,000","24,003,000","-1,807,000","4,968,000","-19,973,000","22,766,000","-7,721,000","8,576,000","-24,763,000","25,864,000","-15,872,000","13,766,000","-33,046,000","48,022,000","-31,283,000","24,072,000","-29,036,000","26,122,000","-17,505,000","25,116,000","-31,716,000","28,409,000","-17,786,000","23,676,000","-25,272,000","20,771,000","-8,074,000","11,785,000","-25,108,000","18,204,000","-2,627,000","5,762,000","-5,518,000","9,978,000","-1,595,000","8,643,000","-9,712,000","10,137,000","2,582,000","-4,075,000","5,428,000","1,518,000","-2,027,000","1,328,000","4,100,000","6,200,000","-3,000,000","7,800,000","-4,200,000","9,400,000","3,800,000","-2,100,000","-3,200,000","4,400,000","-2,300,000","-3,000,000","-3,500,000","-3,700,000","2,600,000","-9,600,000","9,700,000","-300,000","-5,100,000","3,700,000","-1,800,000","6,200,000","-3,900,000","-2,100,000","1,800,000","6,800,000"
			ChangeInOtherCurrentLiabilities,"-42,822,000","-12,942,000","-12,544,000","-11,878,000","-5,458,000","-16,682,000","-11,804,000","-7,775,000","-10,017,000","-8,881,000","-11,627,000","-10,960,000","-11,493,000","-11,853,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,000","2,541,000","-266,000","2,397,000","-2,021,000","-1,344,000","-1,984,000","506,000",,,,,"237,000",,,,"354,000",,,"-326,000","153,000","600,000","-1,100,000","400,000","-200,000","200,000","-300,000","-100,000",,,,,,,,,,,,,"900,000","-600,000","-1,000,000","800,000","0",,
			ChangeInOtherWorkingCapital,"-9,984,000","-12,141,000","27,238,000","-14,771,000","-10,310,000","-12,087,000","28,296,000","-25,402,000","-467,000","-9,958,000","-1,993,000","2,805,000","-5,092,000","-2,878,000","-2,824,000","3,116,000","-2,764,000","-2,361,000","-1,163,000","3,269,000","-5,303,000","2,974,000","-1,128,000","4,684,000","-7,688,000","4,307,000","267,000","3,572,000","-2,498,000","-618,000","-3,289,000","10,245,000","-8,782,000","-136,000","-1,587,000","4,193,000","-1,626,000","-118,000","-3,268,000","4,097,000","-8,292,000","4,955,000","1,276,000","3,197,000","-6,143,000","2,516,000","-1,107,000","2,053,000","-1,413,000","77,000","-2,114,000","6,974,000","673,000","-3,211,000","3,947,000","-199,000","-3,325,000","2,161,000","1,288,000","2,167,000","-6,522,000","-2,188,000","889,000","2,989,000","-6,266,000","3,390,000","420,000",,,"-861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-139,037,000","-23,873,000","-81,401,000","-8,227,000","-25,536,000","-4,083,000","-2,204,000","-2,877,000","-4,017,000","-2,995,000","-2,678,000","-3,591,000","-2,286,000","-9,196,000","-883,000","-1,154,000","-1,415,000","-963,000","-2,945,000","-3,971,000","-5,260,000","-7,477,000","-4,406,000","-5,516,000","-7,749,000","-4,161,000","-5,588,000","-5,634,000","-9,087,000","-7,342,000","-6,010,000","-6,967,000","-10,686,000","-8,794,000","-5,746,000","-9,791,000","-8,294,000","-6,935,000","-5,133,000","-4,473,000","-7,626,000","-8,545,000","-3,466,000","-5,628,000","-5,193,000","-6,868,000","-4,076,000","-3,770,000","-3,174,000","-2,980,000","-1,142,000","-3,177,000","-2,193,000","-3,173,000","-5,629,000","-5,874,000","-4,134,000","-2,564,000","-3,163,000","-3,891,000","-5,140,000","-5,847,000","-10,620,000","-8,543,000","-3,573,000","4,988,000","-3,191,000","-2,946,000","-5,911,000","-2,476,000","-3,122,000","-4,336,000","-2,492,000","-4,204,000","-3,016,000","-4,880,000","-3,265,000","-5,769,000","-3,060,000","-4,485,000","-4,981,000","-5,198,000","-724,000","-2,741,000","-3,935,000","-1,969,000","-1,431,000","-4,050,000","-3,725,000","-3,773,000","-3,341,000","-4,700,000","-5,000,000","-6,400,000","-4,200,000","-3,200,000","-3,300,000","-1,800,000","-1,800,000","-1,900,000","-2,200,000","-1,600,000","-1,600,000","-1,100,000","-2,000,000","-2,000,000","-800,000","-600,000","-1,100,000","-3,700,000","-3,700,000","-3,800,000","-2,500,000","-3,700,000","-2,800,000","-1,100,000","-600,000"
	CashFlowFromContinuingInvestingActivities,"-139,037,000","-23,873,000","-81,401,000","-8,227,000","-25,536,000","-4,083,000","-2,204,000","-2,877,000","-4,017,000","-2,995,000","-2,678,000","-3,591,000","-2,286,000","-9,196,000","-883,000","-1,154,000","-1,415,000","-963,000","-2,945,000","-3,971,000","-5,260,000","-7,477,000","-4,406,000","-5,516,000","-7,749,000","-4,161,000","-5,588,000","-5,634,000","-9,087,000","-7,342,000","-6,010,000","-6,967,000","-10,686,000","-8,794,000","-5,746,000","-9,791,000","-8,294,000","-6,935,000","-5,133,000","-4,473,000","-7,626,000","-8,545,000","-3,466,000","-5,628,000","-5,193,000","-6,868,000","-4,076,000","-3,770,000","-3,174,000","-2,980,000","-1,142,000","-3,177,000","-2,193,000","-3,173,000","-5,629,000","-5,874,000","-4,134,000","-2,564,000","-3,163,000","-3,891,000","-5,140,000","-5,847,000","-10,620,000","-8,543,000","-3,573,000","4,988,000","-3,191,000","-2,946,000","-5,911,000","-2,476,000","-3,122,000","-4,336,000","-2,492,000","-4,204,000","-3,016,000","-4,880,000","-3,265,000","-5,769,000","-3,060,000","-4,485,000","-4,981,000","-5,198,000","-724,000","-2,741,000","-3,935,000","-1,969,000","-1,431,000","-4,050,000","-3,725,000","-3,773,000","-3,341,000","-4,700,000","-5,000,000","-6,400,000","-4,200,000","-3,200,000","-3,300,000","-1,800,000","-1,800,000","-1,900,000","-2,200,000","-1,600,000","-1,600,000","-1,100,000","-2,000,000","-2,000,000","-800,000","-600,000","-1,100,000","-3,700,000","-3,700,000","-3,800,000","-2,500,000","-3,700,000","-2,800,000","-1,100,000","-600,000"
