name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
				Depreciation,"179,983,000","43,819,000","44,719,000","46,311,000","45,134,000","46,662,000","48,110,000","48,207,000","49,695,000","50,603,000","50,867,000","49,135,000","46,195,000","44,818,000",,,,,,,,,,,,,,,,,,,,,,,"80,751,000","82,646,000",,,,,,,,,,,,,,,,,,,"92,415,000","90,449,000",,,"35,792,000","34,863,000","31,735,000","31,154,000","30,013,000","29,799,000","26,439,000","25,633,000","24,390,000","23,611,000","23,123,000","22,673,000","22,239,000","21,506,000","20,919,000","20,986,000","19,619,000","15,727,000","14,310,000","14,050,000","13,275,000","12,233,000","11,712,000","11,380,000",,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,063,000","657,000",,,"592,000","593,000","540,000","464,000","464,000","473,000","1,017,000","1,072,000","1,699,000","667,000","1,332,000","1,241,000","1,208,000","1,219,000","1,259,000","1,197,000","1,079,000","1,013,000","-4,409,000","6,297,000","1,397,000","672,000","693,000","653,000",,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,063,000","657,000",,,"592,000","593,000","540,000","464,000","464,000","473,000","1,017,000","1,072,000","1,699,000","667,000","1,332,000","1,241,000","1,208,000","1,219,000","1,259,000","1,197,000","1,079,000","1,013,000","-4,409,000","6,297,000","1,397,000","672,000","693,000","653,000",,,,
		DeferredTax,"4,673,000","886,000","-1,399,000","3,783,000","1,403,000","6,592,000","524,000","5,829,000","-8,151,000","-15,966,000","-39,267,000","1,489,000","1,064,000","-2,883,000","3,724,000","2,841,000","-1,622,000","295,000","-54,149,000","-4,112,000","-1,673,000","174,000","-12,136,000","-4,863,000","-4,399,000","-3,801,000","88,082,000","-24,857,000","-13,854,000","620,000","6,855,000","-2,875,000","-619,000","-11,956,000","7,892,000","2,963,000","8,480,000","2,527,000","-33,653,000","-7,269,000","-41,906,000","-11,056,000","30,504,000","-58,123,000","-17,303,000","-7,467,000","-87,323,000","-20,515,000","-11,500,000","-9,921,000","21,510,000","-9,034,000","-19,385,000","225,000","-58,857,000","-437,000","-4,351,000","16,084,000","-13,851,000","-37,276,000","2,764,000","5,149,000","3,724,000","6,923,000","8,971,000","6,536,000","9,069,000","6,152,000","-5,120,000","4,429,000","3,762,000","5,142,000","3,015,000","4,504,000",,,"1,493,000","4,959,000",,,"3,443,000","7,145,000","10,255,000","-16,000","109,286,000","0","2,634,000","-3,759,000"
			DeferredIncomeTax,"4,673,000","886,000","-1,399,000","3,783,000","1,403,000","6,592,000","524,000","5,829,000","-8,151,000","-15,966,000","-39,267,000","1,489,000","1,064,000","-2,883,000","3,724,000","2,841,000","-1,622,000","295,000","-54,149,000","-4,112,000","-1,673,000","174,000","-12,136,000","-4,863,000","-4,399,000","-3,801,000","88,082,000","-24,857,000","-13,854,000","620,000","6,855,000","-2,875,000","-619,000","-11,956,000","7,892,000","2,963,000","8,480,000","2,527,000","-33,653,000","-7,269,000","-41,906,000","-11,056,000","30,504,000","-58,123,000","-17,303,000","-7,467,000","-87,323,000","-20,515,000","-11,500,000","-9,921,000","21,510,000","-9,034,000","-19,385,000","225,000","-58,857,000","-437,000","-4,351,000","16,084,000","-13,851,000","-37,276,000","2,764,000","5,149,000","3,724,000","6,923,000","8,971,000","6,536,000","9,069,000","6,152,000","-5,120,000","4,429,000","3,762,000","5,142,000","3,015,000","4,504,000",,,"1,493,000","4,959,000",,,"3,443,000","7,145,000","10,255,000","-16,000","109,286,000","0","2,634,000","-3,759,000"
		AmortizationOfSecurities,"1,273,000","410,000","432,000",,,,,,,,"0","0","0","0","0","0","107,000","184,000","203,000","281,000","31,000","37,000","45,000","55,000","62,000","80,000","342,000","837,000","907,000","977,000","1,060,000","1,117,000","1,154,000","1,199,000","1,280,000","1,342,000","1,052,000","500,000","-20,426,000","8,971,000","10,409,000","11,734,000","11,641,000","12,909,000","10,802,000","12,215,000","5,806,000","5,377,000","5,251,000","5,233,000","4,828,000","4,896,000","1,713,000","805,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"22,813,000","7,710,000","6,619,000","5,231,000","3,253,000","7,291,000","7,858,000","10,947,000","55,623,000","106,307,000","26,124,000","7,267,000","8,902,000","3,314,000","10,233,000","6,827,000","7,506,000","5,175,000","10,681,000","7,105,000","5,508,000","8,245,000","47,054,000","16,713,000","13,808,000","9,860,000","76,857,000","23,708,000","15,420,000","12,732,000","20,640,000","12,385,000","9,847,000","3,807,000","1,575,000","6,925,000","16,574,000","3,563,000","47,576,000","3,204,000","128,333,000","4,332,000","3,304,000","198,452,000","2,063,000","0","142,205,000","2,246,000","745,000","1,707,000","4,704,000","0","237,462,000","5,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-206,000","108,000","-241,000","366,000","-439,000","224,000","1,290,000","-47,000","1,530,000","752,000","1,588,000","644,000","-93,000","428,000","133,000","636,000","288,000","620,000","2,235,000","1,698,000","842,000","369,000","581,000","702,000","976,000","1,378,000","-77,000","1,744,000","874,000","622,000","812,000","304,000","306,000","1,081,000","2,025,000","1,573,000","-290,000","-449,000","6,946,000","435,000","1,250,000","123,000","260,000","1,276,000","-525,000","599,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,740,000","3,067,000","2,595,000","2,900,000","3,178,000","2,663,000","2,128,000","2,645,000","2,772,000","3,006,000","1,960,000","2,276,000","1,512,000","2,357,000","1,821,000","1,804,000","1,969,000","1,794,000","2,344,000","2,042,000","1,922,000","2,153,000","1,863,000","1,903,000","1,915,000","3,288,000","-4,102,000","4,409,000","5,024,000","4,698,000","3,727,000","3,986,000","4,034,000","7,269,000","4,126,000","3,735,000","4,256,000","4,131,000","3,538,000","3,541,000","3,864,000","4,438,000","4,519,000","5,173,000","4,864,000","5,462,000","5,970,000","5,582,000","6,365,000","5,349,000","6,079,000","4,971,000","7,554,000","6,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"10,850,000","2,147,000","2,952,000","2,525,000","3,226,000","9,026,000","5,328,000","5,030,000","3,248,000","851,000","-408,000","-492,000","-5,160,000","-5,757,000","-4,531,000","-11,504,000","5,256,000","4,813,000","1,627,000","2,292,000","2,433,000","2,946,000","1,740,000","3,415,000","-71,000","5,225,000","-30,909,000","29,321,000","2,290,000","9,412,000","5,303,000","4,458,000","4,364,000","7,863,000","11,071,000","8,014,000","11,365,000","4,960,000","30,214,000",,,,,"14,859,000","-2,986,000","1,813,000","3,068,000","53,264,000","-50,037,000","1,212,000","1,524,000","473,000","3,159,000","2,349,000","-2,024,000","16,565,000","4,910,000","750,000","-38,100,000","96,420,000","2,611,000","2,343,000","2,085,000","1,763,000",,,,"1,447,000",,,,"-2,768,000",,,,"2,772,000",,,,"5,987,000",,,,"-9,566,000",,,,
		ChangeInWorkingCapital,"-2,239,000","18,185,000","-32,958,000","25,953,000","-13,419,000","10,889,000","-3,099,000","16,797,000","-13,283,000","18,683,000","-14,006,000","2,625,000","1,960,000","19,788,000","-9,410,000","12,000,000","-19,751,000","3,988,000","-6,234,000","7,277,000","-5,207,000","7,020,000","12,995,000","24,623,000","3,025,000","8,276,000","76,854,000","23,466,000","-51,693,000","-9,142,000","-40,117,000","21,178,000","-60,899,000","-51,108,000","10,600,000","23,198,000","-75,508,000","-91,946,000","124,371,000","-8,096,000","-55,554,000","-23,070,000","-30,894,000","27,571,000","-90,479,000","-46,572,000","73,272,000","-10,686,000","991,000","5,194,000","79,716,000","78,866,000","-43,643,000","-66,978,000","-35,207,000","-77,487,000","61,138,000","-41,669,000","-8,883,000","-66,441,000","-10,496,000","-15,251,000","19,686,000","-31,822,000","-27,456,000","4,633,000","3,128,000","-8,337,000","-23,232,000","16,404,000","-12,558,000","-11,571,000","-12,154,000","31,294,000","-3,052,000","6,921,000","7,392,000","29,797,000","-7,408,000","20,108,000","4,549,000","3,493,000",,,"-52,942,000","-4,699,000","-16,273,000","4,588,000"
			ChangeInReceivables,"-6,531,000","-15,084,000","6,578,000","528,000","1,447,000","-4,108,000","5,261,000","13,565,000","12,766,000","4,803,000","10,253,000","-1,990,000","-1,861,000","-3,154,000","563,000","-11,133,000","-14,997,000","4,539,000","3,198,000","-11,125,000","-8,835,000","10,125,000","-1,737,000","7,772,000","12,860,000","13,508,000","-15,577,000","-4,109,000","-31,282,000","59,991,000","-50,193,000","-12,167,000","-40,949,000","-2,318,000","26,136,000","32,439,000","-57,111,000","-69,387,000","111,675,000","-40,773,000","-108,419,000","71,578,000","33,862,000","-44,286,000","-38,043,000","-9,836,000","25,284,000","-10,173,000","-32,423,000","53,733,000","25,172,000","117,428,000","118,464,000","-114,013,000","-100,106,000","-76,497,000","1,599,000","62,806,000","62,197,000","-95,973,000","-15,373,000","11,390,000","5,063,000","-27,274,000","-31,885,000","-14,634,000","5,074,000","9,267,000","-20,200,000","552,000","-2,991,000","-13,208,000","23,570,000","-10,082,000","-15,037,000","211,000","17,273,000","6,396,000","-6,672,000","20,108,000","-21,045,000","15,211,000",,,"15,000","-7,393,000",,
				ChangesInAccountReceivables,"-6,531,000","-15,084,000","6,578,000","528,000","1,447,000","-4,108,000","5,261,000","13,565,000","12,766,000","4,803,000","10,253,000","-1,990,000","-1,861,000","-3,154,000","563,000","-11,133,000","-14,997,000","4,539,000","3,198,000","-11,125,000","-8,835,000","10,125,000","-1,737,000","7,772,000","12,860,000","13,508,000","-49,970,000","7,846,000","3,460,000","47,687,000","-45,221,000","-13,943,000","-71,403,000","42,018,000","-32,499,000","9,006,000","-2,337,000","-5,554,000","67,316,000","-7,080,000","-142,112,000","71,578,000","-3,820,000","-52,641,000","983,000","-2,825,000","25,284,000","-10,173,000","-32,423,000","53,733,000","25,172,000","117,428,000","118,464,000","-114,013,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-10,680,000","-1,021,000","-6,995,000","-2,425,000","-239,000","-3,330,000","728,000","629,000","1,547,000","1,068,000","3,452,000","424,000","-1,564,000","3,724,000","410,000","3,850,000","1,137,000","-1,187,000","1,353,000","-789,000","724,000","-1,524,000","22,471,000","-604,000","7,016,000","3,595,000","-7,181,000","20,862,000","17,143,000","-14,548,000","27,210,000","-6,697,000","5,142,000","-8,540,000","46,583,000","-5,919,000","-24,726,000","-43,207,000","17,822,000","10,202,000","-39,024,000","-23,926,000","22,950,000","8,889,000","-5,179,000","-560,000","11,959,000","12,037,000","64,314,000","8,783,000","82,668,000","8,503,000","63,655,000","-115,482,000","-37,313,000","-62,181,000","41,588,000","-67,724,000","14,958,000","110,118,000","10,216,000","-41,399,000","-10,676,000","-35,712,000","-22,059,000","1,223,000","-15,279,000","4,431,000","-9,501,000","7,771,000","4,424,000","-4,898,000","1,532,000","261,000","2,806,000","400,000","6,624,000","14,105,000",,,"16,852,000","-3,400,000",,,"-7,476,000","-5,801,000",,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,432,000","-9,555,000","5,408,000","542,000","-4,424,000","13,931,000","10,112,000","-7,495,000","24,005,000","-17,059,000","1,956,000","-10,128,000","7,043,000","10,657,000","-23,719,000","-9,302,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"19,106,000","32,718,000","-28,357,000","27,268,000","-12,523,000","18,881,000","-25,768,000","21,508,000","-23,765,000","12,936,000","-21,724,000","2,894,000","4,971,000","1,131,000","-1,497,000","6,603,000","1,767,000","8,091,000","-10,842,000","18,319,000","3,714,000","-1,575,000","-7,781,000","16,649,000","-20,643,000","-10,110,000","51,122,000","21,331,000","-32,993,000","-40,086,000","-18,373,000","37,386,000","-8,558,000","-18,010,000","-38,533,000","-27,055,000","4,712,000","26,733,000","28,558,000","11,052,000","1,861,000","-11,275,000","3,492,000","57,712,000","-33,062,000","-33,642,000","-25,550,000","31,693,000","26,918,000","-25,639,000","63,209,000","-16,975,000","-79,471,000","-35,278,000","-35,361,000","107,936,000","-5,799,000","-48,272,000","-106,000","19,847,000","10,113,000","-6,096,000","6,303,000","6,806,000","14,415,000","7,664,000","-4,175,000","-9,568,000","17,217,000","-9,101,000","4,509,000","-136,000","-7,902,000","7,799,000","7,657,000","-6,541,000","-11,234,000","5,476,000",,,"-2,012,000","-10,172,000",,,"14,131,000","4,677,000",,
				ChangeInPayable,"19,106,000","32,718,000","-28,357,000","27,268,000","-12,523,000","18,881,000","-25,768,000","21,508,000","-23,765,000","12,936,000","-21,724,000","2,894,000","4,971,000","1,131,000","-1,497,000","6,603,000","1,767,000","8,091,000","-10,842,000","18,319,000","3,714,000","-1,575,000","-7,781,000","16,649,000","-20,643,000","-10,110,000","51,122,000","21,331,000","-32,993,000","-40,086,000","-18,373,000","37,386,000","-8,558,000","-18,010,000","-38,533,000","-27,055,000","4,712,000","26,733,000","28,558,000",,,,"3,492,000","57,712,000","-33,062,000","-33,642,000","-25,550,000","31,693,000","26,918,000","-25,639,000","63,209,000","-16,975,000","-79,471,000","-35,278,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"19,106,000","32,718,000","-28,357,000","27,268,000","-12,523,000","18,881,000","-25,768,000","21,508,000","-23,765,000","12,936,000","-21,724,000","2,894,000","4,971,000","1,131,000","-1,497,000","6,603,000","1,767,000","8,091,000","-10,842,000","18,319,000","3,714,000","-1,575,000","-7,781,000","16,649,000","-20,643,000","-10,110,000","51,122,000","21,331,000","-32,993,000","-40,086,000","-18,373,000","37,386,000","-8,558,000","-18,010,000","-38,533,000","-27,055,000","4,712,000","26,733,000","28,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"809,000","444,000","-691,000","1,570,000","-514,000","270,000","17,742,000","-19,271,000","-3,829,000","-439,000","-8,814,000","455,000","-2,348,000","15,165,000","-16,500,000","767,000","-117,000","601,000","-774,000","1,212,000","-1,304,000","145,000","-832,000","653,000","3,903,000","1,823,000","10,825,000","-2,638,000","8,472,000","-15,417,000","2,726,000","-344,000","-1,438,000","-5,845,000","19,769,000","12,442,000","783,000","155,000","-28,747,000","23,272,000","8,530,000","6,397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,851,000","2,090,000","-33,011,000","-39,921,000","-58,631,000","8,049,000","-49,474,000","37,719,000",,,"11,876,000","39,437,000","25,492,000","-91,063,000","-27,901,000","26,391,000","24,987,000","20,962,000","14,441,000","13,040,000","16,043,000","-11,125,000","-9,148,000","22,606,000","-22,616,000","10,877,000","-26,412,000","35,515,000","-677,000","12,851,000","-18,184,000",,,,"-10,471,000",,,,"-40,634,000","-2,446,000",,
			ChangeInOtherWorkingCapital,"-4,943,000","1,128,000","-3,493,000","-988,000","-1,590,000","-824,000","-1,062,000","366,000","-2,000","315,000","2,827,000","842,000","2,762,000","2,922,000","7,614,000","11,913,000","-7,541,000","-8,056,000","831,000","-340,000","494,000","-151,000","874,000","153,000","-111,000","-540,000","37,665,000","-11,980,000","-13,033,000","918,000","-1,487,000","3,000,000","-15,096,000","-16,395,000","-43,355,000","11,291,000","834,000","-6,240,000","-4,937,000","-11,849,000","81,498,000","-65,844,000","-85,566,000","11,688,000","-4,640,000","-7,942,000","75,888,000","-41,909,000","-38,738,000","-1,874,000","-25,207,000","-62,144,000","-79,758,000","158,120,000","-3,367,000","-2,475,000","1,217,000","-4,197,000","-102,122,000","1,264,000","12,449,000","-5,537,000","-5,991,000","3,396,000","-2,368,000","-2,660,000","1,465,000","-1,342,000",,"-5,424,000","4,116,000","-4,206,000",,,,,,,,,,,,,,,"-10,852,000","4,588,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,"0",,,,,,,"0",,"-45,000","0","45,000","67,000","0","97,000","-164,000","101,665,000","2,090,000","-815,000","2,166,000","1,635,000","1,488,000","1,427,000","1,039,000","2,085,000","427,000","1,210,000","3,314,000","-338,000","1,269,000","1,123,000","0","0","674,000","0","662,000","0","0","-3,880,000","0","-119,000","0",,,"398,000","0","0","-398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
