name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"809,000","14,000","390,000","66,000","339,000","139,000","-147,000","151,000","436,000","165,000"
	OperatingRevenue,"809,000","14,000","390,000","66,000","339,000","139,000","-147,000","151,000","436,000","165,000"
OperatingExpense,"340,797,000","95,986,000","79,664,000","78,902,000","86,245,000","86,403,000","67,238,000","55,368,000","51,352,000","36,867,000"
	SellingGeneralAndAdministration,"130,589,000","40,608,000","27,911,000","29,625,000","32,445,000","45,275,000","23,882,000","19,596,000","18,347,000","9,493,000"
	ResearchAndDevelopment,"210,208,000","55,378,000","51,753,000","49,277,000","53,800,000","41,128,000","43,356,000","35,772,000","33,005,000","27,374,000"
OperatingIncome,"-339,988,000","-95,972,000","-79,274,000","-78,836,000","-85,906,000","-86,264,000","-67,385,000","-55,217,000","-50,916,000","-36,702,000"
NetNonOperatingInterestIncomeExpense,"-18,379,000","-7,195,000","-4,206,000","-3,513,000","-3,465,000","-2,829,000","-2,310,000","-1,690,000","-1,782,000","-1,567,000"
	InterestIncomeNonOperating,"1,793,000","1,296,000","284,000","101,000","112,000","339,000","526,000","536,000","341,000","322,000"
	InterestExpenseNonOperating,"20,172,000","8,491,000","4,490,000","3,614,000","3,577,000","3,168,000","2,836,000","2,226,000","2,123,000","1,889,000"
OtherIncomeExpense,"-13,995,000","169,000","-8,072,000","-6,080,000","-12,000","8,618,000","913,000","-10,963,000","726,000","860,000"
	GainOnSaleOfSecurity,"-11,859,000","1,419,000","-7,004,000","-6,008,000","-266,000","8,830,000","1,080,000","-6,000","693,000","-199,000"
	EarningsFromEquityInterest,"-1,000,000","-197,000",,,,,,,,
	SecuritiesAmortization,"1,312,000","1,049,000","206,000","34,000","23,000","225,000","384,000","381,000","48,000","45,000"
	SpecialIncomeCharges,,,"0","0",,,"0","-10,660,000",,
		ImpairmentOfCapitalAssets,,,"0","0",,,"0","10,660,000",,
	OtherNonOperatingIncomeExpenses,"176,000","-4,000","-59,000","-38,000","277,000","13,000","217,000","84,000","81,000","1,104,000"
PretaxIncome,"-372,362,000","-102,998,000","-91,552,000","-88,429,000","-89,383,000","-80,475,000","-68,782,000","-67,870,000","-51,972,000","-37,409,000"
TaxProvision,"3,000","0","1,000","0","2,000","6,000","-209,000","-1,700,000","45,000","18,000"
NetIncomeCommonStockholders,"-370,002,000","-102,826,000","-91,259,000","-87,629,000","-88,288,000","-79,614,000","-67,771,000","-65,603,000","-51,439,000","-37,038,000"
	NetIncome,"-370,002,000","-102,826,000","-91,259,000","-87,629,000","-88,288,000","-79,614,000","-67,771,000","-65,603,000","-51,439,000","-37,038,000"
		NetIncomeIncludingNoncontrollingInterests,"-372,365,000","-102,998,000","-91,553,000","-88,429,000","-89,385,000","-80,481,000","-68,573,000","-66,170,000","-52,017,000","-37,427,000"
			NetIncomeContinuousOperations,"-372,365,000","-102,998,000","-91,553,000","-88,429,000","-89,385,000","-80,481,000","-68,573,000","-66,170,000","-52,017,000","-37,427,000"
		MinorityInterests,"2,363,000","172,000","294,000","800,000","1,097,000","867,000","802,000","567,000","578,000","389,000"
DilutedNIAvailtoComStockholders,"-370,002,000","-102,826,000","-91,259,000","-87,629,000","-88,288,000","-79,614,000","-67,771,000","-65,603,000","-51,439,000","-37,038,000"
BasicEPS,,"-0.26",,"-0.22","-0.23","-0.21",,"-0.171","-0.134","-0.097"
DilutedEPS,,"-0.26",,"-0.22","-0.23","-0.21",,"-0.171","-0.134","-0.097"
BasicAverageShares,,"397,882,441",,"391,853,623","384,820,486","382,741,464",,"383,179,376","383,179,376","383,179,376"
DilutedAverageShares,,"397,882,441",,"391,853,623","384,820,486","382,741,464",,"383,179,376","383,179,376","383,179,376"
TotalOperatingIncomeAsReported,"-339,988,000","-95,972,000","-79,274,000","-78,836,000","-85,906,000","-86,264,000","-67,385,000","-65,877,000","-50,916,000","-36,702,000"
TotalExpenses,"340,797,000","95,986,000","79,664,000","78,902,000","86,245,000","86,403,000","67,238,000","55,368,000","51,352,000","36,867,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-370,002,000","-102,826,000","-91,259,000","-87,629,000","-88,288,000","-79,614,000","-67,771,000","-65,603,000","-51,439,000","-37,038,000"
NormalizedIncome,"-362,886,600","-104,245,000","-86,146,080","-81,621,000","-88,093,820","-86,059,900","-68,847,718.327","-55,204,160.748","-51,944,890","-36,892,730"
InterestIncome,"1,793,000","1,296,000","284,000","101,000","112,000","339,000","526,000","536,000","341,000","322,000"
InterestExpense,"20,172,000","8,491,000","4,490,000","3,614,000","3,577,000","3,168,000","2,836,000","2,226,000","2,123,000","1,889,000"
NetInterestIncome,"-18,379,000","-7,195,000","-4,206,000","-3,513,000","-3,465,000","-2,829,000","-2,310,000","-1,690,000","-1,782,000","-1,567,000"
EBIT,"-352,190,000","-94,507,000","-87,062,000","-84,815,000","-85,806,000","-77,307,000","-65,946,000","-65,644,000","-49,849,000","-35,520,000"
EBITDA,"-336,834,000"
ReconciledDepreciation,"15,356,000","4,090,000","3,595,000","3,687,000","3,984,000","2,972,000","2,226,000","3,554,000","3,498,000","3,461,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-370,002,000","-102,826,000","-91,259,000","-87,629,000","-88,288,000","-79,614,000","-67,771,000","-65,603,000","-51,439,000","-37,038,000"
TotalUnusualItemsExcludingGoodwill,"-11,859,000","1,419,000","-7,004,000","-6,008,000","-266,000","8,830,000","1,080,000","-10,666,000","693,000","-199,000"
TotalUnusualItems,"-11,859,000","1,419,000","-7,004,000","-6,008,000","-266,000","8,830,000","1,080,000","-10,666,000","693,000","-199,000"
NormalizedEBITDA,"-324,975,000","-91,836,000","-76,463,000","-75,120,000","-81,556,000","-83,165,000","-64,800,000","-51,424,000","-47,044,000","-31,860,000"
TaxRateForCalcs,"0.4","0","0.27","0","0.27","0.27","0.003","0.025","0.27","0.27"
TaxEffectOfUnusualItems,"-4,743,600","0","-1,891,080","0","-71,820","2,384,100","3,281.673","-267,160.748","187,110","-53,730"
